game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_XO,B_LOB,B_ROE,P_IP,P_TBF,P_R,P_ER,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_SB
MLXMKNT,1915,Southern Association,1915-04-13,0,regular,P0667952,King,,Nashville,cf,1,3,0,,1,1,,,,,,,,,1,,,,,,,,,,,,,,3,1,0,,,,
MLXMKNT,1915,Southern Association,1915-04-13,0,regular,P5282110,Berger,,Nashville,p,10,3,0,,0,,,,,,,,1,,,,,,,,,,,4,7,,1,,1,0,0,,,,
MLXMKNT,1915,Southern Association,1915-04-13,0,regular,P8488748,Stark,,Nashville,ss,2,3,1,,0,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,,,,
MLXMKNT,1915,Southern Association,1915-04-13,0,regular,P9742284,Baker,,Nashville,2b,3,3,2,,2,1,,,,,,,1,,1,,,,,,,,,,,,,,3,2,2,,,,
MLXMKNT,1915,Southern Association,1915-04-13,0,regular,P6743595,Paulette,,Nashville,1b,4,4,3,,3,1,,,,,,,,,2,,,,,,,,,,,,,,9,2,0,,,,
MLXMKNT,1915,Southern Association,1915-04-13,0,regular,P5866884,Farmer,,Nashville,rf,5,4,1,,2,,,,,,,,,,1,,,,,,,,,,,,,,0,0,0,,,,
MLXMKNT,1915,Southern Association,1915-04-13,0,regular,P7539914,Dodge,,Nashville,3b,6,4,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,2,2,1,,,,
MLXMKNT,1915,Southern Association,1915-04-13,0,regular,P3785442,McCabe,,Nashville,lf,7,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,
MLXMKNT,1915,Southern Association,1915-04-13,0,regular,P8759550,Street,,Nashville,c,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,7,2,1,,,,
MLXMKNT,1915,Southern Association,1915-04-13,0,regular,P6950220,Smith,,Nashville,c,9,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,1,
MLXMKNT,1915,Southern Association,1915-04-13,0,regular,,TOTALS,,Nashville,,,31,8,,13,,,,,,,,,,,,4,,,,,,,,,,,,27,16,4,,,,
PDYCGCW,1915,Southern Association,1915-04-13,0,regular,P9134414,Carroll,,Birmingham,1b,1,5,0,,0,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,,,,
PDYCGCW,1915,Southern Association,1915-04-13,0,regular,P5593820,Roth,,Birmingham,p,10,1,0,,0,,,,,,,,,,,,,,2,,1,,2,,,,,,0,0,0,,,,
PDYCGCW,1915,Southern Association,1915-04-13,0,regular,P9480446,Magee,,Birmingham,cf,2,4,2,,1,1,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
PDYCGCW,1915,Southern Association,1915-04-13,0,regular,P2161015,Heming'y,,Birmingham,2b,3,4,1,,0,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,
PDYCGCW,1915,Southern Association,1915-04-13,0,regular,P0892988,Sloan,,Birmingham,rf,4,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
PDYCGCW,1915,Southern Association,1915-04-13,0,regular,P7058530,Coombs,,Birmingham,2b,5,2,0,,1,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,,,,
PDYCGCW,1915,Southern Association,1915-04-13,0,regular,P1430357,McBride,,Birmingham,lf,6,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,
PDYCGCW,1915,Southern Association,1915-04-13,0,regular,P4963306,Ellam,,Birmingham,ss,7,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,,,,
PDYCGCW,1915,Southern Association,1915-04-13,0,regular,P6409816,Wallace,,Birmingham,c,8,4,0,,2,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,,,,
PDYCGCW,1915,Southern Association,1915-04-13,0,regular,P0503201,Hardgrove,,Birmingham,p,9,3,0,,0,,,,,,,,,,,,,,6,,6,,8,,2,,,,0,2,1,,,,
PDYCGCW,1915,Southern Association,1915-04-13,0,regular,,TOTALS,,Birmingham,,,31,4,,6,,,,,,,,,,,,10,3,,,,,,,,,,,24,11,2,,,,
PDYCGCW,1915,Southern Association,1915-04-13,0,regular,P3772833,Hendryx,,New Orleans,cf,1,3,2,,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
PDYCGCW,1915,Southern Association,1915-04-13,0,regular,P9888212,Beck,,New Orleans,p,10,1,0,,0,,,,,,,,,,,,,,1,,2,,2,,,1,,,0,0,0,,,,
PDYCGCW,1915,Southern Association,1915-04-13,0,regular,P7691588,Smith,,New Orleans,p,11,2,1,,1,1,,,,,,,,,,,,,4,,2,,3,,7,,,,0,0,0,,,,
PDYCGCW,1915,Southern Association,1915-04-13,0,regular,P9741392,Reilly,,New Orleans,2b,2,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,1,,,
PDYCGCW,1915,Southern Association,1915-04-13,0,regular,P4642768,Sylvester,,New Orleans,lf,3,4,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
PDYCGCW,1915,Southern Association,1915-04-13,0,regular,P5921675,Thomas,,New Orleans,3b,4,3,0,,1,,,,,,,,,1,,,,,,,,,,,,,,,0,2,0,,,,
PDYCGCW,1915,Southern Association,1915-04-13,0,regular,P8140742,Edmondson,,New Orleans,rf,5,4,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,0,0,2,,,,
PDYCGCW,1915,Southern Association,1915-04-13,0,regular,P2039150,Knaupp,,New Orleans,ss,6,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,4,2,0,1,,,
PDYCGCW,1915,Southern Association,1915-04-13,0,regular,P0307767,Bluhm,,New Orleans,1b,7,4,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,13,0,0,1,,,
PDYCGCW,1915,Southern Association,1915-04-13,0,regular,P1401704,Higgins,,New Orleans,c,8,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,,,1,
PDYCGCW,1915,Southern Association,1915-04-13,0,regular,P5217859,Morgan,,New Orleans,p,9,1,1,,1,1,,,,,,,,,,,,,,,,,1,,3,1,,,0,3,0,,,,
PDYCGCW,1915,Southern Association,1915-04-13,0,regular,,TOTALS,,New Orleans,,,33,7,,10,,,,,,,,,,,,5,1,,,,,,,,,,,27,16,3,,,,
VPLRBQS,1915,Southern Association,1915-04-13,0,regular,P5958181,Bowden,,Atlanta,lf,1,4,1,,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
VPLRBQS,1915,Southern Association,1915-04-13,0,regular,P7838083,Bisland,,Atlanta,ss,2,5,1,,1,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,,,
VPLRBQS,1915,Southern Association,1915-04-13,0,regular,P3657031,Eibel,,Atlanta,1b,3,3,1,,2,,,,,,,,,,,,,,,,,,,,,,,,12,0,1,1,,,
VPLRBQS,1915,Southern Association,1915-04-13,0,regular,P6971683,Moran,,Atlanta,cf,4,4,0,,2,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,
VPLRBQS,1915,Southern Association,1915-04-13,0,regular,P5307630,Manning,,Atlanta,rf,5,1,0,,1,,,,,,,,1,1,,,,,,,,,,,,,,,2,0,0,,,,
VPLRBQS,1915,Southern Association,1915-04-13,0,regular,P9820201,Tullos,,Atlanta,3b,6,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,
VPLRBQS,1915,Southern Association,1915-04-13,0,regular,P1970752,Potts,,Atlanta,2b,7,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,1,,,
VPLRBQS,1915,Southern Association,1915-04-13,0,regular,P4513661,Rumler,,Atlanta,c,8,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,,,,
VPLRBQS,1915,Southern Association,1915-04-13,0,regular,P4530980,Hiett,,Atlanta,p,9,3,1,,1,,,,,,,,1,,,,,,,,,,,1,5,,,,0,1,0,,,,
VPLRBQS,1915,Southern Association,1915-04-13,0,regular,,TOTALS,,Atlanta,,,31,4,,10,,,,,,,,,,,,6,,,,,,,,,,,,27,9,1,,,,
VPLRBQS,1915,Southern Association,1915-04-13,0,regular,P1418540,Powell,,Mobile,lf,1,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,,,,
VPLRBQS,1915,Southern Association,1915-04-13,0,regular,P8343811,Calhoun,,Mobile,1b,2,3,1,,0,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,1,,,
VPLRBQS,1915,Southern Association,1915-04-13,0,regular,P4749566,Miller,,Mobile,cf,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
VPLRBQS,1915,Southern Association,1915-04-13,0,regular,P9592791,Northen,,Mobile,rf,4,4,0,,2,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
VPLRBQS,1915,Southern Association,1915-04-13,0,regular,P7518821,Dobard,,Mobile,ss,5,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,1,,,
VPLRBQS,1915,Southern Association,1915-04-13,0,regular,P6694379,Perry,,Mobile,2b,6,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,1,,,
VPLRBQS,1915,Southern Association,1915-04-13,0,regular,P2225054,Baumg'r,,Mobile,3b,7,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,
VPLRBQS,1915,Southern Association,1915-04-13,0,regular,P7295493,Schmidt,,Mobile,c,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,4,2,0,,,,
VPLRBQS,1915,Southern Association,1915-04-13,0,regular,P0122174,Hogg,,Mobile,p,9,3,0,,0,,,,,,,,,,,,,,,,,,,2,3,2,,,0,1,0,,,,
VPLRBQS,1915,Southern Association,1915-04-13,0,regular,,TOTALS,,Mobile,,,30,1,,4,,,,,,,,,,,,3,,,,,,,,,,,,27,13,1,,,,
VQWDQQH,1915,Southern Association,1915-04-13,0,regular,P3672564,Brantigan,,Little Rock,ss,1,3,1,,1,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,,,
VQWDQQH,1915,Southern Association,1915-04-13,0,regular,P0144379,Moran,,Little Rock,p,10,2,0,,0,,,,,,,,,,,,,,,,,,,1,1,,,,0,2,0,,,,
VQWDQQH,1915,Southern Association,1915-04-13,0,regular,P0644785,Shaw,,Little Rock,rf,2,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
VQWDQQH,1915,Southern Association,1915-04-13,0,regular,P4306360,Jantzen,,Little Rock,cf,3,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,
VQWDQQH,1915,Southern Association,1915-04-13,0,regular,P1684616,Daly,,Little Rock,lf,4,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
VQWDQQH,1915,Southern Association,1915-04-13,0,regular,P1666257,Elwert,,Little Rock,3b,5,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
VQWDQQH,1915,Southern Association,1915-04-13,0,regular,P9378602,Gribbens,,Little Rock,2b,6,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,,,,
VQWDQQH,1915,Southern Association,1915-04-13,0,regular,P3398982,Farrell,,Little Rock,1b,7,4,0,,1,,1,,,,,,,,,,,,,,,,,,,,,,8,1,0,1,,,
VQWDQQH,1915,Southern Association,1915-04-13,0,regular,P4723488,Gibson,,Little Rock,c,8,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,6,2,0,,,,
VQWDQQH,1915,Southern Association,1915-04-13,0,regular,P1457835,East,,Little Rock,p,9,1,0,,0,,,,,,,,,,,,,,3.2,,4,,9,2,2,1,,,0,1,0,,,,
VQWDQQH,1915,Southern Association,1915-04-13,0,regular,,TOTALS,,Little Rock,,,33,1,,6,,,,,,,,,,,,,,,,,,,,,,,,24,11,0,,,,
VQWDQQH,1915,Southern Association,1915-04-13,0,regular,P9350854,Allison,,Memphis,cf,1,4,3,,2,,,,,,,,,,1,,,,,,,,,,,,,,1,1,1,,,,
VQWDQQH,1915,Southern Association,1915-04-13,0,regular,P8616464,Coyle,,Memphis,rf,2,4,0,,2,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
VQWDQQH,1915,Southern Association,1915-04-13,0,regular,P7631875,McDermott,,Memphis,3b,3,3,0,,2,,,,,,,,1,,,,,,,,,,,,,,,,1,2,0,,,,
VQWDQQH,1915,Southern Association,1915-04-13,0,regular,P2613317,Lord,,Memphis,lf,4,4,0,,2,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,
VQWDQQH,1915,Southern Association,1915-04-13,0,regular,P4418714,Dunckel,,Memphis,1b,5,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,13,0,0,1,,,
VQWDQQH,1915,Southern Association,1915-04-13,0,regular,P0140196,Cruthers,,Memphis,2b,6,3,1,,2,,,,,,,,,,,,,,,,,,,,,,,,4,7,0,1,,,
VQWDQQH,1915,Southern Association,1915-04-13,0,regular,P0263112,Lindsay,,Memphis,ss,7,1,0,,0,,,,,,,,2,,,,,,,,,,,,,,,,2,4,0,1,,,
VQWDQQH,1915,Southern Association,1915-04-13,0,regular,P4610929,Andreen,,Memphis,c,8,3,1,,0,1,,,,,,,1,,,,,,,,,,,,,,,,2,0,0,,,,
VQWDQQH,1915,Southern Association,1915-04-13,0,regular,P3333363,Keeley,,Memphis,p,9,3,0,,0,,,,,,,,1,,,,,,,,,,,2,1,,,,0,3,1,,,,
VQWDQQH,1915,Southern Association,1915-04-13,0,regular,,TOTALS,,Memphis,,,29,6,,14,,,,,,,,,,,,,,,,,,,,,,,,27,17,2,,,,
BHQCVGL,1915,Southern Association,1915-04-14,0,regular,P4234874,Brauti'n,,Little Rock,3b,1,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,
BHQCVGL,1915,Southern Association,1915-04-14,0,regular,P0491539,Hays,,Little Rock,ph,10,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
BHQCVGL,1915,Southern Association,1915-04-14,0,regular,P0644785,Shaw,,Little Rock,rf,2,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
BHQCVGL,1915,Southern Association,1915-04-14,0,regular,P4306360,Jantzen,,Little Rock,cf,3,3,0,,2,1,,,,,,,,,,,,,,,,,,,,,,,7,0,0,,,,
BHQCVGL,1915,Southern Association,1915-04-14,0,regular,P1684616,Daly,,Little Rock,lf,4,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
BHQCVGL,1915,Southern Association,1915-04-14,0,regular,P1902098,Manes,,Little Rock,2b,5,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,,,,
BHQCVGL,1915,Southern Association,1915-04-14,0,regular,P1761431,Gribben,,Little Rock,ss,6,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,,,,
BHQCVGL,1915,Southern Association,1915-04-14,0,regular,P3398982,Farrell,,Little Rock,1b,7,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,,,,
BHQCVGL,1915,Southern Association,1915-04-14,0,regular,P4723488,Gibson,,Little Rock,c,8,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,4,2,0,,,,
BHQCVGL,1915,Southern Association,1915-04-14,0,regular,P3257692,Day,,Little Rock,p,9,3,0,,0,,,,,,,,,,,,,,,,,,,1,4,,,,0,3,0,,,,
BHQCVGL,1915,Southern Association,1915-04-14,0,regular,,TOTALS,,Little Rock,,,28,0,,5,,,,,,,,,,,,4,,,,,,,,,,,,27,12,1,,,,
BHQCVGL,1915,Southern Association,1915-04-14,0,regular,P0667952,King,,Nashville,cf,1,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,,,
BHQCVGL,1915,Southern Association,1915-04-14,0,regular,P8488748,Stark,,Nashville,ss,2,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,,,,
BHQCVGL,1915,Southern Association,1915-04-14,0,regular,P9742284,Baker,,Nashville,2b,3,4,1,,2,1,1,,,,,,,,,,,,,,,,,,,,,,6,2,0,1,,,
BHQCVGL,1915,Southern Association,1915-04-14,0,regular,P6743595,Paulette,,Nashville,1b,4,4,1,,0,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,,,,
BHQCVGL,1915,Southern Association,1915-04-14,0,regular,P5866884,Farmer,,Nashville,rf,5,4,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
BHQCVGL,1915,Southern Association,1915-04-14,0,regular,P7539914,Dodge,,Nashville,3b,6,4,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,0,4,0,,,,
BHQCVGL,1915,Southern Association,1915-04-14,0,regular,P3785442,McCabe,,Nashville,lf,7,4,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,
BHQCVGL,1915,Southern Association,1915-04-14,0,regular,P8759550,Street,,Nashville,c,8,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,5,2,0,,,,
BHQCVGL,1915,Southern Association,1915-04-14,0,regular,P3913147,Kroh,,Nashville,p,9,4,0,,2,1,,,,,,,,,,,,,,,,,,4,5,,1,,0,2,0,,,,
BHQCVGL,1915,Southern Association,1915-04-14,0,regular,,TOTALS,,Nashville,,,35,4,,9,,,,,,,,,,,,9,,,,,,,,,,,,27,13,0,,,,
CJLBDMW,1915,Southern Association,1915-04-14,0,regular,P4027517,Johnston,,Chattanooga,lf,1,4,1,,2,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
CJLBDMW,1915,Southern Association,1915-04-14,0,regular,P9339638,Starr,,Chattanooga,2b,2,3,1,,1,,,,,,,,1,,1,,,,,,,,,,,,,,3,4,0,1,,,
CJLBDMW,1915,Southern Association,1915-04-14,0,regular,P8743283,Harris,,Chattanooga,1b,3,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,15,0,0,1,,,
CJLBDMW,1915,Southern Association,1915-04-14,0,regular,P9158562,McCormick,,Chattanooga,rf,4,3,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
CJLBDMW,1915,Southern Association,1915-04-14,0,regular,P2060496,Graff,,Chattanooga,3b,5,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,,,,
CJLBDMW,1915,Southern Association,1915-04-14,0,regular,P4066789,Hickman,,Chattanooga,cf,6,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,
CJLBDMW,1915,Southern Association,1915-04-14,0,regular,P6478544,Caveny,,Chattanooga,ss,7,3,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,3,3,0,,,,
CJLBDMW,1915,Southern Association,1915-04-14,0,regular,P3856131,Kitchens,,Chattanooga,c,8,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,
CJLBDMW,1915,Southern Association,1915-04-14,0,regular,P0577703,Harding,,Chattanooga,p,9,4,0,,1,,,,,,,,,,,,,,,,,,,3,1,,,1,0,2,0,,,,
CJLBDMW,1915,Southern Association,1915-04-14,0,regular,,TOTALS,,Chattanooga,,,31,3,,6,,,,,,,,,,,,,,,,,,,,,,,,27,15,0,,,,
CJLBDMW,1915,Southern Association,1915-04-14,0,regular,P9350854,Allison,,Memphis,cf,1,3,1,,0,,,,,,,,,,1,,,,,,,,,,,,,,5,0,0,,,,
CJLBDMW,1915,Southern Association,1915-04-14,0,regular,P8616464,Coyle,,Memphis,rf,2,3,0,,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,
CJLBDMW,1915,Southern Association,1915-04-14,0,regular,P1825786,McDer't,,Memphis,3b,3,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,,,,
CJLBDMW,1915,Southern Association,1915-04-14,0,regular,P2613317,Lord,,Memphis,lf,4,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,
CJLBDMW,1915,Southern Association,1915-04-14,0,regular,P4418714,Dunckel,,Memphis,1b,5,3,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,8,0,0,,,,
CJLBDMW,1915,Southern Association,1915-04-14,0,regular,P0140196,Cruthers,,Memphis,2b,6,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,,,,
CJLBDMW,1915,Southern Association,1915-04-14,0,regular,P0263112,Lindsay,,Memphis,ss,7,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,,,,
CJLBDMW,1915,Southern Association,1915-04-14,0,regular,P4610929,Andreen,,Memphis,c,8,2,1,,0,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,,,,
CJLBDMW,1915,Southern Association,1915-04-14,0,regular,P4867355,Merritt,,Memphis,p,9,2,0,,1,,,,,,,,1,,,,,,,,,,,3,3,,,,1,1,1,,,,
CJLBDMW,1915,Southern Association,1915-04-14,0,regular,,TOTALS,,Memphis,,,28,2,,5,,,,,,,,,,,,,,,,,,,,,,,,26,9,4,,,,
MVVGPPZ,1915,Southern Association,1915-04-14,0,regular,P9134414,Carroll,,Birmingham,1b,1,5,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,14,1,0,1,,,
MVVGPPZ,1915,Southern Association,1915-04-14,0,regular,P0409862,Grimes,,Birmingham,p,10,0,0,,0,,,,,,,,1,,,,,,,,,,1,2,1,,,,0,4,0,,,,
MVVGPPZ,1915,Southern Association,1915-04-14,0,regular,P2991337,Stewart,,Birmingham,ph,11,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
MVVGPPZ,1915,Southern Association,1915-04-14,0,regular,P9480446,Magee,,Birmingham,cf,2,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
MVVGPPZ,1915,Southern Association,1915-04-14,0,regular,P7058530,Coombs,,Birmingham,2b,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,,,,
MVVGPPZ,1915,Southern Association,1915-04-14,0,regular,P0892988,Sloan,,Birmingham,rf,4,4,1,,2,,,,,,,,,,1,,,,,,,,,,,,,,3,0,0,,,,
MVVGPPZ,1915,Southern Association,1915-04-14,0,regular,P1430357,McBride,,Birmingham,lf,5,4,1,,2,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
MVVGPPZ,1915,Southern Association,1915-04-14,0,regular,P2493128,Hemingway,,Birmingham,3b,6,3,0,,2,,,,,,,,1,,,,,,,,,,,,,,,,3,3,0,1,,,
MVVGPPZ,1915,Southern Association,1915-04-14,0,regular,P4963306,Ellam,,Birmingham,ss,7,3,1,,1,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,,,,
MVVGPPZ,1915,Southern Association,1915-04-14,0,regular,P4459257,Hale,,Birmingham,c,8,4,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,2,2,0,,,,
MVVGPPZ,1915,Southern Association,1915-04-14,0,regular,P8635838,Johnson,,Birmingham,p,9,2,0,,1,,,,,,,,,,,,,,3.1,,,,8,,1,1,,,0,2,0,,,,
MVVGPPZ,1915,Southern Association,1915-04-14,0,regular,,TOTALS,,Birmingham,,,34,4,,10,,,,,,,,,,,,,,,,,,,,,,,,27,14,1,,,,
MVVGPPZ,1915,Southern Association,1915-04-14,0,regular,P1418540,Powell,,Mobile,lf,1,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
MVVGPPZ,1915,Southern Association,1915-04-14,0,regular,P8343811,Calhoun,,Mobile,1b,2,5,0,,1,,,,,,,,,,,,,,,,,,,,,,,,8,1,0,,,,
MVVGPPZ,1915,Southern Association,1915-04-14,0,regular,P4749566,Miller,,Mobile,cf,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,,,,
MVVGPPZ,1915,Southern Association,1915-04-14,0,regular,P9592791,Northen,,Mobile,rf,4,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,,,,
MVVGPPZ,1915,Southern Association,1915-04-14,0,regular,P7518821,Dobard,,Mobile,ss,5,3,1,,1,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,,,,
MVVGPPZ,1915,Southern Association,1915-04-14,0,regular,P6694379,Perry,,Mobile,2b,6,4,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
MVVGPPZ,1915,Southern Association,1915-04-14,0,regular,P5972065,Baumgardner,,Mobile,3b,7,4,2,,2,1,,,,,,,,,1,,,,,,,,,,,,,,1,1,0,,,,
MVVGPPZ,1915,Southern Association,1915-04-14,0,regular,P7295493,Schmidt,,Mobile,c,8,4,1,,2,2,,,,,,,,,,,,,,,,,,,,,,,6,0,0,,,,
MVVGPPZ,1915,Southern Association,1915-04-14,0,regular,P3410039,Gudger,,Mobile,p,9,3,0,,0,,,,,,,,,,,,,,,,,,10,1,5,,,,0,4,0,,,,
MVVGPPZ,1915,Southern Association,1915-04-14,0,regular,,TOTALS,,Mobile,,,35,6,,9,,,,,,,,,,,,,,,,,,,,,,,,27,11,1,,,,
