game.key,league.year,league.name,game.date,game.number,game.phase,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_XO,B_LOB,B_ROE,P_IP,P_TBF,P_R,P_ER,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_SB
ZJYRWPR,1912,Texas League,1912-04-12,0,regular,Windom,,Fort Worth,p,11,2,0,,1,,,,,,,,,,,,,,2.2,,,,,,,,,,1,2,0,,,,
ZJYRWPR,1912,Texas League,1912-04-12,0,regular,Jolly,,Fort Worth,rf,2,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
ZJYRWPR,1912,Texas League,1912-04-12,0,regular,Nance,,Fort Worth,rf,3,3,1,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,,,
ZJYRWPR,1912,Texas League,1912-04-12,0,regular,Howard,,Fort Worth,cf,4,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
ZJYRWPR,1912,Texas League,1912-04-12,0,regular,Witherspoon,,Fort Worth,ss,5,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,2,,,
ZJYRWPR,1912,Texas League,1912-04-12,0,regular,Thompson,,Fort Worth,2b,6,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,1,,,
ZJYRWPR,1912,Texas League,1912-04-12,0,regular,Snapp,,Fort Worth,3b,7,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
ZJYRWPR,1912,Texas League,1912-04-12,0,regular,Manes,,Fort Worth,1b,8,3,1,,0,,,,,,,,,,,,,,,,,,,,,,,,7,1,0,1,,,
ZJYRWPR,1912,Texas League,1912-04-12,0,regular,Kitchen,,Fort Worth,c,9,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,7,1,0,,,,
ZJYRWPR,1912,Texas League,1912-04-12,0,regular,TOTALS,,Fort Worth,,,30,4,,4,,,,,,,,,,,,7,2,,,,,,,,,,,24,12,1,,,,
CFYHLJC,1912,Texas League,1912-04-13,0,regular,Brownlow,,Austin,ss,1,2,0,,1,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,,,,
CFYHLJC,1912,Texas League,1912-04-13,0,regular,Cook,,Austin,cf,2,3,0,,2,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
CFYHLJC,1912,Texas League,1912-04-13,0,regular,Robinson,,Austin,lf,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
CFYHLJC,1912,Texas League,1912-04-13,0,regular,Downey,,Austin,rf,4,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,
CFYHLJC,1912,Texas League,1912-04-13,0,regular,Hille,,Austin,3b,5,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,2,6,1,,,,
CFYHLJC,1912,Texas League,1912-04-13,0,regular,McLarry,,Austin,1b,6,4,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,12,0,0,,,,
CFYHLJC,1912,Texas League,1912-04-13,0,regular,Smith,,Austin,2b,7,4,1,,3,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,,,,
CFYHLJC,1912,Texas League,1912-04-13,0,regular,Sweet,,Austin,c,8,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,6,1,1,,,,
CFYHLJC,1912,Texas League,1912-04-13,0,regular,Clark,,Austin,p,9,3,0,,1,,,,,,,,,,,,,,,,,,,1,8,,,,0,3,0,,,,
CFYHLJC,1912,Texas League,1912-04-13,0,regular,TOTALS,,Austin,,,32,3,,9,,,,,,,,,,,,4,,,,,,,,,,,,27,16,2,,,,
CFYHLJC,1912,Texas League,1912-04-13,0,regular,Cooper,,Fort Worth,lf,1,4,2,,1,,,,,,,,,,1,,,,,,,,,,,,,,0,0,0,,,,
CFYHLJC,1912,Texas League,1912-04-13,0,regular,Jolly,,Fort Worth,rf,2,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
CFYHLJC,1912,Texas League,1912-04-13,0,regular,Howard,,Fort Worth,cf,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,
CFYHLJC,1912,Texas League,1912-04-13,0,regular,Witherspoon,,Fort Worth,ss,4,3,0,,1,,,,,,,,,,1,,,,,,,,,,,,,,2,2,0,1,,,
CFYHLJC,1912,Texas League,1912-04-13,0,regular,Thompson,,Fort Worth,2b,5,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,,,
CFYHLJC,1912,Texas League,1912-04-13,0,regular,Snapp,,Fort Worth,3b,6,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,,,,
CFYHLJC,1912,Texas League,1912-04-13,0,regular,Manes,,Fort Worth,1b,7,4,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,4,3,0,1,,,
CFYHLJC,1912,Texas League,1912-04-13,0,regular,Kitchen,,Fort Worth,c,8,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,8,4,0,,,2,
CFYHLJC,1912,Texas League,1912-04-13,0,regular,Perritt,,Fort Worth,p,9,3,0,,1,,,,,,,,,,,,,,,,,,,3,6,,,,4,1,0,,,,
CFYHLJC,1912,Texas League,1912-04-13,0,regular,TOTALS,,Fort Worth,,,33,2,,6,,,,,,,,,,,,5,,,,,,,,,,,,24,13,2,,,,
GYRJKZN,1912,Texas League,1912-04-13,0,regular,Kellerman,,Dallas,ss,1,2,2,,0,,,,,,,,1,,1,,,,,,,,,,,,,,0,5,1,,,,
GYRJKZN,1912,Texas League,1912-04-13,0,regular,Ens,,Dallas,2b,2,4,1,,2,,,,,,,,,,1,,,,,,,,,,,,,,3,2,0,,,,
GYRJKZN,1912,Texas League,1912-04-13,0,regular,Shuman,,Dallas,cf,3,3,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,2,0,0,,,,
GYRJKZN,1912,Texas League,1912-04-13,0,regular,Forsythe,,Dallas,lf,4,4,0,,3,,,,,,,,,,2,,,,,,,,,,,,,,0,0,0,,,,
GYRJKZN,1912,Texas League,1912-04-13,0,regular,Tullos,,Dallas,3b,5,3,0,,1,,,,,,,,1,,,,,,,,,,,,,,,,1,2,0,,,,
GYRJKZN,1912,Texas League,1912-04-13,0,regular,Wilson,,Dallas,1b,6,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,11,1,0,,,,
GYRJKZN,1912,Texas League,1912-04-13,0,regular,Tierney,,Dallas,rf,7,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
GYRJKZN,1912,Texas League,1912-04-13,0,regular,Gibson,,Dallas,c,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,7,1,0,,,,
GYRJKZN,1912,Texas League,1912-04-13,0,regular,Pate,,Dallas,p,9,4,1,,1,,,,,,,,,,,,,,,,,,,5,6,1,,,1,3,0,,,,
GYRJKZN,1912,Texas League,1912-04-13,0,regular,TOTALS,,Dallas,,,31,4,,7,,,,,,,,,,,,5,4,,,,,,,,,,,27,14,1,,,,
GYRJKZN,1912,Texas League,1912-04-13,0,regular,Beck,,Waco,ss,1,4,0,,1,,,,,,,,,1,,,,,,,,,,,,,,,4,3,1,1,,,
GYRJKZN,1912,Texas League,1912-04-13,0,regular,Tanner,,Waco,ph,10,0,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,,,
GYRJKZN,1912,Texas League,1912-04-13,0,regular,Aiken,,Waco,3b,2,5,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,,,
GYRJKZN,1912,Texas League,1912-04-13,0,regular,Stewart,,Waco,cf,3,2,2,,1,,1,,,,,,,,1,,,,,,,,,,,,,,1,0,0,,,,
GYRJKZN,1912,Texas League,1912-04-13,0,regular,Rennard,,Waco,rf,4,3,0,,1,1,,,,,,,,1,,,,,,,,,,,,,,,1,0,0,,,,
GYRJKZN,1912,Texas League,1912-04-13,0,regular,Wohleben,,Waco,1b,5,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,12,1,0,,,,
GYRJKZN,1912,Texas League,1912-04-13,0,regular,Crichlow,,Waco,lf,6,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,
GYRJKZN,1912,Texas League,1912-04-13,0,regular,Dugey,,Waco,2b,7,2,1,,0,,,,,,,,,,1,,,,,,,,,,,,,,0,2,0,,,,
GYRJKZN,1912,Texas League,1912-04-13,0,regular,Carson,,Waco,c,8,2,0,,1,,,,,,,,,,,,,,,,,,,,,,,,7,1,0,,,,
GYRJKZN,1912,Texas League,1912-04-13,0,regular,Ogles,,Waco,p,9,2,0,,0,,,,,,,,1,,,,,,,,,,,2,5,,,,0,3,1,,,,
GYRJKZN,1912,Texas League,1912-04-13,0,regular,TOTALS,,Waco,,,27,3,,4,,,,,,,,,,,,8,1,,,,,,,,,,,27,13,4,,,,
PVLRSHJ,1912,Texas League,1912-04-13,0,regular,Mayes,,Beaumont,cf,1,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,
PVLRSHJ,1912,Texas League,1912-04-13,0,regular,Wahl,,Beaumont,p,10,1,0,,1,,,,,,,,,,,,,,,,,,,,,1,,,0,1,0,,,,
PVLRSHJ,1912,Texas League,1912-04-13,0,regular,Harkins,,Beaumont,p,11,2,0,,0,,,,,,,,,,,,,,,,,,,1,,,1,,1,3,0,,,,
PVLRSHJ,1912,Texas League,1912-04-13,0,regular,Wheeler,,Beaumont,2b,2,4,0,,2,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,,,,
PVLRSHJ,1912,Texas League,1912-04-13,0,regular,Cook,,Beaumont,1b,3,3,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,11,2,1,1,,,
PVLRSHJ,1912,Texas League,1912-04-13,0,regular,Dail,,Beaumont,rf,4,4,0,,2,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
PVLRSHJ,1912,Texas League,1912-04-13,0,regular,Cowan,,Beaumont,3b,5,4,0,,1,,,,,,,,1,,1,,,,,,,,,,,,,,2,0,0,,,,
PVLRSHJ,1912,Texas League,1912-04-13,0,regular,Henry,,Beaumont,lf,6,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,,,,
PVLRSHJ,1912,Texas League,1912-04-13,0,regular,Wallace,,Beaumont,lf,7,3,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,1,0,0,,,,
PVLRSHJ,1912,Texas League,1912-04-13,0,regular,Edmiston,,Beaumont,ss,8,3,1,,1,,,,,,,,,,,,,,,,,,,,,,,,4,5,0,1,,,
PVLRSHJ,1912,Texas League,1912-04-13,0,regular,Dawson,,Beaumont,c,9,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
PVLRSHJ,1912,Texas League,1912-04-13,0,regular,TOTALS,,Beaumont,,,32,1,,7,,,,,,,,,,1,,5,1,,,,,,,,,,,27,15,1,,,,
PVLRSHJ,1912,Texas League,1912-04-13,0,regular,Breitenstein,,San Antonio,ss,1,1,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,0,3,0,,,,
PVLRSHJ,1912,Texas League,1912-04-13,0,regular,Midkiff,,San Antonio,3b,2,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,
PVLRSHJ,1912,Texas League,1912-04-13,0,regular,Betts,,San Antonio,rf,3,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
PVLRSHJ,1912,Texas League,1912-04-13,0,regular,Metz,,San Antonio,1b,4,4,0,,2,,,,,,,,,,,,,,,,,,,,,,,,13,1,1,1,,,
PVLRSHJ,1912,Texas League,1912-04-13,0,regular,Smith,,San Antonio,c,5,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,1,,,
PVLRSHJ,1912,Texas League,1912-04-13,0,regular,Goodwin,,San Antonio,p,6,4,0,,2,,,,,,,,,,,,,,,,,,,1,3,,,,0,3,0,,,,
PVLRSHJ,1912,Texas League,1912-04-13,0,regular,Daringer,,San Antonio,2b,7,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,,,,
PVLRSHJ,1912,Texas League,1912-04-13,0,regular,Collins,,San Antonio,cf,8,4,0,,2,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
PVLRSHJ,1912,Texas League,1912-04-13,0,regular,Meehan,,San Antonio,lf,9,3,1,,0,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
PVLRSHJ,1912,Texas League,1912-04-13,0,regular,TOTALS,,San Antonio,,,30,2,,8,,,,,,,,,,,,6,1,,,,,,,,,,,27,18,1,,,,
RYPMVWY,1912,Texas League,1912-04-13,0,regular,Thebo,,Galveston,cf,1,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
RYPMVWY,1912,Texas League,1912-04-13,0,regular,Maag,,Galveston,2b,2,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,,,,
RYPMVWY,1912,Texas League,1912-04-13,0,regular,Williams,J.,Galveston,lf,3,3,0,,0,,,,,,,,,,1,,,,,,,,,,,,,,0,0,0,,,,
RYPMVWY,1912,Texas League,1912-04-13,0,regular,Salm,,Galveston,1b,4,3,1,,1,,,,,,,,,,,,,,,,,,,,,,,,12,1,0,,,,
RYPMVWY,1912,Texas League,1912-04-13,0,regular,Madden,,Galveston,ss,5,3,0,,2,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,
RYPMVWY,1912,Texas League,1912-04-13,0,regular,Clemens,,Galveston,3b,6,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,
RYPMVWY,1912,Texas League,1912-04-13,0,regular,McKnight,,Galveston,rf,7,2,0,,1,,,,,,,,,,1,,,,,,,,,,,,,,0,0,0,,,,
RYPMVWY,1912,Texas League,1912-04-13,0,regular,Williams,H.,Galveston,c,8,2,0,,0,,,,,,,,,,,,,,,,,,,,,,,,8,6,0,,,1,
