league.year,league.name,person.ref,person.name.last,person.name.given,entry.name,S_FIRST,S_LAST,B_G,P_G,F_1B_G,F_2B_G,F_3B_G,F_SS_G,F_OF_G,F_LF_G,F_CF_G,F_RF_G,F_C_G,F_P_G
1912,Oklahoma State League,P3536189,Anderson,,Muskogee,1912-04-30,1912-04-30,1,1,0,0,0,0,0,0,0,0,0,1
1912,Oklahoma State League,P4020541,Atterbury,,Guthrie,1912-05-01,1912-05-01,1,1,0,0,0,0,0,0,0,0,0,1
1912,Oklahoma State League,P7501423,Bigsbe,,McAlester,1912-05-01,1912-05-01,1,1,0,0,0,0,0,0,0,0,0,1
1912,Oklahoma State League,P5634012,Billings,,Oklahoma City,1912-04-30,1912-04-30,1,1,0,0,0,0,0,0,0,0,0,1
1912,Oklahoma State League,P5969012,Brown,,Tulsa,1912-04-30,1912-05-01,2,0,0,0,0,0,0,0,0,0,2,0
1912,Oklahoma State League,P8487232,Burnett,,Okmulgee,1912-04-30,1912-04-30,1,1,0,0,0,0,0,0,0,0,0,1
1912,Oklahoma State League,P4898336,Crawford,,Oklahoma City,1912-04-30,1912-05-01,2,0,0,0,0,0,0,0,0,0,2,0
1912,Oklahoma State League,P3231591,Dooley,,Guthrie,1912-04-30,1912-05-01,2,0,0,0,0,0,0,0,0,0,2,0
1912,Oklahoma State League,P4360946,Erishman,,Guthrie,1912-04-30,1912-04-30,1,1,0,0,0,0,0,0,0,0,0,1
1912,Oklahoma State League,P0295018,Ferns,,Tulsa,1912-04-30,1912-04-30,1,1,0,0,0,0,0,0,0,0,0,1
1912,Oklahoma State League,P7142827,Fucich,,Holdenville,1912-04-30,1912-04-30,1,1,0,0,0,0,0,0,0,0,0,1
1912,Oklahoma State League,P2861122,Gabriel,,Tulsa,1912-04-30,1912-04-30,1,1,0,0,0,0,0,0,0,0,0,1
1912,Oklahoma State League,P7606571,Gallagher,,Anadarko,1912-04-30,1912-05-01,2,0,0,0,0,0,0,0,0,0,2,0
1912,Oklahoma State League,P4076594,Henderson,,Tulsa,1912-04-30,1912-05-01,2,2,0,0,0,0,0,0,0,0,0,2
