game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_XO,B_LOB,B_ROE,P_GS,P_GF,P_W,P_L,P_SV,P_IP,P_TBF,P_AB,P_R,P_ER,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_SB
DGTTKJC,1912,Carolina Association,1912-06-29,0,regular,P2864705,Piez,,Greenville,rf,1,5,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
DGTTKJC,1912,Carolina Association,1912-06-29,0,regular,P8996863,Gilroy,,Greenville,p,10,4,2,,2,1,1,,,,,,,,,,,,1,,,,,4,,,,,8,1,1,,,,0,1,0,,,,
DGTTKJC,1912,Carolina Association,1912-06-29,0,regular,P2167350,Noojin,,Greenville,cf,2,5,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
DGTTKJC,1912,Carolina Association,1912-06-29,0,regular,P5874063,Blackstone,,Greenville,lf,3,2,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,
DGTTKJC,1912,Carolina Association,1912-06-29,0,regular,P6781929,Gashann,,Greenville,p,4,3,0,,2,,,,,,,,,,,,,,,1,,,,4,,,,,1,1,3,,,,1,1,0,,,,
DGTTKJC,1912,Carolina Association,1912-06-29,0,regular,P5339278,Goodman,,Greenville,1b,5,5,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,,,,
DGTTKJC,1912,Carolina Association,1912-06-29,0,regular,P4118908,Newsham,,Greenville,ss,6,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,,,,
DGTTKJC,1912,Carolina Association,1912-06-29,0,regular,P8358718,Wilbur,,Greenville,2b,7,2,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,,,,
DGTTKJC,1912,Carolina Association,1912-06-29,0,regular,P1666264,Barbare,,Greenville,3b,8,3,0,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2,0,1,,,,
DGTTKJC,1912,Carolina Association,1912-06-29,0,regular,P3050049,McGinley,,Greenville,c,9,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,0,,,,
DGTTKJC,1912,Carolina Association,1912-06-29,0,regular,,TOTALS,,Greenville,,,37,3,,11,,,,,,,,,,,,9,1,,,,,,,,,,,,,,,,,24,11,4,,,,
DGTTKJC,1912,Carolina Association,1912-06-29,0,regular,P4866591,Seigfried,,Winston-Salem,ss,1,4,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,,,,
DGTTKJC,1912,Carolina Association,1912-06-29,0,regular,P7962196,O'Halloran,,Winston-Salem,2b,2,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,0,1,,,
