game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first
DKCBNLH,1909,Central Kansas League,1909-06-16,0,regular,P5122059,,
FDYJBYS,1909,Central Kansas League,1909-06-17,0,regular,P5122059,,
CYGVXPZ,1909,Central Kansas League,1909-06-23,0,regular,P5562697,Hamline,
KLLXNHZ,1909,Central Kansas League,1909-06-25,0,regular,P1067886,Brumage,
PXDBVRL,1909,Central Kansas League,1909-06-29,0,regular,P1024923,Brummage,
CSMWDMG,1909,Central Kansas League,1909-06-30,0,regular,P5122059,,
XCGQTBN,1909,Central Kansas League,1909-07-01,0,regular,P5122059,,
WGSXMCD,1909,Central Kansas League,1909-07-05,1,regular,P5122059,,
TXRQNKZ,1909,Central Kansas League,1909-07-05,2,regular,P5122059,,
PNMPRFS,1909,Central Kansas League,1909-07-06,0,regular,P5122059,,
CYRDPCQ,1909,Central Kansas League,1909-07-08,0,regular,P4900516,Hamlin,
NTJGDJJ,1909,Central Kansas League,1909-07-12,0,regular,P6825297,Sigler,
SCYCVHS,1909,Central Kansas League,1909-07-17,0,regular,P5122059,,
SYBMSZN,1909,Central Kansas League,1909-07-20,0,regular,P6364812,Roberts,
DTJZTLB,1909,Central Kansas League,1909-07-21,0,regular,P5122059,,
VMSHZSY,1909,Central Kansas League,1909-07-22,0,regular,P5122059,,
DGBRLPQ,1909,Central Kansas League,1909-07-23,0,regular,P5122059,,
YZNXYLH,1909,Central Kansas League,1909-07-24,0,regular,P5122059,,
FGRNQKF,1909,Central Kansas League,1909-07-26,0,regular,P6085104,McKee,
GSTXRLQ,1909,Central Kansas League,1909-07-27,1,regular,P6085104,McKee,
HKCQNBB,1909,Central Kansas League,1909-07-28,2,regular,P5122059,,
MMJVLNM,1909,Central Kansas League,1909-08-09,0,regular,P5122059,,
PQHZHFQ,1909,Central Kansas League,1909-08-10,0,regular,P5122059,,
WZSTHLQ,1909,Central Kansas League,1909-08-11,0,regular,P6825297,Sigler,
SVRPPFP,1909,Central Kansas League,1909-08-16,0,regular,P5122059,,
HMVBHMJ,1909,Central Kansas League,1909-08-18,0,regular,P5122059,,
VYSJFBF,1909,Central Kansas League,1909-08-22,0,regular,P6085104,McKee,
YSCMPHM,1909,Central Kansas League,1909-08-24,0,regular,P6430033,Ames,
YSCMPHM,1909,Central Kansas League,1909-08-24,0,regular,P4942329,Sheridan,
JGTXKBT,1909,Central Kansas League,1909-08-25,0,regular,P6430033,Ames,
JGTXKBT,1909,Central Kansas League,1909-08-25,0,regular,P4942329,Sheridan,
FHZYCQJ,1909,Central Kansas League,1909-08-26,0,regular,P5122059,,
