league.year,league.name,league.phase,person.ref,person.name.last,person.name.given,entry.name,S_FIRST,S_LAST,B_G,P_G,F_1B_G,F_2B_G,F_3B_G,F_SS_G,F_OF_G,F_LF_G,F_CF_G,F_RF_G,F_C_G,F_P_G
1910,Pacific Coast League,regular,P1296568,Ames,,San Francisco,1910-03-31,1910-04-08,4,4,0,0,0,0,0,0,0,0,0,4
1910,Pacific Coast League,regular,P4071011,Armbruster,,Portland,1910-03-30,1910-04-10,4,0,0,0,0,0,0,0,0,0,2,0
1910,Pacific Coast League,regular,P7361137,Armbuster,,Portland,1910-04-07,1910-04-07,1,0,0,0,0,0,0,0,0,0,0,0
1910,Pacific Coast League,regular,P6056449,Armruster,,Portland,1910-04-03,1910-04-03,1,0,0,0,0,0,0,0,0,0,0,0
1910,Pacific Coast League,regular,P0523498,Baum,,Sacramento,1910-03-31,1910-04-07,3,3,0,0,0,0,0,0,0,0,0,3
1910,Pacific Coast League,regular,P8468739,Bernard,,Los Angeles,1910-03-31,1910-04-10,10,0,2,0,0,1,8,0,0,8,0,0
1910,Pacific Coast League,regular,P5520726,Berry,,San Francisco,1910-03-30,1910-04-08,7,0,0,0,0,0,0,0,0,0,7,0
1910,Pacific Coast League,regular,P0464361,Boardman,,Sacramento,1910-03-31,1910-04-08,3,0,0,0,2,0,0,0,0,0,0,0
1910,Pacific Coast League,regular,P9841525,Bodie,,San Francisco,1910-04-01,1910-04-10,10,0,0,2,0,2,7,6,1,1,0,0
1910,Pacific Coast League,regular,P1433617,Brackenridge,,Vernon,1910-04-02,1910-04-09,2,2,0,0,0,0,0,0,0,0,0,2
1910,Pacific Coast League,regular,P4130808,Brashear,,Vernon,1910-03-31,1910-04-02,3,0,0,3,0,0,0,0,0,0,0,0
1910,Pacific Coast League,regular,P3724084,Brashear,N.,Vernon,1910-04-03,1910-04-10,8,0,0,0,8,0,0,0,0,0,0,0
1910,Pacific Coast League,regular,P8197048,Brashear,R.,Vernon,1910-04-03,1910-04-10,8,0,0,8,0,0,0,0,0,0,0,0
1910,Pacific Coast League,regular,P3022435,Briggs,,Sacramento,1910-03-31,1910-04-10,10,0,0,0,0,0,10,0,0,10,0,0
1910,Pacific Coast League,regular,P6833028,Briswalter,,Los Angeles,1910-04-02,1910-04-07,2,2,0,0,0,0,0,0,0,0,0,2
1910,Pacific Coast League,regular,P1669223,Brodie,,San Francisco,1910-04-02,1910-04-02,1,0,0,0,0,0,1,0,1,0,0,0
1910,Pacific Coast League,regular,P8490029,Brown,,Sacramento,1910-03-31,1910-04-09,4,4,0,0,0,0,0,0,0,0,0,4
1910,Pacific Coast League,regular,P4535928,Brown,,Vernon,1910-03-31,1910-04-10,6,0,0,0,0,0,0,0,0,0,6,0
1910,Pacific Coast League,regular,P6737928,Burrell,,Vernon,1910-03-31,1910-04-03,4,0,0,0,4,0,0,0,0,0,0,0
1910,Pacific Coast League,regular,P0001587,Butler,,Los Angeles,1910-04-03,1910-04-03,1,1,0,0,0,0,0,0,0,0,0,1
1910,Pacific Coast League,regular,P6961495,Cameron,,Oakland,1910-03-31,1910-04-10,11,0,11,0,0,0,0,0,0,0,0,0
1910,Pacific Coast League,regular,P1573119,Carlisle,,Vernon,1910-03-31,1910-04-10,11,0,0,0,0,0,11,0,11,0,0,0
1910,Pacific Coast League,regular,P2506849,Carroll,,Oakland,1910-03-31,1910-04-07,8,0,0,0,0,0,8,0,8,0,0,0
1910,Pacific Coast League,regular,P9470193,Casey,,Portland,1910-03-30,1910-04-10,13,0,0,13,0,0,0,0,0,0,0,0
1910,Pacific Coast League,regular,P7232279,Christian,,Oakland,1910-04-07,1910-04-07,1,1,0,0,0,0,0,0,0,0,0,1
1910,Pacific Coast League,regular,P0950107,Coy,,Vernon,1910-03-31,1910-04-10,11,0,0,0,0,0,11,2,0,9,0,0
1910,Pacific Coast League,regular,P4749601,Criger,,Los Angeles,1910-04-01,1910-04-01,1,1,0,0,0,0,0,0,0,0,0,1
1910,Pacific Coast League,regular,P9374641,Cutshaw,,Oakland,1910-03-31,1910-04-10,11,0,0,11,0,0,0,0,0,0,0,0
1910,Pacific Coast League,regular,P4189684,Daley,,Los Angeles,1910-03-31,1910-04-10,10,0,0,0,0,0,10,0,10,0,0,0
1910,Pacific Coast League,regular,P9012112,Dank,,Oakland,1910-04-02,1910-04-09,2,2,0,0,0,0,0,0,0,0,0,2
1910,Pacific Coast League,regular,P5852451,Danks,,Oakland,1910-04-06,1910-04-06,1,1,0,0,0,0,0,0,0,0,0,1
