game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_XO,B_LOB,B_ROE,P_GS,P_GF,P_W,P_L,P_SV,P_IP,P_TBF,P_AB,P_R,P_ER,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_SB
CKRTYTR,1908,Central Kansas League,1908-06-22,0,regular,P6320097,Darling,,Little River,lf,1,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
CKRTYTR,1908,Central Kansas League,1908-06-22,0,regular,P4701879,Clinton,,Little River,1b,2,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,2,,,,
CKRTYTR,1908,Central Kansas League,1908-06-22,0,regular,P7810531,Bacon,,Little River,ss,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,,,,
CKRTYTR,1908,Central Kansas League,1908-06-22,0,regular,P8838391,Davis,,Little River,3b,4,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,
CKRTYTR,1908,Central Kansas League,1908-06-22,0,regular,P1210177,Freeland,,Little River,cf,5,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,0,,,,
CKRTYTR,1908,Central Kansas League,1908-06-22,0,regular,P7150679,Phillips,D.,Little River,2b,6,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,,,,
CKRTYTR,1908,Central Kansas League,1908-06-22,0,regular,P3505941,Putman,,Little River,c,7,3,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
CKRTYTR,1908,Central Kansas League,1908-06-22,0,regular,P8160370,Hassler,,Little River,p,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,
CKRTYTR,1908,Central Kansas League,1908-06-22,0,regular,P7689792,Patterson,,Little River,rf,9,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
CKRTYTR,1908,Central Kansas League,1908-06-22,0,regular,,TOTALS,,Little River,,,30,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,16,3,,,,
CKRTYTR,1908,Central Kansas League,1908-06-22,0,regular,P5505444,Garrison,H.,Minneapolis,cf,1,3,0,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
CKRTYTR,1908,Central Kansas League,1908-06-22,0,regular,P4610459,Young,,Minneapolis,1b,2,4,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1,,,,
CKRTYTR,1908,Central Kansas League,1908-06-22,0,regular,P0468773,Jennings,,Minneapolis,ss,3,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,,,,
CKRTYTR,1908,Central Kansas League,1908-06-22,0,regular,P1567725,Lewis,,Minneapolis,2b,4,4,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,,,,
CKRTYTR,1908,Central Kansas League,1908-06-22,0,regular,P6207519,Citizen,,Minneapolis,3b,5,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,
CKRTYTR,1908,Central Kansas League,1908-06-22,0,regular,P8349156,Spear,,Minneapolis,c,6,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,0,,,,
CKRTYTR,1908,Central Kansas League,1908-06-22,0,regular,P5979453,Garrison,A.,Minneapolis,rf,7,3,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
CKRTYTR,1908,Central Kansas League,1908-06-22,0,regular,P9277209,Corl,,Minneapolis,lf,8,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
CKRTYTR,1908,Central Kansas League,1908-06-22,0,regular,P5918690,McCanless,,Minneapolis,p,9,3,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,,,,
CKRTYTR,1908,Central Kansas League,1908-06-22,0,regular,,TOTALS,,Minneapolis,,,33,5,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,17,1,,,,
