key,league,date,number,source,team1.name,team1.align,team1.score,team2.name,team2.align,team2.score,status_code,status_reason
19150415-MTXAUS-MTXBAR-0,Middle Texas League,1915-04-15,0,1915-DMN,Austin,a,,Bartlett,h,,final,
19150415-MTXBEL-MTXTEM-0,Middle Texas League,1915-04-15,0,1915-DMN,Temple,a,,Belton,h,,final,
19150415-MTXBR1-MTXSCH-0,Middle Texas League,1915-04-15,0,1915-DMN,Brenham [I],a,5,Schulenburg,h,1,final,
19150416-MTXAUS-MTXBAR-0,Middle Texas League,1915-04-16,0,1915-DMN,Austin,a,1,Bartlett,h,0,final,
19150416-MTXBEL-MTXTEM-0,Middle Texas League,1915-04-16,0,1915-DMN,Temple,a,,Belton,h,,final,
19150416-MTXBR1-MTXSCH-0,Middle Texas League,1915-04-16,0,1915-DMN,Brenham [I],a,0,Schulenburg,h,6,final,
19150417-MTXAUS-MTXBAR-0,Middle Texas League,1915-04-17,0,1915-DMN,Bartlett,a,4,Austin,h,2,final,
19150417-MTXBEL-MTXTEM-0,Middle Texas League,1915-04-17,0,1915-DMN,Belton,a,,Temple,h,,postponed,
19150417-MTXBR1-MTXSCH-0,Middle Texas League,1915-04-17,0,1915-DMN,Schulenburg,a,0,Brenham [I],h,5,final,
19150418-MTXAUS-MTXBAR-0,Middle Texas League,1915-04-18,0,1915-DMN,Bartlett,a,,Austin,h,,postponed,
19150418-MTXBEL-MTXTEM-0,Middle Texas League,1915-04-18,0,1915-DMN,Belton,a,6,Temple,h,3,final,
19150418-MTXBR1-MTXSCH-0,Middle Texas League,1915-04-18,0,1915-DMN,Schulenburg,a,6,Brenham [I],h,1,final,
19150419-MTXAUS-MTXBAR-1,Middle Texas League,1915-04-19,1,1915-DMN,Bartlett,a,11,Austin,h,1,final,
19150419-MTXAUS-MTXBAR-2,Middle Texas League,1915-04-19,2,1915-DMN,Bartlett,a,3,Austin,h,3,completed early,darkness
19150419-MTXBEL-MTXTEM-1,Middle Texas League,1915-04-19,1,1915-DMN,Belton,a,0,Temple,h,1,final,
19150419-MTXBEL-MTXTEM-2,Middle Texas League,1915-04-19,2,1915-DMN,Belton,a,3,Temple,h,6,completed early,by agreement
19150419-MTXBR1-MTXSCH-0,Middle Texas League,1915-04-19,0,1915-DMN,Schulenburg,a,3,Brenham [I],h,1,final,
19150420-MTXAUS-MTXSCH-0,Middle Texas League,1915-04-20,0,1915-DMN,Schulenburg,a,4,Austin,h,0,final,
19150420-MTXBAR-MTXBEL-0,Middle Texas League,1915-04-20,0,1915-DMN,Bartlett,a,1,Belton,h,3,final,
19150420-MTXBR1-MTXTEM-0,Middle Texas League,1915-04-20,0,1915-DMN,Temple,a,0,Brenham [I],h,1,final,
19150421-MTXAUS-MTXSCH-0,Middle Texas League,1915-04-21,0,1915-DMN,Schulenburg,a,4,Austin,h,2,final,
19150421-MTXBAR-MTXBEL-0,Middle Texas League,1915-04-21,0,1915-DMN,Bartlett,a,1,Belton,h,3,final,
19150421-MTXBR1-MTXTEM-0,Middle Texas League,1915-04-21,0,1915-DMN,Temple,a,1,Brenham [I],h,2,final,
19150422-MTXAUS-MTXTEM-0,Middle Texas League,1915-04-22,0,1915-DMN,Temple,a,,Austin,h,,postponed,
19150422-MTXBAR-MTXSCH-0,Middle Texas League,1915-04-22,0,1915-DMN,Schulenburg,a,,Bartlett,h,,postponed,
19150422-MTXBEL-MTXBR1-0,Middle Texas League,1915-04-22,0,1915-DMN,Brenham [I],a,,Belton,h,,postponed,
