key,date,number,league,phase,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,outsatend,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,away.score.14,away.score.15,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13,home.score.14,home.score.15
FVWFQTN,1915-06-11,0,Blue Ridge,regular,,Chambersburg,4,,Frederick,6,,,2:00,,final,,,1915/1915-FP/BLRI-19150607.txt,"Frederick Post, June 12, 1915",0,0,0,4,0,0,0,0,0,,,,,,,0,1,2,0,0,0,3,0,x,,,,,,
HMWGQZL,1915-06-11,0,Blue Ridge,regular,,Hanover,,,Hagerstown,,,,,,final,,,1915/1915-FP/BLRI-19150607.txt,"Frederick Post, June 12, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TLKXDKM,1915-06-11,0,Blue Ridge,regular,,Gettysburg,,,Martinsburg,,,,,,final,,,1915/1915-FP/BLRI-19150607.txt,"Frederick Post, June 12, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FQQBGRT,1915-06-12,0,Blue Ridge,regular,,Chambersburg,5,,Frederick,2,,1000,2:15,,final,,,1915/1915-FP/BLRI-19150607.txt,"Frederick Post, June 14, 1915",0,1,0,2,0,0,2,0,0,,,,,,,0,0,0,1,1,0,0,0,0,,,,,,
KDZNDVJ,1915-06-12,0,Blue Ridge,regular,,Hanover,,,Hagerstown,,,,,,final,,,1915/1915-FP/BLRI-19150607.txt,"Frederick Post, June 14, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DKBYFJB,1915-06-12,0,Blue Ridge,regular,,Gettysburg,,,Martinsburg,,,,,,final,,,1915/1915-FP/BLRI-19150607.txt,"Frederick Post, June 14, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBHVYDB,1915-06-14,0,Blue Ridge,regular,,Martinsburg,,,Chambersburg,,,,,,final,,,1915/1915-FP/BLRI-19150614.txt,"Frederick Post, June 15, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FKDJZXL,1915-06-14,0,Blue Ridge,regular,,Hagerstown,,,Gettysburg,,,,,,final,,,1915/1915-FP/BLRI-19150614.txt,"Frederick Post, June 15, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTBTWQK,1915-06-14,0,Blue Ridge,regular,,Frederick,,,Hanover,,,,,,final,,,1915/1915-FP/BLRI-19150614.txt,"Frederick Post, June 15, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HQLHCMF,1915-06-15,0,Blue Ridge,regular,,Martinsburg,,,Chambersburg,,,,,,final,,,1915/1915-FP/BLRI-19150614.txt,"Frederick Post, June 16, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WNBFZSW,1915-06-15,0,Blue Ridge,regular,,Hagerstown,,,Gettysburg,,,,,,postponed,rain,,1915/1915-FP/BLRI-19150614.txt,"Frederick Post, June 16, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTXVTKY,1915-06-15,0,Blue Ridge,regular,,Frederick,,,Hanover,,,,,,postponed,wet grounds,,1915/1915-FP/BLRI-19150614.txt,"Frederick Post, June 16, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YWBHZTV,1915-06-16,0,Blue Ridge,regular,,Frederick,,,Gettysburg,,,,,,final,,,1915/1915-FP/BLRI-19150614.txt,"Frederick Post, June 17, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSCDWTG,1915-06-16,0,Blue Ridge,regular,,Hagerstown,,,Hanover,,,,,,final,,,1915/1915-FP/BLRI-19150614.txt,"Frederick Post, June 17, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYCPBBX,1915-06-16,0,Blue Ridge,regular,,Chambersburg,,,Martinsburg,,,,,,final,,,1915/1915-FP/BLRI-19150614.txt,"Frederick Post, June 17, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XNGZZXX,1915-06-17,0,Blue Ridge,regular,,Gettysburg,0,,Frederick,1,,,1:40,,final,,,1915/1915-FP/BLRI-19150614.txt,"Frederick Post, June 18, 1915",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,1,,,,,,
LWQWWCZ,1915-06-17,0,Blue Ridge,regular,,Hagerstown,,,Hanover,,,,,,final,,,1915/1915-FP/BLRI-19150614.txt,"Frederick Post, June 18, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JGXGBBB,1915-06-17,0,Blue Ridge,regular,,Chambersburg,,,Martinsburg,,,,,,final,,,1915/1915-FP/BLRI-19150614.txt,"Frederick Post, June 18, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRHPTY,1915-06-18,0,Blue Ridge,regular,,Hagerstown,,,Chambersburg,,,,,,final,,,1915/1915-FP/BLRI-19150614.txt,"Frederick Post, June 19, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RLSHRFH,1915-06-18,0,Blue Ridge,regular,,Martinsburg,,,Frederick,,,,,,postponed,rain,,1915/1915-FP/BLRI-19150614.txt,"Frederick Post, June 19, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRJDWNJ,1915-06-18,0,Blue Ridge,regular,,Gettysburg,,,Hanover,,,,,,final,,,1915/1915-FP/BLRI-19150614.txt,"Frederick Post, June 19, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JHFFPNS,1915-06-19,0,Blue Ridge,regular,,Hagerstown,,,Chambersburg,,,,,,final,,,1915/1915-FP/BLRI-19150614.txt,"Frederick Post, June 21, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QYNVVKY,1915-06-19,1,Blue Ridge,regular,,Martinsburg,1,,Frederick,2,,,1:50,,final,,,1915/1915-FP/BLRI-19150614.txt,"Frederick Post, June 21, 1915",0,0,0,0,1,0,0,0,0,,,,,,,1,0,0,0,0,0,0,0,1,,,,,,
NSCYVDV,1915-06-19,2,Blue Ridge,regular,,Martinsburg,3,,Frederick,3,,,1:00,,final,,,1915/1915-FP/BLRI-19150614.txt,"Frederick Post, June 21, 1915",0,0,0,0,3,0,,,,,,,,,,0,1,1,0,1,0,,,,,,,,,
RTBMRZF,1915-06-19,0,Blue Ridge,regular,,Gettysburg,,,Hanover,,,,,,final,,,1915/1915-FP/BLRI-19150614.txt,"Frederick Post, June 21, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KMWWNWM,1915-06-21,0,Blue Ridge,regular,,Hanover,,,Gettysburg,,,,,,final,,,1915/1915-FP/BLRI-19150621.txt,"Frederick Post, June 22, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GJHVCWX,1915-06-21,0,Blue Ridge,regular,,Chambersburg,,,Hagerstown,,,,,,final,,,1915/1915-FP/BLRI-19150621.txt,"Frederick Post, June 22, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNWHZCM,1915-06-21,0,Blue Ridge,regular,,Frederick,5,,Martinsburg,3,,,,,final,,,1915/1915-FP/BLRI-19150621.txt,"Frederick Post, June 22, 1915",0,2,0,0,2,1,0,0,0,,,,,,,2,0,0,0,0,1,0,0,0,,,,,,
FZQSKBJ,1915-06-22,0,Blue Ridge,regular,,Hanover,,,Gettysburg,,,,,,final,,,1915/1915-FP/BLRI-19150621.txt,"Frederick Post, June 23, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSTDJWT,1915-06-22,1,Blue Ridge,regular,,Chambersburg,,,Hagerstown,,,,,,final,,,1915/1915-FP/BLRI-19150621.txt,"Frederick Post, June 23, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSSJJFW,1915-06-22,2,Blue Ridge,regular,,Chambersburg,,,Hagerstown,,,,,,final,,,1915/1915-FP/BLRI-19150621.txt,"Frederick Post, June 23, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPNGDVY,1915-06-22,0,Blue Ridge,regular,,Frederick,0,,Martinsburg,5,,,,,final,,,1915/1915-FP/BLRI-19150621.txt,"Frederick Post, June 23, 1915",0,0,0,0,0,0,0,0,0,,,,,,,2,0,2,0,0,0,0,1,x,,,,,,
YCPLYTS,1915-06-23,0,Blue Ridge,regular,,Hanover,,,Chambersburg,,,,,,final,,,1915/1915-FP/BLRI-19150621.txt,"Frederick Post, June 24, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RWMPZKD,1915-06-23,0,Blue Ridge,regular,,Gettysburg,1,,Frederick,4,,,1:30,,final,,,1915/1915-FP/BLRI-19150621.txt,"Frederick Post, June 24, 1915",0,0,0,0,1,0,0,0,0,,,,,,,0,0,0,0,2,2,0,0,0,,,,,,
WFHPRFQ,1915-06-23,0,Blue Ridge,regular,,Martinsburg,,,Hagerstown,,,,,,final,,,1915/1915-FP/BLRI-19150621.txt,"Frederick Post, June 24, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JKFWFRY,1915-06-24,0,Blue Ridge,regular,,Hanover,,,Chambersburg,,,,,,final,,,1915/1915-FP/BLRI-19150621.txt,"Frederick Post, June 25, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHNCXYF,1915-06-24,0,Blue Ridge,regular,,Gettysburg,6,,Frederick,7,,500,1:40,,final,,,1915/1915-FP/BLRI-19150621.txt,"Frederick Post, June 25, 1915",0,0,0,4,0,0,0,2,0,,,,,,,0,1,2,1,0,1,0,2,x,,,,,,
XYCNZNQ,1915-06-24,0,Blue Ridge,regular,,Martinsburg,,,Hagerstown,,,,,,final,,,1915/1915-FP/BLRI-19150621.txt,"Frederick Post, June 25, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WNXRLYG,1915-06-25,0,Blue Ridge,regular,,Gettysburg,,,Chambersburg,,,,,,final,,,1915/1915-FP/BLRI-19150621.txt,"Frederick Post, June 26, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NFQXNDZ,1915-06-25,1,Blue Ridge,regular,,Hanover,1,,Frederick,7,,,1:50,,final,,,1915/1915-FP/BLRI-19150621.txt,"Frederick Post, June 26, 1915",0,0,0,0,0,0,0,0,1,,,,,,,2,0,0,1,4,2,0,1,x,,,,,,
FMZKBDV,1915-06-25,2,Blue Ridge,regular,,Hanover,,,Frederick,,,,,,final,,,1915/1915-FP/BLRI-19150621.txt,"Frederick Post, June 26, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJBRTVZ,1915-06-25,0,Blue Ridge,regular,,Hagerstown,,,Martinsburg,,,,,,final,,,1915/1915-FP/BLRI-19150621.txt,"Frederick Post, June 26, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLCVSVL,1915-06-26,1,Blue Ridge,regular,,Gettysburg,,,Chambersburg,,,,,,final,,,1915/1915-FP/BLRI-19150621.txt,"Frederick Post, June 28, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MFWXLXX,1915-06-26,2,Blue Ridge,regular,,Gettysburg,,,Chambersburg,,,,,,final,,,1915/1915-FP/BLRI-19150621.txt,"Frederick Post, June 28, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WNBJHLQ,1915-06-26,1,Blue Ridge,regular,,Hanover,1,,Frederick,5,,,1:50,,final,,,1915/1915-FP/BLRI-19150621.txt,"Frederick Post, June 28, 1915",0,0,0,0,0,1,0,0,0,,,,,,,0,0,0,3,0,1,0,1,x,,,,,,
GDSLTGS,1915-06-26,2,Blue Ridge,regular,,Hanover,,,Frederick,,,,,,final,,,1915/1915-FP/BLRI-19150621.txt,"Frederick Post, June 28, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JJBWSDC,1915-06-26,1,Blue Ridge,regular,,Hagerstown,,,Martinsburg,,,,,,final,,,1915/1915-FP/BLRI-19150621.txt,"Frederick Post, June 28, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBCRHKV,1915-06-26,2,Blue Ridge,regular,,Hagerstown,,,Martinsburg,,,,,,final,,,1915/1915-FP/BLRI-19150621.txt,"Frederick Post, June 28, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTZMQTR,1915-06-28,0,Blue Ridge,regular,,Chambersburg,,,Gettysburg,,,,,,final,,,1915/1915-FP/BLRI-19150628.txt,"Frederick Post, June 29, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VWKVQKS,1915-06-28,0,Blue Ridge,regular,,Frederick,,,Hagerstown,,,,,,final,,,1915/1915-FP/BLRI-19150628.txt,"Frederick Post, June 29, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPTNKVN,1915-06-28,0,Blue Ridge,regular,,Martinsburg,,,Hanover,,,,,,final,,,1915/1915-FP/BLRI-19150628.txt,"Frederick Post, June 29, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VTYFXMJ,1915-06-29,0,Blue Ridge,regular,,Chambersburg,,,Gettysburg,,,,,,final,,,1915/1915-FP/BLRI-19150628.txt,"Frederick Post, June 30, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GDTTFQX,1915-06-29,0,Blue Ridge,regular,,Frederick,2,,Hagerstown,9,,,1:45,,final,,,1915/1915-FP/BLRI-19150628.txt,"Frederick Post, June 30, 1915",1,0,0,0,0,1,0,0,0,,,,,,,2,1,3,3,0,0,0,0,x,,,,,,
SSSQHQH,1915-06-29,0,Blue Ridge,regular,,Martinsburg,,,Hanover,,,,,,final,,,1915/1915-FP/BLRI-19150628.txt,"Frederick Post, June 30, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MBRNCDZ,1915-06-30,0,Blue Ridge,regular,,Hagerstown,,,Frederick,,,,,,final,,,1915/1915-FP/BLRI-19150628.txt,"Frederick Post, July 1, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFWXRMW,1915-06-30,0,Blue Ridge,regular,,Martinsburg,,,Gettysburg,,,,,,final,,,1915/1915-FP/BLRI-19150628.txt,"Frederick Post, July 1, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VSSSRDX,1915-06-30,0,Blue Ridge,regular,,Chambersburg,,,Hanover,,,,,,final,,,1915/1915-FP/BLRI-19150628.txt,"Frederick Post, July 1, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DZXHCGB,1915-07-01,0,Blue Ridge,regular,,Hagerstown,1,,Frederick,4,,,1:30,,final,,,1915/1915-FP/BLRI-19150628.txt,"Frederick Post, July 2, 1915",0,0,0,0,0,0,1,0,0,,,,,,,1,2,0,0,0,1,0,0,x,,,,,,
SRGYNYD,1915-07-01,0,Blue Ridge,regular,,Martinsburg,,,Gettysburg,,,,,,final,,,1915/1915-FP/BLRI-19150628.txt,"Frederick Post, July 2, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XDRMQNP,1915-07-01,0,Blue Ridge,regular,,Chambersburg,,,Hanover,,,,,,final,,,1915/1915-FP/BLRI-19150628.txt,"Frederick Post, July 2, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GMCXSJM,1915-07-02,0,Blue Ridge,regular,,Chambersburg,1,,Frederick,4,,,1:40,,final,,,1915/1915-FP/BLRI-19150628.txt,"Frederick Post, July 3, 1915",0,0,0,1,0,0,0,0,0,,,,,,,0,0,0,0,0,2,2,0,x,,,,,,
TSQVNRR,1915-07-02,0,Blue Ridge,regular,,Gettysburg,,,Hagerstown,,,,,,final,,,1915/1915-FP/BLRI-19150628.txt,"Frederick Post, July 3, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPQWGXX,1915-07-02,0,Blue Ridge,regular,,Hanover,,,Martinsburg,,,,,,final,,,1915/1915-FP/BLRI-19150628.txt,"Frederick Post, July 3, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PJWGLXJ,1915-07-03,0,Blue Ridge,regular,,Chambersburg,,,Frederick,,,,1:40,,final,,,1915/1915-FP/BLRI-19150628.txt,"Frederick Post, July 6, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNQYLYJ,1915-07-03,0,Blue Ridge,regular,,Gettysburg,,,Hagerstown,,,,,,final,,,1915/1915-FP/BLRI-19150628.txt,"Frederick Post, July 6, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJXCSBF,1915-07-03,0,Blue Ridge,regular,,Hanover,,,Martinsburg,,,,,,final,,,1915/1915-FP/BLRI-19150628.txt,"Frederick Post, July 6, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTNQBKX,1915-07-05,1,Blue Ridge,regular,,Frederick,2,,Chambersburg,4,,,1:35,,final,,,1915/1915-FP/BLRI-19150705.txt,"Frederick Post, July 6, 1915",0,0,0,0,0,0,2,0,0,,,,,,,0,1,0,0,0,1,2,0,x,,,,,,
NGFRRBP,1915-07-05,2,Blue Ridge,regular,,Frederick,,,Chambersburg,,,,1:45,,final,,,1915/1915-FP/BLRI-19150705.txt,"Frederick Post, July 6, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YVHYLHS,1915-07-05,1,Blue Ridge,regular,,Hanover,,,Hagerstown,,,,,,final,,,1915/1915-FP/BLRI-19150705.txt,"Frederick Post, July 6, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VSFMWMG,1915-07-05,2,Blue Ridge,regular,,Hanover,,,Hagerstown,,,,,,final,,,1915/1915-FP/BLRI-19150705.txt,"Frederick Post, July 6, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYMSPFD,1915-07-05,1,Blue Ridge,regular,,Gettysburg,,,Martinsburg,,,,,,final,,,1915/1915-FP/BLRI-19150705.txt,"Frederick Post, July 6, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZXFGNXH,1915-07-05,2,Blue Ridge,regular,,Gettysburg,,,Martinsburg,,,,,,final,,,1915/1915-FP/BLRI-19150705.txt,"Frederick Post, July 6, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JLQNSLF,1915-07-06,0,Blue Ridge,regular,,Hagerstown,,,Chambersburg,,,,,,final,,,1915/1915-FP/BLRI-19150705.txt,"Frederick Post, July 7, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWTKJTN,1915-07-06,0,Blue Ridge,regular,,Martinsburg,,,Frederick,,,,,,final,,,1915/1915-FP/BLRI-19150705.txt,"Frederick Post, July 7, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
