key,date,number,league,phase,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,outsatend,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9
MRGJPQV,1911-05-06,0,Carolina Association,regular,,Winston-Salem,6,,Anderson,3,,1250,2:05,,,,,transcript/1911/1911-WSJ/boxes/WSJ-19110504.txt,"Winston-Salem Journal, May 7, 1911",0,0,1,0,5,0,0,0,x,0,0,0,0,0,0,0,0,3
CQNMVBC,1911-05-20,0,Carolina Association,regular,,Winston-Salem,1,,Greensboro,4,,3100,1:45,,,,,transcript/1911/1911-WSJ/boxes/WSJ-19110518.txt,"Winston-Salem Journal, May 21, 1911",0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,x
