key,league,date,number,source,team1.name,team1.align,team1.score,team2.name,team2.align,team2.score,status_code,status_reason
19140421-INTBAL-INTBUF-0,International League,1914-04-21,0,1914-SL,Buffalo,a,0,Baltimore,h,7,final,
19140421-INTJER-INTMON-0,International League,1914-04-21,0,1914-SL,Montreal,a,1,Jersey City,h,8,final,
19140421-INTNEW-INTROC-0,International League,1914-04-21,0,1914-SL,Rochester,a,2,Newark,h,4,final,
19140421-INTPRO-INTTOR-0,International League,1914-04-21,0,1914-SL,Toronto,a,4,Providence,h,5,final,
19140422-INTBAL-INTBUF-0,International League,1914-04-22,0,1914-SL,Buffalo,a,0,Baltimore,h,6,final,
19140422-INTJER-INTMON-0,International League,1914-04-22,0,1914-SL,Montreal,a,0,Jersey City,h,7,final,
19140422-INTNEW-INTROC-0,International League,1914-04-22,0,1914-SL,Rochester,a,,Newark,h,,postponed,
19140422-INTPRO-INTTOR-0,International League,1914-04-22,0,1914-SL,Toronto,a,5,Providence,h,3,final,
19140423-INTBAL-INTBUF-0,International League,1914-04-23,0,1914-SL,Buffalo,a,5,Baltimore,h,3,final,
19140423-INTJER-INTMON-0,International League,1914-04-23,0,1914-SL,Montreal,a,8,Jersey City,h,3,final,
19140423-INTNEW-INTROC-0,International League,1914-04-23,0,1914-SL,Rochester,a,1,Newark,h,2,final,
19140423-INTPRO-INTTOR-0,International League,1914-04-23,0,1914-SL,Toronto,a,11,Providence,h,13,final,
19140424-INTBAL-INTBUF-0,International League,1914-04-24,0,1914-SL,Buffalo,a,2,Baltimore,h,3,final,
19140424-INTJER-INTMON-0,International League,1914-04-24,0,1914-SL,Montreal,a,2,Jersey City,h,0,final,
19140424-INTNEW-INTROC-0,International League,1914-04-24,0,1914-SL,Rochester,a,1,Newark,h,3,final,
19140424-INTPRO-INTTOR-0,International League,1914-04-24,0,1914-SL,Toronto,a,9,Providence,h,5,final,
19140425-INTBAL-INTROC-0,International League,1914-04-25,0,1914-SL,Rochester,a,,Baltimore,h,,postponed,
19140425-INTBUF-INTPRO-0,International League,1914-04-25,0,1914-SL,Buffalo,a,,Providence,h,,final,
19140425-INTJER-INTTOR-0,International League,1914-04-25,0,1914-SL,Toronto,a,,Jersey City,h,,postponed,
19140425-INTMON-INTNEW-0,International League,1914-04-25,0,1914-SL,Montreal,a,,Newark,h,,postponed,
19140426-INTBAL-INTROC-0,International League,1914-04-26,0,1914-SL,Rochester,a,,Baltimore,h,,postponed,
19140426-INTBUF-INTPRO-0,International League,1914-04-26,0,1914-SL,Buffalo,a,,Providence,h,,postponed,
19140426-INTJER-INTTOR-0,International League,1914-04-26,0,1914-SL,Toronto,a,,Jersey City,h,,postponed,
19140426-INTMON-INTNEW-0,International League,1914-04-26,0,1914-SL,Montreal,a,,Newark,h,,postponed,
19140427-INTBAL-INTROC-1,International League,1914-04-27,1,1914-SL,Rochester,a,3,Baltimore,h,2,final,
19140427-INTBAL-INTROC-2,International League,1914-04-27,2,1914-SL,Rochester,a,2,Baltimore,h,1,final,
19140427-INTBUF-INTPRO-0,International League,1914-04-27,0,1914-SL,Buffalo,a,,Providence,h,,postponed,
19140427-INTJER-INTTOR-0,International League,1914-04-27,0,1914-SL,Toronto,a,1,Jersey City,h,5,final,
19140427-INTMON-INTNEW-0,International League,1914-04-27,0,1914-SL,Montreal,a,0,Newark,h,5,final,
19140428-INTBAL-INTROC-0,International League,1914-04-28,0,1914-SL,Rochester,a,5,Baltimore,h,2,final,
19140428-INTBUF-INTPRO-0,International League,1914-04-28,0,1914-SL,Buffalo,a,3,Providence,h,0,final,
19140428-INTJER-INTTOR-0,International League,1914-04-28,0,1914-SL,Toronto,a,1,Jersey City,h,4,final,
19140428-INTMON-INTNEW-0,International League,1914-04-28,0,1914-SL,Montreal,a,1,Newark,h,1,final,
19140429-INTBAL-INTMON-0,International League,1914-04-29,0,1914-SL,Montreal,a,1,Baltimore,h,4,final,
19140429-INTBUF-INTJER-0,International League,1914-04-29,0,1914-SL,Buffalo,a,6,Jersey City,h,2,final,
19140429-INTNEW-INTTOR-0,International League,1914-04-29,0,1914-SL,Toronto,a,1,Newark,h,0,final,
19140429-INTPRO-INTROC-0,International League,1914-04-29,0,1914-SL,Rochester,a,,Providence,h,,postponed,
