key,date,number,league,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,away.score.14,away.score.15,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13,home.score.14,home.score.15
d1b90248-f746-5ff5-b2b1-0f1f6de96b65,1915-06-07,0,Blue Ridge,,Hagerstown,2,,Frederick,3,,1000,2:00,,,,transcript/1915/1915-FP/boxes/BLRI-19150607.txt,"Frederick Post, June 8, 1915",0,0,0,0,0,2,0,0,0,,,,,,,0,0,1,0,0,2,0,0,0,,,,,,
1d9b7b9b-473d-5b58-9d13-01d7b444075b,1915-06-08,0,Blue Ridge,,Hanover,,,Chambersburg,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150607.txt,"Frederick Post, June 9, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1a982a9-a998-5bc4-bda7-b1ec352fb40f,1915-06-08,0,Blue Ridge,,Hagerstown,1,,Frederick,4,,800,2:00,,,,transcript/1915/1915-FP/boxes/BLRI-19150607.txt,"Frederick Post, June 9, 1915",0,0,0,1,0,0,0,0,0,,,,,,,3,0,0,0,0,0,0,1,x,,,,,,
00436108-a415-5ee3-b1d7-868c5091f14f,1915-06-08,0,Blue Ridge,,Gettysburg,,,Martinsburg,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150607.txt,"Frederick Post, June 9, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96e9694f-2537-5ce5-b76b-fa27fead746a,1915-06-09,0,Blue Ridge,,Frederick,,,Chambersburg,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150607.txt,"Frederick Post, June 10, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a5b71753-cc30-51a8-b361-5e286407c39a,1915-06-09,0,Blue Ridge,,Gettysburg,,,Hagerstown,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150607.txt,"Frederick Post, June 10, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ccd8c001-46f6-5e3b-a77b-4ee53bed60b2,1915-06-09,0,Blue Ridge,,Hanover,,,Martinsburg,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150607.txt,"Frederick Post, June 10, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535f0352-ba74-5636-a0e4-ca9ef7609693,1915-06-10,0,Blue Ridge,,Frederick,,,Chambersburg,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150607.txt,"Frederick Post, June 11, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f13a239-460f-530c-9931-c82cac106982,1915-06-10,0,Blue Ridge,,Gettysburg,,,Hagerstown,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150607.txt,"Frederick Post, June 11, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ab1e4f3-acde-5de2-9485-ff02847f1e68,1915-06-10,0,Blue Ridge,,Hanover,,,Martinsburg,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150607.txt,"Frederick Post, June 11, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79e2e264-8d94-5afc-a1d4-61dd2e886ae9,1915-06-11,0,Blue Ridge,,Chambersburg,4,,Frederick,6,,,2:00,,,,transcript/1915/1915-FP/boxes/BLRI-19150607.txt,"Frederick Post, June 12, 1915",0,0,0,4,0,0,0,0,0,,,,,,,0,1,2,0,0,0,3,0,x,,,,,,
6af90de0-fcc5-56f5-8670-af38f040e522,1915-06-11,0,Blue Ridge,,Hanover,,,Hagerstown,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150607.txt,"Frederick Post, June 12, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302ac205-1f19-5695-9524-ee9c65ec1643,1915-06-11,0,Blue Ridge,,Gettysburg,,,Martinsburg,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150607.txt,"Frederick Post, June 12, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88984370-5d5c-5618-82fd-be71611c25a0,1915-06-12,0,Blue Ridge,,Chambersburg,5,,Frederick,2,,1000,2:15,,,,transcript/1915/1915-FP/boxes/BLRI-19150607.txt,"Frederick Post, June 14, 1915",0,1,0,2,0,0,2,0,0,,,,,,,0,0,0,1,1,0,0,0,0,,,,,,
91ca6255-face-5970-883f-79e8361b2712,1915-06-12,0,Blue Ridge,,Hanover,,,Hagerstown,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150607.txt,"Frederick Post, June 14, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41414ff8-7921-56b0-9a4c-521831f7f420,1915-06-12,0,Blue Ridge,,Gettysburg,,,Martinsburg,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150607.txt,"Frederick Post, June 14, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2697cb05-16fd-502f-8854-b262b8517198,1915-06-14,0,Blue Ridge,,Martinsburg,,,Chambersburg,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150614.txt,"Frederick Post, June 15, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93b7d773-e0bc-560b-9a3f-63cd41505fcf,1915-06-14,0,Blue Ridge,,Hagerstown,,,Gettysburg,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150614.txt,"Frederick Post, June 15, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d4488b6-d217-507e-ad39-1d425c444b5b,1915-06-14,0,Blue Ridge,,Frederick,,,Hanover,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150614.txt,"Frederick Post, June 15, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beddef76-f9a8-50d3-b1ba-7edb8b100f14,1915-06-15,0,Blue Ridge,,Martinsburg,,,Chambersburg,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150614.txt,"Frederick Post, June 16, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362769fc-998d-5567-ba0b-16be1c744945,1915-06-15,0,Blue Ridge,,Hagerstown,,,Gettysburg,,,,,,postponed,rain,transcript/1915/1915-FP/boxes/BLRI-19150614.txt,"Frederick Post, June 16, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73c97b72-4da9-56ef-ba34-27f5b746e2be,1915-06-15,0,Blue Ridge,,Frederick,,,Hanover,,,,,,postponed,wet grounds,transcript/1915/1915-FP/boxes/BLRI-19150614.txt,"Frederick Post, June 16, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e619f82-c062-5b01-a883-e75a7b0b178e,1915-06-16,0,Blue Ridge,,Frederick,,,Gettysburg,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150614.txt,"Frederick Post, June 17, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b49dcd4a-b2ec-5579-8a04-55b3b1bece17,1915-06-16,0,Blue Ridge,,Hagerstown,,,Hanover,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150614.txt,"Frederick Post, June 17, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d32d778-46fa-5d31-9b50-e86dd524268d,1915-06-16,0,Blue Ridge,,Chambersburg,,,Martinsburg,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150614.txt,"Frederick Post, June 17, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499918f-5158-535b-b034-c0adc76883df,1915-06-17,0,Blue Ridge,,Gettysburg,0,,Frederick,1,,,1:40,,,,transcript/1915/1915-FP/boxes/BLRI-19150614.txt,"Frederick Post, June 18, 1915",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,1,,,,,,
476b35b8-1bf0-554c-8d67-30007c883684,1915-06-17,0,Blue Ridge,,Hagerstown,,,Hanover,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150614.txt,"Frederick Post, June 18, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93d48988-3f42-5697-a9fe-43d7fcfa7bed,1915-06-17,0,Blue Ridge,,Chambersburg,,,Martinsburg,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150614.txt,"Frederick Post, June 18, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3cdce754-7659-57f4-8508-095b07ae6f48,1915-06-18,0,Blue Ridge,,Hagerstown,,,Chambersburg,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150614.txt,"Frederick Post, June 19, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7f2600a-fefd-5bf9-bf20-7fa0afd2bac9,1915-06-18,0,Blue Ridge,,Martinsburg,,,Frederick,,,,,,postponed,rain,transcript/1915/1915-FP/boxes/BLRI-19150614.txt,"Frederick Post, June 19, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0c2755b-6aaa-59c2-af93-3b2d38b15f62,1915-06-18,0,Blue Ridge,,Gettysburg,,,Hanover,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150614.txt,"Frederick Post, June 19, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41a95dda-1202-5ab0-a23c-78078a1af695,1915-06-19,0,Blue Ridge,,Hagerstown,,,Chambersburg,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150614.txt,"Frederick Post, June 21, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
048c04ca-67d4-5107-814d-c5e32c5bceee,1915-06-19,1,Blue Ridge,,Martinsburg,1,,Frederick,2,,,1:50,,,,transcript/1915/1915-FP/boxes/BLRI-19150614.txt,"Frederick Post, June 21, 1915",0,0,0,0,1,0,0,0,0,,,,,,,1,0,0,0,0,0,0,0,1,,,,,,
68e9fefd-72ab-5678-a761-b1c77bd8ebd6,1915-06-19,2,Blue Ridge,,Martinsburg,3,,Frederick,3,,,1:00,,,,transcript/1915/1915-FP/boxes/BLRI-19150614.txt,"Frederick Post, June 21, 1915",0,0,0,0,3,0,,,,,,,,,,0,1,1,0,1,0,,,,,,,,,
916a7136-de4e-5bc3-b5b8-0ea2afc509ed,1915-06-19,0,Blue Ridge,,Gettysburg,,,Hanover,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150614.txt,"Frederick Post, June 21, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147eced0-6844-56e0-a417-a355660c0f3f,1915-06-21,0,Blue Ridge,,Hanover,,,Gettysburg,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150621.txt,"Frederick Post, June 22, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c1d2265-c411-51e6-ab6a-8c0572fc3404,1915-06-21,0,Blue Ridge,,Chambersburg,,,Hagerstown,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150621.txt,"Frederick Post, June 22, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68fa3079-c745-5950-8be7-ccf5d0a0efb3,1915-06-21,0,Blue Ridge,,Frederick,5,,Martinsburg,3,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150621.txt,"Frederick Post, June 22, 1915",0,2,0,0,2,1,0,0,0,,,,,,,2,0,0,0,0,1,0,0,0,,,,,,
e4bd1ebd-31c9-56fb-94dd-9428e641f321,1915-06-22,0,Blue Ridge,,Hanover,,,Gettysburg,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150621.txt,"Frederick Post, June 23, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d162dfea-db98-54cc-ac23-32eed34dfce4,1915-06-22,1,Blue Ridge,,Chambersburg,,,Hagerstown,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150621.txt,"Frederick Post, June 23, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df24b750-0f1e-5e8b-9aca-cd9604feb26d,1915-06-22,2,Blue Ridge,,Chambersburg,,,Hagerstown,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150621.txt,"Frederick Post, June 23, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ea1b6a5-4181-53ca-9aaa-3d77b5c64d18,1915-06-22,0,Blue Ridge,,Frederick,0,,Martinsburg,5,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150621.txt,"Frederick Post, June 23, 1915",0,0,0,0,0,0,0,0,0,,,,,,,2,0,2,0,0,0,0,1,x,,,,,,
4ba7427e-cb6b-57d2-ad3a-eab627b8af51,1915-06-23,0,Blue Ridge,,Hanover,,,Chambersburg,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150621.txt,"Frederick Post, June 24, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500a330-665b-5a2c-b07a-3e9cf4f18535,1915-06-23,0,Blue Ridge,,Gettysburg,1,,Frederick,4,,,1:30,,,,transcript/1915/1915-FP/boxes/BLRI-19150621.txt,"Frederick Post, June 24, 1915",0,0,0,0,1,0,0,0,0,,,,,,,0,0,0,0,2,2,0,0,0,,,,,,
d8ccf26d-f325-5c52-8cd4-50db9208da45,1915-06-23,0,Blue Ridge,,Martinsburg,,,Hagerstown,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150621.txt,"Frederick Post, June 24, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83aa3944-06c2-5b17-ae49-8cd818dc3b04,1915-06-24,0,Blue Ridge,,Hanover,,,Chambersburg,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150621.txt,"Frederick Post, June 25, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66adbe21-a732-5a92-a6fe-bd4f97e807af,1915-06-24,0,Blue Ridge,,Gettysburg,6,,Frederick,7,,500,1:40,,,,transcript/1915/1915-FP/boxes/BLRI-19150621.txt,"Frederick Post, June 25, 1915",0,0,0,4,0,0,0,2,0,,,,,,,0,1,2,1,0,1,0,2,x,,,,,,
d15d67da-9e88-5385-ab0a-1ce199d45a52,1915-06-24,0,Blue Ridge,,Martinsburg,,,Hagerstown,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150621.txt,"Frederick Post, June 25, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1fcf1c9e-124e-53c4-b082-42cce5343322,1915-06-25,0,Blue Ridge,,Gettysburg,,,Chambersburg,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150621.txt,"Frederick Post, June 26, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd1534c3-ff91-5aa1-9f59-1b0d539bb6c4,1915-06-25,1,Blue Ridge,,Hanover,1,,Frederick,7,,,1:50,,,,transcript/1915/1915-FP/boxes/BLRI-19150621.txt,"Frederick Post, June 26, 1915",0,0,0,0,0,0,0,0,1,,,,,,,2,0,0,1,4,2,0,1,x,,,,,,
0151d482-13a7-5432-b666-146dc69f2463,1915-06-25,2,Blue Ridge,,Hanover,,,Frederick,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150621.txt,"Frederick Post, June 26, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc990100-3ea5-5b09-a4d1-b2fe6d06675e,1915-06-25,0,Blue Ridge,,Hagerstown,,,Martinsburg,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150621.txt,"Frederick Post, June 26, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0fbc7b53-c9ee-5f03-9343-f4e72cd34f4f,1915-06-26,1,Blue Ridge,,Gettysburg,,,Chambersburg,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150621.txt,"Frederick Post, June 28, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f1c97be-e419-5f4a-8239-3a3e63c5e475,1915-06-26,2,Blue Ridge,,Gettysburg,,,Chambersburg,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150621.txt,"Frederick Post, June 28, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293cb298-233f-5184-8e6b-7746c53d3f50,1915-06-26,1,Blue Ridge,,Hanover,1,,Frederick,5,,,1:50,,,,transcript/1915/1915-FP/boxes/BLRI-19150621.txt,"Frederick Post, June 28, 1915",0,0,0,0,0,1,0,0,0,,,,,,,0,0,0,3,0,1,0,1,x,,,,,,
316f26b0-d431-5a55-a31d-fbc1c006899d,1915-06-26,2,Blue Ridge,,Hanover,,,Frederick,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150621.txt,"Frederick Post, June 28, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00f6343f-01c4-5ada-b8a9-0cb079abeb5a,1915-06-26,1,Blue Ridge,,Hagerstown,,,Martinsburg,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150621.txt,"Frederick Post, June 28, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ecb9e63-d6cb-5566-8821-5c13fead0caf,1915-06-26,2,Blue Ridge,,Hagerstown,,,Martinsburg,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150621.txt,"Frederick Post, June 28, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b4f7a58-e9bd-5790-8fe3-93f0ebcb416b,1915-06-28,0,Blue Ridge,,Chambersburg,,,Gettysburg,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150628.txt,"Frederick Post, June 29, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f287d77-1c6e-54b1-86a8-a5ddcae96980,1915-06-28,0,Blue Ridge,,Frederick,,,Hagerstown,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150628.txt,"Frederick Post, June 29, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f69c62af-dfe8-5dfb-9a94-926d78ba0160,1915-06-28,0,Blue Ridge,,Martinsburg,,,Hanover,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150628.txt,"Frederick Post, June 29, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d5cd6f4-c6ae-53a7-aa42-a075ee41fe64,1915-06-29,0,Blue Ridge,,Chambersburg,,,Gettysburg,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150628.txt,"Frederick Post, June 30, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27890533-8382-5c34-8519-a5e083a86460,1915-06-29,0,Blue Ridge,,Frederick,2,,Hagerstown,9,,,1:45,,,,transcript/1915/1915-FP/boxes/BLRI-19150628.txt,"Frederick Post, June 30, 1915",1,0,0,0,0,1,0,0,0,,,,,,,2,1,3,3,0,0,0,0,x,,,,,,
16d68f57-5f09-5304-af1a-97dd76b1c6d2,1915-06-29,0,Blue Ridge,,Martinsburg,,,Hanover,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150628.txt,"Frederick Post, June 30, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fc0526a-ec62-5fb1-8866-9592fa65c92f,1915-06-30,0,Blue Ridge,,Hagerstown,,,Frederick,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150628.txt,"Frederick Post, July 1, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6bab7c0c-d410-53ad-ae83-671fcaca3c8c,1915-06-30,0,Blue Ridge,,Martinsburg,,,Gettysburg,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150628.txt,"Frederick Post, July 1, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14538d87-a6fe-541d-ad20-477c7fb7a6e1,1915-06-30,0,Blue Ridge,,Chambersburg,,,Hanover,,,,,,,,transcript/1915/1915-FP/boxes/BLRI-19150628.txt,"Frederick Post, July 1, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b19cebc1-5f9f-51f8-a430-ca03b8072581,1915-07-01,0,Blue Ridge,,Hagerstown,1,,Frederick,4,,,1:30,,,,transcript/1915/1915-FP/boxes/BLRI-19150628.txt,"Frederick Post, July 2, 1915",0,0,0,0,0,0,1,0,0,,,,,,,1,2,0,0,0,1,0,0,x,,,,,,
