team.league,team.key,team.name,source,key,gloss.name.last,gloss.name.first,person.name.last,person.name.first,person.seq,pos
Western Association,WSADEN,Denison,1915-DMN,19150413-WSADEN-WSAMCA-0,,,Brooks,,a04,3b
Western Association,WSADEN,Denison,1915-DMN,19150414-WSADEN-WSAMCA-0,,,Brooks,,a04,3b
Western Association,WSADEN,Denison,1915-DMN,19150416-WSADEN-WSAMCA-0,,,Brooks,,b04,3b
Western Association,WSADEN,Denison,1915-DMN,19150417-WSADEN-WSAMCA-0,,,Brooks,,b04,3b
Western Association,WSADEN,Denison,1915-DMN,19150418-WSADEN-WSAMCA-0,,,Brooks,,b04,3b
Western Association,WSADEN,Denison,1915-DMN,19150419-WSADEN-WSAFTS-0,,,Brooks,,b04,3b
Western Association,WSADEN,Denison,1915-DMN,19150420-WSADEN-WSAFTS-0,,,Brooks,,b04,3b
Western Association,WSADEN,Denison,1915-DMN,19150421-WSADEN-WSAFTS-0,,,Brooks,,b04,3b
Western Association,WSADEN,Denison,1915-DMN,19150425-WSADEN-WSATUL-0,,,Brooks,,b04,3b
Western Association,WSADEN,Denison,1915-DMN,19150426-WSADEN-WSATUL-0,,,Brooks,,b05,3b
Western Association,WSADEN,Denison,1915-DMN,19150427-WSADEN-WSATUL-0,,,Brooks,,b05,3b
Western Association,WSADEN,Denison,1915-DMN,19150428-WSADEN-WSASHE-0,,,Brooks,,a05,3b
Western Association,WSADEN,Denison,1915-DMN,19150429-WSADEN-WSASHE-0,,,Brooks,,a05,3b
Western Association,WSADEN,Denison,1915-DMN,19150430-WSADEN-WSASHE-0,,,Brooks,,a05,3b
Western Association,WSADEN,Denison,1915-DMN,19150501-WSADEN-WSAOKC-0,,,Brooks,,a05,3b
Western Association,WSADEN,Denison,1915-DMN,19150502-WSADEN-WSAOKC-0,,,Brooks,,a05,3b
Western Association,WSADEN,Denison,1915-DMN,19150503-WSADEN-WSAOKC-0,,,Brooks,,a05,3b
Western Association,WSADEN,Denison,1915-DMN,19150504-WSADEN-WSAFTS-0,,,Brooks,,a05,3b
Western Association,WSADEN,Denison,1915-DMN,19150505-WSADEN-WSAFTS-0,,,Brooks,,a06,3b
Western Association,WSADEN,Denison,1915-DMN,19150507-WSADEN-WSAMUS-0,,,Brooks,,a07,3b
Western Association,WSADEN,Denison,1915-DMN,19150508-WSADEN-WSAMUS-0,,,Brooks,,a07,3b
Western Association,WSADEN,Denison,1915-DMN,19150509-WSADEN-WSAMUS-0,,,Brooks,,a06,3b
Western Association,WSADEN,Denison,1915-DMN,19150510-WSADEN-WSATUL-0,,,Brooks,,a06,3b
