key,league,date,number,source,team1.name,team1.align,team1.score,team2.name,team2.align,team2.score,status_code,status_reason
19150413-WSADEN-WSAMCA-0,Western Association,1915-04-13,0,1915-DMN,Denison,a,11,McAlester,h,8,final,
19150413-WSAFTS-WSAMUS-0,Western Association,1915-04-13,0,1915-DMN,Muskogee,a,0,Fort Smith,h,5,final,
19150413-WSAOKC-WSATUL-0,Western Association,1915-04-13,0,1915-DMN,Tulsa,a,1,Oklahoma City,h,5,final,
19150413-WSAPAR-WSASHE-0,Western Association,1915-04-13,0,1915-DMN,Paris,a,1,Sherman,h,3,final,
19150414-WSADEN-WSAMCA-0,Western Association,1915-04-14,0,1915-DMN,Denison,a,16,McAlester,h,10,final,
19150414-WSAFTS-WSAMUS-0,Western Association,1915-04-14,0,1915-DMN,Muskogee,a,7,Fort Smith,h,2,final,
19150414-WSAOKC-WSATUL-0,Western Association,1915-04-14,0,1915-DMN,Tulsa,a,1,Oklahoma City,h,2,final,
19150414-WSAPAR-WSASHE-0,Western Association,1915-04-14,0,1915-DMN,Paris,a,0,Sherman,h,5,final,
19150415-WSADEN-WSAMCA-0,Western Association,1915-04-15,0,1915-DMN,Denison,a,11,McAlester,h,1,final,
19150415-WSAFTS-WSAMUS-0,Western Association,1915-04-15,0,1915-DMN,Muskogee,a,2,Fort Smith,h,6,final,
19150415-WSAOKC-WSATUL-0,Western Association,1915-04-15,0,1915-DMN,Tulsa,a,2,Oklahoma City,h,5,final,
19150415-WSAPAR-WSASHE-0,Western Association,1915-04-15,0,1915-DMN,Paris,a,0,Sherman,h,5,final,
19150416-WSADEN-WSAMCA-0,Western Association,1915-04-16,0,1915-DMN,McAlester,a,6,Denison,h,1,final,
19150416-WSAFTS-WSAMUS-0,Western Association,1915-04-16,0,1915-DMN,Fort Smith,a,7,Muskogee,h,2,final,
19150416-WSAOKC-WSATUL-0,Western Association,1915-04-16,0,1915-DMN,Oklahoma City,a,4,Tulsa,h,6,final,
19150416-WSAPAR-WSASHE-0,Western Association,1915-04-16,0,1915-DMN,Sherman,a,4,Paris,h,10,final,
19150417-WSADEN-WSAMCA-0,Western Association,1915-04-17,0,1915-DMN,McAlester,a,0,Denison,h,6,final,
19150417-WSAFTS-WSAMUS-0,Western Association,1915-04-17,0,1915-DMN,Fort Smith,a,7,Muskogee,h,5,final,
19150417-WSAOKC-WSATUL-0,Western Association,1915-04-17,0,1915-DMN,Oklahoma City,a,3,Tulsa,h,1,final,
19150417-WSAPAR-WSASHE-0,Western Association,1915-04-17,0,1915-DMN,Sherman,a,10,Paris,h,6,final,
19150418-WSADEN-WSAMCA-0,Western Association,1915-04-18,0,1915-DMN,McAlester,a,5,Denison,h,9,final,
19150418-WSAFTS-WSAMUS-0,Western Association,1915-04-18,0,1915-DMN,Fort Smith,a,11,Muskogee,h,3,final,
19150418-WSAOKC-WSATUL-0,Western Association,1915-04-18,0,1915-DMN,Oklahoma City,a,2,Tulsa,h,4,final,
19150418-WSAPAR-WSASHE-0,Western Association,1915-04-18,0,1915-DMN,Sherman,a,1,Paris,h,3,final,
19150419-WSADEN-WSAFTS-0,Western Association,1915-04-19,0,1915-DMN,Fort Smith,a,3,Denison,h,9,final,
19150419-WSAMCA-WSAOKC-0,Western Association,1915-04-19,0,1915-DMN,Oklahoma City,a,6,McAlester,h,7,final,
19150419-WSAMUS-WSAPAR-0,Western Association,1915-04-19,0,1915-DMN,Muskogee,a,,Paris,h,,postponed,
19150419-WSASHE-WSATUL-0,Western Association,1915-04-19,0,1915-DMN,Tulsa,a,2,Sherman,h,5,final,
19150420-WSADEN-WSAFTS-0,Western Association,1915-04-20,0,1915-DMN,Fort Smith,a,6,Denison,h,7,final,
19150420-WSAMCA-WSAOKC-0,Western Association,1915-04-20,0,1915-DMN,Oklahoma City,a,12,McAlester,h,6,final,
19150420-WSAMUS-WSAPAR-0,Western Association,1915-04-20,0,1915-DMN,Muskogee,a,,Paris,h,,postponed,
19150420-WSASHE-WSATUL-0,Western Association,1915-04-20,0,1915-DMN,Tulsa,a,4,Sherman,h,5,final,
19150421-WSADEN-WSAFTS-0,Western Association,1915-04-21,0,1915-DMN,Fort Smith,a,6,Denison,h,7,final,
19150421-WSAMCA-WSAOKC-0,Western Association,1915-04-21,0,1915-DMN,Oklahoma City,a,11,McAlester,h,2,final,
19150421-WSAMUS-WSAPAR-0,Western Association,1915-04-21,0,1915-DMN,Muskogee,a,,Paris,h,,postponed,
19150421-WSASHE-WSATUL-0,Western Association,1915-04-21,0,1915-DMN,Tulsa,a,,Sherman,h,,postponed,
19150422-WSADEN-WSAOKC-0,Western Association,1915-04-22,0,1915-DMN,Oklahoma City,a,,Denison,h,,postponed,
19150422-WSAFTS-WSAMCA-0,Western Association,1915-04-22,0,1915-DMN,Fort Smith,a,,McAlester,h,,postponed,
19150422-WSAMUS-WSASHE-0,Western Association,1915-04-22,0,1915-DMN,Muskogee,a,,Sherman,h,,postponed,
