team.league,team.key,team.name,source,key,gloss.name.last,gloss.name.first,person.name.last,person.name.first,person.seq,pos
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150504-RIOALB-RIODOU-0,,,Carman,,b03,lf
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150504-RIOALB-RIODOU-0,,,Carman,,b03,lf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150505-RIOALB-RIODOU-0,,,Carman,,b03,lf
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150505-RIOALB-RIODOU-0,,,Carman,,b03,lf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150507-RIOALB-RIODOU-0,,,Carman,,b03,lf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150508-RIOALB-RIODOU-0,,,Carman,,b04,lf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150509-RIOALB-RIODOU-1,,,Carman,,b04,lf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150509-RIOALB-RIODOU-2,,,Carman,,b04,lf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150511-RIOALB-RIOLAC-0,,,Carman,,b04,lf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150512-RIOALB-RIOLAC-0,,,Carman,,b04,lf
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150512-RIOALB-RIOLAC-0,,,Carman,,b04,lf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150513-RIOALB-RIOLAC-0,,,Carman,,b04,lf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150514-RIOALB-RIOLAC-0,,,Carman,,b04,lf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150515-RIOALB-RIOLAC-0,,,Carman,,b04,lf
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150515-RIOALB-RIOLAC-0,,,Carman,,b04,lf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150516-RIOALB-RIOLAC-0,,,Carman,,b04,lf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150518-RIOALB-RIOTUC-0,,,Carman,,a04,lf
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150518-RIOALB-RIOTUC-0,,,Carman,,a04,lf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150519-RIOALB-RIOTUC-0,,,Carman,,a04,lf
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150519-RIOALB-RIOTUC-0,,,Carman,,a04,lf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150520-RIOALB-RIOTUC-0,,,Carman,,a04,lf
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150520-RIOALB-RIOTUC-0,,,Carman,,a04,lf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150521-RIOALB-RIOTUC-0,,,Carman,,a04,lf
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150521-RIOALB-RIOTUC-0,,,Carman,,a04,lf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150522-RIOALB-RIOTUC-0,,,Carman,,a03,lf
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150522-RIOALB-RIOTUC-0,,,Carman,,a03,lf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150523-RIOALB-RIOTUC-0,,,Carman,,a03,lf
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150523-RIOALB-RIOTUC-0,,,Carman,,a03,lf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150525-RIOALB-RIOPHX-0,,,Carman,,a03,lf
Rio Grande Association,RIOALB,Albuquerque,1915-AR,19150525-RIOALB-RIOPHX-0,,,Carman,,a03,rf
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150525-RIOALB-RIOPHX-0,,,Carman,,a03,rf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150526-RIOALB-RIOPHX-0,,,Carman,,a03,cf
Rio Grande Association,RIOALB,Albuquerque,1915-AR,19150526-RIOALB-RIOPHX-0,,,Carman,,a03,cf
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150526-RIOALB-RIOPHX-0,,,Carman,,a03,cf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150527-RIOALB-RIOPHX-0,,,Carman,,a03,cf
Rio Grande Association,RIOALB,Albuquerque,1915-AR,19150527-RIOALB-RIOPHX-0,,,Carman,,a03,cf
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150527-RIOALB-RIOPHX-0,,,Carman,,a03,cf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150528-RIOALB-RIOPHX-0,,,Carman,,a03,cf
Rio Grande Association,RIOALB,Albuquerque,1915-AR,19150528-RIOALB-RIOPHX-0,,,Carman,,a03,cf
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150528-RIOALB-RIOPHX-0,,,Carman,,a03,cf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150529-RIOALB-RIOPHX-0,,,Carman,,a03,cf
Rio Grande Association,RIOALB,Albuquerque,1915-AR,19150529-RIOALB-RIOPHX-0,,,Carman,,a03,cf
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150529-RIOALB-RIOPHX-0,,,Carman,,a03,cf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150530-RIOALB-RIOPHX-0,,,Carman,,a03,cf
Rio Grande Association,RIOALB,Albuquerque,1915-AR,19150530-RIOALB-RIOPHX-0,,,Carman,,a03,cf
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150530-RIOALB-RIOPHX-0,,,Carman,,a03,cf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150531-RIOALB-RIOPHX-0,,,Carman,,a03,cf
Rio Grande Association,RIOALB,Albuquerque,1915-AR,19150531-RIOALB-RIOPHX-0,,,Carman,,a03,cf
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150531-RIOALB-RIOPHX-0,,,Carman,,a03,cf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150602-RIOALB-RIOTUC-0,,,Carman,,b03,lf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150603-RIOALB-RIOTUC-0,,,Carman,,b04,lf
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150603-RIOALB-RIOTUC-0,,,Carman,,b03,lf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150604-RIOALB-RIOTUC-0,,,Carman,,b04,lf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150605-RIOALB-RIOTUC-0,,,Carman,,b03,lf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150606-RIOALB-RIOTUC-0,,,Carman,,b03,lf
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150606-RIOALB-RIOTUC-0,,,Carman,,b03,lf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150607-RIOALB-RIOTUC-0,,,Carman,,b03,lf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150608-RIOALB-RIOPHX-0,,,Carman,,b03,lf
Rio Grande Association,RIOALB,Albuquerque,1915-AR,19150608-RIOALB-RIOPHX-0,,,Carman,,b03,lf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150609-RIOALB-RIOPHX-0,,,Carman,,b06,lf
Rio Grande Association,RIOALB,Albuquerque,1915-AR,19150609-RIOALB-RIOPHX-0,,,Carman,,b06,lf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150610-RIOALB-RIOPHX-0,,,Carman,,b06,lf
Rio Grande Association,RIOALB,Albuquerque,1915-AR,19150610-RIOALB-RIOPHX-0,,,Carman,,b06,lf
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150610-RIOALB-RIOPHX-0,,,Carman,,b06,lf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150611-RIOALB-RIOPHX-0,,,Carman,,b06,lf
Rio Grande Association,RIOALB,Albuquerque,1915-AR,19150611-RIOALB-RIOPHX-0,,,Carman,,b06,lf
Rio Grande Association,RIOALB,Albuquerque,1915-EPH,19150611-RIOALB-RIOPHX-0,,,Carman,,b06,lf
Rio Grande Association,RIOALB,Albuquerque,1915-AJ,19150612-RIOALB-RIOPHX-0,,,Carman,,b06,lf
Rio Grande Association,RIOALB,Albuquerque,1915-AR,19150612-RIOALB-RIOPHX-0,,,Carman,,b06,lf
