league.year,league.name,league.phase,person.ref,person.name.last,person.name.given,S_FIRST,S_LAST,U_G
1915,Buckeye League,regular,P9557247,Berthaum,,1915-06-04,1915-06-04,1
1915,Buckeye League,regular,P9234820,Berthaume,,1915-06-24,1915-06-26,3
1915,Buckeye League,regular,P3332069,O'Neil,,1915-06-19,1915-06-20,3
1915,Buckeye League,regular,P4131633,O'Neill,,1915-06-18,1915-06-18,1
1915,Buckeye League,regular,P0111328,Pastorious,,1915-06-17,1915-06-22,2
1915,Buckeye League,regular,P5708881,Pastorius,,1915-05-19,1915-07-01,20
1915,Buckeye League,regular,P0419395,Peterman,,1915-05-23,1915-05-24,2
1915,Buckeye League,regular,P4203810,Taylor,,1915-05-21,1915-06-30,10
