game.key,league.year,league.name,game.date,game.number,game.phase,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_XO,B_LOB,B_ROE,P_IP,P_TBF,P_R,P_ER,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_SB
PDDKRHY,1915,Buckeye League,1915-05-27,0,regular,TOTALS,,Akron,,,,7,,7,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,
PDDKRHY,1915,Buckeye League,1915-05-27,0,regular,Dillon,,Newark,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PDDKRHY,1915,Buckeye League,1915-05-27,0,regular,Blanchard,,Newark,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PDDKRHY,1915,Buckeye League,1915-05-27,0,regular,TOTALS,,Newark,,,,5,,9,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,
YFGQNJS,1915,Buckeye League,1915-05-27,0,regular,McClusky,,Findlay,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YFGQNJS,1915,Buckeye League,1915-05-27,0,regular,Fields,,Findlay,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YFGQNJS,1915,Buckeye League,1915-05-27,0,regular,TOTALS,,Findlay,,,,11,,12,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,
YFGQNJS,1915,Buckeye League,1915-05-27,0,regular,Orndolf,,Marion,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YFGQNJS,1915,Buckeye League,1915-05-27,0,regular,Breymaier,,Marion,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YFGQNJS,1915,Buckeye League,1915-05-27,0,regular,TOTALS,,Marion,,,,1,,6,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,
VNHVBPJ,1915,Buckeye League,1915-05-28,0,regular,Day,,Canton,cf,1,5,0,,0,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
VNHVBPJ,1915,Buckeye League,1915-05-28,0,regular,Prout,,Canton,2b,2,2,2,,2,,,,,,,,,,2,,,,,,,,,,,,,,2,5,0,,,,
VNHVBPJ,1915,Buckeye League,1915-05-28,0,regular,Curtis,,Canton,lf,3,4,0,,2,,,,,,,,,,1,,,,,,,,,,,,,,0,0,0,,,,
VNHVBPJ,1915,Buckeye League,1915-05-28,0,regular,Munday,,Canton,1b,4,2,1,,1,,,,,,,,,,,,,,,,,,,,,,,,14,2,0,1,,,
VNHVBPJ,1915,Buckeye League,1915-05-28,0,regular,Patton,,Canton,3b,5,0,0,,0,,,,,,,,2,,,,,,,,,,,,,,,,0,4,0,,,,
VNHVBPJ,1915,Buckeye League,1915-05-28,0,regular,Allison,,Canton,rf,6,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,
VNHVBPJ,1915,Buckeye League,1915-05-28,0,regular,Johnson,,Canton,ss,7,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,1,,,
VNHVBPJ,1915,Buckeye League,1915-05-28,0,regular,Kirby,,Canton,c,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,8,0,1,1,,1,
VNHVBPJ,1915,Buckeye League,1915-05-28,0,regular,Spahr,,Canton,p,9,3,0,,0,,,,,,,,1,,,,,,,,,,,1,4,,,,0,4,1,,,,
VNHVBPJ,1915,Buckeye League,1915-05-28,0,regular,TOTALS,,Canton,,,27,3,,6,,,,,,,,,,,,,,,,,,,,,,,,27,19,2,,,,
VNHVBPJ,1915,Buckeye League,1915-05-28,0,regular,Mathews,,Lima,rf,1,5,0,,0,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
VNHVBPJ,1915,Buckeye League,1915-05-28,0,regular,Reynolds,,Lima,p,10,3,0,,2,1,,,,,,,,,,,,,5.2,,,,3,4,5,,2,,1,4,0,,,,
VNHVBPJ,1915,Buckeye League,1915-05-28,0,regular,Murray,,Lima,2b,2,4,1,,2,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,,,,
VNHVBPJ,1915,Buckeye League,1915-05-28,0,regular,Malloy,,Lima,cf,3,4,0,,2,,,,,,,,,,1,,,,,,,,,,,,,,1,0,0,,,,
VNHVBPJ,1915,Buckeye League,1915-05-28,0,regular,Schweitzer,,Lima,lf,4,4,2,,4,2,,1,,,,,,,,,,,,,,,,,,,,,3,1,0,1,,,
VNHVBPJ,1915,Buckeye League,1915-05-28,0,regular,McClelland,,Lima,1b,5,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,,,,
VNHVBPJ,1915,Buckeye League,1915-05-28,0,regular,Cronin,,Lima,ss,6,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,
VNHVBPJ,1915,Buckeye League,1915-05-28,0,regular,Warden,,Lima,3b,7,3,0,,1,1,,,,,,,,,1,,,,,,,,,,,,,,0,2,0,,,,
VNHVBPJ,1915,Buckeye League,1915-05-28,0,regular,Maroney,,Lima,c,8,4,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,10,1,1,1,,1,
VNHVBPJ,1915,Buckeye League,1915-05-28,0,regular,Walker,,Lima,p,9,1,0,,0,,,,,,,,,,,,,,3.1,,,,3,3,1,,,,0,0,0,,,,
VNHVBPJ,1915,Buckeye League,1915-05-28,0,regular,TOTALS,,Lima,,,36,4,,12,,,,,,,,,,,,,,,,,,,,,,,,27,11,1,,,,
XNHBKPW,1915,Buckeye League,1915-05-28,0,regular,Connor,,Akron,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XNHBKPW,1915,Buckeye League,1915-05-28,0,regular,McKee,,Akron,p,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XNHBKPW,1915,Buckeye League,1915-05-28,0,regular,Talbot,,Akron,c,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XNHBKPW,1915,Buckeye League,1915-05-28,0,regular,TOTALS,,Akron,,,,6,,12,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,
XNHBKPW,1915,Buckeye League,1915-05-28,0,regular,Dougherty,,Newark,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XNHBKPW,1915,Buckeye League,1915-05-28,0,regular,Blanchard,,Newark,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XNHBKPW,1915,Buckeye League,1915-05-28,0,regular,TOTALS,,Newark,,,,7,,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
WKJYBRQ,1915,Buckeye League,1915-05-30,0,regular,Hook,,Akron,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WKJYBRQ,1915,Buckeye League,1915-05-30,0,regular,Linne,,Akron,p,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WKJYBRQ,1915,Buckeye League,1915-05-30,0,regular,Talbott,,Akron,c,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WKJYBRQ,1915,Buckeye League,1915-05-30,0,regular,TOTALS,,Akron,,,,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,
WKJYBRQ,1915,Buckeye League,1915-05-30,0,regular,Clark,,Lima,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WKJYBRQ,1915,Buckeye League,1915-05-30,0,regular,Maroney,,Lima,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WKJYBRQ,1915,Buckeye League,1915-05-30,0,regular,TOTALS,,Lima,,,,6,,11,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
TBMMLBZ,1915,Buckeye League,1915-05-31,0,regular,Donaldson,,Findlay,rf,1,4,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,2,2,0,1,,,
TBMMLBZ,1915,Buckeye League,1915-05-31,0,regular,Schultz,,Findlay,p,10,1,0,,0,,,,,,,,,,,,,,2.1,,,,1,2,2,,1,,0,0,1,,,,
TBMMLBZ,1915,Buckeye League,1915-05-31,0,regular,Blue,,Findlay,ss,2,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,,,,
TBMMLBZ,1915,Buckeye League,1915-05-31,0,regular,Werner,,Findlay,lf,3,3,1,,0,,,,,,,,,,1,,,,,,,,,,,,,,1,0,0,,,,
TBMMLBZ,1915,Buckeye League,1915-05-31,0,regular,Yockey,,Findlay,2b,4,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,,,,
TBMMLBZ,1915,Buckeye League,1915-05-31,0,regular,McGivern,,Findlay,1b,5,4,0,,2,,,,,,,,,,,,,,,,,,,,,,,,12,0,0,,,,
TBMMLBZ,1915,Buckeye League,1915-05-31,0,regular,Costello,,Findlay,cf,6,3,1,,0,,,,,,,,,,1,,,,,,,,,,,,,,0,1,0,,,,
TBMMLBZ,1915,Buckeye League,1915-05-31,0,regular,Egan,,Findlay,3b,7,4,0,,1,,1,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,,,
TBMMLBZ,1915,Buckeye League,1915-05-31,0,regular,Fields,,Findlay,c,8,3,0,,2,,1,,,,,,,,1,,,,,,,,,,,,,,6,1,0,,,,
TBMMLBZ,1915,Buckeye League,1915-05-31,0,regular,McCloskey,,Findlay,p,9,2,0,,0,,,,,,,,,,,,,,5.2,,,,8,8,3,1,,,0,3,1,,,,
TBMMLBZ,1915,Buckeye League,1915-05-31,0,regular,TOTALS,,Findlay,,,32,3,,6,,,,,,,,,,,,4,,,,,,,,,,,,24,15,5,,,,
TBMMLBZ,1915,Buckeye League,1915-05-31,0,regular,Mathews,,Lima,rf,1,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,
TBMMLBZ,1915,Buckeye League,1915-05-31,0,regular,Murray,,Lima,2b,2,4,3,,2,1,,,,,,,,,,,,,,,,,,,,,,,0,2,0,,,,
TBMMLBZ,1915,Buckeye League,1915-05-31,0,regular,Malloy,,Lima,cf,3,3,0,,1,,,,,,,,1,1,,,,,,,,,,,,,,,4,0,0,,,,
TBMMLBZ,1915,Buckeye League,1915-05-31,0,regular,Schweitzer,,Lima,lf,4,3,2,,2,1,,,,,,,,,1,,,,,,,,,,,,,,1,0,0,,,,
TBMMLBZ,1915,Buckeye League,1915-05-31,0,regular,McClelland,,Lima,1b,5,3,2,,2,,,,,,,,1,,3,,,,,,,,,,,,,,5,1,0,,,,
TBMMLBZ,1915,Buckeye League,1915-05-31,0,regular,Cronin,,Lima,ss,6,1,0,,0,,,,,,,1,,1,2,,,,,,,,,,,,,,2,0,0,,,,
TBMMLBZ,1915,Buckeye League,1915-05-31,0,regular,Warden,,Lima,3b,7,4,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,
TBMMLBZ,1915,Buckeye League,1915-05-31,0,regular,Maroney,,Lima,c,8,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,12,1,0,,,,
TBMMLBZ,1915,Buckeye League,1915-05-31,0,regular,Reynolds,,Lima,p,9,3,0,,0,,,,,,,,,,,,,,,,,,,2,11,,,,0,0,0,,,,
TBMMLBZ,1915,Buckeye League,1915-05-31,0,regular,TOTALS,,Lima,,,29,8,,9,,,,,,,,,,,,12,2,,,,,,,,,,,27,6,0,,,,
CRRSVMN,1915,Buckeye League,1915-05-31,1,regular,TOTALS,,Akron,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRRSVMN,1915,Buckeye League,1915-05-31,1,regular,TOTALS,,Canton,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FQMMCFX,1915,Buckeye League,1915-05-31,1,regular,TOTALS,,Marion,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FQMMCFX,1915,Buckeye League,1915-05-31,1,regular,TOTALS,,Newark,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPPBXLR,1915,Buckeye League,1915-05-31,1,regular,Schultz,,Findlay,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPPBXLR,1915,Buckeye League,1915-05-31,1,regular,Fields,,Findlay,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPPBXLR,1915,Buckeye League,1915-05-31,1,regular,TOTALS,,Findlay,,,,4,,6,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,
HPPBXLR,1915,Buckeye League,1915-05-31,1,regular,Bond,,Lima,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPPBXLR,1915,Buckeye League,1915-05-31,1,regular,Maroney,,Lima,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPPBXLR,1915,Buckeye League,1915-05-31,1,regular,TOTALS,,Lima,,,,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,
HLWWPMY,1915,Buckeye League,1915-05-31,2,regular,TOTALS,,Akron,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLWWPMY,1915,Buckeye League,1915-05-31,2,regular,TOTALS,,Canton,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LNWHWWS,1915,Buckeye League,1915-05-31,2,regular,TOTALS,,Marion,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LNWHWWS,1915,Buckeye League,1915-05-31,2,regular,TOTALS,,Newark,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KVZWKJZ,1915,Buckeye League,1915-06-01,0,regular,Donaldson,,Findlay,rf,1,5,0,,1,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
KVZWKJZ,1915,Buckeye League,1915-06-01,0,regular,Schultz,,Findlay,p,10,0,0,,0,,,,,,,,,,,,,,,,,,,1,1,,,,0,1,0,,,,
KVZWKJZ,1915,Buckeye League,1915-06-01,0,regular,Frech,,Findlay,p,11,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
KVZWKJZ,1915,Buckeye League,1915-06-01,0,regular,McCloskey,,Findlay,ph,12,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
KVZWKJZ,1915,Buckeye League,1915-06-01,0,regular,Blue,,Findlay,ss,2,5,1,,3,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,,,,
KVZWKJZ,1915,Buckeye League,1915-06-01,0,regular,Werner,,Findlay,lf,3,5,1,,1,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
KVZWKJZ,1915,Buckeye League,1915-06-01,0,regular,Yockey,,Findlay,2b,4,5,1,,2,,,,,,,,,,,,,,,,,,,,,,,,3,4,1,,,,
KVZWKJZ,1915,Buckeye League,1915-06-01,0,regular,Chapman,,Findlay,1b,5,5,0,,0,,,,,,,,,,,,,,,,,,,,,,,,11,0,1,,,,
KVZWKJZ,1915,Buckeye League,1915-06-01,0,regular,Costello,,Findlay,cf,6,5,3,,3,1,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
KVZWKJZ,1915,Buckeye League,1915-06-01,0,regular,Egan,,Findlay,3b,7,5,1,,3,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,
KVZWKJZ,1915,Buckeye League,1915-06-01,0,regular,McGivern,,Findlay,c,8,4,0,,2,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,,,,
KVZWKJZ,1915,Buckeye League,1915-06-01,0,regular,Richmond,,Findlay,p,9,3,0,,0,,,,,,,,,,,,,,,,,,,3,4,,,,0,6,0,,,,
KVZWKJZ,1915,Buckeye League,1915-06-01,0,regular,TOTALS,,Findlay,,,43,7,,15,,,,,,,,,,,,,,,,,,,,,,,,30,12,2,,,,
KVZWKJZ,1915,Buckeye League,1915-06-01,0,regular,Matthews,,Lima,rf,1,3,1,,1,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,,,,
KVZWKJZ,1915,Buckeye League,1915-06-01,0,regular,Murray,,Lima,2b,2,5,1,,2,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,
KVZWKJZ,1915,Buckeye League,1915-06-01,0,regular,Malloy,,Lima,cf,3,5,0,,1,,1,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
KVZWKJZ,1915,Buckeye League,1915-06-01,0,regular,Schweitzer,,Lima,lf,4,5,2,,2,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
KVZWKJZ,1915,Buckeye League,1915-06-01,0,regular,McClelland,,Lima,1b,5,5,1,,1,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,,,,
KVZWKJZ,1915,Buckeye League,1915-06-01,0,regular,Cronin,,Lima,ss,6,5,1,,2,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,,,,
KVZWKJZ,1915,Buckeye League,1915-06-01,0,regular,Warden,,Lima,3b,7,5,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,,,,
KVZWKJZ,1915,Buckeye League,1915-06-01,0,regular,Maroney,,Lima,c,8,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,11,1,1,,,,
KVZWKJZ,1915,Buckeye League,1915-06-01,0,regular,Clark,,Lima,p,9,4,0,,1,,,,,,,,,,,,,,,,,,,2,8,,,,0,1,0,,,,
KVZWKJZ,1915,Buckeye League,1915-06-01,0,regular,TOTALS,,Lima,,,41,6,,10,,,,,,,,,,,,,,,,,,,,,,,,29,6,3,,,,
NGMXZBG,1915,Buckeye League,1915-06-04,0,regular,Conner,,Canton,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGMXZBG,1915,Buckeye League,1915-06-04,0,regular,Morning,,Canton,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGMXZBG,1915,Buckeye League,1915-06-04,0,regular,TOTALS,,Canton,,,,1,,8,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,
NGMXZBG,1915,Buckeye League,1915-06-04,0,regular,Frech,,Findlay,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGMXZBG,1915,Buckeye League,1915-06-04,0,regular,McGivern,,Findlay,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGMXZBG,1915,Buckeye League,1915-06-04,0,regular,TOTALS,,Findlay,,,,10,,12,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,
XNBSVDP,1915,Buckeye League,1915-06-04,0,regular,Hook,,Akron,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XNBSVDP,1915,Buckeye League,1915-06-04,0,regular,Talbott,,Akron,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XNBSVDP,1915,Buckeye League,1915-06-04,0,regular,TOTALS,,Akron,,,,2,,6,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,
XNBSVDP,1915,Buckeye League,1915-06-04,0,regular,Dougherty,,Newark,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XNBSVDP,1915,Buckeye League,1915-06-04,0,regular,Pearce,,Newark,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XNBSVDP,1915,Buckeye League,1915-06-04,0,regular,TOTALS,,Newark,,,,3,,12,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,
BQYZXYN,1915,Buckeye League,1915-06-05,0,regular,TOTALS,,Akron,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BQYZXYN,1915,Buckeye League,1915-06-05,0,regular,TOTALS,,Newark,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSKCTCD,1915,Buckeye League,1915-06-05,0,regular,TOTALS,,Canton,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSKCTCD,1915,Buckeye League,1915-06-05,0,regular,TOTALS,,Findlay,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XWKGDCJ,1915,Buckeye League,1915-06-05,1,regular,Matthews,,Lima,rf,1,4,1,,3,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,,,
XWKGDCJ,1915,Buckeye League,1915-06-05,1,regular,Clark,,Lima,ph,10,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
XWKGDCJ,1915,Buckeye League,1915-06-05,1,regular,Murray,,Lima,2b,2,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,,,,
XWKGDCJ,1915,Buckeye League,1915-06-05,1,regular,Malloy,,Lima,cf,3,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
XWKGDCJ,1915,Buckeye League,1915-06-05,1,regular,Schweitzer,,Lima,lf,4,3,0,,0,,,,,,,,,1,,,,,,,,,,,,,,,2,0,0,,,,
XWKGDCJ,1915,Buckeye League,1915-06-05,1,regular,McClelland,,Lima,1b,5,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,7,2,0,,,,
XWKGDCJ,1915,Buckeye League,1915-06-05,1,regular,Cronin,,Lima,ss,6,3,0,,2,,,,,,,,,,1,,,,,,,,,,,,,,1,2,2,,,,
XWKGDCJ,1915,Buckeye League,1915-06-05,1,regular,Warden,,Lima,3b,7,3,0,,0,,,,,,,1,,,,,,,,,,,,,,,,,0,1,0,,,,
XWKGDCJ,1915,Buckeye League,1915-06-05,1,regular,Maroney,,Lima,c,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,11,2,0,1,,,
XWKGDCJ,1915,Buckeye League,1915-06-05,1,regular,Reynolds,,Lima,p,9,3,0,,0,,,,,,,,,,,,,,,,,,,5,10,,2,,1,1,0,,,,
XWKGDCJ,1915,Buckeye League,1915-06-05,1,regular,TOTALS,,Lima,,,32,1,,7,,,,,,,,,,,,8,,,,,,,,,,,,26,11,3,,,,
XWKGDCJ,1915,Buckeye League,1915-06-05,1,regular,McGonigal,,Marion,2b,1,4,0,,1,,,,,,,,,,1,,,,,,,,,,,,,,1,3,0,1,,,
XWKGDCJ,1915,Buckeye League,1915-06-05,1,regular,Wetzel,,Marion,3b,2,4,2,,2,,,,,,,,1,,1,,,,,,,,,,,,,,1,0,0,,,,
XWKGDCJ,1915,Buckeye League,1915-06-05,1,regular,Thoma,,Marion,cf,3,4,0,,1,,,,,,,,1,,,,,,,,,,,,,,,,1,0,0,,,,
XWKGDCJ,1915,Buckeye League,1915-06-05,1,regular,Bonin,,Marion,rf,4,4,1,,0,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
XWKGDCJ,1915,Buckeye League,1915-06-05,1,regular,Neer,,Marion,1b,5,2,0,,1,1,,,,,,,1,,2,,,,,,,,,,,,,,8,1,0,1,,,
XWKGDCJ,1915,Buckeye League,1915-06-05,1,regular,Leak,,Marion,lf,6,5,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,5,0,0,,,,
XWKGDCJ,1915,Buckeye League,1915-06-05,1,regular,Judge,,Marion,ss,7,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,1,,,
XWKGDCJ,1915,Buckeye League,1915-06-05,1,regular,Breymaier,,Marion,c,8,4,0,,2,,,,,,,,,,1,,,,,,,,,,,,,,5,0,1,,,,
XWKGDCJ,1915,Buckeye League,1915-06-05,1,regular,Hart,,Marion,p,9,3,0,,0,,,,,,,,,,,,,,,,,,,2,4,1,,,1,3,0,,,,
XWKGDCJ,1915,Buckeye League,1915-06-05,1,regular,TOTALS,,Marion,,,34,4,,9,,,,,,,,,,,,12,3,,,,,,,,,,,27,9,1,,,,
PNMZXKD,1915,Buckeye League,1915-06-05,2,regular,Matthews,,Lima,rf,1,5,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
PNMZXKD,1915,Buckeye League,1915-06-05,2,regular,Murray,,Lima,2b,2,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,,,,
PNMZXKD,1915,Buckeye League,1915-06-05,2,regular,Malloy,,Lima,cf,3,4,1,,1,,,,,,,,,,2,,,,,,,,,,,,,,3,0,0,,,,
PNMZXKD,1915,Buckeye League,1915-06-05,2,regular,Schweitzer,,Lima,lf,4,3,0,,2,,,,,,,,,,1,,,,,,,,,,,,,,2,0,1,,,,
PNMZXKD,1915,Buckeye League,1915-06-05,2,regular,McClelland,,Lima,1b,5,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,,,,
PNMZXKD,1915,Buckeye League,1915-06-05,2,regular,Cronin,,Lima,ss,6,4,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,2,3,0,,,,
PNMZXKD,1915,Buckeye League,1915-06-05,2,regular,Warden,,Lima,3b,7,4,0,,2,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
PNMZXKD,1915,Buckeye League,1915-06-05,2,regular,Maroney,,Lima,c,8,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,,,,
PNMZXKD,1915,Buckeye League,1915-06-05,2,regular,Clark,,Lima,p,9,4,0,,0,,,,,,,,,,,,,,,,,,,1,5,,,,0,4,0,,,,
PNMZXKD,1915,Buckeye League,1915-06-05,2,regular,TOTALS,,Lima,,,36,4,,10,,,,,,,,,,,,7,2,,,,,,,,,,,27,11,2,,,,
PNMZXKD,1915,Buckeye League,1915-06-05,2,regular,McGonigal,,Marion,2b,1,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,1,,,
PNMZXKD,1915,Buckeye League,1915-06-05,2,regular,Orendorf,,Marion,p,10,3,1,,1,1,,,,,,,,,,,,,,,,,,1,6,,,,1,0,0,,,,
PNMZXKD,1915,Buckeye League,1915-06-05,2,regular,Wetzel,,Marion,3b,2,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,,,,
PNMZXKD,1915,Buckeye League,1915-06-05,2,regular,Thoma,,Marion,cf,3,4,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,3,0,1,,,,
PNMZXKD,1915,Buckeye League,1915-06-05,2,regular,Bonin,,Marion,rf,4,4,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,1,1,0,,,,
PNMZXKD,1915,Buckeye League,1915-06-05,2,regular,Neer,,Marion,1b,5,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,1,,,
PNMZXKD,1915,Buckeye League,1915-06-05,2,regular,Hart,,Marion,lf,6,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
PNMZXKD,1915,Buckeye League,1915-06-05,2,regular,Leak,,Marion,lf-1b,7,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
PNMZXKD,1915,Buckeye League,1915-06-05,2,regular,Judge,,Marion,ss,8,2,0,,0,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,1,,,
PNMZXKD,1915,Buckeye League,1915-06-05,2,regular,Breymaier,,Marion,c,9,2,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,7,1,0,,,,
PNMZXKD,1915,Buckeye League,1915-06-05,2,regular,TOTALS,,Marion,,,31,3,,5,,,,,,,,,,,,8,2,,,,,,,,,,,26,12,2,,,,
DYGJSVP,1915,Buckeye League,1915-06-06,0,regular,Matthews,,Lima,rf,1,2,1,,0,,,,,,,,,,1,,,,,,,,,,,,,,1,0,0,,,,
DYGJSVP,1915,Buckeye League,1915-06-06,0,regular,Murray,,Lima,2b,2,2,0,,0,,,,,,,,,,1,,,,,,,,,,,,,,1,2,0,,,,
DYGJSVP,1915,Buckeye League,1915-06-06,0,regular,Malloy,,Lima,cf,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
