game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_XO,B_LOB,B_ROE,P_GS,P_GF,P_W,P_L,P_SV,P_IP,P_TBF,P_AB,P_R,P_ER,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_SB
TVZPNWH,1910,Central Kansas League,1910-05-17,0,regular,P3008135,Wentz,,Clay Center,cf,1,4,2,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
TVZPNWH,1910,Central Kansas League,1910-05-17,0,regular,P7279387,Gramly,,Clay Center,2b,2,3,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
TVZPNWH,1910,Central Kansas League,1910-05-17,0,regular,P1249252,Beck,,Clay Center,rf,3,4,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
TVZPNWH,1910,Central Kansas League,1910-05-17,0,regular,P5231754,Barnes,,Clay Center,lf,4,4,1,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
TVZPNWH,1910,Central Kansas League,1910-05-17,0,regular,P0071184,Southwick,,Clay Center,c,5,5,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
TVZPNWH,1910,Central Kansas League,1910-05-17,0,regular,P9663510,Clemens,,Clay Center,ss,6,5,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
TVZPNWH,1910,Central Kansas League,1910-05-17,0,regular,P8270727,Horrell,,Clay Center,1b,7,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
TVZPNWH,1910,Central Kansas League,1910-05-17,0,regular,P2735412,Grubbs,,Clay Center,3b,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
TVZPNWH,1910,Central Kansas League,1910-05-17,0,regular,P0046124,Stokesberry,,Clay Center,p,9,4,1,,2,,,,,,,,,,,,,,,,1,,,10,,,,,6,6,9,,,,,,0,,,,
TVZPNWH,1910,Central Kansas League,1910-05-17,0,regular,,TOTALS,,Clay Center,,,36,7,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
TVZPNWH,1910,Central Kansas League,1910-05-17,0,regular,P7916647,Short,,Concordia,2b,1,3,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,
TVZPNWH,1910,Central Kansas League,1910-05-17,0,regular,P5491431,Brooks,,Concordia,ph,10,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
TVZPNWH,1910,Central Kansas League,1910-05-17,0,regular,P0938148,Sutton,,Concordia,ph,11,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
TVZPNWH,1910,Central Kansas League,1910-05-17,0,regular,P6131618,Connell,,Concordia,ph,12,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
TVZPNWH,1910,Central Kansas League,1910-05-17,0,regular,P6336424,Lawrence,,Concordia,3b,2,2,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,
TVZPNWH,1910,Central Kansas League,1910-05-17,0,regular,P1104086,Johnson,,Concordia,lf,3,4,0,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
TVZPNWH,1910,Central Kansas League,1910-05-17,0,regular,P1554605,Dale,,Concordia,rf,4,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
TVZPNWH,1910,Central Kansas League,1910-05-17,0,regular,P6367447,Webb,,Concordia,ss,5,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,,,
TVZPNWH,1910,Central Kansas League,1910-05-17,0,regular,P5446985,Livingstone,,Concordia,1b,6,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1,,,,
TVZPNWH,1910,Central Kansas League,1910-05-17,0,regular,P4511579,Sipes,,Concordia,cf,7,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
TVZPNWH,1910,Central Kansas League,1910-05-17,0,regular,P3309698,Martin,,Concordia,c,8,3,1,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,
