game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first
KVYHPDR,1908,Central Kansas League,1908-07-03,0,regular,P1380977,Ashton,
ZCKRYHG,1908,Central Kansas League,1908-07-07,0,regular,P7198723,Rimer,
NXQWVZZ,1908,Central Kansas League,1908-07-13,0,regular,P6456694,Bush,
LCJVXQJ,1908,Central Kansas League,1908-07-15,0,regular,P6456694,Bush,
DDFWBBT,1908,Central Kansas League,1908-07-23,0,regular,P7198723,Rimer,
XFNKJBF,1908,Central Kansas League,1908-07-24,0,regular,P7198723,Rimer,
PGMZWQT,1908,Central Kansas League,1908-07-25,0,regular,P7198723,Rimer,
VWNFKZJ,1908,Central Kansas League,1908-07-27,0,regular,P2691617,Ivey,
CRDHLGS,1908,Central Kansas League,1908-08-03,0,regular,P7205591,Johnston,
ZRWBLST,1908,Central Kansas League,1908-08-04,0,regular,P1668835,Johnson,
ZNQFPZD,1908,Central Kansas League,1908-08-05,0,regular,P7205591,Johnston,
GXDPVHJ,1908,Central Kansas League,1908-08-14,0,regular,P7205591,Johnston,
FVZSXLR,1908,Central Kansas League,1908-08-15,0,regular,P7205591,Johnston,
