league.year,league.name,league.phase,person.ref,person.name.last,person.name.given,entry.name,S_FIRST,S_LAST,B_G,P_G,F_1B_G,F_2B_G,F_3B_G,F_SS_G,F_OF_G,F_LF_G,F_CF_G,F_RF_G,F_C_G,F_P_G
1908,Central Kansas League,regular,P7030297,Becker,,Newton,1908-07-03,1908-07-03,1,0,1,0,0,0,0,0,0,0,0,0
1908,Central Kansas League,regular,P2965256,Burgess,,Newton,1908-07-03,1908-07-03,1,0,0,0,0,0,1,1,0,0,0,0
1908,Central Kansas League,regular,P0715015,Citizen,,Minneapolis,1908-07-03,1908-07-03,1,0,0,0,1,0,0,0,0,0,0,0
1908,Central Kansas League,regular,P5572024,Connell,,Newton,1908-07-03,1908-07-03,1,0,0,0,0,0,1,0,1,0,0,0
1908,Central Kansas League,regular,P9482767,Dewey,,Minneapolis,1908-07-03,1908-07-03,1,1,0,0,0,0,0,0,0,0,0,1
1908,Central Kansas League,regular,P4454230,Garrison,,Minneapolis,1908-07-03,1908-07-03,1,0,0,0,0,0,1,0,1,0,0,0
1908,Central Kansas League,regular,P5517733,Golthwaite,,Newton,1908-07-03,1908-07-03,1,0,0,0,0,0,0,0,0,0,1,0
1908,Central Kansas League,regular,P4286047,Heshley,,Newton,1908-07-03,1908-07-03,1,1,0,0,0,0,0,0,0,0,0,1
1908,Central Kansas League,regular,P9216141,Jennings,,Minneapolis,1908-07-03,1908-07-03,1,0,0,0,0,1,0,0,0,0,0,0
1908,Central Kansas League,regular,P5547989,Lewis,,Minneapolis,1908-07-03,1908-07-03,1,0,0,1,0,0,0,0,0,0,0,0
1908,Central Kansas League,regular,P2022190,McCandless,,Minneapolis,1908-07-03,1908-07-03,1,0,0,0,0,0,0,0,0,0,0,0
1908,Central Kansas League,regular,P8484573,Nye,,Minneapolis,1908-07-03,1908-07-03,1,0,0,0,0,0,0,0,0,0,1,0
1908,Central Kansas League,regular,P5465109,Pankey,,Newton,1908-07-03,1908-07-03,1,0,0,0,0,0,1,0,0,1,0,0
1908,Central Kansas League,regular,P5864348,Penquite,,Minneapolis,1908-07-03,1908-07-03,1,0,0,0,0,0,1,1,0,0,0,0
1908,Central Kansas League,regular,P3464768,Sarver,,Newton,1908-07-03,1908-07-03,1,0,0,0,0,1,0,0,0,0,0,0
1908,Central Kansas League,regular,P6533571,Speers,,Minneapolis,1908-07-03,1908-07-03,1,0,0,0,0,0,1,0,0,1,0,0
1908,Central Kansas League,regular,P4369041,Wagner,,Newton,1908-07-03,1908-07-03,1,0,0,1,0,0,0,0,0,0,0,0
1908,Central Kansas League,regular,P5889326,Watkins,,Newton,1908-07-03,1908-07-03,1,0,0,0,1,0,0,0,0,0,0,0
1908,Central Kansas League,regular,P5414210,Wing,,Newton,1908-07-03,1908-07-03,1,0,0,0,0,0,1,1,0,0,0,0
1908,Central Kansas League,regular,P8590723,Young,,Minneapolis,1908-07-03,1908-07-03,1,0,1,0,0,0,0,0,0,0,0,0
