team.league,team.key,team.name,source,key,gloss.name.last,gloss.name.first,person.name.last,person.name.first,person.seq,pos
Dallas Commercial League,DCMBUT,Butler Brothers,1912-DMN,19120420-DCMBUT-DCMCNB-0,,,Baird,,b00,ss
Dallas Commercial League,DCMBUT,Butler Brothers,1912-DMN,19120504-DCMBUT-DCMWES-0,,,Baird,,a00,ss
Dallas Commercial League,DCMBUT,Butler Brothers,1912-DMN,19120427-DCMBUT-DCMSWT-0,,,Clem,,a01,c
Dallas Commercial League,DCMBUT,Butler Brothers,1912-DMN,19120504-DCMBUT-DCMWES-0,,,Clem,,a07,c
Dallas Commercial League,DCMBUT,Butler Brothers,1912-DMN,19120504-DCMBUT-DCMWES-0,,,Cullon,,a08,lf
Dallas Commercial League,DCMBUT,Butler Brothers,1912-DMN,19120420-DCMBUT-DCMCNB-0,,,Dodson,,b08,c
Dallas Commercial League,DCMBUT,Butler Brothers,1912-DMN,19120504-DCMBUT-DCMWES-0,,,Dodson,,a04,3b
Dallas Commercial League,DCMBUT,Butler Brothers,1912-DMN,19120420-DCMBUT-DCMCNB-0,,,Dunn,,b06,2b
Dallas Commercial League,DCMBUT,Butler Brothers,1912-DMN,19120420-DCMBUT-DCMCNB-0,,,Keys,,b09,rf
Dallas Commercial League,DCMBUT,Butler Brothers,1912-DMN,19120420-DCMBUT-DCMCNB-0,,,Latham,,b02,3b
Dallas Commercial League,DCMBUT,Butler Brothers,1912-DMN,19120504-DCMBUT-DCMWES-0,,,Latham,,a02,1b
Dallas Commercial League,DCMBUT,Butler Brothers,1912-DMN,19120420-DCMBUT-DCMCNB-0,,,Masten,,b05,cf
Dallas Commercial League,DCMBUT,Butler Brothers,1912-DMN,19120504-DCMBUT-DCMWES-0,,,McCarter,,a06,rf
Dallas Commercial League,DCMBUT,Butler Brothers,1912-DMN,19120420-DCMBUT-DCMCNB-0,,,McCarthy,,b03,1b
Dallas Commercial League,DCMBUT,Butler Brothers,1912-DMN,19120420-DCMBUT-DCMCNB-0,,,McCarty,,b07,rf
Dallas Commercial League,DCMBUT,Butler Brothers,1912-DMN,19120504-DCMBUT-DCMWES-0,,,Morton,,a03,cf
Dallas Commercial League,DCMBUT,Butler Brothers,1912-DMN,19120420-DCMBUT-DCMCNB-0,,,Murray,,b04,p
Dallas Commercial League,DCMBUT,Butler Brothers,1912-DMN,19120427-DCMBUT-DCMSWT-0,,,Murray,,a00,p
Dallas Commercial League,DCMBUT,Butler Brothers,1912-DMN,19120504-DCMBUT-DCMWES-0,,,Murray,,a05,p
Dallas Commercial League,DCMBUT,Butler Brothers,1912-DMN,19120420-DCMBUT-DCMCNB-0,,,Watawa,,b01,lf
Dallas Commercial League,DCMBUT,Butler Brothers,1912-DMN,19120504-DCMBUT-DCMWES-0,,,Wotowoa,,a01,2b
Dallas Commercial League,DCMCNB,City National Bank,1912-DMN,19120427-DCMCNB-DCMGSB-0,,,Bassett,,a08,rf
Dallas Commercial League,DCMCNB,City National Bank,1912-DMN,19120504-DCMCNB-DCMSWT-0,,,Bassett,,a07,rf
Dallas Commercial League,DCMCNB,City National Bank,1912-DMN,19120427-DCMCNB-DCMGSB-0,,,Berlew,,a00,1b
Dallas Commercial League,DCMCNB,City National Bank,1912-DMN,19120420-DCMBUT-DCMCNB-0,,,Breg,,a08,ss
Dallas Commercial League,DCMCNB,City National Bank,1912-DMN,19120427-DCMCNB-DCMGSB-0,,,Breg,,a05,ss
Dallas Commercial League,DCMCNB,City National Bank,1912-DMN,19120504-DCMCNB-DCMSWT-0,,,Breg,,a09,3b
Dallas Commercial League,DCMCNB,City National Bank,1912-DMN,19120420-DCMBUT-DCMCNB-0,,,Burlew,,a00,1b
Dallas Commercial League,DCMCNB,City National Bank,1912-DMN,19120504-DCMCNB-DCMSWT-0,,,Burlew,,a00,1b
Dallas Commercial League,DCMCNB,City National Bank,1912-DMN,19120420-DCMBUT-DCMCNB-0,,,Darr,,a01,3b
Dallas Commercial League,DCMCNB,City National Bank,1912-DMN,19120427-DCMCNB-DCMGSB-0,,,Darr,,a01,3b
Dallas Commercial League,DCMCNB,City National Bank,1912-DMN,19120504-DCMCNB-DCMSWT-0,,,Darr,,a01,3b
Dallas Commercial League,DCMCNB,City National Bank,1912-DMN,19120420-DCMBUT-DCMCNB-0,,,Frey,,a02,lf
Dallas Commercial League,DCMCNB,City National Bank,1912-DMN,19120427-DCMCNB-DCMGSB-0,,,Frey,,a02,p
Dallas Commercial League,DCMCNB,City National Bank,1912-DMN,19120427-DCMCNB-DCMGSB-0,,,Hern,,a09,cf
Dallas Commercial League,DCMCNB,City National Bank,1912-DMN,19120420-DCMBUT-DCMCNB-0,,,King,,a07,cf
Dallas Commercial League,DCMCNB,City National Bank,1912-DMN,19120427-DCMCNB-DCMGSB-0,,,King,,a07,cf
Dallas Commercial League,DCMCNB,City National Bank,1912-DMN,19120504-DCMCNB-DCMSWT-0,,,King,,a05,cf
Dallas Commercial League,DCMCNB,City National Bank,1912-DMN,19120504-DCMCNB-DCMSWT-0,,,Peary,,a06,ss
Dallas Commercial League,DCMCNB,City National Bank,1912-DMN,19120420-DCMBUT-DCMCNB-0,,,Roberts,,a05,rf
Dallas Commercial League,DCMCNB,City National Bank,1912-DMN,19120427-DCMCNB-DCMGSB-0,,,Roberts,,a06,lf
Dallas Commercial League,DCMCNB,City National Bank,1912-DMN,19120504-DCMCNB-DCMSWT-0,,,Roberts,,a04,lf
Dallas Commercial League,DCMCNB,City National Bank,1912-DMN,19120420-DCMBUT-DCMCNB-0,,,Rugel,,a03,2b
Dallas Commercial League,DCMCNB,City National Bank,1912-DMN,19120427-DCMCNB-DCMGSB-0,,,Rugel,,a03,2b
Dallas Commercial League,DCMCNB,City National Bank,1912-DMN,19120504-DCMCNB-DCMSWT-0,,,Rugel,,a02,2b
Dallas Commercial League,DCMCNB,City National Bank,1912-DMN,19120420-DCMBUT-DCMCNB-0,,,Smyth,,a06,p
Dallas Commercial League,DCMCNB,City National Bank,1912-DMN,19120504-DCMCNB-DCMSWT-0,,,Smyth,,a08,p
Dallas Commercial League,DCMCNB,City National Bank,1912-DMN,19120420-DCMBUT-DCMCNB-0,,,Tinnon,,a04,c
Dallas Commercial League,DCMCNB,City National Bank,1912-DMN,19120427-DCMCNB-DCMGSB-0,,,Tinnon,,a04,c
Dallas Commercial League,DCMCNB,City National Bank,1912-DMN,19120504-DCMCNB-DCMSWT-0,,,Tinnon,,a03,c
Dallas Commercial League,DCMGSB,Guaranty State Bank,1912-DMN,19120427-DCMCNB-DCMGSB-0,Ayres,,Ayers,,b08,p-cf
Dallas Commercial League,DCMGSB,Guaranty State Bank,1912-DMN,19120420-DCMGSB-DCMWES-0,,,Ayres,,b08,p
Dallas Commercial League,DCMGSB,Guaranty State Bank,1912-DMN,19120504-DCMGSB-DCMMAG-0,,,Ayres,,a01,rf
Dallas Commercial League,DCMGSB,Guaranty State Bank,1912-DMN,19120420-DCMGSB-DCMWES-0,,,Compere,,b03,c
Dallas Commercial League,DCMGSB,Guaranty State Bank,1912-DMN,19120427-DCMCNB-DCMGSB-0,,,Compere,,b03,c
Dallas Commercial League,DCMGSB,Guaranty State Bank,1912-DMN,19120504-DCMGSB-DCMMAG-0,,,Compere,,a03,c
Dallas Commercial League,DCMGSB,Guaranty State Bank,1912-DMN,19120504-DCMGSB-DCMMAG-0,Crosswaite,,Crosevorth,,a06,lf
Dallas Commercial League,DCMGSB,Guaranty State Bank,1912-DMN,19120427-DCMCNB-DCMGSB-0,,,Crosswaite,,b06,lf
Dallas Commercial League,DCMGSB,Guaranty State Bank,1912-DMN,19120420-DCMGSB-DCMWES-0,Crosswaite,,Crosthwaite,,b07,lf
Dallas Commercial League,DCMGSB,Guaranty State Bank,1912-DMN,19120420-DCMGSB-DCMWES-0,,,Fullwood,,b05,cf
Dallas Commercial League,DCMGSB,Guaranty State Bank,1912-DMN,19120427-DCMCNB-DCMGSB-0,,,Fullwood,,b05,cf-ss
Dallas Commercial League,DCMGSB,Guaranty State Bank,1912-DMN,19120504-DCMGSB-DCMMAG-0,,,Fullwood,,a05,2b
Dallas Commercial League,DCMGSB,Guaranty State Bank,1912-DMN,19120420-DCMGSB-DCMWES-0,,,Keith,,b02,rf
Dallas Commercial League,DCMGSB,Guaranty State Bank,1912-DMN,19120427-DCMCNB-DCMGSB-0,,,Keith,,b02,2b
Dallas Commercial League,DCMGSB,Guaranty State Bank,1912-DMN,19120504-DCMGSB-DCMMAG-0,,,Keith,,a02,cf
Dallas Commercial League,DCMGSB,Guaranty State Bank,1912-DMN,19120504-DCMGSB-DCMMAG-0,,,Mangold,,a08,p
Dallas Commercial League,DCMGSB,Guaranty State Bank,1912-DMN,19120504-DCMGSB-DCMMAG-0,,,Reed,,a07,ss
Dallas Commercial League,DCMGSB,Guaranty State Bank,1912-DMN,19120420-DCMGSB-DCMWES-0,,,Rogers,,b00,1b
Dallas Commercial League,DCMGSB,Guaranty State Bank,1912-DMN,19120427-DCMCNB-DCMGSB-0,,,Rogers,,b00,1b
Dallas Commercial League,DCMGSB,Guaranty State Bank,1912-DMN,19120504-DCMGSB-DCMMAG-0,,,Rogers,,a00,1b
Dallas Commercial League,DCMGSB,Guaranty State Bank,1912-DMN,19120427-DCMCNB-DCMGSB-0,Waggoner,,Wag'ner,,b01,ss-cf
