league.year,league.name,league.phase,person.ref,person.name.last,person.name.given,entry.name,S_FIRST,S_LAST,B_G,P_G,F_1B_G,F_2B_G,F_3B_G,F_SS_G,F_OF_G,F_LF_G,F_CF_G,F_RF_G,F_C_G,F_P_G
1910,Carolina Association,regular,P6028540,Abercrombie,,Spartanburg,1910-05-11,1910-06-15,6,6,0,0,0,0,0,0,0,0,0,6
1910,Carolina Association,regular,P8635324,Averett,,Spartanburg,1910-05-14,1910-06-11,6,6,0,0,0,0,0,0,0,0,0,6
1910,Carolina Association,regular,P9089756,Ball,,Spartanburg,1910-06-11,1910-06-15,3,0,0,0,0,0,3,0,3,0,0,0
1910,Carolina Association,regular,P4944540,Bauswine,,Charlotte,1910-05-16,1910-06-14,8,8,0,0,0,0,0,0,0,0,0,8
1910,Carolina Association,regular,P2531649,Bentley,,Greensboro,1910-05-11,1910-06-15,22,0,7,0,0,0,8,0,0,8,10,0
1910,Carolina Association,regular,P5776597,Beusse,,Greensboro,1910-05-12,1910-06-14,9,0,0,0,0,0,0,0,0,0,9,0
1910,Carolina Association,regular,P4923846,Beusse,C.,Greensboro,1910-05-14,1910-05-20,5,0,0,0,0,0,0,0,0,0,5,0
1910,Carolina Association,regular,P0893768,Beusse,E.,Greensboro,1910-05-14,1910-05-14,1,0,0,1,0,0,0,0,0,0,0,0
1910,Carolina Association,regular,P3878729,Beusse,F.,Greensboro,1910-05-16,1910-05-23,7,0,0,7,0,0,0,0,0,0,0,0
1910,Carolina Association,regular,P9178499,Bigbie,,Spartanburg,1910-05-11,1910-06-08,16,0,0,0,0,16,0,0,0,0,0,0
1910,Carolina Association,regular,P0444468,Bivins,,Winston-Salem,1910-05-17,1910-05-17,1,0,0,0,0,0,1,0,0,1,0,0
1910,Carolina Association,regular,P9466379,Blackstone,,Greenville,1910-05-11,1910-06-14,20,0,0,0,0,0,20,20,0,0,0,0
1910,Carolina Association,regular,P6024768,Brannon,,Anderson,1910-05-11,1910-06-15,23,0,0,0,0,0,0,0,0,0,23,0
1910,Carolina Association,regular,P1912371,Brazille,,Charlotte,1910-05-12,1910-06-10,5,5,0,0,0,0,0,0,0,0,0,5
1910,Carolina Association,regular,P7712004,Brent,,Winston-Salem,1910-05-11,1910-06-11,19,0,0,0,0,0,19,19,0,0,0,0
1910,Carolina Association,regular,P8976397,Bullock,,Spartanburg,1910-05-11,1910-05-24,11,0,11,0,0,0,0,0,0,0,0,0
1910,Carolina Association,regular,P9001123,Byrd,,Anderson,1910-06-10,1910-06-10,1,0,0,0,0,0,0,0,0,0,0,0
1910,Carolina Association,regular,P2736906,Cashion,,Greenville,1910-05-11,1910-05-24,11,0,0,0,0,0,11,0,3,8,0,0
1910,Carolina Association,regular,P4223045,Corbett,,Anderson,1910-05-11,1910-06-15,23,0,0,23,0,0,0,0,0,0,0,0
1910,Carolina Association,regular,P5966772,Cote,,Winston-Salem,1910-06-03,1910-06-15,9,0,0,0,0,0,0,0,0,0,9,0
1910,Carolina Association,regular,P5667168,Coutts,,Charlotte,1910-05-11,1910-06-14,19,0,0,0,0,0,19,19,0,0,0,0
1910,Carolina Association,regular,P8859656,Cross,,Charlotte,1910-05-11,1910-06-14,19,0,0,1,18,0,0,0,0,0,0,0
1910,Carolina Association,regular,P1389061,Crouch,,Spartanburg,1910-05-13,1910-06-11,5,5,0,0,0,0,0,0,0,0,0,5
1910,Carolina Association,regular,P5131450,Derrick,C.,Greenville,1910-05-11,1910-06-14,20,0,0,0,0,20,0,0,0,0,0,0
1910,Carolina Association,regular,P4086333,Derrick,F.,Greenville,1910-05-11,1910-06-14,20,0,20,0,0,0,0,0,0,0,0,0
1910,Carolina Association,regular,P5740045,Doak,,Greensboro,1910-06-03,1910-06-15,11,1,0,6,2,2,0,0,0,0,0,1
1910,Carolina Association,regular,P8330474,Dobard,,Charlotte,1910-05-11,1910-06-14,19,0,0,0,0,19,0,0,0,0,0,0
1910,Carolina Association,regular,P9752938,Drumm,,Greenville,1910-05-11,1910-06-09,5,5,0,0,0,0,0,0,0,0,0,5
1910,Carolina Association,regular,P8771643,Duvie,,Charlotte,1910-05-12,1910-06-08,5,5,0,0,0,0,0,0,0,0,0,5
1910,Carolina Association,regular,P8373486,Eldridge,,Greensboro,1910-05-13,1910-06-15,6,6,0,0,0,0,0,0,0,0,0,6
1910,Carolina Association,regular,P5298514,Fairbanks,,Spartanburg,1910-05-11,1910-06-15,20,0,0,0,1,4,16,0,16,0,0,0
1910,Carolina Association,regular,P9341967,Farmer,,Anderson,1910-05-11,1910-06-14,5,5,0,0,0,0,0,0,0,0,0,5
1910,Carolina Association,regular,P4230549,Ferrell,,Winston-Salem,1910-05-17,1910-06-10,6,5,1,0,0,0,1,0,0,1,0,5
1910,Carolina Association,regular,P2993821,Finn,,Anderson,1910-05-13,1910-06-09,5,5,0,0,0,0,1,0,0,1,0,5
1910,Carolina Association,regular,P7812295,Flowers,,Greenville,1910-05-16,1910-06-14,6,5,0,0,0,0,0,0,0,0,0,5
1910,Carolina Association,regular,P9825477,Fogarty,,Winston-Salem,1910-05-11,1910-06-15,20,0,5,0,0,0,15,1,14,0,0,0
1910,Carolina Association,regular,P6980804,Francis,,Charlotte,1910-05-11,1910-06-14,16,1,0,0,0,0,0,0,0,0,15,1
1910,Carolina Association,regular,P0524280,Fuller,,Greensboro,1910-06-15,1910-06-15,2,0,2,0,0,0,0,0,0,0,0,0
