game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first
JYGCGZR,1910,Carolina Association,1910-06-22,1,regular,P8167078,Rudderham,
DSRTKXW,1910,Carolina Association,1910-06-22,2,regular,P8167078,Rudderham,
HPKNQZC,1910,Carolina Association,1910-06-22,0,regular,P6885572,Mackey,
BCVZWZK,1910,Carolina Association,1910-06-23,0,regular,P6885572,Mackey,
VWLYZZB,1910,Carolina Association,1910-06-23,0,regular,P6913956,Handiboe,
MJWXNNS,1910,Carolina Association,1910-06-23,0,regular,P8167078,Rudderham,
KHFYFPS,1910,Carolina Association,1910-06-24,0,regular,P6885572,Mackey,
GNRZZSV,1910,Carolina Association,1910-06-24,0,regular,P8167078,Rudderham,
WZQMCTG,1910,Carolina Association,1910-06-25,0,regular,P6885572,Mackey,
NNDXXMB,1910,Carolina Association,1910-06-25,1,regular,P6913956,Handiboe,
QMGJJWK,1910,Carolina Association,1910-06-25,2,regular,P6913956,Handiboe,
MNTXNST,1910,Carolina Association,1910-06-25,0,regular,P8167078,Rudderham,
KZVCQBR,1910,Carolina Association,1910-06-27,0,regular,P6913956,Handiboe,
NBVNFKD,1910,Carolina Association,1910-06-27,1,regular,P8167078,Rudderham,
FVHBJPT,1910,Carolina Association,1910-06-27,2,regular,P8167078,Rudderham,
ZJHVVZH,1910,Carolina Association,1910-06-27,0,regular,P6885572,Mackey,
YXRRGGD,1910,Carolina Association,1910-06-28,0,regular,P6913956,Handiboe,
SXKSNDW,1910,Carolina Association,1910-06-28,0,regular,P8167078,Rudderham,
RDKWKDV,1910,Carolina Association,1910-06-28,0,regular,P6885572,Mackey,
XXZXYTH,1910,Carolina Association,1910-06-29,0,regular,P6913956,Handiboe,
GRWCWJQ,1910,Carolina Association,1910-06-29,0,regular,P6885572,Mackey,
XVBTGQJ,1910,Carolina Association,1910-06-29,0,regular,P8167078,Rudderham,
XVZZLJZ,1910,Carolina Association,1910-06-30,0,regular,P6913956,Handiboe,
YMCBFSV,1910,Carolina Association,1910-06-30,0,regular,P8167078,Rudderham,
QNXSJNZ,1910,Carolina Association,1910-06-30,0,regular,P6885572,Mackey,
LFHLVZR,1910,Carolina Association,1910-07-01,0,regular,P6913956,Handiboe,
QSDSGJX,1910,Carolina Association,1910-07-01,0,regular,P6885572,Mackey,
MGCFCCL,1910,Carolina Association,1910-07-02,0,regular,P6913956,Handiboe,
NTLCFCY,1910,Carolina Association,1910-07-02,0,regular,P8167078,Rudderham,
XGBTKYR,1910,Carolina Association,1910-07-02,0,regular,P6885572,Mackey,
LLBSDTG,1910,Carolina Association,1910-07-04,1,regular,P6885572,Mackey,
LLBSDTG,1910,Carolina Association,1910-07-04,1,regular,P0044930,Nolan,
JJFLPJH,1910,Carolina Association,1910-07-04,2,regular,P6885572,Mackey,
JJFLPJH,1910,Carolina Association,1910-07-04,2,regular,P0044930,Nolan,
WQTJQFB,1910,Carolina Association,1910-07-04,1,regular,P6913956,Handiboe,
RFKQPHH,1910,Carolina Association,1910-07-04,2,regular,P6913956,Handiboe,
NTWBYVK,1910,Carolina Association,1910-07-04,1,regular,P8167078,Rudderham,
QQHDZCM,1910,Carolina Association,1910-07-04,2,regular,P8167078,Rudderham,
ZGMTSFF,1910,Carolina Association,1910-07-05,0,regular,P5359878,Knowlton,
VSNTMFW,1910,Carolina Association,1910-07-05,0,regular,P6913956,Handiboe,
MPXLNDV,1910,Carolina Association,1910-07-06,0,regular,P5359878,Knowlton,
KCSXKHR,1910,Carolina Association,1910-07-06,0,regular,P6913956,Handiboe,
KFPQYCH,1910,Carolina Association,1910-07-06,0,regular,P6885572,Mackey,
KFPQYCH,1910,Carolina Association,1910-07-06,0,regular,P8167078,Rudderham,
KSYPZXT,1910,Carolina Association,1910-07-07,0,regular,P6913956,Handiboe,
NGVRYHH,1910,Carolina Association,1910-07-07,0,regular,P8167078,Rudderham,
SSBHXBM,1910,Carolina Association,1910-07-08,1,regular,P5359878,Knowlton,
ZKDJDGV,1910,Carolina Association,1910-07-08,2,regular,P5359878,Knowlton,
KBXTBLR,1910,Carolina Association,1910-07-08,0,regular,P6913956,Handiboe,
TWJZMBL,1910,Carolina Association,1910-07-08,0,regular,P8167078,Rudderham,
PCNNFSK,1910,Carolina Association,1910-07-09,0,regular,P5359878,Knowlton,
YFCHZRF,1910,Carolina Association,1910-07-09,0,regular,P8167078,Rudderham,
DYBJBSG,1910,Carolina Association,1910-07-09,0,regular,P6913956,Handiboe,
KVMBBQB,1910,Carolina Association,1910-07-11,0,regular,P6885572,Mackey,
KVMBBQB,1910,Carolina Association,1910-07-11,0,regular,P8167078,Rudderham,
BNFXLMQ,1910,Carolina Association,1910-07-11,0,regular,P5359878,Knowlton,
CZVWKBL,1910,Carolina Association,1910-07-11,0,regular,P6913956,Handiboe,
YXYVVBN,1910,Carolina Association,1910-07-12,0,regular,P8167078,Rudderham,
VQHBLLJ,1910,Carolina Association,1910-07-12,0,regular,P5359878,Knowlton,
VCPCXDC,1910,Carolina Association,1910-07-12,0,regular,P6913956,Handiboe,
MQHVVWN,1910,Carolina Association,1910-07-13,0,regular,P5359878,Knowlton,
BFLMBVR,1910,Carolina Association,1910-07-14,0,regular,P5359878,Knowlton,
HKSQGTL,1910,Carolina Association,1910-07-14,1,regular,P8167078,Rudderham,
LGVLXKK,1910,Carolina Association,1910-07-14,2,regular,P8167078,Rudderham,
GHTKWMH,1910,Carolina Association,1910-07-14,0,regular,P6913956,Handiboe,
XPYDQHX,1910,Carolina Association,1910-07-15,1,regular,P5359878,Knowlton,
XPYDQHX,1910,Carolina Association,1910-07-15,1,regular,P6913956,Handiboe,
DQWLBXF,1910,Carolina Association,1910-07-15,2,regular,P6913956,Handiboe,
DQWLBXF,1910,Carolina Association,1910-07-15,2,regular,P5359878,Knowlton,
RFXHHBZ,1910,Carolina Association,1910-07-15,1,regular,P6885572,Mackey,
ZQRQMVM,1910,Carolina Association,1910-07-15,2,regular,P6885572,Mackey,
MQVLRBK,1910,Carolina Association,1910-07-15,0,regular,P8167078,Rudderham,
CXFFVXB,1910,Carolina Association,1910-07-16,1,regular,P5359878,Knowlton,
CXFFVXB,1910,Carolina Association,1910-07-16,1,regular,P6913956,Handiboe,
YLFMFLC,1910,Carolina Association,1910-07-16,2,regular,P6913956,Handiboe,
YLFMFLC,1910,Carolina Association,1910-07-16,2,regular,P5359878,Knowlton,
RTMFDQN,1910,Carolina Association,1910-07-16,1,regular,P8167078,Rudderham,
DTXYWXQ,1910,Carolina Association,1910-07-16,2,regular,P8167078,Rudderham,
XRTTGGL,1910,Carolina Association,1910-07-16,0,regular,P6885572,Mackey,
PYJGMVK,1910,Carolina Association,1910-07-18,0,regular,P5359878,Knowlton,
KCSCKMN,1910,Carolina Association,1910-07-18,1,regular,P6913956,Handiboe,
MDLZTVQ,1910,Carolina Association,1910-07-19,0,regular,P5359878,Knowlton,
DNTKSSB,1910,Carolina Association,1910-07-19,1,regular,P6913956,Handiboe,
NQGVZSW,1910,Carolina Association,1910-07-19,2,regular,P6913956,Handiboe,
MRFLBMJ,1910,Carolina Association,1910-07-19,1,regular,P6885572,Mackey,
MRFLBMJ,1910,Carolina Association,1910-07-19,1,regular,P8167078,Rudderham,
YQLQQVQ,1910,Carolina Association,1910-07-19,2,regular,P6885572,Mackey,
YQLQQVQ,1910,Carolina Association,1910-07-19,2,regular,P8167078,Rudderham,
QVNBHSC,1910,Carolina Association,1910-07-20,0,regular,P5359878,Knowlton,
LRNPCSY,1910,Carolina Association,1910-07-20,0,regular,P6885572,Mackey,
LRNPCSY,1910,Carolina Association,1910-07-20,0,regular,P8167078,Rudderham,
TLZKZHQ,1910,Carolina Association,1910-07-20,0,regular,P6913956,Handiboe,
NZRGWVP,1910,Carolina Association,1910-07-21,0,regular,P6885572,Mackey,
ZXGHFPW,1910,Carolina Association,1910-07-21,0,regular,P5359878,Knowlton,
KKKHHBC,1910,Carolina Association,1910-07-21,0,regular,P8167078,Rudderham,
LXCLCSR,1910,Carolina Association,1910-07-22,0,regular,P6885572,Mackey,
TGXMFJQ,1910,Carolina Association,1910-07-22,0,regular,P3219018,,
YKTWVXK,1910,Carolina Association,1910-07-22,0,regular,P5359878,Knowlton,
VWJNNBV,1910,Carolina Association,1910-07-23,0,regular,P6885572,Mackey,
GZTBYPZ,1910,Carolina Association,1910-07-23,0,regular,P8167078,Rudderham,
TQRJRWG,1910,Carolina Association,1910-07-23,0,regular,P5359878,Knowlton,
WMLKWTX,1910,Carolina Association,1910-07-25,0,regular,P3219018,,
JZRHXPD,1910,Carolina Association,1910-07-25,0,regular,P8167078,Rudderham,
BWZLZVW,1910,Carolina Association,1910-07-25,0,regular,P6885572,Mackey,
NBKLMHV,1910,Carolina Association,1910-07-26,0,regular,P5359878,Knowlton,
KCSTMGN,1910,Carolina Association,1910-07-27,0,regular,P5359878,Knowlton,
SBQRKJP,1910,Carolina Association,1910-07-27,1,regular,P8167078,Rudderham,
DQZFVHQ,1910,Carolina Association,1910-07-27,2,regular,P8167078,Rudderham,
LHKXHJY,1910,Carolina Association,1910-07-27,1,regular,P6885572,Mackey,
FWHPKRW,1910,Carolina Association,1910-07-27,2,regular,P6885572,Mackey,
FNCZZSH,1910,Carolina Association,1910-07-28,0,regular,P6913956,Handiboe,
DZJPBKS,1910,Carolina Association,1910-07-28,0,regular,P5359878,Knowlton,
KNSVTWL,1910,Carolina Association,1910-07-28,0,regular,P6885572,Mackey,
YBLJGCP,1910,Carolina Association,1910-07-29,0,regular,P6913956,Handiboe,
HLBFGGN,1910,Carolina Association,1910-07-29,0,regular,P5359878,Knowlton,
WDTLSPV,1910,Carolina Association,1910-07-29,0,regular,P6885572,Mackey,
RZBRXPX,1910,Carolina Association,1910-07-30,0,regular,P3524960,Haniboe,
GCKXRLX,1910,Carolina Association,1910-07-30,0,regular,P5359878,Knowlton,
PTRWXHY,1910,Carolina Association,1910-07-30,0,regular,P6885572,Mackey,
BRYDRKZ,1910,Carolina Association,1910-08-01,0,regular,P7542791,McKinnon,
QQLVRFD,1910,Carolina Association,1910-08-01,0,regular,P6913956,Handiboe,
ZNMTCLB,1910,Carolina Association,1910-08-01,1,regular,P6885572,Mackey,
TLQTMMW,1910,Carolina Association,1910-08-01,2,regular,P6885572,Mackey,
YLJBDWC,1910,Carolina Association,1910-08-02,0,regular,P5400383,McKenny,
VZLYQXK,1910,Carolina Association,1910-08-02,0,regular,P6885572,Mackey,
HHQBDYH,1910,Carolina Association,1910-08-03,0,regular,P0207426,McGinnis,
DXGRFSK,1910,Carolina Association,1910-08-03,0,regular,P6913956,Handiboe,
SYNZRWR,1910,Carolina Association,1910-08-03,0,regular,P6885572,Mackey,
RRJKZZL,1910,Carolina Association,1910-08-04,0,regular,P6913956,Handiboe,
XXDGYFZ,1910,Carolina Association,1910-08-04,0,regular,P6885572,Mackey,
FGFDBBT,1910,Carolina Association,1910-08-04,0,regular,P8167078,Rudderham,
FGFDBBT,1910,Carolina Association,1910-08-04,0,regular,P0207426,McGinnis,
GZCKNZQ,1910,Carolina Association,1910-08-05,0,regular,P6913956,Handiboe,
CPZHHNK,1910,Carolina Association,1910-08-05,0,regular,P6885572,Mackey,
LWQGDZF,1910,Carolina Association,1910-08-05,1,regular,P8167078,Rudderham,
WHFPVDY,1910,Carolina Association,1910-08-05,2,regular,P8167078,Rudderham,
JPSLZWW,1910,Carolina Association,1910-08-06,0,regular,P6913956,Handiboe,
QHDCSTZ,1910,Carolina Association,1910-08-08,0,regular,P6885572,Mackey,
QFTGGJR,1910,Carolina Association,1910-08-08,0,regular,P8167078,Rudderham,
HWVSNKQ,1910,Carolina Association,1910-08-09,0,regular,P6885572,Mackey,
BPRXJCR,1910,Carolina Association,1910-08-09,0,regular,P8167078,Rudderham,
QLZDPGZ,1910,Carolina Association,1910-08-10,0,regular,P6885572,Mackey,
XPDQQCP,1910,Carolina Association,1910-08-10,0,regular,P3219018,,
CRQZHYM,1910,Carolina Association,1910-08-10,0,regular,P3219018,,
NPXQSQJ,1910,Carolina Association,1910-08-11,0,regular,P6885572,Mackey,
CKQPKCV,1910,Carolina Association,1910-08-11,0,regular,P6913956,Handiboe,
FXHJCWT,1910,Carolina Association,1910-08-11,0,regular,P8167078,Rudderham,
VKQNPZY,1910,Carolina Association,1910-08-12,0,regular,P6885572,Mackey,
SHYJQTK,1910,Carolina Association,1910-08-12,0,regular,P8167078,Rudderham,
SDGVZDW,1910,Carolina Association,1910-08-12,1,regular,P6913956,Handiboe,
BBWVTKM,1910,Carolina Association,1910-08-12,2,regular,P3219018,,
KLLQXQT,1910,Carolina Association,1910-08-13,0,regular,P6885572,Mackey,
YJWGBMT,1910,Carolina Association,1910-08-15,0,regular,P6885572,Mackey,
VPRSSRS,1910,Carolina Association,1910-08-15,0,regular,P8652126,Klock,
JNWXPQG,1910,Carolina Association,1910-08-16,0,regular,P6885572,Mackey,
LHYRLNP,1910,Carolina Association,1910-08-16,0,regular,P5257703,Roth,
LHYRLNP,1910,Carolina Association,1910-08-16,0,regular,P0604986,Hankie,
BCCQZBR,1910,Carolina Association,1910-08-16,1,regular,P8167078,Rudderham,
RZRYMKK,1910,Carolina Association,1910-08-16,2,regular,P8167078,Rudderham,
KGTNLFJ,1910,Carolina Association,1910-08-17,0,regular,P6885572,Mackey,
PNNRPXQ,1910,Carolina Association,1910-08-17,0,regular,P8167078,Rudderham,
