league.year,league.name,league.phase,person.ref,person.name.last,person.name.given,entry.name,S_FIRST,S_LAST,B_G,P_G,F_1B_G,F_2B_G,F_3B_G,F_SS_G,F_OF_G,F_LF_G,F_CF_G,F_RF_G,F_C_G,F_P_G
1910,Carolina Association,regular,P6028540,Abercrombie,,Spartanburg,1910-05-11,1910-08-17,32,23,0,0,1,0,7,0,3,4,0,23
1910,Carolina Association,regular,P8635324,Averett,,Spartanburg,1910-05-14,1910-08-11,21,21,0,0,0,0,0,0,0,0,0,21
1910,Carolina Association,regular,P6669512,Bales,,Spartanburg,1910-07-25,1910-08-17,20,0,0,0,0,20,0,0,0,0,0,0
1910,Carolina Association,regular,P9089756,Ball,,Spartanburg,1910-06-11,1910-06-28,14,0,0,0,0,0,14,0,13,1,0,0
1910,Carolina Association,regular,P4944540,Bauswine,,Charlotte,1910-05-16,1910-08-16,33,27,1,0,0,0,4,0,0,4,0,27
1910,Carolina Association,regular,P2531649,Bentley,,Greensboro,1910-05-11,1910-08-17,83,0,20,0,0,0,40,0,1,39,25,0
1910,Carolina Association,regular,P5776597,Beusse,,Greensboro,1910-05-12,1910-08-17,52,0,0,0,0,0,1,0,1,0,50,0
1910,Carolina Association,regular,P4923846,Beusse,C.,Greensboro,1910-05-14,1910-06-01,8,0,0,0,0,0,1,0,0,1,6,0
1910,Carolina Association,regular,P0893768,Beusse,E.,Greensboro,1910-05-14,1910-05-14,1,0,0,1,0,0,0,0,0,0,0,0
1910,Carolina Association,regular,P3878729,Beusse,F.,Greensboro,1910-05-16,1910-05-26,9,0,0,9,0,0,0,0,0,0,0,0
1910,Carolina Association,regular,P9178499,Bigbie,,Spartanburg,1910-05-11,1910-06-08,22,0,0,0,0,22,0,0,0,0,0,0
1910,Carolina Association,regular,P0444468,Bivins,,Winston-Salem,1910-05-17,1910-05-17,1,0,0,0,0,0,1,0,0,1,0,0
1910,Carolina Association,regular,P7869574,Blackston,,Greenville,1910-07-05,1910-07-05,1,0,0,0,0,0,1,1,0,0,0,0
1910,Carolina Association,regular,P9466379,Blackstone,,Greenville,1910-05-11,1910-08-17,82,1,0,0,0,0,82,82,0,0,0,1
1910,Carolina Association,regular,P1858041,Brandt,,Charlotte,1910-07-01,1910-07-09,5,0,0,0,0,0,5,0,0,5,0,0
1910,Carolina Association,regular,P9892164,Brandt,,Winston-Salem,1910-07-04,1910-07-04,1,0,0,0,0,0,1,1,0,0,0,0
1910,Carolina Association,regular,P6024768,Brannon,,Anderson,1910-05-11,1910-08-16,64,0,0,0,0,0,1,1,0,0,57,0
1910,Carolina Association,regular,P1912371,Brazille,,Charlotte,1910-05-12,1910-08-15,29,29,0,0,0,0,0,0,0,0,0,29
1910,Carolina Association,regular,P7712004,Brent,,Winston-Salem,1910-05-11,1910-08-17,76,0,0,0,0,0,76,75,0,1,0,0
1910,Carolina Association,regular,P5998202,Brown,,Anderson,1910-07-28,1910-07-30,3,0,0,0,0,0,3,3,0,0,0,0
1910,Carolina Association,regular,P8111305,Buesse,F.,Greensboro,1910-05-25,1910-05-25,1,0,0,1,0,0,0,0,0,0,0,0
1910,Carolina Association,regular,P8976397,Bullock,,Spartanburg,1910-05-11,1910-06-01,18,0,18,0,0,0,0,0,0,0,0,0
1910,Carolina Association,regular,P3962224,Bumgardner,,Winston-Salem,1910-06-16,1910-06-16,1,1,0,0,0,0,0,0,0,0,0,1
1910,Carolina Association,regular,P5871230,Burwell,,Spartanburg,1910-08-16,1910-08-16,1,1,0,0,0,0,0,0,0,0,0,1
1910,Carolina Association,regular,P9001123,Byrd,,Anderson,1910-06-10,1910-08-16,21,16,0,0,0,0,0,0,0,0,0,16
1910,Carolina Association,regular,P4938022,C. Beusse,,Greensboro,1910-05-28,1910-05-28,1,0,0,0,0,0,0,0,0,0,1,0
1910,Carolina Association,regular,P2736906,Cashion,,Greenville,1910-05-11,1910-05-28,14,0,0,0,0,0,14,0,3,11,0,0
1910,Carolina Association,regular,P6191407,Childers,,Spartanburg,1910-07-12,1910-07-25,14,0,0,0,0,12,1,0,0,1,1,0
1910,Carolina Association,regular,P6767710,Clapp,,Greensboro,1910-07-27,1910-08-17,17,0,0,2,0,0,15,10,0,5,0,0
1910,Carolina Association,regular,P9381567,Clark,,Anderson,1910-05-27,1910-08-13,4,3,0,0,0,0,0,0,0,0,0,3
1910,Carolina Association,regular,P3083853,Clary,,Anderson,1910-06-28,1910-07-12,12,0,0,0,0,0,12,12,0,0,1,0
1910,Carolina Association,regular,P5897883,Clay,,Anderson,1910-07-04,1910-07-04,1,0,0,0,0,0,1,1,0,0,0,0
1910,Carolina Association,regular,P4223045,Corbett,,Anderson,1910-05-11,1910-08-16,82,0,7,76,0,0,1,1,0,0,0,0
1910,Carolina Association,regular,P5966772,Cote,,Winston-Salem,1910-05-26,1910-08-17,43,0,0,0,0,0,0,0,0,0,41,0
1910,Carolina Association,regular,P5667168,Coutts,,Charlotte,1910-05-11,1910-08-16,75,1,0,0,0,0,74,73,1,0,0,1
1910,Carolina Association,regular,P8859656,Cross,,Charlotte,1910-05-11,1910-08-16,80,0,0,4,75,1,0,0,0,0,0,0
1910,Carolina Association,regular,P1389061,Crouch,,Spartanburg,1910-05-13,1910-07-02,11,11,0,0,0,0,0,0,0,0,0,11
1910,Carolina Association,regular,P9551702,Curry,,Spartanburg,1910-08-12,1910-08-12,2,0,0,0,0,0,2,0,0,2,0,0
1910,Carolina Association,regular,P5131450,Derrick,C.,Greenville,1910-05-11,1910-08-17,83,0,0,0,0,83,0,0,0,0,0,0
1910,Carolina Association,regular,P4086333,Derrick,F.,Greenville,1910-05-11,1910-08-17,83,0,82,0,0,0,0,0,0,0,0,0
1910,Carolina Association,regular,P5740045,Doak,,Greensboro,1910-05-28,1910-08-17,69,1,0,10,56,2,0,0,0,0,0,1
1910,Carolina Association,regular,P8330474,Dobard,,Charlotte,1910-05-11,1910-08-16,79,0,0,0,0,79,0,0,0,0,0,0
1910,Carolina Association,regular,P6557292,Dobbard,,Charlotte,1910-07-16,1910-07-16,1,0,0,0,0,1,0,0,0,0,0,0
1910,Carolina Association,regular,P9752938,Drumm,,Greenville,1910-05-11,1910-06-18,7,7,0,0,0,0,0,0,0,0,0,7
1910,Carolina Association,regular,P8771643,Duvie,,Charlotte,1910-05-12,1910-06-08,7,7,0,0,0,0,0,0,0,0,0,7
1910,Carolina Association,regular,P4542210,Edmunds,,Anderson,1910-06-22,1910-08-16,20,16,0,0,0,0,3,3,0,0,0,16
1910,Carolina Association,regular,P5698303,Edmundson,,Anderson,1910-06-18,1910-06-18,1,1,0,0,0,0,0,0,0,0,0,1
1910,Carolina Association,regular,P0418803,Ehrhardt,,Spartanburg,1910-05-28,1910-05-28,1,0,0,1,0,0,0,0,0,0,0,0
1910,Carolina Association,regular,P8373486,Eldridge,,Greensboro,1910-05-13,1910-08-16,20,20,0,0,0,0,0,0,0,0,0,20
1910,Carolina Association,regular,P4469855,Fairbanks,,Greensboro,1910-07-19,1910-08-05,15,0,0,6,0,1,8,8,0,0,0,0
1910,Carolina Association,regular,P5298514,Fairbanks,,Spartanburg,1910-05-11,1910-07-11,48,0,0,1,1,18,29,0,29,0,0,0
1910,Carolina Association,regular,P9341967,Farmer,,Anderson,1910-05-11,1910-08-12,23,23,0,0,0,0,0,0,0,0,0,23
1910,Carolina Association,regular,P4230549,Ferrell,,Winston-Salem,1910-05-17,1910-08-05,28,25,1,0,0,0,3,0,1,2,0,25
1910,Carolina Association,regular,P2993821,Finn,,Anderson,1910-05-13,1910-06-09,5,5,0,0,0,0,1,0,0,1,0,5
1910,Carolina Association,regular,P7812295,Flowers,,Greenville,1910-05-16,1910-08-11,28,26,0,0,0,0,0,0,0,0,0,26
1910,Carolina Association,regular,P9825477,Fogarty,,Winston-Salem,1910-05-11,1910-08-17,85,0,59,0,1,1,24,3,21,0,0,0
1910,Carolina Association,regular,P6980804,Francis,,Charlotte,1910-05-11,1910-07-16,41,1,1,0,0,0,0,0,0,0,39,1
1910,Carolina Association,regular,P0524280,Fuller,,Greensboro,1910-06-15,1910-08-17,56,0,24,31,0,0,1,0,0,1,0,0
1910,Carolina Association,regular,P0547382,Gardin,,Spartanburg,1910-05-11,1910-08-17,63,15,0,0,0,0,47,1,8,38,0,15
1910,Carolina Association,regular,P3053172,Garman,,Charlotte,1910-05-11,1910-08-16,70,1,70,0,0,0,0,0,0,0,0,1
1910,Carolina Association,regular,P3916376,Gilmore,,Winston-Salem,1910-05-18,1910-05-25,4,0,0,0,0,0,0,0,0,0,2,0
1910,Carolina Association,regular,P2446512,Gorham,,Anderson,1910-05-11,1910-07-27,60,0,0,0,50,0,13,13,0,0,0,0
1910,Carolina Association,regular,P2236654,Grubbs,,Winston-Salem,1910-06-09,1910-06-23,12,0,12,0,0,0,0,0,0,0,0,0
1910,Carolina Association,regular,P8019747,Hale,,Winston-Salem,1910-06-28,1910-08-16,19,18,0,0,0,0,0,0,0,0,0,18
1910,Carolina Association,regular,P6665413,Hammersley,,Greensboro,1910-05-13,1910-07-16,17,14,0,0,0,0,2,0,0,2,0,14
1910,Carolina Association,regular,P1828046,Hankie,,Charlotte,1910-06-18,1910-08-10,21,16,0,0,0,0,6,0,0,6,0,16
1910,Carolina Association,regular,P8643406,Hargrave,,Charlotte,1910-05-11,1910-08-16,58,0,0,3,0,0,40,0,28,12,16,0
1910,Carolina Association,regular,P8223089,Hargrave,,Spartanburg,1910-07-08,1910-07-08,1,0,0,0,0,0,0,0,0,0,1,0
1910,Carolina Association,regular,P4937441,Hargraves,,Charlotte,1910-05-30,1910-06-17,7,0,0,0,0,0,5,0,3,2,0,0
1910,Carolina Association,regular,P4845693,Harrington,,Spartanburg,1910-05-11,1910-08-17,58,0,0,0,0,0,0,0,0,0,57,0
1910,Carolina Association,regular,P9487735,Harris,,Greensboro,1910-07-11,1910-07-12,2,0,0,0,0,0,2,2,0,0,0,0
1910,Carolina Association,regular,P0888554,Harris,,Spartanburg,1910-05-28,1910-07-08,12,0,0,0,7,5,0,0,0,0,0,0
1910,Carolina Association,regular,P0666603,Hartley,,Anderson,1910-05-11,1910-06-08,23,0,0,0,0,0,23,23,0,0,0,0
1910,Carolina Association,regular,P4740822,Hauser,,Greensboro,1910-07-27,1910-08-08,3,3,0,0,0,0,0,0,0,0,0,3
1910,Carolina Association,regular,P4241624,Hayes,,Charlotte,1910-05-11,1910-05-14,2,2,0,0,0,0,0,0,0,0,0,2
1910,Carolina Association,regular,P2489120,Hicks,,Greensboro,1910-05-11,1910-08-17,83,0,20,0,0,63,0,0,0,0,0,0
1910,Carolina Association,regular,P9958974,Hitchcock,,Greensboro,1910-06-30,1910-07-05,2,2,0,0,0,0,0,0,0,0,0,2
1910,Carolina Association,regular,P2332344,Holt,,Spartanburg,1910-05-16,1910-05-26,10,0,0,0,10,0,0,0,0,0,0,0
1910,Carolina Association,regular,P1717024,Holt,,Winston-Salem,1910-05-14,1910-05-14,1,0,1,0,0,0,0,0,0,0,0,0
