game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_XO,B_LOB,B_ROE,P_GS,P_GF,P_W,P_L,P_SV,P_IP,P_TBF,P_AB,P_R,P_ER,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_SB
MKKPBGF,1911,Kansas State League,1911-05-11,0,regular,P3417436,Bechtold,,Great Bend,lf,1,4,0,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
MKKPBGF,1911,Kansas State League,1911-05-11,0,regular,P6616090,Kuhagen,,Great Bend,p,10,0,0,,0,,,,,,,,,,,,,,,1,1,,,1,,,,,,,2,,,,0,0,0,,,,
MKKPBGF,1911,Kansas State League,1911-05-11,0,regular,P8796967,Fedor,,Great Bend,ss,2,5,1,,3,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,1,1,1,,,
MKKPBGF,1911,Kansas State League,1911-05-11,0,regular,P1199549,Bumb,,Great Bend,1b,3,5,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,1,,,
MKKPBGF,1911,Kansas State League,1911-05-11,0,regular,P3706286,Kinkley,,Great Bend,cf,4,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,,,
MKKPBGF,1911,Kansas State League,1911-05-11,0,regular,P8599660,Lyons,,Great Bend,3b,5,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,,,,
MKKPBGF,1911,Kansas State League,1911-05-11,0,regular,P0961738,Tomlin,,Great Bend,rf,6,4,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
MKKPBGF,1911,Kansas State League,1911-05-11,0,regular,P3120611,Wacob,,Great Bend,c,7,3,0,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,13,1,0,,,,
MKKPBGF,1911,Kansas State League,1911-05-11,0,regular,P5505254,Jarvis,,Great Bend,2b,8,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,,,,
MKKPBGF,1911,Kansas State League,1911-05-11,0,regular,P8576546,Luhrson,,Great Bend,p,9,4,0,,1,,,,,,,,,,,,,,1,,,,,7,,,,,,3,11,,,,0,3,1,,,,
MKKPBGF,1911,Kansas State League,1911-05-11,0,regular,,TOTALS,,Great Bend,,,36,2,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,12,2,,,,
MKKPBGF,1911,Kansas State League,1911-05-11,0,regular,P8967211,Held,,Wellington,rf,1,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,
MKKPBGF,1911,Kansas State League,1911-05-11,0,regular,P9351795,Harmon,,Wellington,ph,10,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
MKKPBGF,1911,Kansas State League,1911-05-11,0,regular,P9070451,Smith,,Wellington,3b,2,2,0,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,2,0,,,,
MKKPBGF,1911,Kansas State League,1911-05-11,0,regular,P7221414,Peoples,,Wellington,2b,3,2,0,,0,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,2,3,0,1,,,
MKKPBGF,1911,Kansas State League,1911-05-11,0,regular,P9505222,Moneymaker,,Wellington,lf,4,4,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,,,,
MKKPBGF,1911,Kansas State League,1911-05-11,0,regular,P6891512,Schimoski,,Wellington,ss,5,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,,,
MKKPBGF,1911,Kansas State League,1911-05-11,0,regular,P6765138,Morgan,,Wellington,c,6,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,2,,,,
MKKPBGF,1911,Kansas State League,1911-05-11,0,regular,P9769329,Pouron,,Wellington,cf,7,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
MKKPBGF,1911,Kansas State League,1911-05-11,0,regular,P4395331,Weber,,Wellington,1b,8,3,1,,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,12,0,1,2,,,
MKKPBGF,1911,Kansas State League,1911-05-11,0,regular,P9098305,Giffin,,Wellington,p,9,3,0,,1,,,,,,,,,,,,,,,,,1,,9,,,,,9,1,5,,,,1,6,0,1,,,
MKKPBGF,1911,Kansas State League,1911-05-11,0,regular,,TOTALS,,Wellington,,,29,1,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,14,6,,,,
