game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first
MDHSKFP,1915,Rio Grande Association,1915-04-27,0,regular,P1545193,Kane,
SWKHZSK,1915,Rio Grande Association,1915-04-29,0,regular,P1545193,Kane,
FFZRGGJ,1915,Rio Grande Association,1915-04-30,0,regular,P1545193,Kane,
LQFYCBF,1915,Rio Grande Association,1915-05-01,0,regular,P1545193,Kane,
TLCKGMY,1915,Rio Grande Association,1915-05-02,0,regular,P1545193,Kane,
LYPZSST,1915,Rio Grande Association,1915-06-22,0,regular,P9863730,Brashear,
FGRTNNJ,1915,Rio Grande Association,1915-06-23,0,regular,P3841354,Quigley,
SKSSYNL,1915,Rio Grande Association,1915-06-23,0,regular,P9863730,Brashear,
PBSYXTF,1915,Rio Grande Association,1915-06-24,0,regular,P3841354,Quigley,
MKFBNTT,1915,Rio Grande Association,1915-06-24,0,regular,P9863730,Brashear,
NWBPHNG,1915,Rio Grande Association,1915-06-25,0,regular,P9863730,Brashear,
YRKXVTQ,1915,Rio Grande Association,1915-06-26,0,regular,P3841354,Quigley,
YXQPQGF,1915,Rio Grande Association,1915-06-26,0,regular,P9863730,Brashear,
FTJQDNV,1915,Rio Grande Association,1915-06-27,0,regular,P9863730,Brashear,
ZZMGYHF,1915,Rio Grande Association,1915-05-31,0,regular,P1545193,Kane,
RPTTRVX,1915,Rio Grande Association,1915-06-01,0,regular,P1545193,Kane,
BFDQVZM,1915,Rio Grande Association,1915-06-02,0,regular,P1545193,Kane,
LQTBSMH,1915,Rio Grande Association,1915-06-03,0,regular,P1545193,Kane,
GWQBKVD,1915,Rio Grande Association,1915-06-04,0,regular,P1545193,Kane,
XYDPJJR,1915,Rio Grande Association,1915-06-05,0,regular,P1545193,Kane,
JGDTCKM,1915,Rio Grande Association,1915-06-06,0,regular,P1545193,Kane,
BHSMKTN,1915,Rio Grande Association,1915-06-15,0,regular,P1545193,Kane,
JXMGCTV,1915,Rio Grande Association,1915-06-16,0,regular,P1545193,Kane,
