key,league,date,number,source,team1.name,team1.align,team1.score,team2.name,team2.align,team2.score,status_code,status_reason
19150408-TEXBEA-TEXHOU-0,Texas League,1915-04-08,0,1915-DMN,Houston,a,5,Beaumont,h,1,final,
19150408-TEXDAL-TEXSHR-0,Texas League,1915-04-08,0,1915-DMN,Dallas,a,3,Shreveport,h,4,final,
19150408-TEXFTW-TEXWAC-0,Texas League,1915-04-08,0,1915-DMN,Fort Worth,a,9,Waco,h,2,final,
19150408-TEXGAL-TEXSAN-0,Texas League,1915-04-08,0,1915-DMN,Galveston,a,4,San Antonio,h,5,final,
19150409-TEXBEA-TEXHOU-0,Texas League,1915-04-09,0,1915-DMN,Houston,a,1,Beaumont,h,7,final,
19150409-TEXDAL-TEXSHR-0,Texas League,1915-04-09,0,1915-DMN,Dallas,a,3,Shreveport,h,4,final,
19150409-TEXFTW-TEXWAC-0,Texas League,1915-04-09,0,1915-DMN,Fort Worth,a,1,Waco,h,5,final,
19150409-TEXGAL-TEXSAN-0,Texas League,1915-04-09,0,1915-DMN,Galveston,a,7,San Antonio,h,5,final,
19150410-TEXBEA-TEXHOU-0,Texas League,1915-04-10,0,1915-DMN,Houston,a,7,Beaumont,h,4,final,
19150410-TEXDAL-TEXSHR-0,Texas League,1915-04-10,0,1915-DMN,Dallas,a,4,Shreveport,h,5,final,
19150410-TEXFTW-TEXWAC-0,Texas League,1915-04-10,0,1915-DMN,Fort Worth,a,4,Waco,h,11,final,
19150410-TEXGAL-TEXSAN-0,Texas League,1915-04-10,0,1915-DMN,Galveston,a,,San Antonio,h,,postponed,
19150411-TEXBEA-TEXGAL-0,Texas League,1915-04-11,0,1915-DMN,Galveston,a,9,Beaumont,h,5,final,
19150411-TEXDAL-TEXWAC-0,Texas League,1915-04-11,0,1915-DMN,Dallas,a,5,Waco,h,3,final,
19150411-TEXFTW-TEXSHR-0,Texas League,1915-04-11,0,1915-DMN,Fort Worth,a,2,Shreveport,h,3,final,
19150411-TEXHOU-TEXSAN-0,Texas League,1915-04-11,0,1915-DMN,Houston,a,9,San Antonio,h,1,final,
19150412-TEXBEA-TEXGAL-0,Texas League,1915-04-12,0,1915-DMN,Galveston,a,0,Beaumont,h,4,final,
19150412-TEXDAL-TEXWAC-0,Texas League,1915-04-12,0,1915-DMN,Dallas,a,5,Waco,h,8,final,
19150412-TEXFTW-TEXSHR-0,Texas League,1915-04-12,0,1915-DMN,Fort Worth,a,4,Shreveport,h,5,final,
19150412-TEXHOU-TEXSAN-0,Texas League,1915-04-12,0,1915-DMN,Houston,a,0,San Antonio,h,3,final,
19150413-TEXBEA-TEXGAL-0,Texas League,1915-04-13,0,1915-DMN,Galveston,a,8,Beaumont,h,3,final,
19150413-TEXDAL-TEXWAC-0,Texas League,1915-04-13,0,1915-DMN,Dallas,a,2,Waco,h,6,final,
19150413-TEXFTW-TEXSHR-0,Texas League,1915-04-13,0,1915-DMN,Fort Worth,a,4,Shreveport,h,1,final,
19150413-TEXHOU-TEXSAN-0,Texas League,1915-04-13,0,1915-DMN,Houston,a,3,San Antonio,h,5,final,
19150414-TEXBEA-TEXSAN-0,Texas League,1915-04-14,0,1915-DMN,Beaumont,a,,San Antonio,h,,postponed,
19150414-TEXDAL-TEXFTW-0,Texas League,1915-04-14,0,1915-DMN,Dallas,a,7,Fort Worth,h,6,final,
19150414-TEXGAL-TEXHOU-0,Texas League,1915-04-14,0,1915-DMN,Houston,a,2,Galveston,h,3,final,
19150414-TEXSHR-TEXWAC-0,Texas League,1915-04-14,0,1915-DMN,Shreveport,a,6,Waco,h,3,final,
19150415-TEXBEA-TEXSAN-1,Texas League,1915-04-15,1,1915-DMN,Beaumont,a,2,San Antonio,h,3,final,
19150415-TEXBEA-TEXSAN-2,Texas League,1915-04-15,2,1915-DMN,Beaumont,a,0,San Antonio,h,6,final,
19150415-TEXDAL-TEXFTW-0,Texas League,1915-04-15,0,1915-DMN,Dallas,a,4,Fort Worth,h,6,final,
19150415-TEXGAL-TEXHOU-0,Texas League,1915-04-15,0,1915-DMN,Houston,a,3,Galveston,h,5,final,
19150415-TEXSHR-TEXWAC-0,Texas League,1915-04-15,0,1915-DMN,Shreveport,a,2,Waco,h,10,final,
19150416-TEXBEA-TEXSAN-0,Texas League,1915-04-16,0,1915-DMN,Beaumont,a,4,San Antonio,h,5,final,
19150416-TEXDAL-TEXFTW-0,Texas League,1915-04-16,0,1915-DMN,Dallas,a,4,Fort Worth,h,2,final,
19150416-TEXGAL-TEXHOU-0,Texas League,1915-04-16,0,1915-DMN,Houston,a,6,Galveston,h,2,final,
19150416-TEXSHR-TEXWAC-0,Texas League,1915-04-16,0,1915-DMN,Shreveport,a,6,Waco,h,4,final,
19150417-TEXBEA-TEXGAL-0,Texas League,1915-04-17,0,1915-DMN,Beaumont,a,3,Galveston,h,1,final,
19150417-TEXDAL-TEXWAC-0,Texas League,1915-04-17,0,1915-DMN,Waco,a,2,Dallas,h,5,final,
19150417-TEXFTW-TEXSHR-0,Texas League,1915-04-17,0,1915-DMN,Shreveport,a,1,Fort Worth,h,4,final,
19150417-TEXHOU-TEXSAN-0,Texas League,1915-04-17,0,1915-DMN,San Antonio,a,6,Houston,h,1,final,
19150418-TEXBEA-TEXGAL-0,Texas League,1915-04-18,0,1915-DMN,Beaumont,a,0,Galveston,h,6,final,
19150418-TEXDAL-TEXWAC-0,Texas League,1915-04-18,0,1915-DMN,Waco,a,6,Dallas,h,5,final,
19150418-TEXFTW-TEXSHR-0,Texas League,1915-04-18,0,1915-DMN,Shreveport,a,0,Fort Worth,h,3,final,
19150418-TEXHOU-TEXSAN-0,Texas League,1915-04-18,0,1915-DMN,San Antonio,a,1,Houston,h,4,final,
19150419-TEXBEA-TEXGAL-0,Texas League,1915-04-19,0,1915-DMN,Beaumont,a,3,Galveston,h,4,final,
19150419-TEXDAL-TEXWAC-0,Texas League,1915-04-19,0,1915-DMN,Waco,a,,Dallas,h,,postponed,
19150419-TEXFTW-TEXSHR-0,Texas League,1915-04-19,0,1915-DMN,Shreveport,a,,Fort Worth,h,,postponed,
19150419-TEXHOU-TEXSAN-0,Texas League,1915-04-19,0,1915-DMN,San Antonio,a,0,Houston,h,3,final,
19150420-TEXBEA-TEXHOU-0,Texas League,1915-04-20,0,1915-DMN,Beaumont,a,2,Houston,h,0,final,
19150420-TEXDAL-TEXSHR-0,Texas League,1915-04-20,0,1915-DMN,Shreveport,a,2,Dallas,h,3,final,
