team.league,team.key,team.name,source,key,gloss.name.last,gloss.name.first,person.name.last,person.name.first,person.seq,pos
Texas League,TEXBEA,Beaumont,1915-DMN,19150617-TEXBEA-TEXFTW-2,Arbogast,,Abrogast,,a07,c
Texas League,TEXBEA,Beaumont,1915-DMN,19150618-TEXBEA-TEXDAL-0,Arbogast,,Abrogast,,a07,c
Texas League,TEXBEA,Beaumont,1915-DMN,19150612-TEXBEA-TEXWAC-2,,,Arbogast,,a07,c
Texas League,TEXBEA,Beaumont,1915-DMN,19150621-TEXBEA-TEXSHR-0,,,Arbogast,,b11,c
Texas League,TEXBEA,Beaumont,1915-DMN,19150629-TEXBEA-TEXFTW-0,,,Arbogast,,b07,c
Texas League,TEXBEA,Beaumont,1915-DMN,19150701-TEXBEA-TEXFTW-0,,,Arbogast,,b07,c
Texas League,TEXBEA,Beaumont,1915-DMN,19150408-TEXBEA-TEXHOU-0,,,Bobo,,b00,ss
Texas League,TEXBEA,Beaumont,1915-DMN,19150409-TEXBEA-TEXHOU-0,,,Bobo,,b00,ss
Texas League,TEXBEA,Beaumont,1915-DMN,19150410-TEXBEA-TEXHOU-0,,,Bobo,,b00,ss
Texas League,TEXBEA,Beaumont,1915-DMN,19150411-TEXBEA-TEXGAL-0,,,Bobo,,b00,ss
Texas League,TEXBEA,Beaumont,1915-DMN,19150412-TEXBEA-TEXGAL-0,,,Bobo,,b00,ss
Texas League,TEXBEA,Beaumont,1915-DMN,19150413-TEXBEA-TEXGAL-0,,,Bobo,,b00,ss
Texas League,TEXBEA,Beaumont,1915-DMN,19150415-TEXBEA-TEXSAN-1,,,Bobo,,a01,c
Texas League,TEXBEA,Beaumont,1915-DMN,19150415-TEXBEA-TEXSAN-2,,,Bobo,,a01,c
Texas League,TEXBEA,Beaumont,1915-DMN,19150416-TEXBEA-TEXSAN-0,,,Bobo,,a00,c
Texas League,TEXBEA,Beaumont,1915-DMN,19150417-TEXBEA-TEXGAL-0,,,Bobo,,a00,c
Texas League,TEXBEA,Beaumont,1915-DMN,19150418-TEXBEA-TEXGAL-0,,,Bobo,,a00,c
Texas League,TEXBEA,Beaumont,1915-DMN,19150419-TEXBEA-TEXGAL-0,,,Bobo,,a07,ss
Texas League,TEXBEA,Beaumont,1915-DMN,19150421-TEXBEA-TEXHOU-0,,,Bobo,,a10,ph
Texas League,TEXBEA,Beaumont,1915-DMN,19150426-TEXBEA-TEXDAL-0,,,Bobo,,a09,rf
Texas League,TEXBEA,Beaumont,1915-DMN,19150427-TEXBEA-TEXDAL-0,,,Bobo,,a07,c
Texas League,TEXBEA,Beaumont,1915-DMN,19150429-TEXBEA-TEXFTW-0,,,Bobo,,a07,c
Texas League,TEXBEA,Beaumont,1915-DMN,19150430-TEXBEA-TEXFTW-0,,,Bobo,,a00,c
Texas League,TEXBEA,Beaumont,1915-DMN,19150501-TEXBEA-TEXFTW-0,,,Bobo,,a00,c
Texas League,TEXBEA,Beaumont,1915-DMN,19150502-TEXBEA-TEXSHR-0,,,Bobo,,a00,c
