team.league,team.key,team.name,source,key,gloss.name.last,gloss.name.first,person.name.last,person.name.first,person.seq,pos
Virginia League,VIRNEW,Newport News,1915-RTD,19150821-VIRNEW-VIRNOR-1,,,Anderson,,a06,1b
Virginia League,VIRNEW,Newport News,1915-RTD,19150821-VIRNEW-VIRNOR-2,,,Anderson,,a06,1b
Virginia League,VIRNEW,Newport News,1915-RTD,19150823-VIRNEW-VIRNOR-0,,,Anderson,,b06,1b
Virginia League,VIRNEW,Newport News,1915-RTD,19150824-VIRNEW-VIRNOR-0,,,Anderson,,b06,1b
Virginia League,VIRNEW,Newport News,1915-RTD,19150825-VIRNEW-VIRNOR-0,,,Anderson,,b06,1b
Virginia League,VIRNEW,Newport News,1915-RTD,19150826-VIRNEW-VIRPOR-0,,,Anderson,,a06,1b
Virginia League,VIRNEW,Newport News,1915-RTD,19150827-VIRNEW-VIRPOR-1,,,Anderson,,a06,1b
Virginia League,VIRNEW,Newport News,1915-RTD,19150828-VIRNEW-VIRPOR-2,,,Anderson,,a07,1b
Virginia League,VIRNEW,Newport News,1915-RTD,19150831-VIRNEW-VIRPOR-0,,,Anderson,,b07,1b
Virginia League,VIRNEW,Newport News,1915-RTD,19150901-VIRNEW-VIRPOR-1,,,Anderson,,b07,1b
Virginia League,VIRNEW,Newport News,1915-RTD,19150901-VIRNEW-VIRPOR-2,,,Anderson,,b07,1b
Virginia League,VIRNEW,Newport News,1915-RTD,19150903-VIRNEW-VIRRMT-1,,,Anderson,,b07,1b
Virginia League,VIRNEW,Newport News,1915-RTD,19150903-VIRNEW-VIRRMT-2,,,Anderson,,b07,1b
Virginia League,VIRNEW,Newport News,1915-RTD,19150904-VIRNEW-VIRRMT-1,Anderson,,Anderson [2b],,b07,2b
Virginia League,VIRNEW,Newport News,1915-RTD,19150904-VIRNEW-VIRRMT-2,Anderson,,Anderson [2b],,b07,2b
Virginia League,VIRNEW,Newport News,1915-RTD,19150906-VIRNEW-VIRSUF-1,Anderson,,Anderson [2b],,b07,2b
Virginia League,VIRNEW,Newport News,1915-NNDP,19150423-VIRNEW-VIRSUF-0,,,Berger,,b00,lf
Virginia League,VIRNEW,Newport News,1915-NNDP,19150424-VIRNEW-VIRSUF-0,,,Berger,,b00,lf
Virginia League,VIRNEW,Newport News,1915-NNDP,19150426-VIRNEW-VIRNOR-0,,,Berger,,a00,lf
Virginia League,VIRNEW,Newport News,1915-RTD,19150426-VIRNEW-VIRNOR-0,,,Berger,,a00,lf
Virginia League,VIRNEW,Newport News,1915-NNDP,19150427-VIRNEW-VIRNOR-0,,,Berger,,a04,lf
Virginia League,VIRNEW,Newport News,1915-RTD,19150427-VIRNEW-VIRNOR-0,,,Berger,,a04,lf
Virginia League,VIRNEW,Newport News,1915-NNDP,19150428-VIRNEW-VIRNOR-0,,,Berger,,a00,lf
Virginia League,VIRNEW,Newport News,1915-RTD,19150428-VIRNEW-VIRNOR-0,,,Berger,,a00,lf
Virginia League,VIRNEW,Newport News,1915-RTD,19150429-VIRNEW-VIRRMT-0,,,Berger,,a00,lf
Virginia League,VIRNEW,Newport News,1915-RTD,19150430-VIRNEW-VIRRMT-0,,,Berger,,a00,lf
Virginia League,VIRNEW,Newport News,1915-RTD,19150501-VIRNEW-VIRRMT-0,,,Berger,,a00,lf
Virginia League,VIRNEW,Newport News,1915-RTD,19150503-VIRNEW-VIRRMT-0,,,Berger,,b00,lf
Virginia League,VIRNEW,Newport News,1915-RTD,19150504-VIRNEW-VIRRMT-0,,,Berger,,b00,lf
Virginia League,VIRNEW,Newport News,1915-RTD,19150505-VIRNEW-VIRRMT-0,,,Berger,,b00,lf
Virginia League,VIRNEW,Newport News,1915-RTD,19150506-VIRNEW-VIRPET-0,,,Berger,,b00,lf
Virginia League,VIRNEW,Newport News,1915-RTD,19150508-VIRNEW-VIRPET-0,,,Berger,,b00,lf
Virginia League,VIRNEW,Newport News,1915-RTD,19150510-VIRNEW-VIRSUF-0,,,Berger,,a00,lf
Virginia League,VIRNEW,Newport News,1915-RTD,19150511-VIRNEW-VIRSUF-0,,,Berger,,a00,lf
Virginia League,VIRNEW,Newport News,1915-RTD,19150513-VIRNEW-VIRPOR-0,,,Berger,,b00,lf
Virginia League,VIRNEW,Newport News,1915-RTD,19150514-VIRNEW-VIRPOR-0,,,Berger,,b00,lf
Virginia League,VIRNEW,Newport News,1915-RTD,19150515-VIRNEW-VIRPOR-0,,,Berger,,b04,lf
Virginia League,VIRNEW,Newport News,1915-RTD,19150517-VIRNEW-VIRPET-0,,,Berger,,a04,lf
Virginia League,VIRNEW,Newport News,1915-RTD,19150518-VIRNEW-VIRPET-0,,,Berger,,a00,lf
Virginia League,VIRNEW,Newport News,1915-RTD,19150519-VIRNEW-VIRPET-0,,,Berger,,a04,lf
Virginia League,VIRNEW,Newport News,1915-RTD,19150520-VIRNEW-VIRPOR-0,,,Berger,,a04,lf
Virginia League,VIRNEW,Newport News,1915-RTD,19150521-VIRNEW-VIRPOR-0,,,Berger,,a01,lf
Virginia League,VIRNEW,Newport News,1915-RTD,19150522-VIRNEW-VIRPOR-0,,,Berger,,a01,lf
Virginia League,VIRNEW,Newport News,1915-NNDP,19150422-VIRNEW-VIRSUF-0,,,Bunting,,b01,2b
Virginia League,VIRNEW,Newport News,1915-NNDP,19150423-VIRNEW-VIRSUF-0,,,Bunting,,b01,2b
Virginia League,VIRNEW,Newport News,1915-NNDP,19150424-VIRNEW-VIRSUF-0,,,Bunting,,b02,2b
Virginia League,VIRNEW,Newport News,1915-NNDP,19150426-VIRNEW-VIRNOR-0,,,Bunting,,a01,2b
Virginia League,VIRNEW,Newport News,1915-RTD,19150426-VIRNEW-VIRNOR-0,,,Bunting,,a01,2b
