league.year,league.name,league.phase,person.ref,person.name.last,person.name.given,S_FIRST,S_LAST,U_G
1915,Blue Ridge League,regular,P7626765,Glatts,,1915-06-07,1915-06-09,2
1915,Blue Ridge League,regular,P5841581,McAtee,,1915-05-27,1915-05-27,1
