key,date,number,league,phase,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,outsatend,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,away.score.14,away.score.15,away.score.16,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13,home.score.14,home.score.15,home.score.16
RLTJCNC,1915-05-01,2,Florida-Alabama-Georgia,regular,,Dothan,4,,Waycross,2,,,1:55,,final,,,1915/1915-MT/MT-19150426.txt,"Macon Telegraph, May 2, 1915",3,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,0,1,1,,,,,,,
SDBMZPK,1915-05-03,0,Florida-Alabama-Georgia,regular,,Brunswick,12,,Americus,2,,,2:05,,final,,,1915/1915-MT/MT-19150503.txt,"Macon Telegraph, May 4, 1915",6,0,3,0,3,0,0,0,0,,,,,,,,0,0,0,0,0,1,0,0,1,,,,,,,
DHDFLGM,1915-05-03,0,Florida-Alabama-Georgia,regular,,Dothan,9,,Thomasville,9,,,2:35,,final,,,1915/1915-MT/MT-19150503.txt,"Macon Telegraph, May 4, 1915",2,0,0,0,5,0,0,0,2,0,0,0,,,,,0,0,0,2,0,2,4,1,0,0,0,0,,,,
RLFVDVT,1915-05-03,0,Florida-Alabama-Georgia,regular,,Waycross,0,,Valdosta,7,,,1:40,,final,,,1915/1915-MT/MT-19150503.txt,"Macon Telegraph, May 4, 1915",0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,4,2,0,1,0,x,,,,,,,
TGDDWJY,1915-05-04,0,Florida-Alabama-Georgia,regular,,Brunswick,0,,Americus,1,,,1:55,,final,,,1915/1915-MT/MT-19150503.txt,"Macon Telegraph, May 5, 1915",0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,1,,,,,,,
XZSQWQW,1915-05-04,0,Florida-Alabama-Georgia,regular,,Dothan,9,,Thomasville,2,,,1:50,,final,,,1915/1915-MT/MT-19150503.txt,"Macon Telegraph, May 5, 1915",0,0,0,3,0,2,4,0,0,,,,,,,,0,1,0,0,0,0,0,0,1,,,,,,,
XPTZBJV,1915-05-04,0,Florida-Alabama-Georgia,regular,,Waycross,1,,Valdosta,1,,,1:45,,final,,,1915/1915-MT/MT-19150503.txt,"Macon Telegraph, May 5, 1915",0,0,0,0,0,1,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,1,,,,,,,
ZMGTVVC,1915-05-05,0,Florida-Alabama-Georgia,regular,,Brunswick,3,,Americus,4,,,2:05,,final,,,1915/1915-MT/MT-19150503.txt,"Macon Telegraph, May 6, 1915",2,0,0,0,0,1,0,0,0,,,,,,,,0,0,1,1,0,0,0,1,1,,,,,,,
KVWGBKG,1915-05-05,0,Florida-Alabama-Georgia,regular,,Dothan,3,,Thomasville,5,,,1:50,,final,,,1915/1915-MT/MT-19150503.txt,"Macon Telegraph, May 6, 1915",0,0,0,1,1,0,0,1,0,,,,,,,,0,1,0,0,3,0,1,0,x,,,,,,,
NWMPFNN,1915-05-05,0,Florida-Alabama-Georgia,regular,,Waycross,5,,Valdosta,0,,,1:50,,final,,,1915/1915-MT/MT-19150503.txt,"Macon Telegraph, May 6, 1915",1,1,0,0,0,0,0,0,3,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,
CDJNBTR,1915-05-06,0,Florida-Alabama-Georgia,regular,,Thomasville,6,,Brunswick,5,,,1:45,,final,,,1915/1915-MT/MT-19150503.txt,"Macon Telegraph, May 7, 1915",2,0,0,4,0,0,0,0,0,,,,,,,,0,2,2,0,1,0,0,0,0,,,,,,,
KVMBJTC,1915-05-06,0,Florida-Alabama-Georgia,regular,,Valdosta,8,,Dothan,8,,,2:35,,final,,,1915/1915-MT/MT-19150503.txt,"Macon Telegraph, May 7, 1915",0,1,2,2,0,0,1,2,,,,,,,,,0,2,0,0,1,2,0,3,,,,,,,,
VTWLSDB,1915-05-06,0,Florida-Alabama-Georgia,regular,,Americus,1,,Waycross,5,,,1:35,,final,,,1915/1915-MT/MT-19150503.txt,"Macon Telegraph, May 7, 1915",0,0,0,1,0,0,0,0,0,,,,,,,,1,0,0,0,4,0,0,0,x,,,,,,,
ZXTZVQV,1915-05-07,0,Florida-Alabama-Georgia,regular,,Thomasville,2,,Brunswick,4,,,1:40,,final,,,1915/1915-MT/MT-19150503.txt,"Macon Telegraph, May 8, 1915",0,0,0,0,0,0,1,1,0,,,,,,,,0,0,2,0,1,1,0,0,x,,,,,,,
GNKKLXH,1915-05-07,0,Florida-Alabama-Georgia,regular,,Valdosta,,,Dothan,,,,,,postponed,rain,,1915/1915-MT/MT-19150503.txt,"Macon Telegraph, May 8, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSPPDDF,1915-05-07,0,Florida-Alabama-Georgia,regular,,Americus,1,,Waycross,2,,,1:40,,final,,,1915/1915-MT/MT-19150503.txt,"Macon Telegraph, May 8, 1915",0,0,0,0,0,0,0,1,0,,,,,,,,0,0,1,1,0,0,0,0,x,,,,,,,
CHQJFCT,1915-05-08,0,Florida-Alabama-Georgia,regular,,Thomasville,2,,Brunswick,0,,,1:40,,final,,,1915/1915-MT/MT-19150503.txt,"Macon Telegraph, May 9, 1915",0,0,0,0,0,0,2,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,
GBPFNJV,1915-05-08,1,Florida-Alabama-Georgia,regular,,Valdosta,1,,Dothan,3,,,1:18,,final,,,1915/1915-MT/MT-19150503.txt,"Macon Telegraph, May 9, 1915",0,0,0,0,0,0,0,0,1,,,,,,,,0,1,0,2,0,0,0,0,x,,,,,,,
XQTTHZZ,1915-05-08,2,Florida-Alabama-Georgia,regular,,Valdosta,2,,Dothan,3,,,2:00,,final,,,1915/1915-MT/MT-19150503.txt,"Macon Telegraph, May 9, 1915",0,0,2,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,2,0,0,0,1,,,,,
JNJRRMF,1915-05-08,0,Florida-Alabama-Georgia,regular,,Americus,5,,Waycross,5,,,2:10,,final,,,1915/1915-MT/MT-19150503.txt,"Macon Telegraph, May 9, 1915",4,0,0,0,0,0,0,0,1,,,,,,,,0,1,0,3,0,1,0,0,0,,,,,,,
HJDHPSR,1915-05-10,0,Florida-Alabama-Georgia,regular,,Dothan,1,,Brunswick,3,,,1:55,,final,,,1915/1915-MT/MT-19150510.txt,"Macon Telegraph, May 11, 1915",0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,1,0,0,2,0,x,,,,,,,
FCLGHFZ,1915-05-10,0,Florida-Alabama-Georgia,regular,,Americus,0,,Valdosta,1,,,1:55,,final,,2,1915/1915-MT/MT-19150510.txt,"Macon Telegraph, May 11, 1915",0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,1,,,,,,
PYVHNLP,1915-05-10,0,Florida-Alabama-Georgia,regular,,Thomasville,0,,Waycross,4,,,1:30,,final,,,1915/1915-MT/MT-19150510.txt,"Macon Telegraph, May 11, 1915",0,0,0,0,0,0,0,0,0,,,,,,,,1,0,3,0,0,0,0,0,x,,,,,,,
XGXBCDN,1915-05-11,0,Florida-Alabama-Georgia,regular,,Dothan,,,Brunswick,,,,,,postponed,rain,,1915/1915-MT/MT-19150510.txt,"Macon Telegraph, May 12, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KYYMVYG,1915-05-11,0,Florida-Alabama-Georgia,regular,,Americus,,,Valdosta,,,,,,postponed,rain,,1915/1915-MT/MT-19150510.txt,"Macon Telegraph, May 12, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WTMKYND,1915-05-11,0,Florida-Alabama-Georgia,regular,,Thomasville,1,,Waycross,2,,,1:00,,final,,,1915/1915-MT/MT-19150510.txt,"Macon Telegraph, May 12, 1915",0,0,0,1,0,,,,,,,,,,,,0,0,0,2,0,,,,,,,,,,,
RGQFDTY,1915-05-12,1,Florida-Alabama-Georgia,regular,,Dothan,1,,Brunswick,6,,,1:45,,final,,,1915/1915-MT/MT-19150510.txt,"Macon Telegraph, May 13, 1915",0,1,0,0,0,0,0,0,0,,,,,,,,1,0,0,2,3,0,0,0,x,,,,,,,
FHNVGYL,1915-05-12,2,Florida-Alabama-Georgia,regular,,Dothan,1,,Brunswick,4,,,1:35,,final,,,1915/1915-MT/MT-19150510.txt,"Macon Telegraph, May 13, 1915",0,0,0,0,0,0,0,1,0,,,,,,,,0,0,0,1,0,0,3,0,x,,,,,,,
SKRYTVQ,1915-05-12,1,Florida-Alabama-Georgia,regular,,Americus,0,,Valdosta,1,,,1:32,,final,,,1915/1915-MT/MT-19150510.txt,"Macon Telegraph, May 13, 1915",0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,1,x,,,,,,,
YTBFHHZ,1915-05-12,2,Florida-Alabama-Georgia,regular,,Americus,0,,Valdosta,4,,,1:40,,final,,,1915/1915-MT/MT-19150510.txt,"Macon Telegraph, May 13, 1915",0,0,0,0,0,0,0,0,0,,,,,,,,2,0,0,2,0,0,0,0,x,,,,,,,
JPYKKMX,1915-05-12,0,Florida-Alabama-Georgia,regular,,Thomasville,3,,Waycross,2,,,2:00,,final,,,1915/1915-MT/MT-19150510.txt,"Macon Telegraph, May 13, 1915",2,1,0,0,0,0,0,0,0,,,,,,,,0,0,0,2,0,0,0,0,0,,,,,,,
CHJFPJQ,1915-05-13,0,Florida-Alabama-Georgia,regular,,Brunswick,2,,Thomasville,1,,,2:00,,final,,,1915/1915-MT/MT-19150510.txt,"Macon Telegraph, May 14, 1915",0,0,0,0,0,0,0,0,2,,,,,,,,0,0,0,0,0,0,0,0,1,,,,,,,
JQVQTYS,1915-05-13,0,Florida-Alabama-Georgia,regular,,Dothan,8,,Valdosta,2,,,1:33,,final,,,1915/1915-MT/MT-19150510.txt,"Macon Telegraph, May 14, 1915",1,0,2,0,0,1,1,0,3,,,,,,,,1,0,0,0,0,1,0,0,0,,,,,,,
FNRYFZD,1915-05-13,0,Florida-Alabama-Georgia,regular,,Americus,2,,Waycross,3,,,1:35,,final,,,1915/1915-MT/MT-19150510.txt,"Macon Telegraph, May 14, 1915",0,0,0,0,0,0,1,0,1,,,,,,,,0,0,0,2,0,1,0,0,x,,,,,,,
KLJRYXN,1915-05-14,0,Florida-Alabama-Georgia,regular,,Waycross,13,,Americus,4,,,1:50,,final,,,1915/1915-MT/MT-19150510.txt,"Macon Telegraph, May 15, 1915",4,1,7,1,0,0,0,0,0,,,,,,,,0,0,0,1,1,0,1,0,1,,,,,,,
FPFXYGY,1915-05-14,0,Florida-Alabama-Georgia,regular,,Brunswick,4,,Thomasville,2,,,1:45,,final,,,1915/1915-MT/MT-19150510.txt,"Macon Telegraph, May 15, 1915",0,0,0,1,1,2,0,0,0,,,,,,,,2,0,0,0,0,0,0,0,0,,,,,,,
KZJGYGN,1915-05-14,0,Florida-Alabama-Georgia,regular,,Dothan,2,,Valdosta,1,,,1:27,,final,,,1915/1915-MT/MT-19150510.txt,"Macon Telegraph, May 15, 1915",0,0,1,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,1,0,0,,,,,,,
SGSYRGD,1915-05-15,0,Florida-Alabama-Georgia,regular,,Waycross,4,,Americus,8,,,1:45,,final,,,1915/1915-MT/MT-19150510.txt,"Macon Telegraph, May 16, 1915",0,0,3,0,0,0,1,0,0,,,,,,,,0,0,0,0,5,3,0,0,x,,,,,,,
HRBZCQG,1915-05-15,0,Florida-Alabama-Georgia,regular,,Brunswick,2,,Thomasville,6,,,1:40,,final,,,1915/1915-MT/MT-19150510.txt,"Macon Telegraph, May 16, 1915",0,0,0,0,0,0,0,0,2,,,,,,,,3,0,1,0,0,0,2,0,x,,,,,,,
QQZHSFS,1915-05-15,0,Florida-Alabama-Georgia,regular,,Dothan,7,,Valdosta,2,,,2:00,,final,,,1915/1915-MT/MT-19150510.txt,"Macon Telegraph, May 16, 1915",1,0,0,0,3,0,1,2,0,,,,,,,,0,0,1,0,1,0,0,0,0,,,,,,,
HBYQVRC,1915-05-17,0,Florida-Alabama-Georgia,regular,,Valdosta,6,,Americus,3,,,1:56,,final,,,1915/1915-MT/MT-19150517.txt,"Macon Telegraph, May 18, 1915",2,0,0,0,0,0,0,2,2,,,,,,,,1,0,0,0,0,0,1,1,0,,,,,,,
QHMPLSV,1915-05-17,0,Florida-Alabama-Georgia,regular,,Brunswick,1,,Dothan,4,,,2:28,,final,,,1915/1915-MT/MT-19150517.txt,"Macon Telegraph, May 18, 1915",0,1,0,0,0,0,0,0,0,,,,,,,,0,2,0,1,1,0,0,0,x,,,,,,,
BVNRVBD,1915-05-17,0,Florida-Alabama-Georgia,regular,,Waycross,0,,Thomasville,6,,,1:37,,final,,,1915/1915-MT/MT-19150517.txt,"Macon Telegraph, May 18, 1915",0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,2,0,1,x,,,,,,,
WRVLGXZ,1915-05-18,0,Florida-Alabama-Georgia,regular,,Valdosta,8,,Americus,3,,,1:59,,final,,,1915/1915-MT/MT-19150517.txt,"Macon Telegraph, May 19, 1915",3,2,0,0,0,0,0,0,3,,,,,,,,0,0,0,1,0,2,0,0,0,,,,,,,
YTPKNCN,1915-05-18,0,Florida-Alabama-Georgia,regular,,Brunswick,4,,Dothan,8,,,2:00,,final,,,1915/1915-MT/MT-19150517.txt,"Macon Telegraph, May 19, 1915",0,2,1,0,0,1,0,0,0,,,,,,,,1,0,3,0,0,0,3,1,x,,,,,,,
GFBMTCX,1915-05-18,0,Florida-Alabama-Georgia,regular,,Waycross,5,,Thomasville,2,,,2:10,,final,,,1915/1915-MT/MT-19150517.txt,"Macon Telegraph, May 19, 1915",0,0,0,0,1,4,0,0,0,,,,,,,,0,0,0,1,1,0,0,0,0,,,,,,,
VKYZHSZ,1915-05-19,0,Florida-Alabama-Georgia,regular,,Brunswick,3,,Dothan,6,,,1:50,,final,,,1915/1915-MT/MT-19150517.txt,"Macon Telegraph, May 20, 1915",0,0,0,0,0,0,3,0,0,,,,,,,,5,0,0,0,0,0,0,1,x,,,,,,,
YJMNLPH,1915-05-19,0,Florida-Alabama-Georgia,regular,,Valdosta,10,,Orphans,15,,,1:45,,final,,,1915/1915-MT/MT-19150517.txt,"Macon Telegraph, May 20, 1915",0,0,3,3,1,0,2,0,2,,,,,,,,2,6,0,3,4,0,0,0,x,,,,,,,
RMPDZHK,1915-05-19,0,Florida-Alabama-Georgia,regular,,Waycross,1,,Thomasville,2,,,1:45,,final,,1,1915/1915-MT/MT-19150517.txt,"Macon Telegraph, May 20, 1915",0,0,0,0,0,0,1,0,0,0,,,,,,,0,1,0,0,0,0,0,0,0,1,,,,,,
NVLDPZT,1915-05-20,0,Florida-Alabama-Georgia,regular,,Orphans,2,,Dothan,3,,,1:50,,final,,,1915/1915-MT/MT-19150517.txt,"Macon Telegraph, May 21, 1915",0,0,1,0,0,0,0,1,,,,,,,,,0,0,0,0,0,1,2,0,,,,,,,,
JDVZJSP,1915-05-20,0,Florida-Alabama-Georgia,regular,,Thomasville,6,,Valdosta,0,,,1:40,,final,,,1915/1915-MT/MT-19150517.txt,"Macon Telegraph, May 21, 1915",0,2,0,0,1,0,2,0,1,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,
KLMXDLZ,1915-05-20,0,Florida-Alabama-Georgia,regular,,Brunswick,0,,Waycross,2,,,1:30,,final,,,1915/1915-MT/MT-19150517.txt,"Macon Telegraph, May 21, 1915",0,0,0,0,0,0,0,0,0,,,,,,,,1,0,0,0,0,1,0,0,x,,,,,,,
HQZDZLX,1915-05-21,0,Florida-Alabama-Georgia,regular,,Orphans,5,,Dothan,10,,,2:00,,final,,,1915/1915-MT/MT-19150517.txt,"Macon Telegraph, May 22, 1915",3,0,0,0,0,0,0,2,0,,,,,,,,3,3,0,0,0,2,0,2,x,,,,,,,
SSQDNTW,1915-05-21,0,Florida-Alabama-Georgia,regular,,Thomasville,3,,Valdosta,4,,,1:50,,final,,,1915/1915-MT/MT-19150517.txt,"Macon Telegraph, May 22, 1915",0,0,0,0,1,0,0,1,1,,,,,,,,1,1,2,0,0,0,0,0,x,,,,,,,
XHYGYRX,1915-05-21,0,Florida-Alabama-Georgia,regular,,Brunswick,4,,Waycross,2,,,2:10,,final,,,1915/1915-MT/MT-19150517.txt,"Macon Telegraph, May 22, 1915",0,0,0,0,3,0,0,1,0,,,,,,,,1,0,0,0,0,1,0,0,0,,,,,,,
BRHHFWT,1915-05-22,0,Florida-Alabama-Georgia,regular,,Orphans,1,,Dothan,2,,,1:45,,final,,,1915/1915-MT/MT-19150517.txt,"Macon Telegraph, May 23, 1915",0,0,1,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,1,0,1,x,,,,,,,
TZNSBZP,1915-05-22,0,Florida-Alabama-Georgia,regular,,Thomasville,4,,Valdosta,4,,,2:25,,final,,,1915/1915-MT/MT-19150517.txt,"Macon Telegraph, May 23, 1915",1,0,0,1,0,0,0,1,1,0,0,0,0,0,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,,
FVCVZCN,1915-05-22,0,Florida-Alabama-Georgia,regular,,Brunswick,12,,Waycross,1,,,1:40,,final,,,1915/1915-MT/MT-19150517.txt,"Macon Telegraph, May 23, 1915",0,7,0,0,1,1,1,1,1,,,,,,,,0,0,0,0,0,0,0,1,0,,,,,,,
SFMZRSN,1915-05-24,0,Florida-Alabama-Georgia,regular,,Orphans,2,,Brunswick,6,,,1:55,,final,,,1915/1915-MT/MT-19150524.txt,"Macon Telegraph, May 25, 1915",0,0,1,0,0,1,0,0,0,,,,,,,,2,0,0,2,0,0,0,2,x,,,,,,,
WTNWPRG,1915-05-24,0,Florida-Alabama-Georgia,regular,,Thomasville,2,,Dothan,1,,,1:45,,final,,,1915/1915-MT/MT-19150524.txt,"Macon Telegraph, May 25, 1915",0,0,0,0,2,0,0,0,0,,,,,,,,1,0,0,0,0,0,0,0,0,,,,,,,
HYKHQFD,1915-05-24,0,Florida-Alabama-Georgia,regular,,Valdosta,2,,Waycross,3,,,1:40,,final,,1,1915/1915-MT/MT-19150524.txt,"Macon Telegraph, May 25, 1915",0,0,0,0,0,0,0,1,1,,,,,,,,0,0,1,0,0,0,0,0,2,,,,,,,
MCVVMDP,1915-05-25,0,Florida-Alabama-Georgia,regular,,Orphans,4,,Brunswick,4,,,2:30,,final,,,1915/1915-MT/MT-19150524.txt,"Macon Telegraph, May 26, 1915",2,0,0,0,0,0,0,0,0,0,2,,,,,,0,1,0,1,0,0,0,0,0,0,2,,,,,
XFRDJTT,1915-05-25,0,Florida-Alabama-Georgia,regular,,Thomasville,1,,Dothan,10,,,1:50,,final,,,1915/1915-MT/MT-19150524.txt,"Macon Telegraph, May 26, 1915",0,0,0,0,0,0,1,0,0,,,,,,,,2,3,2,1,0,1,2,0,x,,,,,,,
RTDWJRD,1915-05-25,0,Florida-Alabama-Georgia,regular,,Valdosta,1,,Waycross,2,,,2:00,,final,,2,1915/1915-MT/MT-19150524.txt,"Macon Telegraph, May 26, 1915",0,0,0,1,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1,0,0,0,1,,,,,
ZGJKMPK,1915-05-26,1,Florida-Alabama-Georgia,regular,,Orphans,4,,Brunswick,2,,,2:05,,final,,,1915/1915-MT/MT-19150524.txt,"Macon Telegraph, May 27, 1915",0,1,0,0,0,1,1,0,1,,,,,,,,0,0,0,0,0,0,0,0,2,,,,,,,
WWFGVGM,1915-05-26,2,Florida-Alabama-Georgia,regular,,Orphans,0,,Brunswick,2,,,1:10,,final,,,1915/1915-MT/MT-19150524.txt,"Macon Telegraph, May 27, 1915",0,0,0,0,0,0,,,,,,,,,,,2,0,0,0,0,x,,,,,,,,,,
GMBWXQX,1915-05-26,0,Florida-Alabama-Georgia,regular,,Thomasville,5,,Dothan,4,,,1:55,,final,,,1915/1915-MT/MT-19150524.txt,"Macon Telegraph, May 27, 1915",0,0,0,0,2,0,1,0,0,2,,,,,,,0,0,2,1,0,0,0,0,0,1,,,,,,
QHHMLLP,1915-05-26,0,Florida-Alabama-Georgia,regular,,Valdosta,2,,Waycross,0,,,1:30,,final,,,1915/1915-MT/MT-19150524.txt,"Macon Telegraph, May 27, 1915",0,0,1,0,0,0,0,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,
JTZMZJK,1915-05-27,0,Florida-Alabama-Georgia,regular,,Valdosta,1,,Brunswick,13,,,1:30,,final,,,1915/1915-MT/MT-19150524.txt,"Macon Telegraph, May 28, 1915",0,0,0,1,0,0,,,,,,,,,,,5,0,3,0,5,0,,,,,,,,,,
YTCKDSX,1915-05-27,0,Florida-Alabama-Georgia,regular,,Waycross,9,,Dothan,3,,,1:30,,final,,,1915/1915-MT/MT-19150524.txt,"Macon Telegraph, May 28, 1915",1,1,5,2,0,0,0,0,0,,,,,,,,0,0,0,0,1,0,0,0,2,,,,,,,
BJDNVYM,1915-05-27,0,Florida-Alabama-Georgia,regular,,Orphans,5,,Thomasville,3,,,1:45,,final,,,1915/1915-MT/MT-19150524.txt,"Macon Telegraph, May 28, 1915",1,1,2,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,1,0,0,2,,,,,,,
MVLSNLJ,1915-05-28,0,Florida-Alabama-Georgia,regular,,Valdosta,3,,Brunswick,13,,,1:30,,final,,,1915/1915-MT/MT-19150524.txt,"Macon Telegraph, May 29, 1915",0,0,3,0,0,,,,,,,,,,,,3,5,3,0,2,,,,,,,,,,,
