game.key,league.year,league.name,game.date,game.number,game.phase,name.last,name.first
YDMVMSX,1915,American Association,1915-04-21,0,regular,Knapp,
VLGZGRR,1915,American Association,1915-04-21,0,regular,O'Brien,
VLGZGRR,1915,American Association,1915-04-21,0,regular,Irwin,
XTKVXSY,1915,American Association,1915-04-22,0,regular,Owens,
XTKVXSY,1915,American Association,1915-04-22,0,regular,Knapp,
LKVJXKR,1915,American Association,1915-04-22,0,regular,O'Brien,
LKVJXKR,1915,American Association,1915-04-22,0,regular,Irwin,
MBBQCWW,1915,American Association,1915-04-22,0,regular,Johnson,
MBBQCWW,1915,American Association,1915-04-22,0,regular,Connolly,
ZMSJMWW,1915,American Association,1915-04-23,0,regular,O'Brien,
ZMSJMWW,1915,American Association,1915-04-23,0,regular,Irwin,
HRTRCCG,1915,American Association,1915-04-23,0,regular,Owens,
HRTRCCG,1915,American Association,1915-04-23,0,regular,Knapp,
YQKPLYK,1915,American Association,1915-04-24,0,regular,Murray,
YQKPLYK,1915,American Association,1915-04-24,0,regular,Boyle,
BFHVLKM,1915,American Association,1915-04-24,0,regular,Johnson,
BFHVLKM,1915,American Association,1915-04-24,0,regular,Connolly,
NLPHXTQ,1915,American Association,1915-04-24,0,regular,O'Brien,
NLPHXTQ,1915,American Association,1915-04-24,0,regular,Irwin,
LYCHFXM,1915,American Association,1915-04-24,0,regular,Owens,
LYCHFXM,1915,American Association,1915-04-24,0,regular,Knapp,
MVHVZNZ,1915,American Association,1915-04-25,1,regular,Murray,
MVHVZNZ,1915,American Association,1915-04-25,1,regular,Boyle,
BQRBBCH,1915,American Association,1915-04-25,2,regular,Doyle,
BQRBBCH,1915,American Association,1915-04-25,2,regular,Murray,
DVJGGWD,1915,American Association,1915-04-25,0,regular,Owens,
DVJGGWD,1915,American Association,1915-04-25,0,regular,Knapp,
WCDMJLV,1915,American Association,1915-04-25,0,regular,O'Brien,
WCDMJLV,1915,American Association,1915-04-25,0,regular,Irwin,
WTQXHZR,1915,American Association,1915-04-25,0,regular,Johnson,
WTQXHZR,1915,American Association,1915-04-25,0,regular,Connolly,
TLWVVMQ,1915,American Association,1915-04-26,0,regular,Owens,
TLWVVMQ,1915,American Association,1915-04-26,0,regular,Knapp,
GYVMTKT,1915,American Association,1915-04-26,0,regular,Johnson,
GYVMTKT,1915,American Association,1915-04-26,0,regular,Connolly,
NXNFKWD,1915,American Association,1915-04-26,0,regular,Murray,
NXNFKWD,1915,American Association,1915-04-26,0,regular,Doyle,
LMGFGWG,1915,American Association,1915-04-27,0,regular,Owens,
LMGFGWG,1915,American Association,1915-04-27,0,regular,Knapp,
FGRDWYP,1915,American Association,1915-04-27,0,regular,Johnson,
FGRDWYP,1915,American Association,1915-04-27,0,regular,Connolly,
CSJNBRB,1915,American Association,1915-04-27,0,regular,O'Brien,
CSJNBRB,1915,American Association,1915-04-27,0,regular,Irwin,
YCNCZNG,1915,American Association,1915-04-28,0,regular,Johnson,
YCNCZNG,1915,American Association,1915-04-28,0,regular,Connolly,
VFXXMCS,1915,American Association,1915-04-28,0,regular,Murray,
VFXXMCS,1915,American Association,1915-04-28,0,regular,Doyle,
BRRDRSJ,1915,American Association,1915-04-28,0,regular,O'Brien,
BRRDRSJ,1915,American Association,1915-04-28,0,regular,Irwin,
PXLPLVN,1915,American Association,1915-04-29,0,regular,Johnson,
PXLPLVN,1915,American Association,1915-04-29,0,regular,Connolly,
BWZJKRV,1915,American Association,1915-04-29,0,regular,O'Brien,
BWZJKRV,1915,American Association,1915-04-29,0,regular,Irwin,
KLJQRYY,1915,American Association,1915-04-29,0,regular,Murray,
KLJQRYY,1915,American Association,1915-04-29,0,regular,Doyle,
TQCYZGG,1915,American Association,1915-04-29,0,regular,Owens,
TQCYZGG,1915,American Association,1915-04-29,0,regular,Knapp,
KNZNBJF,1915,American Association,1915-04-30,0,regular,Owens,
KNZNBJF,1915,American Association,1915-04-30,0,regular,Knapp,
MMRRSJD,1915,American Association,1915-04-30,0,regular,O'Brien,
MMRRSJD,1915,American Association,1915-04-30,0,regular,Irwin,
JGNGHXW,1915,American Association,1915-04-30,0,regular,Johnson,
JGNGHXW,1915,American Association,1915-04-30,0,regular,Connolly,
ZTSQWLP,1915,American Association,1915-04-30,0,regular,Murray,
ZTSQWLP,1915,American Association,1915-04-30,0,regular,Doyle,
NDZYLZS,1915,International League,1915-04-27,0,regular,Carpenter,
NDZYLZS,1915,International League,1915-04-27,0,regular,Cleary,
SGXHPPJ,1915,International League,1915-04-28,0,regular,Cleary,
SGXHPPJ,1915,International League,1915-04-28,0,regular,Carpenter,
DPYLWPB,1915,International League,1915-04-28,0,regular,Hart,
DPYLWPB,1915,International League,1915-04-28,0,regular,Eckman,
KNMSJJZ,1915,International League,1915-04-29,0,regular,Muller,
KNMSJJZ,1915,International League,1915-04-29,0,regular,Brown,
SKQRCBF,1915,International League,1915-04-29,0,regular,Carpenter,
SKQRCBF,1915,International League,1915-04-29,0,regular,Cleary,
CBKNYNK,1915,International League,1915-04-29,0,regular,Harrison,
CBKNYNK,1915,International League,1915-04-29,0,regular,Freeman,
XLWZXFT,1915,International League,1915-04-29,0,regular,Eckman,
XLWZXFT,1915,International League,1915-04-29,0,regular,Hart,
PDBMXPG,1915,International League,1915-05-01,0,regular,Freeman,
PDBMXPG,1915,International League,1915-05-01,0,regular,Harrison,
SDYHNZQ,1915,International League,1915-05-01,0,regular,Brown,
SDYHNZQ,1915,International League,1915-05-01,0,regular,Mullen,
HFSQRBS,1915,International League,1915-05-01,0,regular,Hart,
HFSQRBS,1915,International League,1915-05-01,0,regular,Eckman,
VMQFCZS,1915,International League,1915-05-01,0,regular,Cleary,
VMQFCZS,1915,International League,1915-05-01,0,regular,Carpenter,
VPLRBQS,1915,Southern Association,1915-04-13,0,regular,Breitenstein,
PDYCGCW,1915,Southern Association,1915-04-13,0,regular,O'Toole,
PDYCGCW,1915,Southern Association,1915-04-13,0,regular,Chestnutt,
VQWDQQH,1915,Southern Association,1915-04-13,0,regular,Pfenninger,
MLXMKNT,1915,Southern Association,1915-04-13,0,regular,Kerin,
MLXMKNT,1915,Southern Association,1915-04-13,0,regular,Rudderham,
MVVGPPZ,1915,Southern Association,1915-04-14,0,regular,O'Toole,
MVVGPPZ,1915,Southern Association,1915-04-14,0,regular,Breitenstein,
BHQCVGL,1915,Southern Association,1915-04-14,0,regular,Pfenninger,
TMMQRKR,1915,Southern Association,1915-04-14,0,regular,Kerin,
TMMQRKR,1915,Southern Association,1915-04-14,0,regular,Chestnutt,
CJLBDMW,1915,Southern Association,1915-04-14,0,regular,Rudderham,
LRDDXHH,1915,Southern Association,1915-04-15,0,regular,Breitenstein,
LRDDXHH,1915,Southern Association,1915-04-15,0,regular,O'Toole,
TJGSYLL,1915,Southern Association,1915-04-15,0,regular,Rudderham,
NWJMNKR,1915,Southern Association,1915-04-15,0,regular,Pfenninger,
QVRCZCQ,1915,Southern Association,1915-04-15,0,regular,Chestnutt,
QVRCZCQ,1915,Southern Association,1915-04-15,0,regular,Kerin,
DDRZSPN,1915,Southern Association,1915-04-16,0,regular,O'Toole,
DDRZSPN,1915,Southern Association,1915-04-16,0,regular,Breitenstein,
YQPNKSH,1915,Southern Association,1915-04-16,0,regular,Rudderham,
TQTQLMR,1915,Southern Association,1915-04-16,0,regular,Kerin,
TQTQLMR,1915,Southern Association,1915-04-16,0,regular,Chestnutt,
YRVQZSJ,1915,Southern Association,1915-04-16,0,regular,Pfenninger,
XKNYYBR,1915,Southern Association,1915-04-17,0,regular,Rudderham,
NGFZJXJ,1915,Southern Association,1915-04-17,0,regular,Breitenstein,
NGFZJXJ,1915,Southern Association,1915-04-17,0,regular,O'Toole,
CHYMWLG,1915,Southern Association,1915-04-17,0,regular,Pfenninger,
CJXWWYK,1915,Southern Association,1915-04-17,0,regular,Chestnutt,
CJXWWYK,1915,Southern Association,1915-04-17,0,regular,Kerin,
PCBYKSQ,1915,Southern Association,1915-04-18,0,regular,Rudderham,
KWJJXWK,1915,Southern Association,1915-04-18,0,regular,Breitenstein,
JGDRCWR,1915,Southern Association,1915-04-18,0,regular,Kerin,
JGDRCWR,1915,Southern Association,1915-04-18,0,regular,Chestnutt,
SVQRYRJ,1915,Southern Association,1915-04-18,0,regular,O'Toole,
SVQRYRJ,1915,Southern Association,1915-04-18,0,regular,Pfenninger,
KPPWRPR,1915,Southern Association,1915-04-19,0,regular,Rudderham,
DPRMJWZ,1915,Southern Association,1915-04-19,0,regular,O'Toole,
DPRMJWZ,1915,Southern Association,1915-04-19,0,regular,Brautigan,
XTGVRGM,1915,Southern Association,1915-04-19,0,regular,Breitenstein,
RNXZZMP,1915,Southern Association,1915-04-19,0,regular,Chestnutt,
RNXZZMP,1915,Southern Association,1915-04-19,0,regular,Kerin,
MSCMPSP,1915,Southern Association,1915-04-20,0,regular,Breitenstein,
JHXRMTW,1915,Southern Association,1915-04-20,0,regular,O'Toole,
JHXRMTW,1915,Southern Association,1915-04-20,0,regular,Pfenninger,
LXWWJFH,1915,Southern Association,1915-04-20,0,regular,Rudderham,
JSHDVVN,1915,Southern Association,1915-04-20,0,regular,Kerin,
JSHDVVN,1915,Southern Association,1915-04-20,0,regular,Chestnutt,
LZNLPJG,1915,Southern Association,1915-04-21,0,regular,Breitenstein,
LZNLPJG,1915,Southern Association,1915-04-21,0,regular,Kerin,
NFMJPGR,1915,Southern Association,1915-04-21,0,regular,Pfenninger,
HLPCWVK,1915,Southern Association,1915-04-21,0,regular,Rudderham,
SMXQPCC,1915,Southern Association,1915-04-22,0,regular,Rudderham,
LSLVCLT,1915,Southern Association,1915-04-22,0,regular,Chestnutt,
LSLVCLT,1915,Southern Association,1915-04-22,0,regular,Pfenninger,
VHJQHKT,1915,Southern Association,1915-04-22,0,regular,Kerin,
VHJQHKT,1915,Southern Association,1915-04-22,0,regular,Breitenstein,
JDLLPNB,1915,Southern Association,1915-04-22,0,regular,O'Toole,
MDWBJCR,1915,Southern Association,1915-04-23,0,regular,O'Toole,
SCSWCPS,1915,Southern Association,1915-04-23,0,regular,Pfenninger,
SCSWCPS,1915,Southern Association,1915-04-23,0,regular,Chestnutt,
WLMTNPT,1915,Southern Association,1915-04-23,0,regular,Rudderham,
CJPQDKC,1915,Western League,1915-04-23,0,regular,Myers,
FJYHTZC,1915,Western League,1915-04-23,0,regular,Cusack,
FMWHPXP,1915,Western League,1915-04-23,0,regular,Geisel,
FMWHPXP,1915,Western League,1915-04-23,0,regular,Vansickle,
KCCWJZK,1915,Western League,1915-04-24,0,regular,Cusack,
ZPLTMYY,1915,Western League,1915-04-24,0,regular,Van Sickle,
ZPLTMYY,1915,Western League,1915-04-24,0,regular,Geisel,
GGYDJML,1915,Western League,1915-04-24,0,regular,Parent,
GGFGHCK,1915,Western League,1915-04-24,0,regular,Myers,
YDXKLPC,1915,Western League,1915-04-25,0,regular,Parent,
GTQMSWF,1915,Western League,1915-04-25,0,regular,Van Sickel,
GTQMSWF,1915,Western League,1915-04-25,0,regular,Geisel,
MYXSNRH,1915,Western League,1915-04-26,0,regular,Parent,
QDLSSXC,1915,Western League,1915-04-26,0,regular,Myers,
ZHPFXRN,1915,Western League,1915-04-26,0,regular,Cusack,
RRWHVTW,1915,Western League,1915-04-26,0,regular,Van Sickle,
RRWHVTW,1915,Western League,1915-04-26,0,regular,Geisel,
FNXSCWQ,1915,Western League,1915-04-27,0,regular,Cusick,
PFNPFNY,1915,Western League,1915-04-27,0,regular,Parent,
PFNPFNY,1915,Western League,1915-04-27,0,regular,Geisel,
ZXRBQQY,1915,Western League,1915-04-27,0,regular,Myers,
LVKJQLG,1915,Western League,1915-04-27,0,regular,Van Sickle,
RQGQZZM,1915,Western League,1915-04-28,0,regular,Van Sickle,
FSWTQQH,1915,Western League,1915-04-28,0,regular,Cusick,
VNHMSRR,1915,Western League,1915-04-28,0,regular,Parent,
VNHMSRR,1915,Western League,1915-04-28,0,regular,Geisel,
FYHBZNG,1915,Western League,1915-04-28,0,regular,Myers,
DNLWXPK,1915,Western League,1915-04-29,0,regular,Geisel,
DNLWXPK,1915,Western League,1915-04-29,0,regular,Parent,
GHSZFVQ,1915,Western League,1915-04-29,0,regular,Van Sickle,
BXMVSHM,1915,Western League,1915-04-29,0,regular,Myers,
CKNLKRB,1915,Western League,1915-04-29,0,regular,Cusick,
