league.year,league.name,league.phase,person.ref,person.name.last,person.name.given,entry.name,S_FIRST,S_LAST,B_G,P_G,F_1B_G,F_2B_G,F_3B_G,F_SS_G,F_OF_G,F_LF_G,F_CF_G,F_RF_G,F_C_G,F_P_G
1911,Kansas State League,regular,P7432593,Abbott,,Lyons,1911-05-11,1911-07-09,53,2,49,1,2,0,2,0,0,2,0,2
1911,Kansas State League,regular,P3702020,Acock,,Hutchinson,1911-05-11,1911-07-11,46,0,0,45,0,0,0,0,0,0,0,0
1911,Kansas State League,regular,P1571866,Aldrich,,Wellington,1911-06-30,1911-07-10,9,3,0,1,0,0,5,0,0,5,0,3
1911,Kansas State League,regular,P3906919,Allen,,Newton,1911-05-11,1911-07-11,55,0,4,0,0,0,0,0,0,0,51,0
1911,Kansas State League,regular,P6404712,Alton,,El Dorado,1911-07-08,1911-07-09,2,0,0,0,0,0,2,0,2,0,0,0
1911,Kansas State League,regular,P3600388,Anderson,,El Dorado,1911-07-01,1911-07-09,7,0,7,0,0,0,0,0,0,0,0,0
1911,Kansas State League,regular,P7351811,Annis,,El Dorado,1911-05-11,1911-06-11,22,0,0,9,0,13,0,0,0,0,0,0
1911,Kansas State League,regular,P3174968,Armstrong,,Newton,1911-05-11,1911-05-21,4,0,4,0,0,0,0,0,0,0,0,0
1911,Kansas State League,regular,P1581359,Bashang,,Newton,1911-06-05,1911-07-11,27,0,0,0,1,22,3,0,0,3,0,0
1911,Kansas State League,regular,P2166420,Bashange,,Newton,1911-06-03,1911-06-04,2,0,0,0,0,2,0,0,0,0,0,0
1911,Kansas State League,regular,P5283645,Bashong,,Newton,1911-06-17,1911-06-19,3,0,0,0,0,3,0,0,0,0,0,0
1911,Kansas State League,regular,P4438627,Bechtel,,Great Bend,1911-05-27,1911-05-27,1,0,0,0,1,0,0,0,0,0,0,0
1911,Kansas State League,regular,P2135857,Bechtold,,Great Bend,1911-05-14,1911-07-11,47,0,0,0,1,0,46,46,0,0,0,0
1911,Kansas State League,regular,P5938100,Becktold,,Great Bend,1911-05-13,1911-06-24,3,0,0,0,0,0,3,3,0,0,0,0
1911,Kansas State League,regular,P8923061,Becktole,,Great Bend,1911-05-12,1911-05-12,1,0,0,0,0,0,1,1,0,0,0,0
1911,Kansas State League,regular,P6439899,Benson,,Larned,1911-06-01,1911-06-07,5,0,0,0,0,0,5,0,0,5,0,0
1911,Kansas State League,regular,P7654952,Berte,,Larned,1911-05-11,1911-07-11,49,0,0,0,0,48,0,0,0,0,0,0
1911,Kansas State League,regular,P9611063,Bishang,,Newton,1911-06-09,1911-06-09,1,0,0,0,0,1,0,0,0,0,0,0
1911,Kansas State League,regular,P0845437,Blank,,Lyons,1911-07-08,1911-07-09,2,1,0,0,0,0,0,0,0,0,1,1
1911,Kansas State League,regular,P6527214,Block,,Hutchinson,1911-05-11,1911-07-11,56,0,0,0,0,0,56,6,51,0,0,0
1911,Kansas State League,regular,P9671953,Boley,,Larned,1911-05-19,1911-06-13,10,7,0,0,0,0,2,0,1,1,0,7
1911,Kansas State League,regular,P4937324,Boly,,Larned,1911-05-12,1911-05-16,2,2,0,0,0,0,0,0,0,0,0,2
1911,Kansas State League,regular,P0596876,Bomb,,Great Bend,1911-05-14,1911-05-14,1,0,1,0,0,0,0,0,0,0,0,0
1911,Kansas State League,regular,P2408534,Boone,,Wellington,1911-05-12,1911-05-17,4,4,0,0,0,0,0,0,0,0,0,4
1911,Kansas State League,regular,P8291822,Brandon,,El Dorado,1911-06-18,1911-06-18,1,0,0,0,1,0,0,0,0,0,0,0
1911,Kansas State League,regular,P3328952,Brannon,,El Dorado,1911-05-11,1911-07-09,44,0,0,0,32,10,2,0,0,2,0,0
1911,Kansas State League,regular,P4742532,Brannon,,Larned,1911-07-02,1911-07-11,4,4,0,0,0,0,0,0,0,0,0,4
1911,Kansas State League,regular,P8817099,Brown,,Hutchinson,1911-05-27,1911-05-27,1,1,0,0,0,0,0,0,0,0,0,1
1911,Kansas State League,regular,P6952573,Brown,,Lyons,1911-06-03,1911-07-09,16,15,2,0,0,0,0,0,0,0,0,15
1911,Kansas State League,regular,P4332050,Bumb,,Great Bend,1911-05-12,1911-07-11,55,0,55,0,0,0,0,0,0,0,1,0
1911,Kansas State League,regular,P9106543,Burson,,Larned,1911-06-09,1911-06-09,1,0,0,0,0,0,0,0,0,0,1,0
1911,Kansas State League,regular,P1050486,Campbell,,Larned,1911-05-17,1911-07-04,32,0,0,1,31,0,0,0,0,0,0,0
1911,Kansas State League,regular,P6154196,Campfield,,McPherson,1911-05-11,1911-07-11,48,0,0,0,0,0,0,0,0,0,47,0
1911,Kansas State League,regular,P4157817,Carver,,Larned,1911-06-05,1911-06-19,3,3,0,0,0,0,0,0,0,0,0,3
1911,Kansas State League,regular,P8560984,Carver,,Lyons,1911-06-02,1911-06-02,1,1,0,0,0,0,0,0,0,0,0,1
1911,Kansas State League,regular,P7332619,Casey,,Larned,1911-06-03,1911-06-03,1,1,0,0,0,0,0,0,0,0,0,1
1911,Kansas State League,regular,P8629236,Chadwick,,Larned,1911-05-11,1911-06-01,16,0,0,0,0,0,16,15,1,0,0,0
1911,Kansas State League,regular,P5947801,Chase,,Lyons,1911-05-11,1911-07-09,54,1,0,50,1,2,0,0,0,0,2,1
1911,Kansas State League,regular,P0977147,Chelgood,,Larned,1911-05-14,1911-05-14,1,0,0,0,0,0,0,0,0,0,0,0
1911,Kansas State League,regular,P9573863,Chellgood,,Larned,1911-05-12,1911-06-16,23,0,0,23,0,0,0,0,0,0,0,0
1911,Kansas State League,regular,P2779722,Chellgord,,Larned,1911-06-18,1911-07-10,21,0,0,17,0,0,4,0,1,3,0,0
1911,Kansas State League,regular,P9882810,Chester,,Great Bend,1911-06-21,1911-06-21,1,0,0,0,0,0,1,0,0,1,0,0
1911,Kansas State League,regular,P2063979,Chillgood,,Larned,1911-05-11,1911-05-11,1,0,0,1,0,0,0,0,0,0,0,0
1911,Kansas State League,regular,P6176012,Cisser,,Wellington,1911-06-04,1911-06-04,1,0,0,0,0,0,0,0,0,0,1,0
1911,Kansas State League,regular,P9045218,Clark,,Lyons,1911-05-11,1911-06-02,17,0,0,0,0,0,17,17,0,0,0,0
1911,Kansas State League,regular,P1791285,Clarke,,Wellington,1911-05-15,1911-05-15,1,0,0,0,0,0,1,0,1,0,0,0
