game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first
WPGVBCL,1911,Kansas State League,1911-05-11,0,regular,P3424553,Grooms,
TBHCJQX,1911,Kansas State League,1911-05-11,0,regular,P3994631,Wing,
TBHCJQX,1911,Kansas State League,1911-05-11,0,regular,P7186636,Talbott,
HDFKFJL,1911,Kansas State League,1911-05-11,0,regular,P7237931,Hamlin,
KNYWZSQ,1911,Kansas State League,1911-05-12,0,regular,P3424553,Grooms,
QKCMZVY,1911,Kansas State League,1911-05-12,0,regular,P4463436,Knapp,
NZWHKKW,1911,Kansas State League,1911-05-12,0,regular,P7186636,Talbott,
NZWHKKW,1911,Kansas State League,1911-05-12,0,regular,P3994631,Wing,
TGPLSGW,1911,Kansas State League,1911-05-12,0,regular,P6768594,,
ZSXXTZP,1911,Kansas State League,1911-05-14,0,regular,P6381342,Ray,
ZSXXTZP,1911,Kansas State League,1911-05-14,0,regular,P3424553,Grooms,
RYFPTNN,1911,Kansas State League,1911-05-14,0,regular,P7237931,Hamlin,
RYFPTNN,1911,Kansas State League,1911-05-14,0,regular,P7186636,Talbott,
KZJMVHJ,1911,Kansas State League,1911-05-14,0,regular,P3994631,Wing,
WNRGDPL,1911,Kansas State League,1911-05-14,0,regular,P6768594,,
JDPKVPV,1911,Kansas State League,1911-05-13,0,regular,P3424553,Grooms,
JDPKVPV,1911,Kansas State League,1911-05-13,0,regular,P6381342,Ray,
PMSVVFR,1911,Kansas State League,1911-05-13,0,regular,P7186636,Talbott,
PMSVVFR,1911,Kansas State League,1911-05-13,0,regular,P7237931,Hamlin,
QDTBQSN,1911,Kansas State League,1911-05-13,0,regular,P4463436,Knapp,
WNRRBKX,1911,Kansas State League,1911-05-13,0,regular,P6768594,,
PHRTSJY,1911,Kansas State League,1911-05-15,0,regular,P7237931,Hamlin,
PHRTSJY,1911,Kansas State League,1911-05-15,0,regular,P6381342,Ray,
HPVWGGV,1911,Kansas State League,1911-05-15,0,regular,P3424553,Grooms,
QQHDHPK,1911,Kansas State League,1911-05-15,0,regular,P3994631,Wing,
SNYPCBP,1911,Kansas State League,1911-05-15,0,regular,P6768594,,
MYBDKTC,1911,Kansas State League,1911-05-16,0,regular,P7237931,Hamlin,
MYBDKTC,1911,Kansas State League,1911-05-16,0,regular,P6381342,Ray,
WCWDCBQ,1911,Kansas State League,1911-05-16,0,regular,P3424553,Grooms,
