game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first
XTTRLFT,1909,Central Kansas League,1909-06-21,0,regular,P4265809,Brumage,
DFPPVZW,1909,Central Kansas League,1909-06-22,0,regular,P4265809,Brumage,
QTYLSMM,1909,Central Kansas League,1909-06-26,0,regular,P8663758,,
TDMQZDZ,1909,Central Kansas League,1909-07-03,1,regular,P1164628,Sigler,
LYXDQZQ,1909,Central Kansas League,1909-07-03,2,regular,P1164628,Sigler,
ZKKDMQX,1909,Central Kansas League,1909-07-05,0,regular,P8663758,,
FPTKDFZ,1909,Central Kansas League,1909-07-06,0,regular,P1164628,Sigler,
ZDDWHLY,1909,Central Kansas League,1909-07-07,0,regular,P1164628,Sigler,
TYNYZWF,1909,Central Kansas League,1909-07-10,0,regular,P1164628,Sigler,
HWFZXXJ,1909,Central Kansas League,1909-07-13,0,regular,P1164628,Sigler,
GBSTPDZ,1909,Central Kansas League,1909-07-14,0,regular,P1164628,Sigler,
ZPGMPZK,1909,Central Kansas League,1909-07-19,0,regular,P8663758,,
HTGWCNQ,1909,Central Kansas League,1909-07-22,0,regular,P8663758,,
WZBDQCF,1909,Central Kansas League,1909-07-24,2,regular,P8663758,,
KDPXNPJ,1909,Central Kansas League,1909-07-29,0,regular,P8663758,,
LHFKCBW,1909,Central Kansas League,1909-07-30,0,regular,P9239847,Hamlin,
ZFDDMPJ,1909,Central Kansas League,1909-07-31,0,regular,P9239847,Hamlin,
BNNCZQF,1909,Central Kansas League,1909-08-02,0,regular,P8337811,McKee,
DGWBFXS,1909,Central Kansas League,1909-08-03,0,regular,P8663758,,
NJJMQRY,1909,Central Kansas League,1909-08-04,0,regular,P8663758,,
