game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first
YHPKHRC,1915,Rio Grande Association,1915-04-27,0,regular,P1659699,Kane,
CYHRRGV,1915,Rio Grande Association,1915-04-29,0,regular,P1659699,Kane,
HVRQBNR,1915,Rio Grande Association,1915-04-30,0,regular,P6567881,H. Kane,
BRFJXWW,1915,Rio Grande Association,1915-05-01,0,regular,P4837276,Sterling,
BRFJXWW,1915,Rio Grande Association,1915-05-01,0,regular,P1871797,Mahaffey,
GFTNHBQ,1915,Rio Grande Association,1915-05-01,0,regular,P1659699,Kane,
ZPPXXGT,1915,Rio Grande Association,1915-05-02,0,regular,P4837276,Sterling,
ZPPXXGT,1915,Rio Grande Association,1915-05-02,0,regular,P1871797,Mahaffey,
PKPXSJW,1915,Rio Grande Association,1915-05-02,0,regular,P1659699,Kane,
VJHRXRF,1915,Rio Grande Association,1915-05-04,0,regular,P8852128,Stirling,
GWDFRWS,1915,Rio Grande Association,1915-05-04,0,regular,P1659699,Kane,
JPCJRRW,1915,Rio Grande Association,1915-05-04,0,regular,P1871797,Mahaffey,
YLDSGBL,1915,Rio Grande Association,1915-05-05,0,regular,P8852128,Stirling,
JZLSCZG,1915,Rio Grande Association,1915-05-05,0,regular,P2073620,,
YSRNZRS,1915,Rio Grande Association,1915-05-05,0,regular,P1871797,Mahaffey,
PHYCPFB,1915,Rio Grande Association,1915-05-06,0,regular,P1659699,Kane,
FCTMGTF,1915,Rio Grande Association,1915-05-07,0,regular,P1659699,Kane,
XHVWZTP,1915,Rio Grande Association,1915-05-08,0,regular,P4837276,Sterling,
MKVZSMR,1915,Rio Grande Association,1915-05-08,0,regular,P1659699,Kane,
GRVVZBL,1915,Rio Grande Association,1915-05-09,1,regular,P4837276,Sterling,
TBGGFVK,1915,Rio Grande Association,1915-05-09,2,regular,P4837276,Sterling,
TTBXLLW,1915,Rio Grande Association,1915-05-09,0,regular,P1659699,Kane,
MZMHLSD,1915,Rio Grande Association,1915-05-11,0,regular,P4837276,Sterling,
NVZWZPK,1915,Rio Grande Association,1915-05-11,0,regular,P7980628,Mahffey,
LSRSLNJ,1915,Rio Grande Association,1915-05-12,0,regular,P4837276,Sterling,
YMFLSYN,1915,Rio Grande Association,1915-05-12,0,regular,P1871797,Mahaffey,
YVWVHZV,1915,Rio Grande Association,1915-05-13,0,regular,P4837276,Sterling,
FFTKGFL,1915,Rio Grande Association,1915-05-15,0,regular,P1871797,Mahaffey,
VTXHSGH,1915,Rio Grande Association,1915-05-15,0,regular,P1659699,Kane,
ZZYCDMX,1915,Rio Grande Association,1915-05-15,0,regular,P4837276,Sterling,
