key,date,number,league,phase,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,outsatend,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9
ZYYBZPH,1909-04-29,0,Carolina Association,regular,,Spartanburg,1,,Charlotte,3,,1000,1:55,,,,,data/boxscores/transcript/1909/1909-CN/CN-19090429.txt,"The Charlotte News Apr 30, 1909",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,x
VNGLLQV,1909-05-03,0,Carolina Association,regular,,Charlotte,1,,Spartanburg,2,,,1:48,,,,,data/boxscores/transcript/1909/1909-CN/CN-19090429.txt,"The Charlotte News May 4, 1909",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,x
JNQLSMF,1909-05-04,0,Carolina Association,regular,,Charlotte,3,,Spartanburg,6,,,,,,,,data/boxscores/transcript/1909/1909-CN/CN-19090429.txt,"The Charlotte News May 5, 1909",0,0,1,0,0,0,0,0,2,3,0,2,1,0,0,0,0,x
GTJNSDZ,1909-05-05,0,Carolina Association,regular,,Charlotte,4,,Spartanburg,8,,,2:00,,,,,data/boxscores/transcript/1909/1909-CN/CN-19090429.txt,"The Charlotte News May 6, 1909",0,0,0,0,3,1,0,0,0,0,0,0,5,1,0,2,0,x
JYFMQLD,1909-05-06,0,Carolina Association,regular,,Charlotte,1,,Greenville,4,,1250,,,,,,data/boxscores/transcript/1909/1909-CN/CN-19090506.txt,"The Charlotte News May 7, 1909",0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,x
NDTGGFL,1909-05-07,0,Carolina Association,regular,,Charlotte,1,,Greenville,4,,1183,,,,,,data/boxscores/transcript/1909/1909-CN/CN-19090506.txt,"The Charlotte News May 8, 1909",1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
RQBNBPJ,1909-05-08,0,Carolina Association,regular,,Charlotte,7,,Greenville,4,,843,,,,,,data/boxscores/transcript/1909/1909-CN/CN-19090506.txt,"The Charlotte News May 10, 1909",4,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,2,0
