game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_XO,B_LOB,B_ROE,P_GS,P_GF,P_W,P_L,P_SV,P_IP,P_TBF,P_AB,P_R,P_ER,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_SB
KXZLRGS,1915,California Winter League,1915-11-13,0,regular,P8387265,Maggert,,San Bernardino,cf,1,4,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
KXZLRGS,1915,California Winter League,1915-11-13,0,regular,P8100895,Smith,,San Bernardino,3b,2,5,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,,,,
KXZLRGS,1915,California Winter League,1915-11-13,0,regular,P0337605,Wottell,,San Bernardino,2b,3,4,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,
KXZLRGS,1915,California Winter League,1915-11-13,0,regular,P8713025,Hanson,,San Bernardino,1b,4,4,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,0,,,,
KXZLRGS,1915,California Winter League,1915-11-13,0,regular,P1257987,Flick,,San Bernardino,ss,5,2,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,
KXZLRGS,1915,California Winter League,1915-11-13,0,regular,P7134895,Boles,,San Bernardino,c,6,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,0,,,1,
KXZLRGS,1915,California Winter League,1915-11-13,0,regular,P8502517,Chech,,San Bernardino,rf,7,2,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,
KXZLRGS,1915,California Winter League,1915-11-13,0,regular,P0417273,Cornett,,San Bernardino,lf,8,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
KXZLRGS,1915,California Winter League,1915-11-13,0,regular,P5795698,Cowan,,San Bernardino,p,9,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,1,,0,1,0,,,,
KXZLRGS,1915,California Winter League,1915-11-13,0,regular,,TOTALS,,San Bernardino,,,32,3,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,12,2,,,,
KXZLRGS,1915,California Winter League,1915-11-13,0,regular,P1865592,Hosp,,San Diego,lf,1,5,2,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
KXZLRGS,1915,California Winter League,1915-11-13,0,regular,P2362606,Bennett,,San Diego,2b,2,5,0,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,
KXZLRGS,1915,California Winter League,1915-11-13,0,regular,P5638741,Berger,,San Diego,ss,3,5,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,1,,,,
KXZLRGS,1915,California Winter League,1915-11-13,0,regular,P8647473,Bayless,,San Diego,cf,4,4,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
KXZLRGS,1915,California Winter League,1915-11-13,0,regular,P0191772,Audtrey,,San Diego,1b,5,5,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,1,1,,,
KXZLRGS,1915,California Winter League,1915-11-13,0,regular,P4897102,Litschi,,San Diego,rf,6,5,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
KXZLRGS,1915,California Winter League,1915-11-13,0,regular,P5667828,Downey,,San Diego,3b,7,5,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,,,,
KXZLRGS,1915,California Winter League,1915-11-13,0,regular,P9288111,Roche,,San Diego,c,8,5,3,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,1,,,
KXZLRGS,1915,California Winter League,1915-11-13,0,regular,P2969555,Schneider,,San Diego,p,9,5,2,,3,1,,,,,,,,,,,,,,,,,,,,,,,,8,6,,,,1,0,0,1,,,
KXZLRGS,1915,California Winter League,1915-11-13,0,regular,,TOTALS,,San Diego,,,44,9,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,7,2,,,,
PPDVCFS,1915,California Winter League,1915-11-14,0,regular,P8387265,Maggert,,San Bernardino,cf,1,3,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
PPDVCFS,1915,California Winter League,1915-11-14,0,regular,P8100895,Smith,,San Bernardino,3b,2,5,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,,,,
PPDVCFS,1915,California Winter League,1915-11-14,0,regular,P3048209,Wotell,,San Bernardino,2b,3,5,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,,,,
PPDVCFS,1915,California Winter League,1915-11-14,0,regular,P9035987,Layne,,San Bernardino,rf,4,2,0,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
PPDVCFS,1915,California Winter League,1915-11-14,0,regular,P0466295,Hansen,,San Bernardino,1b,5,4,0,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,,,,
