key,date,number,league,phase,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,outsatend,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13
e7209b57-8d2c-51be-8580-66f60776e96a,1915-05-04,0,Rio Grande Association,regular,,Phoenix,5,,Tucson,0,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150503.txt,"Albuquerque Journal, May 5, 1915",0,4,0,0,0,1,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,
20cfb28c-3050-55f3-8f7e-bf18db029613,1915-05-05,0,Rio Grande Association,regular,,Douglas,1,,Albuquerque,11,,,1:50,,,,,transcript/1915/1915-AJ/boxes/AJ-19150503.txt,"Albuquerque Journal, May 6, 1915",1,0,0,0,0,0,0,0,0,,,,,2,1,2,0,0,1,3,2,x,,,,
f79ffdaa-c967-594d-a452-1145bd5aba83,1915-05-05,0,Rio Grande Association,regular,,Las Cruces,6,,El Paso,11,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150503.txt,"Albuquerque Journal, May 6, 1915",0,1,0,2,1,1,1,0,0,,,,,1,0,1,0,0,1,8,0,x,,,,
aace94a9-b17b-5770-9730-3f29cce2f516,1915-05-05,0,Rio Grande Association,regular,,Tucson,1,,Phoenix,4,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150503.txt,"Albuquerque Journal, May 6, 1915",0,0,0,0,0,0,0,1,0,,,,,2,0,0,0,0,0,1,1,x,,,,
3f92c5a1-c741-5b7f-804f-059748cd506d,1915-05-06,0,Rio Grande Association,regular,,Douglas,,,Albuquerque,,,,,,postponed,rain,,transcript/1915/1915-AJ/boxes/AJ-19150503.txt,"Albuquerque Journal, May 7, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
b068a87a-bb40-56d8-8265-38d39ba38928,1915-05-06,0,Rio Grande Association,regular,,Las Cruces,,,El Paso,,,,,,postponed,cold and high wind,,transcript/1915/1915-AJ/boxes/AJ-19150503.txt,"Albuquerque Journal, May 7, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
49eae268-62a0-505e-bbf4-d344066d58e0,1915-05-06,0,Rio Grande Association,regular,,Tucson,1,,Phoenix,3,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150503.txt,"Albuquerque Journal, May 7, 1915",0,0,0,0,0,0,0,0,1,,,,,2,0,1,0,0,0,0,0,x,,,,
9ff0680b-bead-58c8-83b7-ed640a11303e,1915-05-07,0,Rio Grande Association,regular,,Douglas,5,,Albuquerque,13,,,1:50,,,,,transcript/1915/1915-AJ/boxes/AJ-19150503.txt,"Albuquerque Journal, May 8, 1915",3,0,0,0,0,0,2,0,0,,,,,5,1,0,2,3,1,0,1,x,,,,
1b56f339-d689-5a0f-aecb-93f5bfb99372,1915-05-07,0,Rio Grande Association,regular,,Tucson,4,,Phoenix,6,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150503.txt,"Albuquerque Journal, May 8, 1915",0,0,0,0,0,0,3,0,1,,,,,0,1,0,0,1,1,0,3,x,,,,
7e50a233-e194-5248-8245-ab6e628b4d56,1915-05-08,0,Rio Grande Association,regular,,Douglas,5,,Albuquerque,17,,,2:00,,,,,transcript/1915/1915-AJ/boxes/AJ-19150503.txt,"Albuquerque Journal, May 9, 1915",2,1,1,0,1,0,0,0,0,,,,,1,1,4,6,0,2,1,2,x,,,,
cc830170-c2be-5d4a-808a-b4503ca8382b,1915-05-08,0,Rio Grande Association,regular,,Las Cruces,4,,El Paso,11,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150503.txt,"Albuquerque Journal, May 9, 1915",0,0,0,0,1,0,3,0,0,,,,,0,0,0,4,2,1,0,4,x,,,,
90d2a37a-ab35-5005-9043-e81ab6e65aee,1915-05-08,0,Rio Grande Association,regular,,Tucson,1,,Phoenix,3,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150503.txt,"Albuquerque Journal, May 9, 1915",0,0,0,0,0,0,0,1,0,,,,,1,1,0,1,0,0,0,0,x,,,,
db2f7ccb-5bf0-5536-9b36-f95587cb2bda,1915-05-09,1,Rio Grande Association,regular,,Douglas,4,,Albuquerque,6,,,1:40,,,,,transcript/1915/1915-AJ/boxes/AJ-19150503.txt,"Albuquerque Journal, May 10, 1915",0,0,0,1,1,0,0,2,0,,,,,2,0,0,2,1,0,1,0,x,,,,
77e671d0-2f94-5c6a-9f7d-7bf107c4f2ee,1915-05-09,2,Rio Grande Association,regular,,Douglas,9,,Albuquerque,5,,,1:10,,,,,transcript/1915/1915-AJ/boxes/AJ-19150503.txt,"Albuquerque Journal, May 10, 1915",2,0,7,0,0,,,,,,,,,4,0,1,0,0,,,,,,,,
8a55959e-1eee-59f5-8a33-c444147e6f3a,1915-05-09,1,Rio Grande Association,regular,,Las Cruces,,,El Paso,,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150503.txt,"Albuquerque Journal, May 10, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
ec89861f-a9f0-5cf1-9984-ecf5e182a7dd,1915-05-09,2,Rio Grande Association,regular,,Las Cruces,,,El Paso,,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150503.txt,"Albuquerque Journal, May 10, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
a9a0d79f-2a00-54d1-8d3f-a82921e5b2dc,1915-05-09,0,Rio Grande Association,regular,,Tucson,6,,Phoenix,7,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150503.txt,"Albuquerque Journal, May 10, 1915",0,0,0,0,0,1,0,5,0,,,,,3,0,0,0,0,1,0,3,x,,,,
42b03cec-5536-5c7a-906d-57bc8d244aa7,1915-05-11,0,Rio Grande Association,regular,,Las Cruces,4,,Albuquerque,8,,,1:45,,,,,transcript/1915/1915-AJ/boxes/AJ-19150510.txt,"Albuquerque Journal, May 12, 1915",0,1,0,0,3,0,0,0,0,,,,,0,3,2,0,1,0,2,0,x,,,,
7bdec1ac-70e2-5516-a694-c0b9c72dac2c,1915-05-11,0,Rio Grande Association,regular,,Douglas,,,El Paso,,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150510.txt,"Albuquerque Journal, May 12, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
b4c2d07a-559f-533a-8f32-f2ede9ecbeec,1915-05-12,0,Rio Grande Association,regular,,Las Cruces,3,,Albuquerque,12,,,1:55,,,,,transcript/1915/1915-AJ/boxes/AJ-19150510.txt,"Albuquerque Journal, May 13, 1915",0,0,4,1,0,0,0,0,0,,,,,0,5,0,0,6,0,0,1,x,,,,
2133d251-d395-5564-a7a7-26d3aa82e94d,1915-05-12,0,Rio Grande Association,regular,,Douglas,4,,El Paso,8,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150510.txt,"Albuquerque Journal, May 13, 1915",0,0,0,0,0,1,3,0,0,,,,,0,0,0,0,0,1,6,1,x,,,,
878bc6b6-a4c3-5efb-8ef4-98c3515e6062,1915-05-13,0,Rio Grande Association,regular,,Las Cruces,12,,Albuquerque,21,,,1:58,,,,,transcript/1915/1915-AJ/boxes/AJ-19150510.txt,"Albuquerque Journal, May 14, 1915",0,0,2,2,5,1,2,0,0,,,,,1,10,1,4,2,1,0,2,x,,,,
07f38545-fbd6-5c87-8c3c-aa5950785235,1915-05-13,0,Rio Grande Association,regular,,Douglas,5,,El Paso,6,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150510.txt,"Albuquerque Journal, May 14, 1915",1,0,0,0,3,0,1,0,0,0,,,,1,0,0,0,0,1,0,0,3,1,,,
96bab690-96c0-515d-9702-5e17ab0e0632,1915-05-14,0,Rio Grande Association,regular,,Las Cruces,5,,Albuquerque,7,,,1:30,,,,,transcript/1915/1915-AJ/boxes/AJ-19150510.txt,"Albuquerque Journal, May 15, 1915",1,3,0,0,0,0,0,1,0,,,,,1,3,1,2,0,0,0,0,x,,,,
e74d9cc3-88c0-577b-bf7f-9a612c11fd3b,1915-05-15,0,Rio Grande Association,regular,,Las Cruces,6,,Albuquerque,4,,,1:40,,,,,transcript/1915/1915-AJ/boxes/AJ-19150510.txt,"Albuquerque Journal, May 16, 1915",0,0,1,0,1,1,3,0,0,,,,,2,0,0,0,1,0,1,0,0,,,,
20c3504c-72d2-580b-adff-4cf947d536bf,1915-05-15,0,Rio Grande Association,regular,,Douglas,3,,El Paso,7,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150510.txt,"Albuquerque Journal, May 16, 1915",0,0,1,0,0,0,0,2,0,,,,,1,0,4,0,2,0,0,0,x,,,,
154e81e0-d5a0-5e35-8e3f-98213c88f2f4,1915-05-15,0,Rio Grande Association,regular,,Phoenix,4,,Tucson,14,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150510.txt,"Albuquerque Journal, May 16, 1915",2,0,0,0,1,1,0,0,0,,,,,1,0,2,0,1,5,5,0,x,,,,
17c335ca-9ab2-54a4-a64e-1bb6de43a758,1915-05-16,0,Rio Grande Association,regular,,Las Cruces,8,,Albuquerque,9,,,2:00,,,,,transcript/1915/1915-AJ/boxes/AJ-19150510.txt,"Albuquerque Journal, May 17, 1915",1,0,0,0,0,0,0,5,2,,,,,0,0,0,1,1,1,0,1,5,,,,
28ec6b7c-bfd9-5c85-8770-6a025d2e00fd,1915-05-16,1,Rio Grande Association,regular,,Douglas,2,,El Paso,9,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150510.txt,"Albuquerque Journal, May 17, 1915",0,0,0,0,0,0,0,2,0,,,,,1,0,0,0,1,6,1,0,x,,,,
0e40cc05-c63e-56d6-a2a3-eb5b8501346a,1915-05-16,2,Rio Grande Association,regular,,Douglas,4,,El Paso,0,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150510.txt,"Albuquerque Journal, May 17, 1915",0,0,0,0,1,3,0,,,,,,,0,0,0,0,0,0,0,,,,,,
76e446a7-5232-5ba5-bfbd-fe491b9f6d59,1915-05-16,1,Rio Grande Association,regular,,Phoenix,5,,Tucson,6,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150510.txt,"Albuquerque Journal, May 17, 1915",0,1,3,0,0,0,0,1,0,0,,,,0,0,3,1,1,0,0,0,0,1,,,
e7961715-3fcf-538b-9a23-665f4bf45dcd,1915-05-16,2,Rio Grande Association,regular,,Phoenix,5,,Tucson,0,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150510.txt,"Albuquerque Journal, May 17, 1915",0,0,0,0,3,0,0,2,0,,,,,0,0,0,0,0,0,0,0,0,,,,
15bd5290-f36f-5f78-bef8-f159d4ef6e07,1915-05-18,0,Rio Grande Association,regular,,El Paso,13,,Douglas,10,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150517.txt,"Albuquerque Journal, May 19, 1915",2,0,1,0,0,4,2,4,0,,,,,2,1,0,0,0,0,0,7,0,,,,
c8dadfd3-dbc5-5423-9a35-66653cb2b6d3,1915-05-18,0,Rio Grande Association,regular,,Phoenix,,,Las Cruces,,,,,,postponed,hurricane,,transcript/1915/1915-AJ/boxes/AJ-19150517.txt,"Albuquerque Journal, May 19, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
d860d578-9ed5-53b8-b9a2-64933d24b547,1915-05-18,0,Rio Grande Association,regular,,Albuquerque,6,,Tucson,5,,,2:35,,,,,transcript/1915/1915-AJ/boxes/AJ-19150517.txt,"Albuquerque Journal, May 19, 1915",0,0,2,0,0,0,1,0,0,2,0,1,,0,0,0,0,2,1,0,0,0,2,0,0,
8fcd8cf4-88a2-595c-945d-23563862a4aa,1915-05-19,0,Rio Grande Association,regular,,El Paso,9,,Douglas,14,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150517.txt,"Albuquerque Journal, May 20, 1915",4,0,0,1,1,3,0,0,0,,,,,1,2,5,1,2,1,2,0,x,,,,
fe321f5b-a183-575a-be67-5426f5df4445,1915-05-19,0,Rio Grande Association,regular,,Phoenix,5,,Las Cruces,2,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150517.txt,"Albuquerque Journal, May 20, 1915",0,0,3,1,0,0,1,0,0,,,,,0,0,2,0,0,0,0,0,0,,,,
ebdf4e16-6049-5e6e-b06f-2fcbf2009010,1915-05-19,0,Rio Grande Association,regular,,Albuquerque,5,,Tucson,8,,,2:25,,,,,transcript/1915/1915-AJ/boxes/AJ-19150517.txt,"Albuquerque Journal, May 20, 1915",0,5,0,0,0,0,0,0,0,,,,,0,1,1,1,0,0,0,5,x,,,,
d76605cc-85be-57d2-b0ff-83f2fe6bb459,1915-05-20,0,Rio Grande Association,regular,,El Paso,14,,Douglas,5,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150517.txt,"Albuquerque Journal, May 21, 1915",0,0,6,1,2,0,2,3,0,,,,,1,0,1,1,0,0,0,1,1,,,,
d26cb167-b718-5b5d-a36c-551313b8746b,1915-05-20,0,Rio Grande Association,regular,,Phoenix,4,,Las Cruces,3,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150517.txt,"Albuquerque Journal, May 21, 1915",1,0,0,1,0,1,1,0,0,,,,,0,0,0,0,0,2,0,0,1,,,,
61fd2fc1-d255-5f2b-86c5-979ff6497e3f,1915-05-20,0,Rio Grande Association,regular,,Albuquerque,12,,Tucson,14,,,2:35,,,,,transcript/1915/1915-AJ/boxes/AJ-19150517.txt,"Albuquerque Journal, May 21, 1915",7,0,0,0,3,2,0,0,0,,,,,1,3,5,0,0,1,4,0,x,,,,
4db8b63d-af70-5af0-9185-8b137a12cac7,1915-05-21,0,Rio Grande Association,regular,,El Paso,16,,Douglas,5,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150517.txt,"Albuquerque Journal, May 22, 1915",3,1,7,1,3,0,0,1,0,,,,,2,0,0,2,0,0,1,0,0,,,,
47b1842a-e755-5bd9-b5bb-338b5a057b34,1915-05-21,0,Rio Grande Association,regular,,Phoenix,,,Las Cruces,,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150517.txt,"Albuquerque Journal, May 22, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
c76d1e77-9e60-55c3-afa2-32e647ae0681,1915-05-21,0,Rio Grande Association,regular,,Albuquerque,6,,Tucson,8,,,2:10,,,,,transcript/1915/1915-AJ/boxes/AJ-19150517.txt,"Albuquerque Journal, May 22, 1915",2,0,0,0,0,0,0,2,2,,,,,2,3,0,1,0,1,0,1,x,,,,
1c7c9873-186c-5805-92e7-48a1aae30d47,1915-05-22,0,Rio Grande Association,regular,,El Paso,16,,Douglas,17,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150517.txt,"Albuquerque Journal, May 23, 1915",0,0,1,0,2,4,0,7,2,0,,,,3,0,4,4,0,3,0,2,0,1,,,
d06d2d8a-38c9-5561-9509-19709c6810df,1915-05-22,0,Rio Grande Association,regular,,Phoenix,,,Las Cruces,,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150517.txt,"Albuquerque Journal, May 23, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
2dc5a816-d440-5a18-a02c-e2c623556611,1915-05-22,0,Rio Grande Association,regular,,Albuquerque,8,,Tucson,2,,,2:00,,,,,transcript/1915/1915-AJ/boxes/AJ-19150517.txt,"Albuquerque Journal, May 23, 1915",0,1,0,2,0,0,3,1,1,,,,,1,1,0,0,0,0,0,0,0,,,,
a376eea5-a9dd-5838-9a93-69b9b686d523,1915-05-23,0,Rio Grande Association,regular,,El Paso,4,,Douglas,8,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150517.txt,"Albuquerque Journal, May 24, 1915",0,0,0,0,0,1,0,1,2,,,,,0,4,0,2,0,2,0,0,0,,,,
1dfea18f-1479-5ed5-8975-346aed2a78a1,1915-05-23,1,Rio Grande Association,regular,,Phoenix,8,,Las Cruces,2,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150517.txt,"Albuquerque Journal, May 24, 1915",0,0,0,0,0,2,0,2,4,,,,,0,0,0,0,0,0,0,1,1,,,,
1ef36a95-19fe-5308-b26c-db5e123b577f,1915-05-23,2,Rio Grande Association,regular,,Phoenix,5,,Las Cruces,6,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150517.txt,"Albuquerque Journal, May 24, 1915",4,1,0,0,0,0,0,,,,,,,0,2,1,0,3,0,x,,,,,,
d6a15cce-bcc5-575f-aee9-b0dca97d3128,1915-05-23,0,Rio Grande Association,regular,,Albuquerque,7,,Tucson,4,,,2:00,,,,,transcript/1915/1915-AJ/boxes/AJ-19150517.txt,"Albuquerque Journal, May 24, 1915",0,1,1,0,0,2,3,0,0,,,,,0,1,0,3,0,0,0,0,0,,,,
2972c717-8d0f-5bfd-909b-039013d49eea,1915-05-25,0,Rio Grande Association,regular,,Albuquerque,3,,Phoenix,7,,,1:40,,,,,transcript/1915/1915-AJ/boxes/AJ-19150524.txt,"Albuquerque Journal, May 26, 1915",0,1,1,0,1,0,0,0,0,,,,,0,0,0,0,0,2,4,1,x,,,,
06d0058f-3503-5a59-9abb-5b594cec6f95,1915-05-25,0,Rio Grande Association,regular,,El Paso,4,,Tucson,8,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150524.txt,"Albuquerque Journal, May 26, 1915",0,2,0,0,1,4,1,0,0,,,,,3,0,2,0,0,1,1,0,0,,,,
262e1fc2-f844-5de2-bffa-03d7081e4980,1915-05-26,0,Rio Grande Association,regular,,Albuquerque,9,,Phoenix,6,,,2:20,,,,,transcript/1915/1915-AJ/boxes/AJ-19150524.txt,"Albuquerque Journal, May 27, 1915",2,0,3,0,2,0,0,0,2,,,,,2,0,0,2,0,1,1,0,0,,,,
895487d1-dce0-56b7-88bd-670da50cc93c,1915-05-26,0,Rio Grande Association,regular,,El Paso,5,,Tucson,4,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150524.txt,"Albuquerque Journal, May 27, 1915",0,2,0,0,2,0,0,0,1,,,,,0,0,0,0,0,2,2,0,0,,,,
9e1e4b4c-203c-52d2-af39-9c101fd79fb3,1915-05-27,0,Rio Grande Association,regular,,Albuquerque,5,,Phoenix,4,,,2:40,,,,,transcript/1915/1915-AJ/boxes/AJ-19150524.txt,"Albuquerque Journal, May 28, 1915",0,0,0,0,3,0,0,0,1,0,0,1,,0,2,0,2,0,0,0,0,0,0,0,0,
a506cc50-39b7-5572-8fab-22a0511fc91a,1915-05-27,0,Rio Grande Association,regular,,El Paso,2,,Tucson,6,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150524.txt,"Albuquerque Journal, May 28, 1915",0,0,0,0,2,0,0,0,0,,,,,3,2,0,1,0,0,0,0,x,,,,
fc759a1d-ef8c-504b-ac46-c4bb1e0be366,1915-05-28,0,Rio Grande Association,regular,,Albuquerque,5,,Phoenix,6,,,2:50,,,,,transcript/1915/1915-AJ/boxes/AJ-19150524.txt,"Albuquerque Journal, May 29, 1915",3,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,3,0,0,1,
907af85a-c7d2-51cb-863c-39d1f32d7e06,1915-05-28,0,Rio Grande Association,regular,,El Paso,14,,Tucson,4,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150524.txt,"Albuquerque Journal, May 29, 1915",0,6,0,2,1,2,3,0,0,,,,,0,1,1,0,1,1,0,0,0,,,,
9b16dffb-17bd-5ffe-bea4-a62e0d5f0cd5,1915-05-29,0,Rio Grande Association,regular,,Albuquerque,6,,Phoenix,10,,,2:20,,,,,transcript/1915/1915-AJ/boxes/AJ-19150524.txt,"Albuquerque Journal, May 30, 1915",0,0,0,2,3,1,0,0,0,,,,,0,1,2,0,0,0,5,2,x,,,,
5c27bf7a-3603-5d06-8690-9b996eb6a317,1915-05-29,0,Rio Grande Association,regular,,El Paso,1,,Tucson,0,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150524.txt,"Albuquerque Journal, May 30, 1915",0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,,,,
9b159028-ad14-5578-977a-012e3928be14,1915-05-30,0,Rio Grande Association,regular,,Albuquerque,5,,Phoenix,0,,,1:30,,,,,transcript/1915/1915-AJ/boxes/AJ-19150524.txt,"Albuquerque Journal, May 31, 1915",4,0,1,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,
f84a061a-a638-5ca4-9776-f2471f040d4d,1915-05-30,0,Rio Grande Association,regular,,El Paso,4,,Tucson,5,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150524.txt,"Albuquerque Journal, May 31, 1915",0,3,0,0,0,0,0,1,0,,,,,2,0,0,0,1,0,2,0,x,,,,
ddb05e78-5a03-5570-afcd-5f1e7df4870c,1915-05-31,0,Rio Grande Association,regular,,Albuquerque,5,,Phoenix,2,,,2:00,,,,,transcript/1915/1915-AJ/boxes/AJ-19150531.txt,"Albuquerque Journal, June 1, 1915",0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0
8eb6e589-255a-5c65-95a0-d21b3f25d87e,1915-05-31,0,Rio Grande Association,regular,,El Paso,5,,Tucson,4,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150531.txt,"Albuquerque Journal, June 1, 1915",2,0,1,0,0,0,1,0,1,,,,,2,1,1,0,0,0,0,0,0,,,,
4b33e36c-bd85-5b64-83ab-84c20d8d897d,1915-06-01,0,Rio Grande Association,regular,,El Paso,2,,Phoenix,0,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150531.txt,"Albuquerque Journal, June 2, 1915",1,1,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,
1acf81cd-a819-5616-a80e-0a01fcaa3893,1915-06-02,0,Rio Grande Association,regular,,Tucson,3,,Albuquerque,2,,,2:00,,,,,transcript/1915/1915-AJ/boxes/AJ-19150531.txt,"Albuquerque Journal, June 3, 1915",1,0,0,2,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,1,,,,
55700ac5-c5d4-512e-a268-9dbea71d5e76,1915-06-02,0,Rio Grande Association,regular,,El Paso,2,,Phoenix,5,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150531.txt,"Albuquerque Journal, June 3, 1915",0,1,0,0,0,1,0,0,0,,,,,0,0,0,5,0,0,0,0,0,,,,
3c10dac0-77de-5066-9e43-5938e7a26d05,1915-06-03,0,Rio Grande Association,regular,,Tucson,4,,Albuquerque,3,,,1:35,,,,,transcript/1915/1915-AJ/boxes/AJ-19150531.txt,"Albuquerque Journal, June 4, 1915",2,0,0,0,2,0,0,0,0,,,,,0,1,0,0,0,0,2,0,0,,,,
3745981a-a1c8-58a4-9989-f7fe155989bc,1915-06-03,0,Rio Grande Association,regular,,El Paso,2,,Phoenix,1,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150531.txt,"Albuquerque Journal, June 4, 1915",0,0,0,2,0,0,0,0,0,,,,,0,0,0,0,0,1,0,0,0,,,,
6b357b72-5fc1-550a-84f7-bb50d6d8a76a,1915-06-04,0,Rio Grande Association,regular,,Tucson,4,,Albuquerque,6,,,1:50,,,,,transcript/1915/1915-AJ/boxes/AJ-19150531.txt,"Albuquerque Journal, June 5, 1915",0,0,1,1,0,2,0,0,0,,,,,0,2,0,0,0,3,1,0,x,,,,
5c6d73d3-bbac-5038-8fef-23005b38ce36,1915-06-04,0,Rio Grande Association,regular,,El Paso,0,,Phoenix,5,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150531.txt,"Albuquerque Journal, June 5, 1915",0,0,0,0,0,0,0,0,0,,,,,1,1,2,0,0,0,0,1,x,,,,
