game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first
LKGZFFM,1915,Rio Grande Association,1915-04-27,0,regular,P5644129,Kane,
SPCPFDZ,1915,Rio Grande Association,1915-04-30,0,regular,P5644129,Kane,
XGNFRSS,1915,Rio Grande Association,1915-05-01,0,regular,P5644129,Kane,
YZWJRQW,1915,Rio Grande Association,1915-05-02,0,regular,P5644129,Kane,
SFNJVTW,1915,Rio Grande Association,1915-05-04,0,regular,P1081827,Mahaffey,
JYLCVFD,1915,Rio Grande Association,1915-05-05,0,regular,P3571943,Mehaffey,
MHDXZZM,1915,Rio Grande Association,1915-05-07,0,regular,P1081827,Mahaffey,
ZLJKQMW,1915,Rio Grande Association,1915-05-08,0,regular,P1081827,Mahaffey,
SWDHTDV,1915,Rio Grande Association,1915-05-08,0,regular,P4047306,Sterling,
TVRGLHZ,1915,Rio Grande Association,1915-05-09,1,regular,P1081827,Mahaffey,
FLLPFRR,1915,Rio Grande Association,1915-05-09,2,regular,P1081827,Mahaffey,
WWWCZMX,1915,Rio Grande Association,1915-05-11,0,regular,P1081827,Mahaffey,
TZYPRPD,1915,Rio Grande Association,1915-05-12,0,regular,P1081827,Mahaffey,
LWRRGPK,1915,Rio Grande Association,1915-05-13,0,regular,P1081827,Mahaffey,
MXWKRSX,1915,Rio Grande Association,1915-05-14,0,regular,P1081827,Mahaffey,
KYGVNST,1915,Rio Grande Association,1915-05-15,0,regular,P4047306,Sterling,
MFVYHPB,1915,Rio Grande Association,1915-05-15,0,regular,P5644129,Kane,
KZTGSSZ,1915,Rio Grande Association,1915-05-16,0,regular,P4047306,Sterling,
VDWWMTJ,1915,Rio Grande Association,1915-05-16,2,regular,P5644129,Kane,
ZBVGDBW,1915,Rio Grande Association,1915-05-18,0,regular,P4047306,Sterling,
KQJVMPL,1915,Rio Grande Association,1915-05-19,0,regular,P4047306,Sterling,
DXNZGTZ,1915,Rio Grande Association,1915-05-19,0,regular,P5644129,Kane,
FLXCHBN,1915,Rio Grande Association,1915-05-20,0,regular,P4047306,Sterling,
ZJYHKTV,1915,Rio Grande Association,1915-05-20,0,regular,P5644129,Kane,
LRTQSYW,1915,Rio Grande Association,1915-05-21,0,regular,P4047306,Sterling,
KPQXJCK,1915,Rio Grande Association,1915-05-21,0,regular,P5644129,Kane,
TRRDXPZ,1915,Rio Grande Association,1915-05-22,0,regular,P4047306,Sterling,
BCQPFCV,1915,Rio Grande Association,1915-05-22,0,regular,P5644129,Kane,
XWTHPDJ,1915,Rio Grande Association,1915-05-23,0,regular,P4047306,Sterling,
QNYKPSH,1915,Rio Grande Association,1915-05-23,0,regular,P5644129,Kane,
ZLNVCFQ,1915,Rio Grande Association,1915-05-25,0,regular,P4047306,Sterling,
RTGPBWY,1915,Rio Grande Association,1915-05-25,0,regular,P5644129,Kane,
GYFSLFB,1915,Rio Grande Association,1915-05-26,0,regular,P4047306,Sterling,
KQQYYHC,1915,Rio Grande Association,1915-05-26,0,regular,P5644129,Kane,
XMBSVRG,1915,Rio Grande Association,1915-05-27,0,regular,P4047306,Sterling,
MZVGSLS,1915,Rio Grande Association,1915-05-27,0,regular,P5644129,Kane,
FKKWVPZ,1915,Rio Grande Association,1915-05-28,0,regular,P4047306,Sterling,
PZRNKPS,1915,Rio Grande Association,1915-05-28,0,regular,P5644129,Kane,
FYNDLNK,1915,Rio Grande Association,1915-05-29,0,regular,P4047306,Sterling,
TBXSMPB,1915,Rio Grande Association,1915-05-29,0,regular,P5644129,Kane,
JDZNRLS,1915,Rio Grande Association,1915-05-30,0,regular,P4047306,Sterling,
CLQZDZL,1915,Rio Grande Association,1915-05-30,0,regular,P5644129,Kane,
PMHRNRD,1915,Rio Grande Association,1915-05-31,0,regular,P4047306,Sterling,
