game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first
FZKWXKT,1911,Kansas State League,1911-06-17,0,regular,P6394373,,
YTCVTRH,1911,Kansas State League,1911-06-28,0,regular,P6394373,,
