league.year,league.name,league.phase,person.ref,person.name.last,person.name.given,entry.name,S_FIRST,S_LAST,B_G,P_G,F_1B_G,F_2B_G,F_3B_G,F_SS_G,F_OF_G,F_LF_G,F_CF_G,F_RF_G,F_C_G,F_P_G
1911,Kansas State League,regular,P7045476,Bechtold,,Great Bend,1911-06-17,1911-06-17,1,0,0,0,0,0,1,1,0,0,0,0
1911,Kansas State League,regular,P1751099,Berte,,Larned,1911-06-17,1911-06-17,1,0,0,0,0,1,0,0,0,0,0,0
1911,Kansas State League,regular,P5446615,Brannon,,Larned,1911-06-17,1911-06-17,1,1,0,0,0,0,0,0,0,0,0,1
1911,Kansas State League,regular,P7566789,Bumb,,Great Bend,1911-06-17,1911-06-17,1,0,1,0,0,0,0,0,0,0,0,0
1911,Kansas State League,regular,P4285225,Campbell,,Larned,1911-06-17,1911-06-17,1,0,0,0,1,0,0,0,0,0,0,0
1911,Kansas State League,regular,P9526109,Chellgord,,Larned,1911-06-17,1911-06-17,1,0,0,1,0,0,0,0,0,0,0,0
1911,Kansas State League,regular,P9677983,Eckstein,,Larned,1911-06-17,1911-06-17,1,0,0,0,0,0,1,1,0,0,0,0
1911,Kansas State League,regular,P4517424,Falkenberg,,Great Bend,1911-06-17,1911-06-17,1,0,0,1,0,0,0,0,0,0,0,0
1911,Kansas State League,regular,P8915887,Fedor,,Great Bend,1911-06-17,1911-06-17,1,0,0,0,0,1,0,0,0,0,0,0
1911,Kansas State League,regular,P8384758,Harriott,,Larned,1911-06-17,1911-06-17,1,0,1,0,0,0,0,0,0,0,0,0
1911,Kansas State League,regular,P7185765,Harrison,,Great Bend,1911-06-17,1911-06-17,1,0,0,0,0,0,0,0,0,0,1,0
1911,Kansas State League,regular,P7762834,Hobson,,Larned,1911-06-17,1911-06-17,1,0,0,0,0,0,1,0,0,1,0,0
1911,Kansas State League,regular,P9715060,Kinkelin,,Great Bend,1911-06-17,1911-06-17,1,0,0,0,0,0,1,0,1,0,0,0
1911,Kansas State League,regular,P5435342,Maple,,Great Bend,1911-06-17,1911-06-17,1,1,0,0,0,0,0,0,0,0,0,1
1911,Kansas State League,regular,P0033527,Matney,,Larned,1911-06-17,1911-06-17,1,0,0,0,0,0,1,0,1,0,0,0
1911,Kansas State League,regular,P3801502,Oheler,,Great Bend,1911-06-17,1911-06-17,1,0,0,0,1,0,0,0,0,0,0,0
1911,Kansas State League,regular,P2653286,Weise,,Larned,1911-06-17,1911-06-17,1,0,0,0,0,0,0,0,0,0,1,0
1911,Kansas State League,regular,P3554138,Wetzel,,Great Bend,1911-06-17,1911-06-17,1,0,0,0,0,0,1,0,0,1,0,0
