game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_XO,B_LOB,B_ROE,P_GS,P_GF,P_W,P_L,P_SV,P_IP,P_TBF,P_AB,P_R,P_ER,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_SB
FZKWXKT,1911,Kansas State League,1911-06-17,0,regular,P7045476,Bechtold,,Great Bend,lf,1,8,3,,5,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,3,0,1,,,,
FZKWXKT,1911,Kansas State League,1911-06-17,0,regular,P8915887,Fedor,,Great Bend,ss,2,7,1,,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,3,3,2,,,,
FZKWXKT,1911,Kansas State League,1911-06-17,0,regular,P7566789,Bumb,,Great Bend,1b,3,6,1,,2,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,15,0,0,,,,
FZKWXKT,1911,Kansas State League,1911-06-17,0,regular,P4517424,Falkenberg,,Great Bend,2b,4,8,0,,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,5,2,,,,
FZKWXKT,1911,Kansas State League,1911-06-17,0,regular,P9715060,Kinkelin,,Great Bend,cf,5,6,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,,,,
FZKWXKT,1911,Kansas State League,1911-06-17,0,regular,P3554138,Wetzel,,Great Bend,rf,6,7,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,,,,
FZKWXKT,1911,Kansas State League,1911-06-17,0,regular,P3801502,Oheler,,Great Bend,3b,7,6,0,,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,3,3,0,,,,
FZKWXKT,1911,Kansas State League,1911-06-17,0,regular,P7185765,Harrison,,Great Bend,c,8,7,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1,0,,,,
FZKWXKT,1911,Kansas State League,1911-06-17,0,regular,P5435342,Maple,,Great Bend,p,9,7,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,5,11,2,1,,1,6,0,,,,
FZKWXKT,1911,Kansas State League,1911-06-17,0,regular,,TOTALS,,Great Bend,,,62,5,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,20,5,,,,
FZKWXKT,1911,Kansas State League,1911-06-17,0,regular,P9526109,Chellgord,,Larned,2b,1,8,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,1,,,
FZKWXKT,1911,Kansas State League,1911-06-17,0,regular,P1751099,Berte,,Larned,ss,2,7,1,,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,2,1,,,,
FZKWXKT,1911,Kansas State League,1911-06-17,0,regular,P8384758,Harriott,,Larned,1b,3,7,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,3,0,1,,,
FZKWXKT,1911,Kansas State League,1911-06-17,0,regular,P0033527,Matney,,Larned,cf,4,7,0,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,4,0,0,,,,
FZKWXKT,1911,Kansas State League,1911-06-17,0,regular,P4285225,Campbell,,Larned,3b,5,8,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,0,,,,
FZKWXKT,1911,Kansas State League,1911-06-17,0,regular,P7762834,Hobson,,Larned,rf,6,7,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
FZKWXKT,1911,Kansas State League,1911-06-17,0,regular,P9677983,Eckstein,,Larned,lf,7,6,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
FZKWXKT,1911,Kansas State League,1911-06-17,0,regular,P2653286,Weise,,Larned,c,8,5,0,,0,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,16,0,0,,,,
FZKWXKT,1911,Kansas State League,1911-06-17,0,regular,P5446615,Brannon,,Larned,p,9,6,0,,0,,,,,,,,2,,,,,,,,,,,,,,,,,2,16,3,,,1,7,0,1,,,
FZKWXKT,1911,Kansas State League,1911-06-17,0,regular,,TOTALS,,Larned,,,61,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,21,3,,,,
