key,date,number,league,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,away.score.14,away.score.15,away.score.16,away.score.17,away.score.18,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13,home.score.14,home.score.15,home.score.16,home.score.17,home.score.18
60b4c4db-2e97-55de-b4b7-c5aa8235c342,1911-05-13,0,Central,,Terre Haute,6,,South Bend I,7,,,1:55,,,,transcript/1911/1911-SL/boxes/CENL-19110507.txt,,2,0,3,0,0,1,0,0,0,,,,,,,,,,3,0,0,0,0,4,0,0,x,,,,,,,,,
459db4f8-6d4f-5315-9448-7e7638181ce1,1911-05-14,0,Central,,Zanesville,7,,Dayton,5,,,3:10,,,,transcript/1911/1911-SL/boxes/CENL-19110514.txt,,0,1,0,2,0,0,0,1,1,0,0,2,,,,,,,0,0,0,0,2,0,1,2,0,0,0,0,,,,,,
48a76dc0-122c-50c6-a7de-ff32438a15eb,1911-05-14,0,Central,,Wheeling,6,,Fort Wayne,7,,,1:40,,,,transcript/1911/1911-SL/boxes/CENL-19110514.txt,SL Vol 57 Number 12 Page 19,0,3,1,0,0,0,2,0,0,,,,,,,,,,0,0,3,1,0,1,0,2,x,,,,,,,,,
e3efa8f4-4668-59f1-938c-580dfa3ec59c,1911-05-14,0,Central,,Evansville,1,,Grand Rapids I,3,,,1:35,,,,transcript/1911/1911-SL/boxes/CENL-19110514.txt,,0,0,0,1,0,0,0,0,0,,,,,,,,,,1,0,1,1,0,0,0,0,x,,,,,,,,,
d9d7ed42-af27-511b-bbbb-cbdae0ceb245,1911-05-14,0,Central,,Terre Haute,10,,South Bend I,5,,,2:00,,,,transcript/1911/1911-SL/boxes/CENL-19110514.txt,,0,1,2,0,0,0,2,0,0,5,,,,,,,,,0,0,2,0,0,0,0,2,1,0,,,,,,,,
ca8fa223-bc7f-5fec-a8f5-a68fea6b1212,1911-05-15,0,Central,,Zanesville,4,,Dayton,2,,,2:00,,,,transcript/1911/1911-SL/boxes/CENL-19110514.txt,,0,1,0,0,0,0,2,1,0,,,,,,,,,,1,0,0,0,0,0,0,0,1,,,,,,,,,
42ca8f56-6e73-52d0-ab04-06bf2869bf82,1911-05-15,0,Central,,Wheeling,4,,Fort Wayne,6,,,1:40,,,,transcript/1911/1911-SL/boxes/CENL-19110514.txt,,4,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,3,0,0,0,0,3,x,,,,,,,,,
1f299632-1033-5ae2-af62-291a523e2726,1911-05-15,0,Central,,Evansville,1,,Grand Rapids I,3,,,1:30,,,,transcript/1911/1911-SL/boxes/CENL-19110514.txt,,1,0,0,0,0,0,0,0,0,,,,,,,,,,0,3,0,0,0,0,0,0,0,,,,,,,,,
e5a74cd2-4e01-5761-99dd-7885cdc02829,1911-05-15,0,Central,,Terre Haute,2,,South Bend I,3,,,2:00,,,,transcript/1911/1911-SL/boxes/CENL-19110514.txt,,0,1,0,0,0,0,0,0,1,0,,,,,,,,,1,0,0,0,0,0,0,0,1,1,,,,,,,,
eea5cb2b-5fb7-5200-8ce1-fa3f88d9cac8,1911-05-16,0,Central,,Wheeling,0,,Dayton,2,,,1:40,,,,transcript/1911/1911-SL/boxes/CENL-19110514.txt,,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,2,0,0,x,,,,,,,,,
a1e96a12-d215-5a52-b90e-60c94208b6ac,1911-05-16,0,Central,,Zanesville,,,Fort Wayne,,,,2:10,,,,transcript/1911/1911-SL/boxes/CENL-19110514.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4678ff15-8f8b-5691-b55e-12d782219934,1911-05-16,0,Central,,Terre Haute,1,,Grand Rapids I,5,,,1:50,,,,transcript/1911/1911-SL/boxes/CENL-19110514.txt,,0,1,0,0,0,0,0,0,0,,,,,,,,,,0,1,1,0,3,0,0,0,x,,,,,,,,,
e430329c-2efe-5ecf-9c5c-ce62a2d5b2f8,1911-05-16,0,Central,,Evansville,5,,South Bend I,6,,,2:50,,,,transcript/1911/1911-SL/boxes/CENL-19110514.txt,,0,0,0,5,0,0,0,0,0,0,0,,,,,,,,0,0,0,3,0,2,0,0,0,0,1,,,,,,,
61e77d63-1abb-516c-8e5f-de4c9664dc18,1911-05-17,0,Central,,Wheeling,5,,Dayton,7,,,1:55,,,,transcript/1911/1911-SL/boxes/CENL-19110514.txt,,0,0,0,0,3,0,0,2,0,,,,,,,,,,2,4,0,0,1,0,0,0,x,,,,,,,,,
f21fb0f2-e826-5298-8796-1a146dd5030c,1911-05-17,0,Central,,Zanesville,6,,Fort Wayne,11,,,2:10,,,,transcript/1911/1911-SL/boxes/CENL-19110514.txt,,0,0,0,0,1,1,0,2,2,,,,,,,,,,4,0,2,2,0,0,0,3,x,,,,,,,,,
f85df603-11e0-5abf-982f-b04fcc91996d,1911-05-17,0,Central,,Terre Haute,3,,Grand Rapids I,4,,,1:35,,,,transcript/1911/1911-SL/boxes/CENL-19110514.txt,,0,0,0,0,0,2,0,1,0,,,,,,,,,,2,0,1,1,0,0,0,0,x,,,,,,,,,
1940186a-0428-5525-940b-46f5fbfc0a89,1911-05-17,0,Central,,Evansville,1,,South Bend I,7,,,1:35,,completed-early,Forfeited to South Bend I due to Evansville delay tactics,transcript/1911/1911-SL/boxes/CENL-19110514.txt,,0,0,0,1,0,0,0,,,,,,,,,,,,0,0,3,2,0,3,2,,,,,,,,,,,
9288a41a-4598-5df9-8970-9c74f0c0e5f3,1911-05-18,0,Central,,Wheeling,2,,Dayton,10,,,2:00,,,,transcript/1911/1911-SL/boxes/CENL-19110514.txt,,0,0,0,2,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,8,1,1,x,,,,,,,,,
eabc0eea-05ab-5655-9ddc-3af941ad43ff,1911-05-18,0,Central,,Zanesville,7,,Fort Wayne,5,,,2:00,,,,transcript/1911/1911-SL/boxes/CENL-19110514.txt,,4,0,0,0,1,1,0,0,1,,,,,,,,,,0,2,0,1,0,1,0,0,1,,,,,,,,,
e6d370f7-38a2-57a4-b0af-a49073300a75,1911-05-18,0,Central,,Evansville,2,,South Bend I,1,,,1:45,,,,transcript/1911/1911-SL/boxes/CENL-19110514.txt,,0,0,0,0,0,0,0,2,0,,,,,,,,,,1,0,0,0,0,0,0,0,0,,,,,,,,,
c9c1e728-6f1d-539d-b55b-00f117e8bc8e,1911-05-19,0,Central,,Wheeling,3,,Dayton,3,,,3:00,,completed-early,Called on account of darkness,transcript/1911/1911-SL/boxes/CENL-19110514.txt,,1,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,0,1,0,0,0,0,1,0,0,0,1,0,0,0,,,,
ec28f034-ec2a-55ea-86a6-51be3ce604b0,1911-05-19,0,Central,,Zanesville,5,,Fort Wayne,4,,,1:20,,completed-early,Called to allow both teams to catch trains,transcript/1911/1911-SL/boxes/CENL-19110514.txt,,3,0,2,0,0,0,,,,,,,,,,,,,0,0,0,1,3,0,,,,,,,,,,,,
ce8bb536-d1c0-55bd-b3a9-4e9d01d001e7,1911-05-19,1,Central,,Terre Haute,2,,Grand Rapids I,1,,,1:45,,,,transcript/1911/1911-SL/boxes/CENL-19110514.txt,,1,0,1,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,1,0,,,,,,,,,
9b6a07f8-cad0-5631-a239-29fb331a85d9,1911-05-19,2,Central,,Terre Haute,2,,Grand Rapids I,7,,,1:05,,,,transcript/1911/1911-SL/boxes/CENL-19110514.txt,,0,0,1,1,0,0,,,,,,,,,,,,,4,1,1,0,1,0,,,,,,,,,,,,
bb17f8d3-7e55-585f-ad2c-2d1382b742ff,1911-05-19,0,Central,,Evansville,8,,South Bend I,2,,,1:50,,,,transcript/1911/1911-SL/boxes/CENL-19110514.txt,,2,0,0,0,0,3,0,3,0,,,,,,,,,,0,0,0,0,0,0,2,0,0,,,,,,,,,
9982cb2f-5921-5e44-98f6-a58b53da2bca,1911-05-20,0,Central,,Fort Wayne,,,Evansville,,,,,,postponed,rain,transcript/1911/1911-SL/boxes/CENL-19110514.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d94b33bd-1585-5f97-ae66-881aea409012,1911-05-20,0,Central,,Dayton,9,,Terre Haute,5,,,2:15,,,,transcript/1911/1911-SL/boxes/CENL-19110514.txt,,0,0,5,1,0,0,3,0,0,,,,,,,,,,0,0,1,0,0,1,0,2,1,,,,,,,,,
b1bd562a-4a05-5ac6-b8e1-d6f75f48cc93,1911-05-20,0,Central,,South Bend I,7,,Wheeling,4,,,1:30,,,,transcript/1911/1911-SL/boxes/CENL-19110514.txt,,5,0,0,0,0,0,0,2,0,,,,,,,,,,0,0,0,0,2,0,2,0,0,,,,,,,,,
4eb71ce4-2e4b-500a-8c11-47dcf9e35bca,1911-05-20,0,Central,,Grand Rapids I,3,,Zanesville,4,,,,,,,transcript/1911/1911-SL/boxes/CENL-19110514.txt,,0,1,0,0,2,0,0,0,0,,,,,,,,,,0,0,0,0,1,1,0,0,2,,,,,,,,,
4f0fb6cf-6988-5066-891f-83b1602b0290,1911-05-21,1,Central,,Fort Wayne,2,,Evansville,5,,,1:35,,,,transcript/1911/1911-SL/boxes/CENL-19110521.txt,Sporting Life Vol 57 Number 13 Page 19,0,0,0,0,0,1,0,1,0,,,,,,,,,,0,0,1,1,0,3,0,0,x,,,,,,,,,
44cad134-1f61-54a8-93b1-8f36daf809c9,1911-05-21,2,Central,,Fort Wayne,2,,Evansville,0,,,1:18,,,,transcript/1911/1911-SL/boxes/CENL-19110521.txt,,1,0,1,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,
3efd89dc-c6a6-5ae1-a0e0-bc9bcf16050b,1911-05-21,0,Central,,Dayton,5,,Terre Haute,2,,,1:50,,,,transcript/1911/1911-SL/boxes/CENL-19110521.txt,,0,1,0,1,0,2,1,0,0,,,,,,,,,,0,1,0,1,0,0,0,0,0,,,,,,,,,
7a12223f-c1a1-5cff-b8ff-7dc17d1114ba,1911-05-21,0,Central,,South Bend,5,,Wheeling,7,,,1:37,,,,transcript/1911/1911-SL/boxes/CENL-19110521.txt,,0,0,0,0,0,0,0,5,0,,,,,,,,,,0,0,0,0,0,3,4,0,x,,,,,,,,,
2f9b793b-80aa-50a7-b370-ef9b3f853a32,1911-05-21,0,Central,,Grand Rapids,0,,Zanesville,5,,,,,,,transcript/1911/1911-SL/boxes/CENL-19110521.txt,,0,0,0,0,0,0,0,0,0,,,,,,,,,,3,0,0,0,0,2,0,0,0,,,,,,,,,
99126c75-8903-5c38-8653-56447c437740,1911-05-22,0,Central,,Fort Wayne,4,,Evansville,3,,,,,,,transcript/1911/1911-SL/boxes/CENL-19110521.txt,,0,0,1,0,2,1,0,0,0,,,,,,,,,,0,0,0,1,0,1,0,0,1,,,,,,,,,
23c52482-bba0-5cd2-b1c9-2b505e345c8f,1911-05-22,0,Central,,Dayton,,,Terre Haute,,,,1:50,,,,transcript/1911/1911-SL/boxes/CENL-19110521.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6839439-dd50-532d-a698-32ff64a8d36e,1911-05-22,0,Central,,South Bend,5,,Wheeling,1,,,1:54,,,,transcript/1911/1911-SL/boxes/CENL-19110521.txt,,2,0,0,0,3,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,1,0,,,,,,,,,
dc76514f-015d-52d8-8aff-828151df6186,1911-05-22,0,Central,,Grand Rapids,6,,Zanesville,10,,,,,,,transcript/1911/1911-SL/boxes/CENL-19110521.txt,,0,0,4,0,0,0,2,0,0,,,,,,,,,,0,0,0,2,3,0,0,5,x,,,,,,,,,
6480d105-8f29-5ba6-8ea5-33e8197cf850,1911-05-23,0,Central,,Fort Wayne,7,,Evansville,10,,,1:50,,,,transcript/1911/1911-SL/boxes/CENL-19110521.txt,,3,0,3,1,0,0,0,0,0,,,,,,,,,,0,4,2,0,2,0,0,2,x,,,,,,,,,
1aaee429-407c-52c2-9a6c-7f4391b26b17,1911-05-23,0,Central,,Dayton,7,,Terre Haute,1,,,,,,,transcript/1911/1911-SL/boxes/CENL-19110521.txt,,0,3,0,0,0,3,1,,,,,,,,,,,,0,0,0,1,0,0,0,,,,,,,,,,,
72746161-cdb7-530a-9017-129489294b6d,1911-05-23,0,Central,,South Bend,6,,Wheeling,8,,,2:04,,,,transcript/1911/1911-SL/boxes/CENL-19110521.txt,,0,0,0,3,0,1,2,0,0,,,,,,,,,,0,2,0,0,2,4,0,0,x,,,,,,,,,
5c60cfa2-2f17-59bd-b9cd-c35f671e2466,1911-05-23,0,Central,,Grand Rapids,2,,Zanesville,5,,,1:35,,,,transcript/1911/1911-SL/boxes/CENL-19110521.txt,,0,0,0,0,0,2,0,0,0,,,,,,,,,,0,0,0,0,1,0,4,0,x,,,,,,,,,
6e778d8a-4aa4-51be-81f3-a1d52be38b90,1911-05-24,0,Central,,Dayton,10,,Evansville,1,,,1:45,,,,transcript/1911/1911-SL/boxes/CENL-19110521.txt,,3,0,0,1,0,0,0,4,2,,,,,,,,,,0,0,1,0,0,0,0,0,0,,,,,,,,,
282c9d86-167f-579c-b9fc-3a2da8f27989,1911-05-24,0,Central,,Fort Wayne,1,,Terre Haute,4,,,1:40,,,,transcript/1911/1911-SL/boxes/CENL-19110521.txt,,0,0,0,0,0,0,1,0,0,,,,,,,,,,0,0,2,1,1,0,0,0,x,,,,,,,,,
8242eb5b-60c1-53ec-8914-004b01dbd61b,1911-05-24,0,Central,,Grand Rapids,14,,Wheeling,4,,,1:47,,,,transcript/1911/1911-SL/boxes/CENL-19110521.txt,,0,2,4,1,0,4,3,0,0,,,,,,,,,,0,0,3,0,0,1,0,0,0,,,,,,,,,
25a09c38-6bfe-5f58-b64a-6705aef8e2ed,1911-05-24,0,Central,,South Bend,1,,Zanesville,5,,,,,,,transcript/1911/1911-SL/boxes/CENL-19110521.txt,,0,0,0,1,0,0,0,0,0,,,,,,,,,,0,0,1,3,0,1,0,0,x,,,,,,,,,
bde0fd9c-437d-5c88-9e2a-8dd4796c5737,1911-05-25,0,Central,,Dayton,5,,Evansville,4,,,1:55,,,,transcript/1911/1911-SL/boxes/CENL-19110521.txt,,0,0,0,0,4,1,0,0,0,,,,,,,,,,1,1,1,0,0,0,0,0,1,,,,,,,,,
409a991c-24ad-5da6-bbd8-b829f092c382,1911-05-25,0,Central,,Fort Wayne,5,,Terre Haute,7,,,2:00,,,,transcript/1911/1911-SL/boxes/CENL-19110521.txt,,0,0,0,1,2,1,1,0,0,,,,,,,,,,2,0,0,2,0,3,0,0,x,,,,,,,,,
ac738061-32d8-544f-b7c5-5c5bbfee78ce,1911-05-25,0,Central,,Grand Rapids,5,,Wheeling,4,,,2:01,,,,transcript/1911/1911-SL/boxes/CENL-19110521.txt,,0,0,0,1,1,3,0,0,0,,,,,,,,,,0,0,1,2,0,0,1,0,0,,,,,,,,,
a16441c9-9d16-5545-8fe1-4bcd94dc395d,1911-05-25,0,Central,,South Bend,0,,Zanesville,1,,,1:40,,,,transcript/1911/1911-SL/boxes/CENL-19110521.txt,,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,1,0,x,,,,,,,,,
918f406e-12eb-5fca-b200-1461d320ef05,1911-05-26,0,Central,,Dayton,6,,Evansville,7,,,2:20,,,,transcript/1911/1911-SL/boxes/CENL-19110521.txt,,0,2,1,0,2,0,1,0,0,0,,,,,,,,,0,0,0,0,1,3,1,1,0,1,,,,,,,,
ab48ba90-ee26-51bd-9376-445bda172283,1911-05-26,0,Central,,Fort Wayne,8,,Terre Haute,4,,,2:00,,,,transcript/1911/1911-SL/boxes/CENL-19110521.txt,,2,0,0,5,0,0,0,0,1,,,,,,,,,,0,0,0,1,0,0,1,0,2,,,,,,,,,
781214aa-08c2-5a20-b3f9-ba00169eef42,1911-05-26,0,Central,,Grand Rapids,4,,Wheeling,7,,,1:50,,,,transcript/1911/1911-SL/boxes/CENL-19110521.txt,,0,2,0,0,0,0,2,0,0,,,,,,,,,,0,1,5,0,0,0,1,0,x,,,,,,,,,
d20f8d01-db31-5852-97b4-c35a374e375a,1911-05-26,0,Central,,South Bend,3,,Zanesville,2,,,1:50,,,,transcript/1911/1911-SL/boxes/CENL-19110521.txt,,0,0,0,0,0,0,0,3,0,,,,,,,,,,0,0,0,0,2,0,0,0,0,,,,,,,,,
c161f87a-dfda-500d-9957-300cb3d2dca5,1911-05-27,0,Central,,Dayton,8,,Evansville,11,,,2:20,,,,transcript/1911/1911-SL/boxes/CENL-19110521.txt,,3,0,0,3,0,1,1,0,0,,,,,,,,,,0,1,3,0,4,0,2,1,x,,,,,,,,,
2561dc48-74b8-50b2-9cfa-212717fb994a,1911-05-27,0,Central,,Fort Wayne,5,,Terre Haute,3,,,1:50,,,,transcript/1911/1911-SL/boxes/CENL-19110521.txt,,1,1,0,0,0,0,0,3,0,,,,,,,,,,0,1,0,1,0,0,0,0,1,,,,,,,,,
85618fbd-a68f-51dc-a6f6-882a059d3ff4,1911-05-27,0,Central,,Grand Rapids,5,,Wheeling,3,,,1:48,,,,transcript/1911/1911-SL/boxes/CENL-19110521.txt,,0,0,1,0,3,0,1,0,0,,,,,,,,,,0,0,1,0,1,0,0,1,0,,,,,,,,,
a38031fc-e51e-585d-9420-bfae38cf8fd3,1911-05-27,0,Central,,South Bend,2,,Zanesville,3,,,1:50,,,,transcript/1911/1911-SL/boxes/CENL-19110521.txt,,1,0,0,1,0,0,0,0,0,,,,,,,,,,0,0,0,1,2,0,0,0,x,,,,,,,,,
20072f8d-b2c2-590c-a85a-a69bface7960,1911-05-28,0,Central,,Fort Wayne,12,,Dayton,2,,2600,2:00,,,,transcript/1911/1911-SL/boxes/CENL-19110528.txt,"Sporting Life, Volume 57, Number 14, Page 19-20",3,2,0,0,0,2,0,0,5,,,,,,,,,,0,0,2,0,0,0,0,0,0,,,,,,,,,
4068a340-c5ed-59e6-a93d-41e264ca8341,1911-05-28,0,Central,,Terre Haute,6,,Evansville,2,,,2:15,,,,transcript/1911/1911-SL/boxes/CENL-19110528.txt,,1,1,0,0,0,1,0,0,3,,,,,,,,,,0,0,0,0,2,0,0,0,0,,,,,,,,,
90bf0a4b-dc46-554d-b1b3-367fa24488c1,1911-05-28,0,Central,,South Bend,8,,Grand Rapids,7,,,2:00,,,,transcript/1911/1911-SL/boxes/CENL-19110528.txt,,0,0,6,0,0,0,0,1,1,,,,,,,,,,4,0,1,0,0,1,1,0,0,,,,,,,,,
138b3688-517c-5d6d-84a4-cbabe3851182,1911-05-28,0,Central,,Wheeling,7,,Zanesville,4,,,,,,,transcript/1911/1911-SL/boxes/CENL-19110528.txt,,2,0,0,0,3,1,0,0,1,,,,,,,,,,0,0,0,0,0,0,0,2,2,,,,,,,,,
9fb47bdb-ad5f-5bb9-b3c8-3c2fa5364e1b,1911-05-29,0,Central,,Fort Wayne,0,,Dayton,10,,,1:40,,,,transcript/1911/1911-SL/boxes/CENL-19110528.txt,,0,1,0,0,0,0,0,0,0,,,,,,,,,,0,5,0,4,0,0,0,1,x,,,,,,,,,
edd7e1f7-05f5-5884-8c2c-96e4bbf0bccf,1911-05-29,0,Central,,Terre Haute,8,,Evansville,3,,,1:40,,,,transcript/1911/1911-SL/boxes/CENL-19110528.txt,,1,2,1,0,0,0,0,2,2,,,,,,,,,,1,0,0,2,0,0,0,0,0,,,,,,,,,
e9467a00-badb-59ae-9e7b-209e304ebb35,1911-05-29,0,Central,,South Bend,6,,Grand Rapids,7,,,2:10,,,,transcript/1911/1911-SL/boxes/CENL-19110528.txt,,0,0,0,0,0,0,1,0,0,0,,,,,,,,,1,1,0,1,0,0,3,0,0,1,,,,,,,,
acfc4a68-92fc-52de-a07b-77903b422072,1911-05-29,0,Central,,Wheeling,6,,Zanesville,5,,,,,,,transcript/1911/1911-SL/boxes/CENL-19110528.txt,,4,0,0,1,1,0,0,0,0,,,,,,,,,,0,0,1,1,0,0,2,1,0,,,,,,,,,
eaa367d9-fffc-5628-9246-0e0cad1cfca6,1911-05-30,1,Central,,Fort Wayne,2,,Dayton,4,,,1:15,,,,transcript/1911/1911-SL/boxes/CENL-19110528.txt,,1,0,0,1,0,0,0,,,,,,,,,,,,0,0,0,2,1,1,x,,,,,,,,,,,
530851cf-6976-5c9a-a128-63fed36c9cf7,1911-05-30,2,Central,,Fort Wayne,5,,Dayton,3,,,1:55,,,,transcript/1911/1911-SL/boxes/CENL-19110528.txt,,0,3,0,0,0,0,0,2,0,,,,,,,,,,0,0,0,0,0,0,0,0,3,,,,,,,,,
f0b061b0-2f47-5ff9-a2a0-9fbb9b6f9dae,1911-05-30,0,Central,,Terre Haute,6,,Evansville,13,,,1:50,,,,transcript/1911/1911-SL/boxes/CENL-19110528.txt,,0,3,3,0,0,0,0,0,0,,,,,,,,,,0,3,4,0,3,1,0,2,x,,,,,,,,,
3b719aa3-4d1c-5dc5-bdf1-9ac8003bce75,1911-05-30,1,Central,,South Bend,7,,Grand Rapids,9,,,1:50,,,,transcript/1911/1911-SL/boxes/CENL-19110528.txt,,1,0,0,0,0,4,2,0,0,,,,,,,,,,0,0,0,0,2,3,0,1,0,,,,,,,,,
e8a46c21-8e61-58db-a3ba-18006a028111,1911-05-30,2,Central,,South Bend,2,,Grand Rapids,3,,,1:45,,,,transcript/1911/1911-SL/boxes/CENL-19110528.txt,,0,0,0,0,2,0,0,0,0,,,,,,,,,,1,0,0,1,0,1,0,0,x,,,,,,,,,
7244f734-d031-5559-b711-085d15c7a7d3,1911-05-30,1,Central,,Wheeling,4,,Zanesville,5,,,,,,,transcript/1911/1911-SL/boxes/CENL-19110528.txt,,0,0,4,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,3,0,0,0,0,1,0,1,,,,,,,
5260c0e7-70bc-5a0e-a1a7-b793226af348,1911-05-30,2,Central,,Wheeling,9,,Zanesville,4,,,,,,,transcript/1911/1911-SL/boxes/CENL-19110528.txt,,3,0,0,0,5,1,0,0,0,,,,,,,,,,0,0,0,2,2,0,0,0,0,,,,,,,,,
661af785-7694-5fc1-9952-15303fff4481,1911-05-31,0,Central,,Terre Haute,3,,Evansville,7,,,2:00,,,,transcript/1911/1911-SL/boxes/CENL-19110528.txt,,1,0,1,1,0,0,0,0,0,,,,,,,,,,1,0,0,0,0,3,2,1,x,,,,,,,,,
81d1f5fc-de41-5138-bf24-16edc8101940,1911-06-01,0,Central,,Dayton,2,,Fort Wayne,1,,,3:00,,,,transcript/1911/1911-SL/boxes/CENL-19110528.txt,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
031fe0a2-5ce3-5f46-888f-8a2f9e1f4afc,1911-06-01,0,Central,,South Bend,3,,Grand Rapids,5,,,0:50,,,,transcript/1911/1911-SL/boxes/CENL-19110528.txt,,0,0,0,0,0,2,0,0,1,,,,,,,,,,3,0,2,0,0,0,0,0,x,,,,,,,,,
236c64da-4ede-5f5c-aedc-675d8bf63144,1911-06-01,0,Central,,Evansville,4,,Terre Haute,6,,,,,,,transcript/1911/1911-SL/boxes/CENL-19110528.txt,,0,3,1,0,0,0,0,0,0,,,,,,,,,,3,1,0,0,0,0,0,2,x,,,,,,,,,
c0b5f9b9-49f1-5d2c-af19-f0593b96a00f,1911-06-01,0,Central,,Zanesville,11,,Wheeling,9,,,2:13,,,,transcript/1911/1911-SL/boxes/CENL-19110528.txt,,0,1,1,0,0,7,1,1,0,,,,,,,,,,0,0,3,0,2,1,1,2,0,,,,,,,,,
9f2cef18-ddbb-58b8-b4d6-ea5650233c53,1911-06-02,0,Central,,Dayton,10,,Fort Wayne,3,,,1:45,,,,transcript/1911/1911-SL/boxes/CENL-19110528.txt,,0,0,7,0,0,2,0,0,1,,,,,,,,,,0,0,0,0,0,3,0,0,0,,,,,,,,,
c8939475-bd02-59c1-a53c-3fa8bf030741,1911-06-02,0,Central,,Grand Rapids,4,,South Bend,2,,,1:30,,,,transcript/1911/1911-SL/boxes/CENL-19110528.txt,,1,0,0,0,0,0,1,0,2,,,,,,,,,,0,0,0,2,0,0,0,0,0,,,,,,,,,
833ce189-29c1-5af2-95a0-e21362959db4,1911-06-02,0,Central,,Evansville,1,,Terre Haute,3,,,1:50,,,,transcript/1911/1911-SL/boxes/CENL-19110528.txt,,0,1,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,2,1,x,,,,,,,,,
f95bae54-60e8-5083-8fc1-a38fdb452885,1911-06-02,0,Central,,Zanesville,2,,Wheeling,5,,,1:53,,,,transcript/1911/1911-SL/boxes/CENL-19110528.txt,,1,0,0,0,0,0,1,0,0,,,,,,,,,,2,0,0,1,2,0,0,0,x,,,,,,,,,
5f015d13-2be8-5ee1-a700-1fccb1116af7,1911-06-03,0,Central,,Dayton,8,,Fort Wayne,0,,,1:50,,,,transcript/1911/1911-SL/boxes/CENL-19110528.txt,,3,0,0,2,3,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,
681249f6-f776-5a94-8578-2cd7e21d4ef7,1911-06-03,1,Central,,Grand Rapids,1,,South Bend,2,,,2:15,,,,transcript/1911/1911-SL/boxes/CENL-19110528.txt,,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,,,,,
87ed5f27-dbf3-5990-8568-b1f9240434a2,1911-06-03,2,Central,,Grand Rapids,3,,South Bend,1,,,1:15,,,,transcript/1911/1911-SL/boxes/CENL-19110528.txt,,0,0,3,0,0,0,0,,,,,,,,,,,,0,0,1,0,0,0,0,,,,,,,,,,,
6d4f8c66-c08e-5883-9f78-51e1fe01d21a,1911-06-03,0,Central,,Evansville,3,,Terre Haute,1,,,,,,,transcript/1911/1911-SL/boxes/CENL-19110528.txt,,1,0,1,0,0,0,0,0,1,,,,,,,,,,0,0,1,0,0,0,0,0,0,,,,,,,,,
69531557-91b2-5d8d-898d-8d6751f13c6d,1911-06-03,0,Central,,Zanesville,4,,Wheeling,5,,,1:50,,,,transcript/1911/1911-SL/boxes/CENL-19110528.txt,,0,0,0,2,0,1,0,0,1,,,,,,,,,,0,0,0,0,0,0,1,3,1,,,,,,,,,
bf614264-16c9-5225-abd5-cc12f56e9f13,1911-06-04,0,Central,,Dayton,2,,Fort Wayne,8,,,1:40,,,,transcript/1911/1911-SL/boxes/CENL-19110604.txt,,0,0,0,1,0,0,0,1,0,,,,,,,,,,0,1,4,2,1,0,0,0,x,,,,,,,,,
d4b5570f-fd20-5e6d-a21a-dd6a0f52c307,1911-06-04,0,Central,,Grand Rapids,1,,South Bend,5,,,1:36,,,,transcript/1911/1911-SL/boxes/CENL-19110604.txt,,0,0,0,0,0,0,1,0,0,,,,,,,,,,0,0,1,0,2,0,2,0,x,,,,,,,,,
857cef6a-71bc-52e5-a837-c8cc0bdcfcd7,1911-06-04,0,Central,,Evansville,2,,Terre Haute,1,,,1:45,,,,transcript/1911/1911-SL/boxes/CENL-19110604.txt,,0,0,0,0,0,1,0,0,0,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,,,,,,,,
fe856c4c-9566-5021-af18-411ef5ffb0fd,1911-06-04,0,Central,,Wheeling,3,,Zanesville,2,,,,,,,transcript/1911/1911-SL/boxes/CENL-19110604.txt,,0,0,0,0,1,2,0,0,0,,,,,,,,,,0,1,0,0,0,1,0,0,0,,,,,,,,,
