key,date,number,league,phase,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,outsatend,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,away.score.14,away.score.15,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13,home.score.14,home.score.15
XBSVSJH,1915-05-04,0,Virginia,regular,,Rocky Mount,3,,Newport News,4,,,1:42,,,,,1915/1915-RTD/RTD-19150429.txt,"Richmond Times-Dispatch, May 5, 1915",3,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,3,0,0,0,x,,,,,,
SDNPRYF,1915-05-04,0,Virginia,regular,,Suffolk,3,,Norfolk,8,,,2:00,,,,,1915/1915-RTD/RTD-19150429.txt,"Richmond Times-Dispatch, May 5, 1915",2,0,1,0,0,0,0,0,0,,,,,,,3,0,1,0,3,0,1,0,x,,,,,,
STVDLCL,1915-05-04,0,Virginia,regular,,Petersburg,5,,Portsmouth,6,,,2:00,,,,,1915/1915-RTD/RTD-19150429.txt,"Richmond Times-Dispatch, May 5, 1915",0,0,1,0,2,0,2,0,0,,,,,,,0,0,0,0,1,0,2,0,3,,,,,,
MPPCHNL,1915-05-05,0,Virginia,regular,,Rocky Mount,2,,Newport News,9,,,1:53,,,,,1915/1915-RTD/RTD-19150429.txt,"Richmond Times-Dispatch, May 6, 1915",0,0,0,0,0,1,0,0,1,,,,,,,0,0,2,0,1,6,0,0,x,,,,,,
RMSVSZS,1915-05-05,0,Virginia,regular,,Suffolk,0,,Norfolk,2,,,2:00,,,,,1915/1915-RTD/RTD-19150429.txt,"Richmond Times-Dispatch, May 6, 1915",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,1,0,0,1,x,,,,,,
YGYCJBV,1915-05-05,0,Virginia,regular,,Petersburg,1,,Portsmouth,6,,,1:40,,,,,1915/1915-RTD/RTD-19150429.txt,"Richmond Times-Dispatch, May 6, 1915",0,0,0,1,0,0,0,0,0,,,,,,,1,2,0,3,0,0,0,0,x,,,,,,
TSTRRBQ,1915-05-06,0,Virginia,regular,,Petersburg,3,,Newport News,4,,,1:50,,,,#2,1915/1915-RTD/RTD-19150506.txt,"Richmond Times-Dispatch, May 7, 1915",1,0,1,0,1,0,0,0,0,,,,,,,0,1,0,0,0,0,1,0,2,,,,,,
GFFPPHX,1915-05-06,0,Virginia,regular,,Norfolk,2,,Rocky Mount,12,,"1,000",1:45,,,,,1915/1915-RTD/RTD-19150506.txt,"Richmond Times-Dispatch, May 7, 1915",0,0,0,0,2,0,0,0,0,,,,,,,0,2,3,2,0,3,1,1,x,,,,,,
FPDNBCJ,1915-05-06,0,Virginia,regular,,Portsmouth,0,,Suffolk,8,,600,1:40,,,,,1915/1915-RTD/RTD-19150506.txt,"Richmond Times-Dispatch, May 7, 1915",0,0,0,0,0,0,0,0,0,,,,,,,1,1,1,0,2,0,0,1,2,,,,,,
XLBSGHP,1915-05-07,0,Virginia,regular,,Petersburg,,,Newport News,,,,,,postponed,rain,,1915/1915-RTD/RTD-19150506.txt,"Richmond Times-Dispatch, May 8, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZQFNWBL,1915-05-07,0,Virginia,regular,,Suffolk,,,Portsmouth,,,,,,postponed,rain,,1915/1915-RTD/RTD-19150506.txt,"Richmond Times-Dispatch, May 8, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YTHSJZY,1915-05-07,0,Virginia,regular,,Norfolk,,,Rocky Mount,,,,,,postponed,rain,,1915/1915-RTD/RTD-19150506.txt,"Richmond Times-Dispatch, May 8, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JQTDZXK,1915-05-08,0,Virginia,regular,,Petersburg,6,,Newport News,3,,,1:44,,,,,1915/1915-RTD/RTD-19150506.txt,"Richmond Times-Dispatch, May 9, 1915",0,0,1,0,1,4,0,0,0,,,,,,,1,0,0,1,1,0,0,0,0,,,,,,
NVDRRZP,1915-05-08,0,Virginia,regular,,Norfolk,3,,Rocky Mount,4,,850,1:40,,,,#2,1915/1915-RTD/RTD-19150506.txt,"Richmond Times-Dispatch, May 9, 1915",2,0,0,1,0,0,0,0,0,0,,,,,,0,1,1,0,1,0,0,0,0,1,,,,,
SYQGGYY,1915-05-08,0,Virginia,regular,,Portsmouth,3,,Suffolk,7,,,2:10,,,,,1915/1915-RTD/RTD-19150506.txt,"Richmond Times-Dispatch, May 9, 1915",0,0,2,0,0,1,0,0,0,,,,,,,5,0,0,0,0,0,1,0,1,,,,,,
HSHQMZL,1915-05-10,0,Virginia,regular,,Rocky Mount,7,,Norfolk,5,,,1:55,,,,,1915/1915-RTD/RTD-19150506.txt,"Richmond Times-Dispatch, May 11, 1915",0,3,1,0,1,2,0,0,0,,,,,,,2,1,0,0,0,0,0,2,0,,,,,,
FHRVGLG,1915-05-10,0,Virginia,regular,,Portsmouth,4,,Petersburg,3,,600,2:00,,,,,1915/1915-RTD/RTD-19150506.txt,"Richmond Times-Dispatch, May 11, 1915",1,0,0,0,0,0,0,1,1,1,,,,,,0,1,0,0,0,1,0,0,1,0,,,,,
TBTSZTW,1915-05-10,0,Virginia,regular,,Newport News,2,,Suffolk,1,,500,2:30,,,,,1915/1915-RTD/RTD-19150506.txt,"Richmond Times-Dispatch, May 11, 1915",0,0,0,0,0,0,0,1,0,1,,,,,,0,0,0,0,0,0,0,1,0,0,,,,,
TPHPSWG,1915-05-11,0,Virginia,regular,,Rocky Mount,3,,Norfolk,1,,,1:40,,,,,1915/1915-RTD/RTD-19150506.txt,"Richmond Times-Dispatch, May 12, 1915",0,1,0,0,0,0,0,0,0,2,,,,,,0,0,0,1,0,0,0,0,0,0,,,,,
MPSLSCY,1915-05-11,0,Virginia,regular,,Portsmouth,7,,Petersburg,6,,500,1:45,,,,,1915/1915-RTD/RTD-19150506.txt,"Richmond Times-Dispatch, May 12, 1915",0,0,0,1,0,1,4,1,0,,,,,,,0,0,3,0,0,1,0,1,1,,,,,,
LMRGLMS,1915-05-11,0,Virginia,regular,,Newport News,0,,Suffolk,8,,500,1:40,,,,,1915/1915-RTD/RTD-19150506.txt,"Richmond Times-Dispatch, May 12, 1915",0,0,0,0,0,0,0,0,0,,,,,,,1,1,0,1,1,0,4,0,x,,,,,,
HBBKNDD,1915-05-12,0,Virginia,regular,,Rocky Mount,,,Norfolk,,,,,,postponed,rain,,1915/1915-RTD/RTD-19150506.txt,"Richmond Times-Dispatch, May 13, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VHRQDGG,1915-05-12,0,Virginia,regular,,Portsmouth,,,Petersburg,,,,,,postponed,rain,,1915/1915-RTD/RTD-19150506.txt,"Richmond Times-Dispatch, May 13, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FJZGYLD,1915-05-12,0,Virginia,regular,,Newport News,,,Suffolk,,,,,,postponed,rain,,1915/1915-RTD/RTD-19150506.txt,"Richmond Times-Dispatch, May 13, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PBSKCNF,1915-05-13,0,Virginia,regular,,Portsmouth,1,,Newport News,6,,,1:55,,,,,1915/1915-RTD/RTD-19150513.txt,"Richmond Times-Dispatch, May 14, 1915",0,0,0,0,0,0,1,0,0,,,,,,,0,0,0,0,4,0,0,2,x,,,,,,
QHPKLWZ,1915-05-13,0,Virginia,regular,,Petersburg,2,,Norfolk,3,,,1:50,,,,,1915/1915-RTD/RTD-19150513.txt,"Richmond Times-Dispatch, May 14, 1915",0,0,0,1,0,0,1,0,0,,,,,,,3,0,0,0,0,0,0,0,x,,,,,,
HJKXJYR,1915-05-13,0,Virginia,regular,,Rocky Mount,2,,Suffolk,0,,700,1:30,,,,,1915/1915-RTD/RTD-19150513.txt,"Richmond Times-Dispatch, May 14, 1915",1,0,0,0,0,0,0,1,0,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
DTQJBTK,1915-05-14,0,Virginia,regular,,Portsmouth,4,,Newport News,2,,,1:40,,,,,1915/1915-RTD/RTD-19150513.txt,"Richmond Times-Dispatch, May 15, 1915",0,1,0,0,0,2,0,0,0,,,,,,,0,0,0,2,0,0,0,0,0,,,,,,
KWFQRCL,1915-05-14,0,Virginia,regular,,Petersburg,7,,Norfolk,1,,,1:45,,,,,1915/1915-RTD/RTD-19150513.txt,"Richmond Times-Dispatch, May 15, 1915",0,0,1,0,0,5,1,0,0,,,,,,,0,0,0,0,0,0,0,0,1,,,,,,
SWGNLPX,1915-05-14,0,Virginia,regular,,Rocky Mount,2,,Suffolk,6,,"1,500",1:35,,,,,1915/1915-RTD/RTD-19150513.txt,"Richmond Times-Dispatch, May 15, 1915",0,0,0,0,0,2,0,0,0,,,,,,,1,0,0,0,0,2,0,3,x,,,,,,
ZFLKDPD,1915-05-15,0,Virginia,regular,,Portsmouth,6,,Newport News,4,,,2:23,,,,,1915/1915-RTD/RTD-19150513.txt,"Richmond Times-Dispatch, May 16, 1915",0,4,0,0,0,0,0,0,2,,,,,,,0,2,1,0,0,0,0,1,0,,,,,,
ZQFGVRM,1915-05-15,0,Virginia,regular,,Petersburg,1,,Norfolk,5,,,1:45,,,,,1915/1915-RTD/RTD-19150513.txt,"Richmond Times-Dispatch, May 16, 1915",1,0,0,0,0,0,0,0,0,,,,,,,2,0,0,0,2,0,0,1,x,,,,,,
NPKHHLY,1915-05-15,0,Virginia,regular,,Rocky Mount,4,,Suffolk,5,,"1,200",1:50,,,,#2,1915/1915-RTD/RTD-19150513.txt,"Richmond Times-Dispatch, May 16, 1915",1,0,0,1,0,0,0,1,1,,,,,,,0,2,0,0,0,0,0,0,3,,,,,,
WJRNLJD,1915-05-17,0,Virginia,regular,,Newport News,1,,Petersburg,6,,500,1:40,,,,,1915/1915-RTD/RTD-19150513.txt,"Richmond Times-Dispatch, May 18, 1915",0,0,0,1,0,0,0,0,0,,,,,,,0,4,0,0,2,0,0,0,x,,,,,,
PHNWMVX,1915-05-17,0,Virginia,regular,,Norfolk,1,,Portsmouth,6,,,1:40,,,,,1915/1915-RTD/RTD-19150513.txt,"Richmond Times-Dispatch, May 18, 1915",0,0,0,0,1,0,0,0,0,,,,,,,1,0,0,0,0,0,0,5,x,,,,,,
CMSMLRK,1915-05-17,0,Virginia,regular,,Suffolk,0,,Rocky Mount,8,,800,1:45,,,,,1915/1915-RTD/RTD-19150513.txt,"Richmond Times-Dispatch, May 18, 1915",0,0,0,0,0,0,0,0,0,,,,,,,0,1,0,0,3,0,3,1,x,,,,,,
TVZJNDS,1915-05-18,0,Virginia,regular,,Newport News,1,,Petersburg,3,,500,1:30,,,,,1915/1915-RTD/RTD-19150513.txt,"Richmond Times-Dispatch, May 19, 1915",1,0,0,0,0,0,0,0,0,,,,,,,2,0,0,0,1,0,0,0,x,,,,,,
TSYPKRL,1915-05-18,0,Virginia,regular,,Norfolk,6,,Portsmouth,3,,"1,000",1:45,,,,,1915/1915-RTD/RTD-19150513.txt,"Richmond Times-Dispatch, May 19, 1915",0,2,0,2,0,0,0,0,2,,,,,,,0,0,0,0,0,0,1,2,0,,,,,,
LQXDYJR,1915-05-18,0,Virginia,regular,,Suffolk,1,,Rocky Mount,3,,850,1:45,,,,,1915/1915-RTD/RTD-19150513.txt,"Richmond Times-Dispatch, May 19, 1915",0,0,0,1,0,0,0,0,0,,,,,,,0,0,0,0,0,3,0,0,x,,,,,,
PZDRDWL,1915-05-19,0,Virginia,regular,,Newport News,3,,Petersburg,1,,,1:45,,,,,1915/1915-RTD/RTD-19150513.txt,"Richmond Times-Dispatch, May 20, 1915",0,0,0,1,1,0,0,0,1,,,,,,,0,0,1,0,0,0,0,0,0,,,,,,
NVWRBDZ,1915-05-19,0,Virginia,regular,,Norfolk,3,,Portsmouth,0,,"1,000",1:45,,,,,1915/1915-RTD/RTD-19150513.txt,"Richmond Times-Dispatch, May 20, 1915",3,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
WVLTVFS,1915-05-19,0,Virginia,regular,,Suffolk,3,,Rocky Mount,2,,700,:45,,,,,1915/1915-RTD/RTD-19150513.txt,"Richmond Times-Dispatch, May 20, 1915",2,1,0,0,0,,,,,,,,,,,2,0,0,0,0,,,,,,,,,,
YLDDCWW,1915-05-20,0,Virginia,regular,,Newport News,0,,Portsmouth,5,,900,1:50,,,,,1915/1915-RTD/RTD-19150520.txt,"Richmond Times-Dispatch, May 21, 1915",0,0,0,0,0,0,0,0,0,,,,,,,1,0,1,2,1,0,0,0,x,,,,,,
CGTQKMM,1915-05-20,0,Virginia,regular,,Petersburg,0,,Rocky Mount,0,,"1,050",2:00,,,,,1915/1915-RTD/RTD-19150520.txt,"Richmond Times-Dispatch, May 21, 1915",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
DHZVMDV,1915-05-20,0,Virginia,regular,,Norfolk,6,,Suffolk,0,,500,1:27,,,,,1915/1915-RTD/RTD-19150520.txt,"Richmond Times-Dispatch, May 21, 1915",3,0,0,0,0,3,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
BPQGLNL,1915-05-21,0,Virginia,regular,,Newport News,2,,Portsmouth,7,,"1,200",1:30,,,,,1915/1915-RTD/RTD-19150520.txt,"Richmond Times-Dispatch, May 22, 1915",0,0,0,0,2,0,0,0,0,,,,,,,0,0,0,2,0,3,0,2,x,,,,,,
QJBQYZK,1915-05-21,0,Virginia,regular,,Petersburg,2,,Rocky Mount,12,,"1,150",1:35,,,,,1915/1915-RTD/RTD-19150520.txt,"Richmond Times-Dispatch, May 22, 1915",0,0,0,0,0,0,0,2,0,,,,,,,2,0,2,5,0,2,0,0,x,,,,,,
RPHHNFV,1915-05-21,0,Virginia,regular,,Norfolk,3,,Suffolk,1,,500,1:27,,,,,1915/1915-RTD/RTD-19150520.txt,"Richmond Times-Dispatch, May 22, 1915",0,0,0,0,2,0,0,1,0,,,,,,,0,0,0,0,0,0,0,1,0,,,,,,
SRLBJDY,1915-05-22,0,Virginia,regular,,Newport News,1,,Portsmouth,3,,"1,800",1:40,,,,,1915/1915-RTD/RTD-19150520.txt,"Richmond Times-Dispatch, May 23, 1915",0,0,0,0,0,0,0,1,0,,,,,,,1,0,0,0,0,0,2,0,x,,,,,,
KNNDWCS,1915-05-22,0,Virginia,regular,,Petersburg,9,,Rocky Mount,4,,"1,650",1:25,,,,,1915/1915-RTD/RTD-19150520.txt,"Richmond Times-Dispatch, May 23, 1915",2,0,0,2,1,0,2,2,0,,,,,,,0,2,1,0,0,0,0,0,1,,,,,,
WNXHVNQ,1915-05-22,0,Virginia,regular,,Norfolk,2,,Suffolk,0,,,1:20,,,,,1915/1915-RTD/RTD-19150520.txt,"Richmond Times-Dispatch, May 23, 1915",1,1,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
BWLVCXW,1915-05-24,0,Virginia,regular,,Suffolk,7,,Newport News,2,,,1:30,,,,,1915/1915-RTD/RTD-19150520.txt,"Richmond Times-Dispatch, May 25, 1915",0,0,1,0,0,0,0,0,6,,,,,,,0,0,1,0,0,0,0,1,0,,,,,,
ZZNHCGW,1915-05-24,0,Virginia,regular,,Portsmouth,1,,Norfolk,5,,,1:50,,,,,1915/1915-RTD/RTD-19150520.txt,"Richmond Times-Dispatch, May 25, 1915",0,0,0,0,0,0,0,1,0,,,,,,,1,0,0,2,0,0,0,2,x,,,,,,
QKWQPHS,1915-05-24,0,Virginia,regular,,Rocky Mount,0,,Petersburg,1,,900,1:50,,,,#1,1915/1915-RTD/RTD-19150520.txt,"Richmond Times-Dispatch, May 25, 1915",0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,1,,,,
VZLMGLS,1915-05-25,0,Virginia,regular,,Suffolk,4,,Newport News,10,,,1:48,,,,,1915/1915-RTD/RTD-19150520.txt,"Richmond Times-Dispatch, May 26, 1915",1,1,0,0,0,0,2,0,0,,,,,,,0,3,2,0,0,2,0,3,x,,,,,,
FFZNDRN,1915-05-25,0,Virginia,regular,,Portsmouth,2,,Norfolk,4,,,1:45,,,,,1915/1915-RTD/RTD-19150520.txt,"Richmond Times-Dispatch, May 26, 1915",0,0,1,0,0,0,0,0,1,,,,,,,0,0,0,0,2,0,0,2,x,,,,,,
VSJBTSF,1915-05-25,0,Virginia,regular,,Rocky Mount,3,,Petersburg,4,,600,2:00,,,,#1,1915/1915-RTD/RTD-19150520.txt,"Richmond Times-Dispatch, May 26, 1915",0,2,0,0,1,0,0,0,0,0,0,,,,,0,0,0,0,0,1,0,0,2,0,1,,,,
XLXSXDR,1915-05-26,1,Virginia,regular,,Suffolk,2,,Newport News,5,,,1:52,,,,,1915/1915-RTD/RTD-19150520.txt,"Richmond Times-Dispatch, May 27, 1915",1,0,1,0,0,0,0,0,0,,,,,,,0,0,0,0,2,1,1,1,x,,,,,,
SVCVWGN,1915-05-26,2,Virginia,regular,,Suffolk,3,,Newport News,10,,,1:44,,,,,1915/1915-RTD/RTD-19150520.txt,"Richmond Times-Dispatch, May 27, 1915",0,0,0,0,0,0,0,3,0,,,,,,,3,2,1,0,4,0,0,0,x,,,,,,
NPKBCDG,1915-05-26,0,Virginia,regular,,Portsmouth,3,,Norfolk,4,,,1:40,,,,,1915/1915-RTD/RTD-19150520.txt,"Richmond Times-Dispatch, May 27, 1915",1,0,0,0,1,0,0,0,1,,,,,,,0,1,0,1,0,2,0,0,x,,,,,,
QJYHVHT,1915-05-26,0,Virginia,regular,,Rocky Mount,3,,Petersburg,2,,700,1:25,,,,,1915/1915-RTD/RTD-19150520.txt,"Richmond Times-Dispatch, May 27, 1915",0,0,0,2,0,1,0,0,0,,,,,,,0,0,0,1,0,0,0,0,1,,,,,,
JWVZCXJ,1915-06-03,0,Virginia,regular,,Newport News,,,Norfolk,,,,,,postponed,rain,,1915/1915-RTD/RTD-19150603.txt,"Richmond Times-Dispatch, June 4, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BDMWMKZ,1915-06-03,0,Virginia,regular,,Rocky Mount,,,Petersburg,,,,,,postponed,rain,,1915/1915-RTD/RTD-19150603.txt,"Richmond Times-Dispatch, June 4, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
