league.year,league.name,league.phase,person.ref,person.name.last,person.name.given,entry.name,S_FIRST,S_LAST,B_G,P_G,F_1B_G,F_2B_G,F_3B_G,F_SS_G,F_OF_G,F_LF_G,F_CF_G,F_RF_G,F_C_G,F_P_G
1910,Central Kansas League,regular,P2112243,Armstrong,,Ellsworth,1910-07-28,1910-07-28,1,0,1,0,0,0,0,0,0,0,0,0
1910,Central Kansas League,regular,P7093732,Bankhead,,Ellsworth,1910-07-28,1910-07-28,1,0,0,0,0,0,1,0,1,0,0,0
1910,Central Kansas League,regular,P8654045,Griffith,,Chapman,1910-07-28,1910-07-28,1,0,0,1,0,0,0,0,0,0,0,0
1910,Central Kansas League,regular,P9996981,Howell,,Chapman,1910-07-28,1910-07-28,1,0,0,0,1,0,0,0,0,0,0,0
1910,Central Kansas League,regular,P4078745,Jewell,,Ellsworth,1910-07-28,1910-07-28,1,0,0,0,1,0,0,0,0,0,0,0
1910,Central Kansas League,regular,P9778392,Johns,,Ellsworth,1910-07-28,1910-07-28,1,0,0,0,0,0,1,0,0,1,0,0
1910,Central Kansas League,regular,P4509226,McLain,,Ellsworth,1910-07-28,1910-07-28,1,0,0,0,0,0,0,0,0,0,1,0
1910,Central Kansas League,regular,P7722112,Perrell,,Chapman,1910-07-28,1910-07-28,1,0,0,0,0,0,1,0,1,0,0,0
1910,Central Kansas League,regular,P7597219,Pickens,,Ellsworth,1910-07-28,1910-07-28,1,0,0,0,0,1,0,0,0,0,0,0
1910,Central Kansas League,regular,P1543512,Poindexter,,Ellsworth,1910-07-28,1910-07-28,1,0,0,0,0,0,1,1,0,0,0,0
1910,Central Kansas League,regular,P7622294,Reed,,Ellsworth,1910-07-28,1910-07-28,1,0,0,1,0,0,0,0,0,0,0,0
1910,Central Kansas League,regular,P3734440,Robertson,,Chapman,1910-07-28,1910-07-28,1,1,0,0,0,0,0,0,0,0,0,1
1910,Central Kansas League,regular,P2289432,Scanlon,,Chapman,1910-07-28,1910-07-28,1,0,0,0,0,0,0,0,0,0,1,0
1910,Central Kansas League,regular,P4981134,St. John,,Chapman,1910-07-28,1910-07-28,1,0,0,0,0,1,0,0,0,0,0,0
1910,Central Kansas League,regular,P3332561,Taylor,,Ellsworth,1910-07-28,1910-07-28,1,1,0,0,0,0,0,0,0,0,0,1
1910,Central Kansas League,regular,P3016533,Threll,,Chapman,1910-07-28,1910-07-28,1,0,0,0,0,0,1,0,0,1,0,0
1910,Central Kansas League,regular,P4308780,Williams,,Chapman,1910-07-28,1910-07-28,1,0,1,0,0,0,0,0,0,0,0,0
1910,Central Kansas League,regular,P2857902,Woster,,Chapman,1910-07-28,1910-07-28,1,0,0,0,0,0,1,1,0,0,0,0
