team.league,team.key,team.name,source,key,gloss.name.last,gloss.name.first,person.name.last,person.name.first,person.seq,pos
Northern League,NORDUL,Duluth,1915-DNT,19150801-NORDUL-NORSTB-1,Altman,,Allman,,b01,lf
Northern League,NORDUL,Duluth,1915-DNT,19150701-NORDUL-NORSUP-1,,,Altman,,b01,lf
Northern League,NORDUL,Duluth,1915-DNT,19150701-NORDUL-NORSUP-2,,,Altman,,b01,lf
Northern League,NORDUL,Duluth,1915-DNT,19150702-NORDUL-NORSUP-0,,,Altman,,b01,lf
Northern League,NORDUL,Duluth,1915-DNT,19150703-NORDUL-NORSUP-0,,,Altman,,b02,lf
Northern League,NORDUL,Duluth,1915-DNT,19150704-NORDUL-NORSUP-0,,,Altman,,b01,lf
Northern League,NORDUL,Duluth,1915-DNT,19150705-NORDUL-NORSUP-1,,,Altman,,b01,lf
Northern League,NORDUL,Duluth,1915-DNT,19150705-NORDUL-NORSUP-2,,,Altman,,b01,lf
Northern League,NORDUL,Duluth,1915-DNT,19150706-NORDUL-NORWPG-0,,,Altman,,a01,lf
Northern League,NORDUL,Duluth,1915-WT,19150706-NORDUL-NORWPG-0,,,Altman,,a01,lf
Northern League,NORDUL,Duluth,1915-DNT,19150707-NORDUL-NORWPG-1,,,Altman,,a01,lf
Northern League,NORDUL,Duluth,1915-WT,19150707-NORDUL-NORWPG-1,,,Altman,,a01,lf
Northern League,NORDUL,Duluth,1915-DNT,19150707-NORDUL-NORWPG-2,,,Altman,,a01,lf
Northern League,NORDUL,Duluth,1915-WT,19150707-NORDUL-NORWPG-2,,,Altman,,a01,lf
Northern League,NORDUL,Duluth,1915-DNT,19150708-NORDUL-NORWPG-0,,,Altman,,a01,lf
Northern League,NORDUL,Duluth,1915-WT,19150708-NORDUL-NORWPG-0,,,Altman,,a01,lf
Northern League,NORDUL,Duluth,1915-DNT,19150709-NORDUL-NORFTW-0,,,Altman,,b01,lf
Northern League,NORDUL,Duluth,1915-DNT,19150710-NORDUL-NORFTW-0,,,Altman,,b01,lf
Northern League,NORDUL,Duluth,1915-DNT,19150711-NORDUL-NORFTW-0,,,Altman,,b01,lf
Northern League,NORDUL,Duluth,1915-DNT,19150712-NORDUL-NORFTW-0,,,Altman,,b01,lf
Northern League,NORDUL,Duluth,1915-DNT,19150713-NORDUL-NORVIR-0,,,Altman,,b01,lf
Northern League,NORDUL,Duluth,1915-DNT,19150716-NORDUL-NORVIR-0,,,Altman,,b01,lf
Northern League,NORDUL,Duluth,1915-DNT,19150723-NORDUL-NORFAR-0,,,Altman,,b01,lf
Northern League,NORDUL,Duluth,1915-DNT,19150724-NORDUL-NORFAR-0,,,Altman,,b01,lf
Northern League,NORDUL,Duluth,1915-DNT,19150725-NORDUL-NORFAR-1,,,Altman,,b01,lf
Northern League,NORDUL,Duluth,1915-DNT,19150725-NORDUL-NORFAR-2,,,Altman,,b01,lf
Northern League,NORDUL,Duluth,1915-DNT,19150726-NORDUL-NORFAR-0,,,Altman,,b01,lf
Northern League,NORDUL,Duluth,1915-DNT,19150728-NORDUL-NORWPG-0,,,Altman,,a01,lf
Northern League,NORDUL,Duluth,1915-WT,19150728-NORDUL-NORWPG-0,,,Altman,,a01,lf
Northern League,NORDUL,Duluth,1915-DNT,19150729-NORDUL-NORWPG-1,,,Altman,,a02,lf
Northern League,NORDUL,Duluth,1915-WT,19150729-NORDUL-NORWPG-1,,,Altman,,a02,lf
Northern League,NORDUL,Duluth,1915-DNT,19150729-NORDUL-NORWPG-2,,,Altman,,a01,lf
Northern League,NORDUL,Duluth,1915-WT,19150729-NORDUL-NORWPG-2,,,Altman,,a01,lf
Northern League,NORDUL,Duluth,1915-DNT,19150730-NORDUL-NORWPG-1,,,Altman,,a01,lf
Northern League,NORDUL,Duluth,1915-WT,19150730-NORDUL-NORWPG-1,,,Altman,,a01,lf
Northern League,NORDUL,Duluth,1915-DNT,19150730-NORDUL-NORWPG-2,,,Altman,,a01,lf
Northern League,NORDUL,Duluth,1915-WT,19150730-NORDUL-NORWPG-2,,,Altman,,a01,lf
Northern League,NORDUL,Duluth,1915-DNT,19150731-NORDUL-NORWPG-0,,,Altman,,a01,lf
Northern League,NORDUL,Duluth,1915-WT,19150731-NORDUL-NORWPG-0,,,Altman,,a01,lf
Northern League,NORDUL,Duluth,1915-WT,19150801-NORDUL-NORSTB-1,,,Altman,,b01,lf
Northern League,NORDUL,Duluth,1915-DNT,19150801-NORDUL-NORSTB-2,,,Altman,,b01,lf
Northern League,NORDUL,Duluth,1915-WT,19150801-NORDUL-NORSTB-2,,,Altman,,b01,lf
Northern League,NORDUL,Duluth,1915-DNT,19150802-NORDUL-NORSTB-0,,,Altman,,b01,lf
Northern League,NORDUL,Duluth,1915-WT,19150802-NORDUL-NORSTB-0,,,Altman,,b01,lf
Northern League,NORDUL,Duluth,1915-DNT,19150803-NORDUL-NORSTB-0,,,Altman,,b01,lf
Northern League,NORDUL,Duluth,1915-WT,19150803-NORDUL-NORSTB-0,,,Altman,,b01,lf
Northern League,NORDUL,Duluth,1915-DNT,19150805-NORDUL-NORSTB-1,,,Altman,,b01,lf
Northern League,NORDUL,Duluth,1915-WT,19150805-NORDUL-NORSTB-1,,,Altman,,b01,lf
Northern League,NORDUL,Duluth,1915-DNT,19150805-NORDUL-NORSTB-2,,,Altman,,b01,lf
Northern League,NORDUL,Duluth,1915-WT,19150805-NORDUL-NORSTB-2,,,Altman,,b01,lf
Northern League,NORDUL,Duluth,1915-DNT,19150806-NORDUL-NORWPG-0,,,Altman,,b01,lf
Northern League,NORDUL,Duluth,1915-WT,19150806-NORDUL-NORWPG-0,,,Altman,,b01,lf
Northern League,NORDUL,Duluth,1915-DNT,19150807-NORDUL-NORWPG-0,,,Altman,,b00,lf
Northern League,NORDUL,Duluth,1915-DNT,19150808-NORDUL-NORWPG-1,,,Altman,,b00,lf
Northern League,NORDUL,Duluth,1915-DNT,19150808-NORDUL-NORWPG-2,,,Altman,,b00,lf
Northern League,NORDUL,Duluth,1915-DNT,19150809-NORDUL-NORWPG-0,,,Altman,,b00,lf
Northern League,NORDUL,Duluth,1915-WT,19150809-NORDUL-NORWPG-0,,,Altman,,b00,lf
Northern League,NORDUL,Duluth,1915-DNT,19150810-NORDUL-NORWPG-0,,,Altman,,b00,lf
Northern League,NORDUL,Duluth,1915-WT,19150810-NORDUL-NORWPG-0,,,Altman,,b00,lf
Northern League,NORDUL,Duluth,1915-DNT,19150811-NORDUL-NORVIR-0,,,Altman,,a00,lf
Northern League,NORDUL,Duluth,1915-DNT,19150812-NORDUL-NORVIR-0,,,Altman,,a00,lf
Northern League,NORDUL,Duluth,1915-DNT,19150813-NORDUL-NORVIR-0,,,Altman,,a00,lf
Northern League,NORDUL,Duluth,1915-DNT,19150814-NORDUL-NORVIR-0,,,Altman,,b00,lf
Northern League,NORDUL,Duluth,1915-DNT,19150815-NORDUL-NORVIR-1,,,Altman,,b00,lf
