key,league,date,number,source,team1.name,team1.align,team1.score,team2.name,team2.align,team2.score,status_code,status_reason
19150506-NORDUL-NORWPG-0,Northern League,1915-05-06,0,1915-DNT,Duluth,a,,Winnipeg,h,,postponed,
19150506-NORDUL-NORWPG-0,Northern League,1915-05-06,0,1915-GFDH,Duluth,a,,Winnipeg,h,,postponed,
19150506-NORDUL-NORWPG-0,Northern League,1915-05-06,0,1915-WT,Duluth,a,,Winnipeg,h,,postponed,
19150506-NORFAR-NORVIR-0,Northern League,1915-05-06,0,1915-DNT,Virginia,a,,Fargo-Moorhead,h,,postponed,
19150506-NORFAR-NORVIR-0,Northern League,1915-05-06,0,1915-GFDH,Virginia,a,,Fargo-Moorhead,h,,postponed,
19150506-NORFAR-NORVIR-0,Northern League,1915-05-06,0,1915-WT,Virginia,a,,Fargo-Moorhead,h,,postponed,
19150506-NORFTW-NORGRF-0,Northern League,1915-05-06,0,1915-DNT,Fort William-Port Arthur,a,,Grand Forks,h,,postponed,
19150506-NORFTW-NORGRF-0,Northern League,1915-05-06,0,1915-GFDH,Fort William-Port Arthur,a,,Grand Forks,h,,postponed,
19150506-NORFTW-NORGRF-0,Northern League,1915-05-06,0,1915-WT,Fort William-Port Arthur,a,,Grand Forks,h,,postponed,
19150506-NORSTB-NORSUP-0,Northern League,1915-05-06,0,1915-DNT,Superior,a,,St. Boniface,h,,postponed,
19150506-NORSTB-NORSUP-0,Northern League,1915-05-06,0,1915-GFDH,Superior,a,,St. Boniface,h,,postponed,
19150506-NORSTB-NORSUP-0,Northern League,1915-05-06,0,1915-WT,Superior,a,,St. Boniface,h,,postponed,
19150507-NORDUL-NORWPG-0,Northern League,1915-05-07,0,1915-DNT,Duluth,a,,Winnipeg,h,,postponed,
19150507-NORDUL-NORWPG-0,Northern League,1915-05-07,0,1915-GFDH,Duluth,a,,Winnipeg,h,,postponed,
19150507-NORDUL-NORWPG-0,Northern League,1915-05-07,0,1915-WT,Duluth,a,,Winnipeg,h,,postponed,
19150507-NORFAR-NORVIR-0,Northern League,1915-05-07,0,1915-DNT,Virginia,a,,Fargo-Moorhead,h,,postponed,
19150507-NORFAR-NORVIR-0,Northern League,1915-05-07,0,1915-GFDH,Virginia,a,,Fargo-Moorhead,h,,postponed,
19150507-NORFAR-NORVIR-0,Northern League,1915-05-07,0,1915-WT,Virginia,a,,Fargo-Moorhead,h,,postponed,
19150507-NORFTW-NORGRF-0,Northern League,1915-05-07,0,1915-DNT,Fort William-Port Arthur,a,,Grand Forks,h,,postponed,
19150507-NORFTW-NORGRF-0,Northern League,1915-05-07,0,1915-GFDH,Fort William-Port Arthur,a,,Grand Forks,h,,postponed,
19150507-NORFTW-NORGRF-0,Northern League,1915-05-07,0,1915-WT,Fort William-Port Arthur,a,,Grand Forks,h,,postponed,
19150507-NORSTB-NORSUP-0,Northern League,1915-05-07,0,1915-DNT,Superior,a,,St. Boniface,h,,postponed,
19150507-NORSTB-NORSUP-0,Northern League,1915-05-07,0,1915-GFDH,Superior,a,,St. Boniface,h,,postponed,
19150507-NORSTB-NORSUP-0,Northern League,1915-05-07,0,1915-WT,Superior,a,,St. Boniface,h,,postponed,
19150508-NORDUL-NORWPG-0,Northern League,1915-05-08,0,1915-DNT,Duluth,a,,Winnipeg,h,,final,
19150508-NORDUL-NORWPG-0,Northern League,1915-05-08,0,1915-GFDH,Duluth,a,6.0,Winnipeg,h,7.0,final,
19150508-NORDUL-NORWPG-0,Northern League,1915-05-08,0,1915-WT,Duluth,a,6,Winnipeg,h,7,final,
19150508-NORFAR-NORVIR-0,Northern League,1915-05-08,0,1915-DNT,Virginia,a,5.0,Fargo-Moorhead,h,2.0,final,
19150508-NORFAR-NORVIR-0,Northern League,1915-05-08,0,1915-GFDH,Virginia,a,,Fargo-Moorhead,h,,final,
19150508-NORFAR-NORVIR-0,Northern League,1915-05-08,0,1915-WT,Virginia,a,,Fargo-Moorhead,h,,final,
19150508-NORFTW-NORGRF-0,Northern League,1915-05-08,0,1915-DNT,Fort William-Port Arthur,a,3.0,Grand Forks,h,6.0,final,
19150508-NORFTW-NORGRF-0,Northern League,1915-05-08,0,1915-GFDH,Fort William-Port Arthur,a,3.0,Grand Forks,h,6.0,final,
19150508-NORFTW-NORGRF-0,Northern League,1915-05-08,0,1915-WT,Fort William-Port Arthur,a,,Grand Forks,h,,final,
