game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first
HMJFPCZ,1915,Buckeye League,1915-05-19,0,regular,P5960446,Pastorius,
WTWXMWB,1915,Buckeye League,1915-05-21,0,regular,P5960446,Pastorius,
FNQQNVD,1915,Buckeye League,1915-05-22,0,regular,P5960446,Pastorius,
SPLSTXJ,1915,Buckeye League,1915-05-23,0,regular,P5960446,Pastorius,
XYJFSZT,1915,Buckeye League,1915-05-25,0,regular,P4435055,Taylor,
QBHKBPM,1915,Buckeye League,1915-05-27,0,regular,P2245200,Peterman,
FSHXBJP,1915,Buckeye League,1915-05-28,0,regular,P2245200,Peterman,
KVJCXKW,1915,Buckeye League,1915-05-31,1,regular,P5960446,Pastorius,
NVBSXZG,1915,Buckeye League,1915-05-31,2,regular,P5960446,Pastorius,
