team.league,team.key,team.name,source,key,gloss.name.last,gloss.name.first,person.name.last,person.name.first,person.seq,pos
Dallas City League,DCTBRN,Brown Cracker,1915-DMN,19150501-DCTBRN-DCTDRG-0,,,Ackley,,b06,rf
Dallas City League,DCTBRN,Brown Cracker,1915-DMN,19150508-DCTBRN-DCTINT-0,,,Ackley,,b03,rf
Dallas City League,DCTBRN,Brown Cracker,1915-DMN,19150515-DCTBRN-DCTWUN-0,,,Ackley,,a04,rf
Dallas City League,DCTBRN,Brown Cracker,1915-DMN,19150605-DCTBRN-DCTDRG-0,,,Ackley,,a04,rf-cf
Dallas City League,DCTBRN,Brown Cracker,1915-DMN,19150605-DCTBRN-DCTINT-0,,,Ackley,,a05,rf
Dallas City League,DCTBRN,Brown Cracker,1915-DMN,19150612-DCTBRN-DCTWUN-0,,,Ackley,,b04,rf
Dallas City League,DCTBRN,Brown Cracker,1915-DMN,19150605-DCTBRN-DCTDRG-0,,,Ballafant,,a05,3b
Dallas City League,DCTBRN,Brown Cracker,1915-DMN,19150605-DCTBRN-DCTINT-0,,,Ballafant,,a02,3b
Dallas City League,DCTBRN,Brown Cracker,1915-DMN,19150501-DCTBRN-DCTDRG-0,,,Ballard,,b03,ss
Dallas City League,DCTBRN,Brown Cracker,1915-DMN,19150508-DCTBRN-DCTINT-0,,,Ballard,,b02,ss
Dallas City League,DCTBRN,Brown Cracker,1915-DMN,19150515-DCTBRN-DCTWUN-0,,,Ballard,,a02,ss-2b
Dallas City League,DCTBRN,Brown Cracker,1915-DMN,19150522-DCTBRN-DCTFRM-0,,,Ballard,,b06,ss
Dallas City League,DCTBRN,Brown Cracker,1915-DMN,19150529-DCTBRN-DCTTXC-0,,,Ballard,,b06,ss
Dallas City League,DCTBRN,Brown Cracker,1915-DMN,19150605-DCTBRN-DCTDRG-0,,,Ballard,,a07,ss
Dallas City League,DCTBRN,Brown Cracker,1915-DMN,19150605-DCTBRN-DCTINT-0,,,Ballard,,a07,ss
Dallas City League,DCTBRN,Brown Cracker,1915-DMN,19150612-DCTBRN-DCTWUN-0,,,Ballard,,b06,ss
Dallas City League,DCTBRN,Brown Cracker,1915-DMN,19150501-DCTBRN-DCTDRG-0,,,Black,,b04,c
Dallas City League,DCTBRN,Brown Cracker,1915-DMN,19150529-DCTBRN-DCTTXC-0,,,Currens,,b05,c
Dallas City League,DCTBRN,Brown Cracker,1915-DMN,19150501-DCTBRN-DCTDRG-0,,,Erwin,,b07,lf
Dallas City League,DCTBRN,Brown Cracker,1915-DMN,19150508-DCTBRN-DCTINT-0,,,Erwin,,b01,lf
Dallas City League,DCTBRN,Brown Cracker,1915-DMN,19150515-DCTBRN-DCTWUN-0,,,Erwin,,a01,lf
