key,date,number,league,phase,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,outsatend,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,away.score.14,away.score.15,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13,home.score.14,home.score.15
CSPSZRY,1915-05-17,0,Northern,regular,,Superior,,,Grand Forks,,,,,,postponed,snow,,1915/1915-DNT/DNT-19150513.txt,"Duluth News-Tribune, May 18, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JVGBDCZ,1915-05-17,0,Northern,regular,,Fort William-Port Arthur,,,St. Boniface,,,,,,postponed,snow,,1915/1915-DNT/DNT-19150513.txt,"Duluth News-Tribune, May 18, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBVLVYR,1915-05-17,0,Northern,regular,,Virginia,,,Winnipeg,,,,,,postponed,snow,,1915/1915-DNT/DNT-19150513.txt,"Duluth News-Tribune, May 18, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TZFBDJW,1915-05-18,0,Northern,regular,,Superior,1,,Fargo-Moorhead,4,,,,,final,,,1915/1915-DNT/DNT-19150513.txt,"Duluth News-Tribune, May 19, 1915",0,0,0,1,0,0,0,0,0,,,,,,,0,1,0,1,2,0,0,0,0,,,,,,
TXWWYKD,1915-05-18,0,Northern,regular,,Duluth,1,,Grand Forks,7,,,1:35,,final,,,1915/1915-DNT/DNT-19150513.txt,"Duluth News-Tribune, May 19, 1915",1,0,0,0,0,0,0,0,0,,,,,,,0,0,0,2,0,0,1,4,x,,,,,,
XQDJZXF,1915-05-18,0,Northern,regular,,Virginia,3,,St. Boniface,5,,,,,final,,,1915/1915-DNT/DNT-19150513.txt,"Duluth News-Tribune, May 19, 1915",0,0,0,0,0,0,2,1,0,,,,,,,0,0,0,0,5,0,0,0,x,,,,,,
QZGYZYF,1915-05-18,0,Northern,regular,,Fort William-Port Arthur,10,,Winnipeg,2,,,,,final,,,1915/1915-DNT/DNT-19150513.txt,"Duluth News-Tribune, May 19, 1915",3,0,1,2,0,2,0,2,0,,,,,,,0,0,0,0,0,0,0,1,1,,,,,,
GPSPSCS,1915-05-19,0,Northern,regular,,Superior,7,,Fargo-Moorhead,6,,,,,final,,,1915/1915-DNT/DNT-19150513.txt,"Duluth News-Tribune, May 20, 1915",1,2,0,0,0,0,2,0,1,,,,,,,0,0,1,0,0,1,2,2,0,,,,,,
GXHVPLZ,1915-05-19,0,Northern,regular,,Duluth,2,,Grand Forks,3,,,2:00,,final,,,1915/1915-DNT/DNT-19150513.txt,"Duluth News-Tribune, May 20, 1915",0,0,0,2,0,0,0,0,0,,,,,,,0,0,0,0,0,1,0,0,2,,,,,,
STPZXPH,1915-05-19,0,Northern,regular,,Virginia,4,,St. Boniface,12,,,,,final,,,1915/1915-DNT/DNT-19150513.txt,"Duluth News-Tribune, May 20, 1915",0,0,1,0,1,1,0,0,1,,,,,,,3,8,0,0,0,0,0,1,x,,,,,,
KZHWCMS,1915-05-19,0,Northern,regular,,Fort William-Port Arthur,9,,Winnipeg,7,,,,,final,,,1915/1915-DNT/DNT-19150513.txt,"Duluth News-Tribune, May 20, 1915",1,1,0,3,0,3,0,1,0,,,,,,,2,1,3,0,1,0,0,0,0,,,,,,
PHHDCXR,1915-05-20,0,Northern,regular,,Superior,3,,Fargo-Moorhead,8,,,,,final,,,1915/1915-DNT/DNT-19150520.txt,"Duluth News-Tribune, May 21, 1915",0,0,1,0,0,2,0,,,,,,,,,0,0,0,0,0,8,0,,,,,,,,
SNCNTBR,1915-05-20,0,Northern,regular,,Duluth,6,,Grand Forks,4,,,2:00,,final,,,1915/1915-DNT/DNT-19150520.txt,"Duluth News-Tribune, May 21, 1915",0,2,0,0,0,2,2,0,0,,,,,,,0,0,3,0,0,0,1,0,0,,,,,,
HVGLPYS,1915-05-20,0,Northern,regular,,Virginia,10,,St. Boniface,2,,,,,final,,,1915/1915-DNT/DNT-19150520.txt,"Duluth News-Tribune, May 21, 1915",0,1,1,1,1,1,1,3,1,,,,,,,0,0,2,0,0,0,0,0,0,,,,,,
SGYZPCG,1915-05-20,0,Northern,regular,,Fort William-Port Arthur,4,,Winnipeg,3,,,,,final,,,1915/1915-DNT/DNT-19150520.txt,"Duluth News-Tribune, May 21, 1915",0,0,3,1,0,0,0,0,0,,,,,,,0,1,0,1,1,0,0,0,0,,,,,,
GWSYTDN,1915-05-21,0,Northern,regular,,Superior,,,Duluth,,,,,,postponed,rain,,1915/1915-DNT/DNT-19150520.txt,"Duluth News-Tribune, May 22, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GWLJQKM,1915-05-21,0,Northern,regular,,Virginia,6,,Fort William-Port Arthur,3,,,,,final,,,1915/1915-DNT/DNT-19150520.txt,"Duluth News-Tribune, May 22, 1915",3,0,0,0,0,3,0,,,,,,,,,0,0,0,0,3,0,0,,,,,,,,
TYCTYKR,1915-05-21,0,Northern,regular,,Grand Forks,0,,St. Boniface,6,,,,,final,,,1915/1915-DNT/DNT-19150520.txt,"Duluth News-Tribune, May 22, 1915",0,0,0,0,0,0,0,0,0,,,,,,,0,4,0,0,2,0,0,0,x,,,,,,
SHFGXKQ,1915-05-21,0,Northern,regular,,Fargo-Moorhead,6,,Winnipeg,1,,,,,final,,,1915/1915-DNT/DNT-19150520.txt,"Duluth News-Tribune, May 22, 1915",0,0,0,5,0,0,0,1,0,,,,,,,0,0,0,0,0,1,0,0,0,,,,,,
ZQCKYXX,1915-05-22,0,Northern,regular,,Superior,4,,Duluth,5,,1459,2:10,,final,,,1915/1915-DNT/DNT-19150520.txt,"Duluth News-Tribune, May 23, 1915",0,0,0,0,1,1,0,2,0,0,0,,,,,2,1,0,0,0,1,0,0,0,0,1,,,,
FTTTQRQ,1915-05-22,1,Northern,regular,,Virginia,,,Fort William-Port Arthur,,,,,,final,,,1915/1915-DNT/DNT-19150520.txt,"Duluth News-Tribune, May 23, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XBSWFBB,1915-05-22,2,Northern,regular,,Virginia,1,,Fort William-Port Arthur,6,,,,,final,,,1915/1915-DNT/DNT-19150520.txt,"Duluth News-Tribune, May 23, 1915",0,0,0,0,0,0,1,0,,,,,,,,2,0,2,0,0,2,0,0,,,,,,,
FJLQYMB,1915-05-22,1,Northern,regular,,Grand Forks,,,St. Boniface,,,,,,final,,,1915/1915-DNT/DNT-19150520.txt,"Duluth News-Tribune, May 23, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWNDSTH,1915-05-22,2,Northern,regular,,Grand Forks,2,,St. Boniface,10,,,,,final,,,1915/1915-DNT/DNT-19150520.txt,"Duluth News-Tribune, May 23, 1915",0,0,0,1,0,1,0,,,,,,,,,0,1,0,2,3,0,4,,,,,,,,
CZXJTVZ,1915-05-22,1,Northern,regular,,Fargo-Moorhead,,,Winnipeg,,,,,,final,,,1915/1915-DNT/DNT-19150520.txt,"Duluth News-Tribune, May 23, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXZFXT,1915-05-22,2,Northern,regular,,Fargo-Moorhead,8,,Winnipeg,3,,,,,final,,,1915/1915-DNT/DNT-19150520.txt,"Duluth News-Tribune, May 23, 1915",1,0,3,2,1,0,1,0,0,,,,,,,0,1,1,0,0,0,1,0,0,,,,,,
JFWXKBP,1915-05-23,0,Northern,regular,,Superior,0,,Duluth,2,,,1:28,,final,,,1915/1915-DNT/DNT-19150520.txt,"Duluth News-Tribune, May 24, 1915",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,2,0,x,,,,,,
YTCBZPJ,1915-05-24,1,Northern,regular,,Superior,6,,Duluth,8,,,1:30,,final,,,1915/1915-DNT/DNT-19150520.txt,"Duluth News-Tribune, May 25, 1915",1,0,0,1,0,0,0,1,3,,,,,,,0,6,2,0,0,0,0,0,x,,,,,,
VLZCTHJ,1915-05-24,2,Northern,regular,,Superior,5,,Duluth,5,,,1:30,,final,,,1915/1915-DNT/DNT-19150520.txt,"Duluth News-Tribune, May 25, 1915",0,2,0,2,1,0,,,,,,,,,,2,3,0,0,0,0,,,,,,,,,
GBBSVTN,1915-05-24,1,Northern,regular,,Virginia,4,,Fort William-Port Arthur,5,,,,,final,,,1915/1915-DNT/DNT-19150520.txt,"Duluth News-Tribune, May 25, 1915",0,0,0,2,0,0,0,2,0,0,0,,,,,1,0,1,2,0,0,0,0,0,0,1,,,,
HRSGWVD,1915-05-24,2,Northern,regular,,Virginia,4,,Fort William-Port Arthur,5,,,,,final,,,1915/1915-DNT/DNT-19150520.txt,"Duluth News-Tribune, May 25, 1915",0,1,1,0,0,2,0,0,0,,,,,,,2,1,0,0,0,0,0,0,2,,,,,,
VLHLYFV,1915-05-24,1,Northern,regular,,Grand Forks,,,St. Boniface,,,,,,final,,,1915/1915-DNT/DNT-19150520.txt,"Duluth News-Tribune, May 25, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WVJZTZH,1915-05-24,2,Northern,regular,,Grand Forks,3,,St. Boniface,10,,,,,final,,,1915/1915-DNT/DNT-19150520.txt,"Duluth News-Tribune, May 25, 1915",0,0,0,0,0,0,0,0,3,,,,,,,0,3,1,0,0,0,0,2,4,,,,,,
LVRPQJM,1915-05-24,1,Northern,regular,,Fargo-Moorhead,,,Winnipeg,,,,,,final,,,1915/1915-DNT/DNT-19150520.txt,"Duluth News-Tribune, May 25, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XDVCYZM,1915-05-24,2,Northern,regular,,Fargo-Moorhead,3,,Winnipeg,6,,,,,final,,,1915/1915-DNT/DNT-19150520.txt,"Duluth News-Tribune, May 25, 1915",0,2,0,0,0,0,0,1,0,,,,,,,1,0,0,0,0,4,0,1,x,,,,,,
FYYMXMJ,1915-05-25,0,Northern,regular,,Superior,12,,Duluth,4,,,2:25,,final,,,1915/1915-DNT/DNT-19150520.txt,"Duluth News-Tribune, May 26, 1915",0,2,1,0,6,0,3,0,0,,,,,,,0,0,4,0,0,0,0,0,0,,,,,,
DLGDNGF,1915-05-25,0,Northern,regular,,Virginia,5,,Fort William-Port Arthur,3,,,,,final,,,1915/1915-DNT/DNT-19150520.txt,"Duluth News-Tribune, May 26, 1915",0,0,0,0,0,0,0,2,3,,,,,,,2,0,0,0,0,0,1,0,0,,,,,,
GWSWTRH,1915-05-25,0,Northern,regular,,Grand Forks,0,,St. Boniface,10,,,,,final,,,1915/1915-DNT/DNT-19150520.txt,"Duluth News-Tribune, May 26, 1915",0,0,0,0,0,0,0,0,0,,,,,,,0,0,2,0,0,1,7,0,x,,,,,,
XRZTFHJ,1915-05-25,0,Northern,regular,,Fargo-Moorhead,7,,Winnipeg,0,,,,,final,,,1915/1915-DNT/DNT-19150520.txt,"Duluth News-Tribune, May 26, 1915",1,0,3,1,0,0,1,1,0,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
ZQJVLKS,1915-05-26,0,Northern,regular,,Fargo-Moorhead,6,,St. Boniface,4,,,,,final,,,1915/1915-DNT/DNT-19150520.txt,"Duluth News-Tribune, May 27, 1915",3,0,1,1,0,0,1,0,0,,,,,,,3,0,0,0,0,0,0,0,1,,,,,,
QCQBGPG,1915-05-26,0,Northern,regular,,Duluth,10,,Superior,2,,"1,576",,,final,,,1915/1915-DNT/DNT-19150520.txt,"Duluth News-Tribune, May 27, 1915",0,0,0,2,5,1,0,2,0,,,,,,,0,1,0,0,0,0,0,0,1,,,,,,
QDZFHWQ,1915-05-26,0,Northern,regular,,Fort William-Port Arthur,3,,Virginia,6,,"2,000",1:30,,final,,,1915/1915-DNT/DNT-19150520.txt,"Duluth News-Tribune, May 27, 1915",0,0,0,2,0,1,0,0,0,,,,,,,0,0,0,0,0,2,0,4,x,,,,,,
FTZZQTZ,1915-05-26,0,Northern,regular,,Grand Forks,10,,Winnipeg,4,,,,,final,,,1915/1915-DNT/DNT-19150520.txt,"Duluth News-Tribune, May 27, 1915",0,0,4,0,0,0,2,2,2,,,,,,,0,0,0,0,1,0,0,0,3,,,,,,
ZKDRJNY,1915-05-27,0,Northern,regular,,Fargo-Moorhead,5,,St. Boniface,7,,,,,final,,,1915/1915-DNT/DNT-19150527.txt,"Duluth News-Tribune, May 28, 1915",2,0,0,2,0,1,0,0,0,,,,,,,0,0,1,0,1,2,2,1,x,,,,,,
QDWJLFQ,1915-05-27,0,Northern,regular,,Duluth,4,,Superior,5,,,,,final,,,1915/1915-DNT/DNT-19150527.txt,"Duluth News-Tribune, May 28, 1915",0,4,0,0,0,0,0,0,0,,,,,,,0,0,1,0,0,0,0,2,2,,,,,,
RMQCQWS,1915-05-27,0,Northern,regular,,Fort William-Port Arthur,3,,Virginia,6,,,2:00,,final,,,1915/1915-DNT/DNT-19150527.txt,"Duluth News-Tribune, May 28, 1915",0,0,0,2,0,1,0,0,0,,,,,,,0,0,0,0,0,2,0,4,x,,,,,,
GKDWVZR,1915-05-27,0,Northern,regular,,Grand Forks,3,,Winnipeg,15,,,,,final,,,1915/1915-DNT/DNT-19150527.txt,"Duluth News-Tribune, May 28, 1915",2,0,0,0,0,0,0,0,0,,,,,,,1,6,0,1,1,6,0,0,x,,,,,,
YHSSTNQ,1915-05-28,0,Northern,regular,,Fargo-Moorhead,5,,St. Boniface,4,,,,,final,,,1915/1915-DNT/DNT-19150527.txt,"Duluth News-Tribune, May 29, 1915",2,3,0,0,0,0,0,0,0,,,,,,,0,0,2,0,2,0,0,0,0,,,,,,
FNGWSBS,1915-05-28,0,Northern,regular,,Duluth,,,Superior,,,,,,final,,,1915/1915-DNT/DNT-19150527.txt,"Duluth News-Tribune, May 29, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YFVPDNJ,1915-05-28,0,Northern,regular,,Fort William-Port Arthur,11,,Virginia,2,,,1:55,,final,,,1915/1915-DNT/DNT-19150527.txt,"Duluth News-Tribune, May 29, 1915",0,1,1,0,0,0,4,4,1,,,,,,,0,1,0,0,1,0,0,0,0,,,,,,
NKMZPFF,1915-05-28,0,Northern,regular,,Grand Forks,6,,Winnipeg,4,,,,,final,,,1915/1915-DNT/DNT-19150527.txt,"Duluth News-Tribune, May 29, 1915",2,0,0,0,0,0,0,4,0,,,,,,,0,0,0,0,0,0,1,3,0,,,,,,
BMHJRPH,1915-05-29,0,Northern,regular,,Fargo-Moorhead,2,,St. Boniface,3,,,,,final,,,1915/1915-DNT/DNT-19150527.txt,"Duluth News-Tribune, May 30, 1915",0,0,1,1,0,0,0,0,0,,,,,,,0,0,1,0,0,0,0,1,1,,,,,,
MYHWHQK,1915-05-29,0,Northern,regular,,Duluth,0,,Superior,2,,,1:35,,final,,,1915/1915-DNT/DNT-19150527.txt,"Duluth News-Tribune, May 30, 1915",0,0,0,0,0,0,0,0,0,,,,,,,2,0,0,0,0,0,0,0,x,,,,,,
NCWHFJQ,1915-05-29,0,Northern,regular,,Fort William-Port Arthur,1,,Virginia,3,,,1:20,,final,,,1915/1915-DNT/DNT-19150527.txt,"Duluth News-Tribune, May 30, 1915",0,0,0,0,0,0,1,0,0,,,,,,,1,0,0,0,0,0,0,2,x,,,,,,
