key,date,number,league,phase,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,outsatend,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,away.score.14,away.score.15,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13,home.score.14,home.score.15
FGJHPYR,1915-06-12,0,New York State,regular,,Albany,4,,Scranton,5,,,,,,,,1915/1915-BPSB/BPSB-19150610.txt,"Binghamton Press & Sun-Bulletin, June 14, 1915",0,1,0,1,0,1,1,0,0,,,,,,,0,3,0,0,0,0,0,2,x,,,,,,
RSVDXJR,1915-06-12,1,New York State,regular,,Binghamton,9,,Syracuse,6,,,2:10,,,,,1915/1915-BPSB/BPSB-19150610.txt,"Binghamton Press & Sun-Bulletin, June 14, 1915",1,1,0,0,0,0,4,0,0,0,3,,,,,0,1,0,0,4,1,0,0,0,0,0,,,,
GTXTRZZ,1915-06-12,2,New York State,regular,,Binghamton,4,,Syracuse,2,,,1:35,,,,,1915/1915-BPSB/BPSB-19150610.txt,"Binghamton Press & Sun-Bulletin, June 14, 1915",1,0,0,0,3,0,0,,,,,,,,,0,0,2,0,0,0,0,,,,,,,,
WMBWWCJ,1915-06-12,0,New York State,regular,,Troy,2,,Wilkes-Barre,0,,,,,,,,1915/1915-BPSB/BPSB-19150610.txt,"Binghamton Press & Sun-Bulletin, June 14, 1915",0,1,1,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
NHCGWYM,1915-06-19,0,New York State,regular,,Binghamton,6,,Scranton,1,,,2:00,,,,,1915/1915-BPSB/BPSB-19150617.txt,"Binghamton Press & Sun-Bulletin, June 21, 1915",0,1,3,0,0,0,0,0,2,,,,,,,0,0,0,0,0,0,0,0,1,,,,,,
TZZCXMK,1915-06-19,0,New York State,regular,,Troy,5,,Syracuse,3,,,,,,,,1915/1915-BPSB/BPSB-19150617.txt,"Binghamton Press & Sun-Bulletin, June 21, 1915",0,0,0,1,4,0,0,0,0,,,,,,,0,0,2,0,0,0,0,0,1,,,,,,
SKYWLXY,1915-06-26,0,New York State,regular,,Scranton,1,,Albany,4,,,,,,,,1915/1915-BPSB/BPSB-19150624.txt,"Binghamton Press & Sun-Bulletin, June 28, 1915",0,0,0,0,0,1,0,0,0,,,,,,,0,2,0,0,0,1,0,1,x,,,,,,
VGQQLFG,1915-06-26,1,New York State,regular,,Syracuse,1,,Binghamton,11,,,2:07,,,,,1915/1915-BPSB/BPSB-19150624.txt,"Binghamton Press & Sun-Bulletin, June 28, 1915",0,0,0,0,0,0,0,1,0,,,,,,,0,2,0,1,1,2,3,2,x,,,,,,
KCGZCWR,1915-06-26,2,New York State,regular,,Syracuse,2,,Binghamton,5,,,1:20,,,,,1915/1915-BPSB/BPSB-19150624.txt,"Binghamton Press & Sun-Bulletin, June 28, 1915",1,0,0,0,1,0,0,,,,,,,,,3,0,1,1,0,0,x,,,,,,,,
YTNFSJT,1915-06-26,0,New York State,regular,,Wilkes-Barre,4,,Troy,5,,,,,,,,1915/1915-BPSB/BPSB-19150624.txt,"Binghamton Press & Sun-Bulletin, June 28, 1915",1,0,0,0,2,0,0,1,0,,,,,,,0,0,1,0,0,1,1,2,x,,,,,,
YGNFXKY,1915-07-10,1,New York State,regular,,Elmira,1,,Albany,4,,,,,,,,1915/1915-BPSB/BPSB-19150708.txt,"Binghamton Press & Sun-Bulletin, July 12, 1915",0,0,0,1,0,0,0,0,0,,,,,,,3,0,1,0,0,0,0,0,x,,,,,,
MVMVRXN,1915-07-10,2,New York State,regular,,Elmira,2,,Albany,1,,,,,,,,1915/1915-BPSB/BPSB-19150708.txt,"Binghamton Press & Sun-Bulletin, July 12, 1915",0,0,2,0,0,0,0,,,,,,,,,0,0,0,1,0,0,0,,,,,,,,
PLXTFCB,1915-07-10,1,New York State,regular,,Scranton,0,,Syracuse,4,,,,,,,,1915/1915-BPSB/BPSB-19150708.txt,"Binghamton Press & Sun-Bulletin, July 12, 1915",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,2,0,1,1,x,,,,,,
BDFDXDW,1915-07-10,2,New York State,regular,,Scranton,2,,Syracuse,4,,,,,,,,1915/1915-BPSB/BPSB-19150708.txt,"Binghamton Press & Sun-Bulletin, July 12, 1915",0,0,0,0,0,2,0,,,,,,,,,1,0,0,0,2,1,x,,,,,,,,
BDDMTSQ,1915-07-10,1,New York State,regular,,Binghamton,0,,Troy,5,,,1:30,,,,,1915/1915-BPSB/BPSB-19150708.txt,"Binghamton Press & Sun-Bulletin, July 12, 1915",0,0,0,0,0,0,0,0,0,,,,,,,0,1,0,1,1,2,0,0,x,,,,,,
SSKVQYS,1915-07-10,2,New York State,regular,,Binghamton,9,,Troy,1,,,1:25,,,,,1915/1915-BPSB/BPSB-19150708.txt,"Binghamton Press & Sun-Bulletin, July 12, 1915",0,0,0,2,0,0,7,,,,,,,,,0,1,0,0,0,0,0,,,,,,,,
TMNQMPG,1915-07-10,1,New York State,regular,,Wilkes-Barre,3,,Utica,9,,,,,,,,1915/1915-BPSB/BPSB-19150708.txt,"Binghamton Press & Sun-Bulletin, July 12, 1915",0,0,0,0,0,0,0,3,0,,,,,,,0,1,1,2,1,2,2,0,x,,,,,,
YXMBJSZ,1915-07-10,2,New York State,regular,,Wilkes-Barre,3,,Utica,8,,,,,,,,1915/1915-BPSB/BPSB-19150708.txt,"Binghamton Press & Sun-Bulletin, July 12, 1915",0,1,0,0,1,1,0,,,,,,,,,4,2,0,0,1,1,x,,,,,,,,
NJJPJLH,1915-07-17,1,New York State,regular,,Troy,1,,Binghamton,2,,,1:36,,,,,1915/1915-BPSB/BPSB-19150715.txt,"Binghamton Press & Sun-Bulletin, July 19, 1915",0,0,0,0,1,0,0,0,0,,,,,,,1,0,0,0,0,0,0,0,1,,,,,,
YTBHMHD,1915-07-17,2,New York State,regular,,Troy,2,,Binghamton,3,,,1:15,,,,,1915/1915-BPSB/BPSB-19150715.txt,"Binghamton Press & Sun-Bulletin, July 19, 1915",0,0,1,1,0,0,0,,,,,,,,,0,0,0,3,0,0,x,,,,,,,,
FYHLWTQ,1915-07-17,1,New York State,regular,,Syracuse,0,,Scranton,6,,,,,,,,1915/1915-BPSB/BPSB-19150715.txt,"Binghamton Press & Sun-Bulletin, July 19, 1915",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,5,1,0,0,x,,,,,,
RGGSGVP,1915-07-17,2,New York State,regular,,Syracuse,3,,Scranton,4,,,,,,,,1915/1915-BPSB/BPSB-19150715.txt,"Binghamton Press & Sun-Bulletin, July 19, 1915",0,0,0,0,0,0,3,0,,,,,,,,0,0,0,1,0,0,2,1,,,,,,,
RNLXYVN,1915-07-17,1,New York State,regular,,Utica,1,,Wilkes-Barre,0,,,,,,,,1915/1915-BPSB/BPSB-19150715.txt,"Binghamton Press & Sun-Bulletin, July 19, 1915",1,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
QPYYRLD,1915-07-17,2,New York State,regular,,Utica,6,,Wilkes-Barre,1,,,,,,,,1915/1915-BPSB/BPSB-19150715.txt,"Binghamton Press & Sun-Bulletin, July 19, 1915",0,2,3,0,0,0,1,,,,,,,,,0,0,0,0,0,1,0,,,,,,,,
RCWDRJY,1915-07-24,1,New York State,regular,,Scranton,7,,Binghamton,10,,,1:55,,,,,1915/1915-BPSB/BPSB-19150722.txt,"Binghamton Press & Sun-Bulletin, July 26, 1915",0,0,0,3,0,1,0,3,0,,,,,,,2,2,3,0,0,0,1,2,x,,,,,,
YVKBHYX,1915-07-24,2,New York State,regular,,Scranton,2,,Binghamton,6,,,1:15,,,,,1915/1915-BPSB/BPSB-19150722.txt,"Binghamton Press & Sun-Bulletin, July 26, 1915",1,0,0,1,0,0,0,,,,,,,,,4,0,0,0,2,0,x,,,,,,,,
GXRWVYC,1915-07-31,1,New York State,regular,,Binghamton,4,,Scranton,5,,,1:55,,,,#2,1915/1915-BPSB/BPSB-19150729.txt,"Binghamton Press & Sun-Bulletin, August 2, 1915",0,0,1,0,0,0,0,2,1,,,,,,,0,0,0,0,0,1,0,3,1,,,,,,
LWXVBZQ,1915-07-31,2,New York State,regular,,Binghamton,5,,Scranton,2,,,1:50,,,,,1915/1915-BPSB/BPSB-19150729.txt,"Binghamton Press & Sun-Bulletin, August 2, 1915",2,1,0,0,0,2,0,,,,,,,,,0,0,0,1,0,0,1,,,,,,,,
PSFHNVW,1915-07-31,1,New York State,regular,,Troy,2,,Syracuse,4,,,,,,,,1915/1915-BPSB/BPSB-19150729.txt,"Binghamton Press & Sun-Bulletin, August 2, 1915",1,0,1,0,0,0,0,0,0,,,,,,,0,0,0,0,4,0,0,0,x,,,,,,
PLKCTDJ,1915-07-31,2,New York State,regular,,Troy,1,,Syracuse,2,,,,,,,,1915/1915-BPSB/BPSB-19150729.txt,"Binghamton Press & Sun-Bulletin, August 2, 1915",1,0,0,0,0,0,0,,,,,,,,,1,0,0,0,0,0,1,,,,,,,,
RCWNVPG,1915-07-31,1,New York State,regular,,Albany,1,,Utica,3,,,,,,,,1915/1915-BPSB/BPSB-19150729.txt,"Binghamton Press & Sun-Bulletin, August 2, 1915",1,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,1,0,2,x,,,,,,
MNNSCCQ,1915-07-31,2,New York State,regular,,Albany,1,,Utica,2,,,,,,,,1915/1915-BPSB/BPSB-19150729.txt,"Binghamton Press & Sun-Bulletin, August 2, 1915",0,1,0,0,0,0,0,,,,,,,,,0,0,0,0,0,2,x,,,,,,,,
BRSBWKQ,1915-08-07,2,New York State,regular,,Syracuse,5,,Binghamton,7,,,1:36,,,,,1915/1915-BPSB/BPSB-19150805.txt,"Binghamton Press & Sun-Bulletin, August 9, 1915",1,2,1,0,0,0,1,,,,,,,,,0,0,0,0,0,6,1,,,,,,,,
YXWXJFZ,1915-08-07,1,New York State,regular,,Binghamton,1,,Syracuse,2,,,1:42,,,,,1915/1915-BPSB/BPSB-19150805.txt,"Binghamton Press & Sun-Bulletin, August 9, 1915",0,0,0,1,0,0,0,0,0,,,,,,,0,0,0,0,2,0,0,0,x,,,,,,
BLXYJRJ,1915-08-07,1,New York State,regular,,Scranton,5,,Troy,0,,,,,,,,1915/1915-BPSB/BPSB-19150805.txt,"Binghamton Press & Sun-Bulletin, August 9, 1915",0,0,0,0,4,0,1,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
VGTRDYX,1915-08-07,2,New York State,regular,,Scranton,0,,Troy,8,,,,,,,,1915/1915-BPSB/BPSB-19150805.txt,"Binghamton Press & Sun-Bulletin, August 9, 1915",0,0,0,0,0,0,0,,,,,,,,,1,2,1,3,0,1,x,,,,,,,,
JPLJXKY,1915-08-14,1,New York State,regular,,Albany,3,,Binghamton,5,,,1:10,,,,,1915/1915-BPSB/BPSB-19150812.txt,"Binghamton Press & Sun-Bulletin, August 16, 1915",1,0,0,0,0,0,0,0,2,,,,,,,4,0,0,0,0,0,0,1,x,,,,,,
CQDPFYC,1915-08-14,2,New York State,regular,,Albany,1,,Binghamton,4,,,1:12,,,,,1915/1915-BPSB/BPSB-19150812.txt,"Binghamton Press & Sun-Bulletin, August 16, 1915",0,0,0,0,0,1,0,0,0,,,,,,,1,0,0,1,0,0,0,2,x,,,,,,
MXQYNQM,1915-08-14,0,New York State,regular,,Wilkes-Barre,2,,Syracuse,4,,,,,,,,1915/1915-BPSB/BPSB-19150812.txt,"Binghamton Press & Sun-Bulletin, August 16, 1915",0,0,0,0,0,0,1,0,1,,,,,,,0,0,0,1,0,0,2,1,x,,,,,,
QBPFYJB,1915-08-14,1,New York State,regular,,Scranton,1,,Utica,2,,,,,,,,1915/1915-BPSB/BPSB-19150812.txt,"Binghamton Press & Sun-Bulletin, August 16, 1915",0,0,0,0,0,0,0,0,1,,,,,,,1,0,0,0,1,0,0,0,x,,,,,,
ZKTBCZP,1915-08-14,2,New York State,regular,,Scranton,6,,Utica,3,,,,,,,,1915/1915-BPSB/BPSB-19150812.txt,"Binghamton Press & Sun-Bulletin, August 16, 1915",0,0,0,0,3,0,0,0,3,,,,,,,0,3,0,0,0,0,0,0,0,,,,,,
VCLTMLT,1915-08-21,1,New York State,regular,,Albany,4,,Binghamton,10,,,1:45,,,,,1915/1915-BPSB/BPSB-19150819.txt,"Binghamton Press & Sun-Bulletin, August 23, 1915",1,0,0,0,3,0,0,0,0,,,,,,,1,3,0,0,4,0,1,1,x,,,,,,
YRWMDMF,1915-08-21,2,New York State,regular,,Albany,1,,Binghamton,1,,,1:40,,,,,1915/1915-BPSB/BPSB-19150819.txt,"Binghamton Press & Sun-Bulletin, August 23, 1915",0,0,0,0,0,1,0,,,,,,,,,1,0,0,0,0,0,0,,,,,,,,
CHBXVPJ,1915-08-28,1,New York State,regular,,Albany,3,,Scranton,10,,,,,,,,1915/1915-BPSB/BPSB-19150826.txt,"Binghamton Press & Sun-Bulletin, August 30, 1915",0,0,0,0,0,2,0,0,1,,,,,,,2,0,0,2,4,0,0,2,x,,,,,,
NYVXZQR,1915-08-28,2,New York State,regular,,Albany,9,,Scranton,12,,,,,,,,1915/1915-BPSB/BPSB-19150826.txt,"Binghamton Press & Sun-Bulletin, August 30, 1915",1,0,0,0,4,0,4,,,,,,,,,0,1,8,1,2,0,x,,,,,,,,
CRPSYKQ,1915-08-28,1,New York State,regular,,Binghamton,4,,Syracuse,0,,,1:47,,,,,1915/1915-BPSB/BPSB-19150826.txt,"Binghamton Press & Sun-Bulletin, August 30, 1915",0,0,3,0,1,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
TDVGJVY,1915-08-28,2,New York State,regular,,Binghamton,3,,Syracuse,2,,,1:10,,,,,1915/1915-BPSB/BPSB-19150826.txt,"Binghamton Press & Sun-Bulletin, August 30, 1915",0,1,2,0,0,0,0,,,,,,,,,0,0,0,0,0,0,2,,,,,,,,
JQGTSJS,1915-08-28,0,New York State,regular,,Elmira,1,,Utica,1,,,,,,,,1915/1915-BPSB/BPSB-19150826.txt,"Binghamton Press & Sun-Bulletin, August 30, 1915",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VJNYSYS,1915-09-05,1,New York State,regular,,Troy,1,,Albany,5,,,,,,,,1915/1915-BPSB/BPSB-19150902.txt,"Binghamton Press & Sun-Bulletin, September 7, 1915",0,0,0,0,1,0,0,0,0,,,,,,,0,0,0,2,3,0,0,0,x,,,,,,
NLXFKKV,1915-09-05,2,New York State,regular,,Troy,5,,Albany,2,,,,,,,,1915/1915-BPSB/BPSB-19150902.txt,"Binghamton Press & Sun-Bulletin, September 7, 1915",0,0,0,0,4,1,0,,,,,,,,,0,0,1,1,0,0,0,,,,,,,,
PLGTNTK,1915-09-05,0,New York State,regular,,Scranton,4,,Syracuse,10,,,,,,,,1915/1915-BPSB/BPSB-19150902.txt,"Binghamton Press & Sun-Bulletin, September 7, 1915",0,2,0,0,0,2,0,0,0,,,,,,,3,0,2,4,1,0,0,0,x,,,,,,
QQWBXZG,1915-09-05,0,New York State,regular,,Wilkes-Barre,3,,Utica,9,,,,,,,,1915/1915-BPSB/BPSB-19150902.txt,"Binghamton Press & Sun-Bulletin, September 7, 1915",1,0,0,0,0,2,0,0,0,,,,,,,2,0,0,1,1,2,2,1,x,,,,,,
