game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first
PFJXDGL,1909,Central Kansas League,1909-06-15,0,regular,P3484372,McKee,
NHXKLWM,1909,Central Kansas League,1909-06-16,0,regular,P3484372,McKee,
YVDBPFD,1909,Central Kansas League,1909-06-19,0,regular,P8870738,Brumage,
MQMRJNX,1909,Central Kansas League,1909-06-21,0,regular,P9076360,Hamlin,
MMFXZWK,1909,Central Kansas League,1909-06-22,0,regular,P9076360,Hamlin,
QLXYJPC,1909,Central Kansas League,1909-06-28,0,regular,P3484372,McKee,
GPGRPNF,1909,Central Kansas League,1909-06-29,0,regular,P3484372,McKee,
THMZLNW,1909,Central Kansas League,1909-06-30,0,regular,P7437935,,
ZGWLCFJ,1909,Central Kansas League,1909-07-01,0,regular,P9076360,Hamlin,
QVXMWGH,1909,Central Kansas League,1909-07-15,0,regular,P3484372,McKee,
ZMWDTFM,1909,Central Kansas League,1909-07-16,0,regular,P8829945,McKeee,
HZTCWBY,1909,Central Kansas League,1909-07-20,0,regular,P3484372,McKee,
WRCNKXL,1909,Central Kansas League,1909-07-22,0,regular,P7437935,,
HZMVTLS,1909,Central Kansas League,1909-07-23,0,regular,P3484372,McKee,
NLYYXDW,1909,Central Kansas League,1909-07-24,0,regular,P3484372,McKee,
FLTNGLF,1909,Central Kansas League,1909-08-02,0,regular,P8519039,Brummage,
DRCQDNH,1909,Central Kansas League,1909-08-03,0,regular,P8519039,Brummage,
VRVVXZP,1909,Central Kansas League,1909-08-04,1,regular,P8519039,Brummage,
QMZFKCL,1909,Central Kansas League,1909-08-04,2,regular,P8519039,Brummage,
WYXTDDQ,1909,Central Kansas League,1909-08-05,0,regular,P8519039,Brummage,
NGTGYHG,1909,Central Kansas League,1909-08-06,0,regular,P8519039,Brummage,
RHVVZPZ,1909,Central Kansas League,1909-08-07,0,regular,P8519039,Brummage,
