key,date,number,league,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13
3f0520a9-8b77-57ca-8b6f-1285500bd2b7,1915-06-04,0,Rio Grande Association,,El Paso,0,,Phoenix,7,,,1:45,,,,transcript/1915/1915-AR/boxes/AR-19150531.txt,"Arizona Republic, June 5, 1915",0,0,0,0,0,0,0,0,0,,,,,1,1,2,2,0,0,0,1,x,,,,
c9a5e891-d3d0-5c9b-b052-098bfc2bd2e0,1915-06-05,0,Rio Grande Association,,Tucson,9,,Albuquerque,10,,,,,,,transcript/1915/1915-AR/boxes/AR-19150531.txt,"Arizona Republic, June 6, 1915",2,1,0,2,0,0,0,0,4,,,,,1,0,3,0,1,3,1,1,x,,,,
e08ac9d7-b09c-5e0d-8878-b00917916492,1915-06-05,0,Rio Grande Association,,El Paso,0,,Phoenix,3,,,1:25,,,,transcript/1915/1915-AR/boxes/AR-19150531.txt,"Arizona Republic, June 6, 1915",0,0,0,0,0,0,0,0,0,,,,,2,0,0,0,0,0,0,1,x,,,,
4e69d1dc-1660-5a1a-b698-c8610e8dbf1e,1915-06-06,0,Rio Grande Association,,Tucson,11,,Albuquerque,1,,,,,,,transcript/1915/1915-AR/boxes/AR-19150531.txt,"Arizona Republic, June 7, 1915",2,3,1,0,0,1,0,2,2,,,,,0,1,0,0,0,0,0,0,0,,,,
7977d796-f103-569e-b0f9-c60f21e60662,1915-06-06,0,Rio Grande Association,,El Paso,2,,Phoenix,6,,600,1:40,,,,transcript/1915/1915-AR/boxes/AR-19150531.txt,"Arizona Republic, June 7, 1915",0,0,0,1,0,1,0,0,0,,,,,1,1,2,0,0,2,0,0,x,,,,
d42453fb-1f35-56fa-b034-3e0ff527731f,1915-06-07,0,Rio Grande Association,,Tucson,7,,Albuquerque,1,,,,,,,transcript/1915/1915-AR/boxes/AR-19150607.txt,"Arizona Republic, June 8, 1915",2,0,2,1,0,0,1,0,1,,,,,0,0,0,0,0,0,1,0,0,,,,
a762ef62-a629-5c90-8a09-883a001e5d6d,1915-06-08,0,Rio Grande Association,,Phoenix,4,,Albuquerque,2,,,1:45,,,,transcript/1915/1915-AR/boxes/AR-19150607.txt,"Arizona Republic, June 9, 1915",1,0,0,0,0,0,0,3,0,,,,,0,0,0,0,1,0,1,0,0,,,,
650346ac-36ee-53e1-99ef-18b007d38359,1915-06-08,0,Rio Grande Association,,Tucson,0,,El Paso,5,,,,,,,transcript/1915/1915-AR/boxes/AR-19150607.txt,"Arizona Republic, June 9, 1915",0,0,0,0,0,0,0,0,0,,,,,1,0,1,2,0,0,1,0,x,,,,
2f2ead81-8e76-5bcc-b7fb-db75168c8f52,1915-06-09,0,Rio Grande Association,,Phoenix,2,,Albuquerque,10,,,1:40,,,,transcript/1915/1915-AR/boxes/AR-19150607.txt,"Arizona Republic, June 10, 1915",0,0,0,0,0,1,0,0,1,,,,,0,1,0,4,2,0,3,0,x,,,,
84a08ea2-0f3e-5a55-8245-c251bba28bbe,1915-06-09,0,Rio Grande Association,,Tucson,,,El Paso,,,,,,,,transcript/1915/1915-AR/boxes/AR-19150607.txt,"Arizona Republic, June 10, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
b5f34e4d-8248-5e35-984b-b0fb36f56f13,1915-06-10,0,Rio Grande Association,,Phoenix,3,,Albuquerque,10,,,1:27,,,,transcript/1915/1915-AR/boxes/AR-19150607.txt,"Arizona Republic, June 11, 1915",0,0,0,1,0,1,0,1,0,,,,,0,0,2,4,3,1,0,0,x,,,,
24bb141c-cb58-57a3-b19f-f49fe5fa0825,1915-06-10,0,Rio Grande Association,,Tucson,2,,El Paso,9,,,,,,,transcript/1915/1915-AR/boxes/AR-19150607.txt,"Arizona Republic, June 11, 1915",0,0,0,0,0,2,0,0,0,,,,,1,0,2,0,1,5,0,0,0,,,,
6db2bbe2-13b1-5a7c-bd8a-51708d6ddb37,1915-06-11,0,Rio Grande Association,,Phoenix,7,,Albuquerque,4,,,1:45,,,,transcript/1915/1915-AR/boxes/AR-19150607.txt,"Arizona Republic, June 12, 1915",2,0,2,1,0,0,0,0,2,,,,,1,0,2,0,1,0,0,0,0,,,,
9095b950-845e-565a-accb-fc68f5ed35b8,1915-06-11,0,Rio Grande Association,,Tucson,5,,El Paso,6,,,,,,,transcript/1915/1915-AR/boxes/AR-19150607.txt,"Arizona Republic, June 12, 1915",0,0,2,0,0,2,1,0,0,,,,,0,0,0,0,0,1,0,0,5,,,,
b3f9a678-538f-5bcb-b692-b52885303d64,1915-06-12,0,Rio Grande Association,,Phoenix,5,,Albuquerque,6,,,1:50,,,,transcript/1915/1915-AR/boxes/AR-19150607.txt,"Arizona Republic, June 13, 1915",0,0,0,0,0,3,0,2,0,,,,,3,1,0,1,0,0,0,1,x,,,,
4633f3fc-9761-5c89-b6c2-7d9d24f52f61,1915-06-12,0,Rio Grande Association,,Tucson,11,,El Paso,8,,,,,,,transcript/1915/1915-AR/boxes/AR-19150607.txt,"Arizona Republic, June 13, 1915",3,0,1,2,2,3,0,0,0,,,,,2,2,0,2,0,0,0,0,2,,,,
167f61d2-e94a-5575-8351-1846bd552398,1915-06-13,0,Rio Grande Association,,Phoenix,6,,Albuquerque,11,,,1:45,,,,transcript/1915/1915-AR/boxes/AR-19150607.txt,"Arizona Republic, June 14, 1915",2,1,0,0,0,2,1,0,0,,,,,0,2,3,3,0,0,1,2,x,,,,
8284ce0d-037d-51cb-b6b9-8f8e61e132a8,1915-06-13,0,Rio Grande Association,,Tucson,4,,El Paso,7,,,,,,,transcript/1915/1915-AR/boxes/AR-19150607.txt,"Arizona Republic, June 14, 1915",0,0,0,2,0,0,0,2,0,,,,,4,0,0,0,1,0,0,2,x,,,,
0b3778c3-5830-5584-8682-adf37f629b0a,1915-06-15,0,Rio Grande Association,,Tucson,5,,Albuquerque,16,,,,,,,transcript/1915/1915-AR/boxes/AR-19150614.txt,"Arizona Republic, June 16, 1915",0,0,0,0,1,2,0,0,2,,,,,3,3,2,1,0,2,1,4,x,,,,
995f426f-1214-5058-a921-36372b4f3b85,1915-06-15,0,Rio Grande Association,,Phoenix,3,,El Paso,7,,,2:00,,,,transcript/1915/1915-AR/boxes/AR-19150614.txt,"Arizona Republic, June 16, 1915",0,2,0,0,1,0,0,0,0,,,,,0,2,0,0,0,4,0,1,x,,,,
d7236d1c-192b-5638-ac04-a51cc2e40794,1915-06-16,0,Rio Grande Association,,Tucson,19,,Albuquerque,5,,,,,,,transcript/1915/1915-AR/boxes/AR-19150614.txt,"Arizona Republic, June 17, 1915",1,3,0,0,0,0,15,0,0,,,,,0,1,0,1,0,0,1,2,0,,,,
894de33e-85c9-5087-940e-c5c3604be550,1915-06-16,0,Rio Grande Association,,Phoenix,5,,El Paso,0,,,1:58,,,,transcript/1915/1915-AR/boxes/AR-19150614.txt,"Arizona Republic, June 17, 1915",0,0,2,2,1,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,
0df82e3c-d4b5-53df-aeba-f27882196758,1915-06-17,0,Rio Grande Association,,Tucson,1,,Albuquerque,5,,,,,,,transcript/1915/1915-AR/boxes/AR-19150614.txt,"Arizona Republic, June 18, 1915",0,0,0,1,0,0,0,0,0,,,,,0,1,0,0,0,2,2,0,x,,,,
5cb19818-f0b1-56ba-964f-9748de4810cf,1915-06-17,0,Rio Grande Association,,Phoenix,8,,El Paso,19,,,1:55,,,,transcript/1915/1915-AR/boxes/AR-19150614.txt,"Arizona Republic, June 18, 1915",0,2,0,0,0,0,4,1,1,,,,,5,1,0,1,4,6,2,0,x,,,,
ba93ef11-0c8a-58af-9981-a49af4f0d48e,1915-06-18,0,Rio Grande Association,,Tucson,3,,Albuquerque,12,,,,,,,transcript/1915/1915-AR/boxes/AR-19150614.txt,"Arizona Republic, June 19, 1915",1,0,2,0,0,0,0,0,0,,,,,2,0,0,2,1,2,3,2,x,,,,
c7745042-2257-54c5-80b1-dbda01f552a7,1915-06-18,0,Rio Grande Association,,Phoenix,6,,El Paso,6,,,2:43,,,,transcript/1915/1915-AR/boxes/AR-19150614.txt,"Arizona Republic, June 19, 1915",0,1,0,0,1,1,0,3,0,0,0,0,,0,0,0,0,3,1,0,1,1,0,0,0,
64a9d3ba-87a9-508b-9d35-c22614e91d73,1915-06-19,0,Rio Grande Association,,Tucson,7,,Albuquerque,9,,,,,,,transcript/1915/1915-AR/boxes/AR-19150614.txt,"Arizona Republic, June 20, 1915",0,0,0,5,1,0,1,0,0,,,,,0,0,5,0,3,0,0,1,x,,,,
bdbe104e-f460-5f78-99ab-938038757cc6,1915-06-19,0,Rio Grande Association,,Phoenix,2,,El Paso,7,,,2:00,,,,transcript/1915/1915-AR/boxes/AR-19150614.txt,"Arizona Republic, June 20, 1915",0,2,0,0,0,0,0,0,0,,,,,0,4,1,0,1,1,0,0,x,,,,
186c11bb-4f0b-53b9-8a79-f1025581222f,1915-06-20,0,Rio Grande Association,,Tucson,7,,Albuquerque,3,,,,,,,transcript/1915/1915-AR/boxes/AR-19150614.txt,"Arizona Republic, June 21, 1915",4,0,1,1,0,0,0,1,0,,,,,0,2,0,0,0,1,0,0,0,,,,
98816245-f751-54d7-a7c4-f4eb16419114,1915-06-20,1,Rio Grande Association,,Phoenix,11,,El Paso,1,,,2:00,,,,transcript/1915/1915-AR/boxes/AR-19150614.txt,"Arizona Republic, June 21, 1915",0,0,4,0,3,3,1,0,0,,,,,0,0,0,0,0,0,1,0,0,,,,
520309e4-13b3-56ce-856c-9df5f2675131,1915-06-20,2,Rio Grande Association,,Phoenix,7,,El Paso,8,,,2:40,,,,transcript/1915/1915-AR/boxes/AR-19150614.txt,"Arizona Republic, June 21, 1915",0,0,0,2,4,1,0,0,0,0,0,,,0,1,0,0,0,4,0,1,1,0,1,,
1449638f-24ca-5f92-b0ac-c0a5b0b8cc7c,1915-06-22,0,Rio Grande Association,,El Paso,13,,Albuquerque,3,,,,,,,transcript/1915/1915-AR/boxes/AR-19150621.txt,"Arizona Republic, June 23, 1915",3,3,0,1,0,1,1,4,0,,,,,2,0,0,0,0,1,0,0,0,,,,
5c4b8282-8dc8-512c-b8ef-2e406d12cfe2,1915-06-22,0,Rio Grande Association,,Phoenix,8,,Tucson,6,,,1:50,,,,transcript/1915/1915-AR/boxes/AR-19150621.txt,"Arizona Republic, June 23, 1915",2,0,0,0,0,3,0,2,1,,,,,0,0,0,0,0,0,0,6,0,,,,
478e01f0-3118-52e0-a58f-cc43bb798fe7,1915-06-23,0,Rio Grande Association,,El Paso,9,,Albuquerque,4,,,,,,,transcript/1915/1915-AR/boxes/AR-19150621.txt,"Arizona Republic, June 24, 1915",0,3,0,0,0,0,6,0,0,,,,,0,0,0,0,0,0,3,1,0,,,,
ccd474fb-7518-5b3d-be3f-e70b650fcce1,1915-06-23,0,Rio Grande Association,,Phoenix,4,,Tucson,5,,,1:50,,,,transcript/1915/1915-AR/boxes/AR-19150621.txt,"Arizona Republic, June 24, 1915",0,0,0,0,0,3,1,0,0,,,,,2,0,0,0,0,3,0,0,x,,,,
82b322e4-3b34-5175-803e-aa3ff1822dea,1915-06-24,0,Rio Grande Association,,El Paso,6,,Albuquerque,10,,,,,,,transcript/1915/1915-AR/boxes/AR-19150621.txt,"Arizona Republic, June 25, 1915",1,0,0,1,0,2,0,0,2,,,,,3,0,0,3,2,2,0,0,x,,,,
a5b463e5-5fa8-5018-80e9-d157e8980d5a,1915-06-24,0,Rio Grande Association,,Phoenix,4,,Tucson,2,,,1:50,,,,transcript/1915/1915-AR/boxes/AR-19150621.txt,"Arizona Republic, June 25, 1915",1,1,0,0,0,0,0,0,2,,,,,0,0,0,0,1,0,0,1,0,,,,
c42d6876-5bb3-5f30-bca1-1f69ff81e9a6,1915-06-25,0,Rio Grande Association,,El Paso,7,,Albuquerque,6,,,,,,,transcript/1915/1915-AR/boxes/AR-19150621.txt,"Arizona Republic, June 26, 1915",0,0,2,1,4,0,0,0,0,,,,,2,0,0,0,0,4,0,0,0,,,,
ae81d223-d2eb-587a-aa7e-9601f1222bc3,1915-06-25,0,Rio Grande Association,,Phoenix,6,,Tucson,4,,,2:10,,,,transcript/1915/1915-AR/boxes/AR-19150621.txt,"Arizona Republic, June 26, 1915",1,0,0,0,0,4,0,0,1,,,,,1,0,3,0,0,0,0,0,0,,,,
879fa83b-4bac-5501-8885-4594f3060cb9,1915-06-26,0,Rio Grande Association,,El Paso,7,,Albuquerque,10,,,,,,,transcript/1915/1915-AR/boxes/AR-19150621.txt,"Arizona Republic, June 27, 1915",0,3,2,0,1,0,1,0,0,,,,,4,2,0,0,0,0,0,4,x,,,,
a00df1b7-6fa2-5608-8961-87ab788d5a72,1915-06-26,0,Rio Grande Association,,Phoenix,5,,Tucson,3,,,2:00,,,,transcript/1915/1915-AR/boxes/AR-19150621.txt,"Arizona Republic, June 27, 1915",1,1,1,0,2,0,0,0,0,,,,,0,0,0,2,0,0,1,0,0,,,,
69fa6944-c9d4-5682-bfcf-6ed7db1c0a4c,1915-06-27,0,Rio Grande Association,,El Paso,8,,Albuquerque,7,,,,,,,transcript/1915/1915-AR/boxes/AR-19150621.txt,"Arizona Republic, June 28, 1915",4,0,0,0,0,2,0,2,0,,,,,0,1,0,0,2,1,0,0,3,,,,
eaacc6bf-7756-5b81-8304-6d43e3815907,1915-06-27,0,Rio Grande Association,,Phoenix,6,,Tucson,5,,,2:00,,,,transcript/1915/1915-AR/boxes/AR-19150621.txt,"Arizona Republic, June 28, 1915",1,4,0,0,0,1,0,0,0,,,,,0,2,0,0,3,0,0,0,0,,,,
5d99878f-6d31-5d46-90f0-2ac1dee818e2,1915-06-29,0,Rio Grande Association,,Albuquerque,8,,El Paso,5,,,,,,,transcript/1915/1915-AR/boxes/AR-19150628.txt,"Arizona Republic, June 30, 1915",1,1,0,1,0,2,0,0,0,3,,,,0,0,1,3,0,0,0,0,1,0,,,
298c9650-78bd-54fc-abd4-3ba523a07ef6,1915-06-29,0,Rio Grande Association,,Tucson,1,,Phoenix,3,,,1:50,,,,transcript/1915/1915-AR/boxes/AR-19150628.txt,"Arizona Republic, June 30, 1915",0,1,0,0,0,0,0,0,0,,,,,0,0,0,0,0,1,2,0,x,,,,
a22cfea1-d64c-5529-920f-a761b9c8da26,1915-06-30,0,Rio Grande Association,,Albuquerque,4,,El Paso,6,,,,,,,transcript/1915/1915-AR/boxes/AR-19150628.txt,"Arizona Republic, July 1, 1915",3,0,1,0,0,0,0,0,0,,,,,0,0,0,2,0,0,4,0,0,,,,
fd7798d9-d911-577c-9218-e5476cc06c9f,1915-06-30,0,Rio Grande Association,,Tucson,3,,Phoenix,6,,,2:00,,,,transcript/1915/1915-AR/boxes/AR-19150628.txt,"Arizona Republic, July 1, 1915",1,0,0,1,0,1,0,0,0,,,,,0,0,0,1,0,0,3,2,x,,,,
7815e1ed-2626-5340-b0c0-61d1b91b8080,1915-07-01,0,Rio Grande Association,,Albuquerque,8,,El Paso,2,,,,,,,transcript/1915/1915-AR/boxes/AR-19150628.txt,"Arizona Republic, July 2, 1915",0,0,0,0,0,0,0,8,0,,,,,0,0,1,0,0,0,1,0,0,,,,
358d4587-d23c-55e4-9bcf-f580f604a7e1,1915-07-01,0,Rio Grande Association,,Tucson,3,,Phoenix,5,,,1:40,,,,transcript/1915/1915-AR/boxes/AR-19150628.txt,"Arizona Republic, July 2, 1915",1,2,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,3,1,x,,,,
a114908f-c727-54ce-8ca7-b4ff7c593070,1915-07-02,0,Rio Grande Association,,Albuquerque,0,,El Paso,7,,,,,,,transcript/1915/1915-AR/boxes/AR-19150628.txt,"Arizona Republic, July 3, 1915",0,0,0,0,0,0,0,0,0,,,,,0,0,4,0,3,0,0,0,x,,,,
96bd9fa7-013f-578d-9ece-7d8ac697b4e7,1915-07-02,0,Rio Grande Association,,Tucson,10,,Phoenix,10,,,1:45,,,,transcript/1915/1915-AR/boxes/AR-19150628.txt,"Arizona Republic, July 3, 1915",5,4,0,0,0,1,,,,,,,,0,1,0,5,0,4,,,,,,,
c4fd4113-c654-5c13-a505-69e6866720e2,1915-07-03,0,Rio Grande Association,,Albuquerque,3,,El Paso,13,,,,,,,transcript/1915/1915-AR/boxes/AR-19150628.txt,"Arizona Republic, July 4, 1915",0,0,1,0,2,0,0,0,0,,,,,1,1,1,3,0,0,5,2,x,,,,
40c16235-b7c2-590b-a0eb-373b530b36d5,1915-07-03,0,Rio Grande Association,,Tucson,5,,Phoenix,8,,,1:30,,,,transcript/1915/1915-AR/boxes/AR-19150628.txt,"Arizona Republic, July 4, 1915",0,0,0,0,1,2,0,2,0,,,,,0,0,0,3,0,4,0,1,x,,,,
eccaa4a5-d641-5a88-8a88-e96bac8c6c36,1915-07-04,0,Rio Grande Association,,Albuquerque,2,,El Paso,7,,,,,,,transcript/1915/1915-AR/boxes/AR-19150628.txt,"Arizona Republic, July 5, 1915",0,0,0,0,0,0,2,0,0,,,,,0,0,1,1,2,0,3,0,x,,,,
b282975e-3f18-5e01-bcbb-0d62da5858ad,1915-07-04,1,Rio Grande Association,,Tucson,1,,Phoenix,9,,,1:30,,,,transcript/1915/1915-AR/boxes/AR-19150628.txt,"Arizona Republic, July 5, 1915",0,0,0,1,0,0,0,0,0,,,,,0,2,1,0,1,1,4,0,x,,,,
f8abddde-9c79-52d7-a1a5-14daba24a6ee,1915-07-04,2,Rio Grande Association,,Tucson,2,,Phoenix,6,,,1:10,,,,transcript/1915/1915-AR/boxes/AR-19150628.txt,"Arizona Republic, July 5, 1915",0,1,1,0,0,0,0,,,,,,,0,2,2,2,0,0,x,,,,,,
be02d704-dfb8-5fe3-ab9c-8594a114a975,1915-07-05,1,Rio Grande Association,,Albuquerque,0,,El Paso,6,,,,,,,transcript/1915/1915-AR/boxes/AR-19150628.txt,"Arizona Republic, July 6, 1915",0,0,0,0,0,0,0,0,0,,,,,0,0,1,1,0,1,3,0,x,,,,
7a6870f6-4678-556a-a4ea-f71ef3bf2cc2,1915-07-05,2,Rio Grande Association,,Albuquerque,5,,El Paso,2,,,,,,,transcript/1915/1915-AR/boxes/AR-19150628.txt,"Arizona Republic, July 6, 1915",3,2,0,0,0,0,0,,,,,,,0,0,0,2,0,0,0,,,,,,
aca3051e-ca64-5578-9bf9-1a00bd45d8ea,1915-07-05,1,Rio Grande Association,,Tucson,13,,Phoenix,5,,,1:45,,,,transcript/1915/1915-AR/boxes/AR-19150628.txt,"Arizona Republic, July 6, 1915",0,0,0,6,2,1,0,1,3,,,,,0,1,1,0,1,1,0,1,0,,,,
35ef8144-46f6-5422-aa79-597b758fb2cc,1915-07-05,2,Rio Grande Association,,Tucson,1,,Phoenix,6,,,1:15,,,,transcript/1915/1915-AR/boxes/AR-19150628.txt,"Arizona Republic, July 6, 1915",0,0,0,0,0,0,0,0,1,,,,,0,2,0,0,2,0,0,2,x,,,,
