team.league,team.key,team.name,source,key,gloss.name.last,gloss.name.first,person.name.last,person.name.first,person.seq,pos
Dallas Bankers League,DBLAMX,American Exchange,1915-DMN,19150410-DBLAMX-DBLSEC-0,,,Alexander,,a03,cf-p
Dallas Bankers League,DBLAMX,American Exchange,1915-DMN,19150508-DBLAMX-DBLFIR-0,,,Alexander,,a00,p
Dallas Bankers League,DBLAMX,American Exchange,1915-DMN,19150410-DBLAMX-DBLSEC-0,,,Allison,,a04,1b
Dallas Bankers League,DBLAMX,American Exchange,1915-DMN,19150410-DBLAMX-DBLSEC-0,,,Bedford,,a05,lf
Dallas Bankers League,DBLAMX,American Exchange,1915-DMN,19150410-DBLAMX-DBLSEC-0,,,Belew,,a01,c
Dallas Bankers League,DBLAMX,American Exchange,1915-DMN,19150410-DBLAMX-DBLSEC-0,,,Hight,,a02,rf
Dallas Bankers League,DBLAMX,American Exchange,1915-DMN,19150410-DBLAMX-DBLSEC-0,,,Kettle,,a09,cf
Dallas Bankers League,DBLAMX,American Exchange,1915-DMN,19150410-DBLAMX-DBLSEC-0,O'Connell,,O'Con'll,,a06,3b
Dallas Bankers League,DBLAMX,American Exchange,1915-DMN,19150410-DBLAMX-DBLSEC-0,,,Simms,,a08,p
Dallas Bankers League,DBLAMX,American Exchange,1915-DMN,19150410-DBLAMX-DBLSEC-0,,,Thomas,,a00,ss
Dallas Bankers League,DBLAMX,American Exchange,1915-DMN,19150410-DBLAMX-DBLSEC-0,Thompson,,Thompson [AE],,a07,2b
Dallas Bankers League,DBLCNA,City Nationals,1915-DMN,19150410-DBLCNA-DBLFIR-0,,,Adams,,b00,cf
Dallas Bankers League,DBLCNA,City Nationals,1915-DMN,19150417-DBLCNA-DBLSEC-0,,,Adams,,b00,cf
Dallas Bankers League,DBLCNA,City Nationals,1915-DMN,19150508-DBLCNA-DBLSEC-0,,,Adams,,a00,cf
Dallas Bankers League,DBLCNA,City Nationals,1915-DMN,19150410-DBLCNA-DBLFIR-0,,,Anderson,,b11,lf
Dallas Bankers League,DBLCNA,City Nationals,1915-DMN,19150410-DBLCNA-DBLFIR-0,,,Burlew,,b07,c
Dallas Bankers League,DBLCNA,City Nationals,1915-DMN,19150417-DBLCNA-DBLSEC-0,,,Burlew,,b07,c
Dallas Bankers League,DBLCNA,City Nationals,1915-DMN,19150508-DBLCNA-DBLSEC-0,,,Burlew,,a07,c
Dallas Bankers League,DBLCNA,City Nationals,1915-DMN,19150417-DBLCNA-DBLSEC-0,,,Darr,,b02,2b
Dallas Bankers League,DBLCNA,City Nationals,1915-DMN,19150410-DBLCNA-DBLFIR-0,,,Ferguson,,b08,p
Dallas Bankers League,DBLCNA,City Nationals,1915-DMN,19150417-DBLCNA-DBLSEC-0,,,Ferguson,,b08,p
Dallas Bankers League,DBLCNA,City Nationals,1915-DMN,19150508-DBLCNA-DBLSEC-0,,,Ferguson,,a08,p
Dallas Bankers League,DBLCNA,City Nationals,1915-DMN,19150410-DBLCNA-DBLFIR-0,,,Jack,,b05,2b
Dallas Bankers League,DBLCNA,City Nationals,1915-DMN,19150417-DBLCNA-DBLSEC-0,,,Jack,,b06,ss
Dallas Bankers League,DBLCNA,City Nationals,1915-DMN,19150508-DBLCNA-DBLSEC-0,,,Jack,,a06,ss
Dallas Bankers League,DBLCNA,City Nationals,1915-DMN,19150410-DBLCNA-DBLFIR-0,,,Lewis,,b02,rf
Dallas Bankers League,DBLCNA,City Nationals,1915-DMN,19150417-DBLCNA-DBLSEC-0,,,Lewis,,b03,rf
Dallas Bankers League,DBLCNA,City Nationals,1915-DMN,19150508-DBLCNA-DBLSEC-0,,,Lewis,,a02,rf
Dallas Bankers League,DBLCNA,City Nationals,1915-DMN,19150410-DBLCNA-DBLFIR-0,,,McConnell,,b09,rf
Dallas Bankers League,DBLCNA,City Nationals,1915-DMN,19150417-DBLCNA-DBLSEC-0,,,McConnell,,b09,lf
Dallas Bankers League,DBLCNA,City Nationals,1915-DMN,19150410-DBLCNA-DBLFIR-0,,,Oldham,,b01,ss
Dallas Bankers League,DBLCNA,City Nationals,1915-DMN,19150417-DBLCNA-DBLSEC-0,,,Oldham,,b01,1b
Dallas Bankers League,DBLCNA,City Nationals,1915-DMN,19150508-DBLCNA-DBLSEC-0,,,Oldham,,a01,1b
Dallas Bankers League,DBLCNA,City Nationals,1915-DMN,19150410-DBLCNA-DBLFIR-0,,,Parr,,b10,2b
Dallas Bankers League,DBLCNA,City Nationals,1915-DMN,19150410-DBLCNA-DBLFIR-0,,,Payne,,b04,3b
Dallas Bankers League,DBLCNA,City Nationals,1915-DMN,19150417-DBLCNA-DBLSEC-0,,,Payne,,b04,3b
Dallas Bankers League,DBLCNA,City Nationals,1915-DMN,19150508-DBLCNA-DBLSEC-0,,,Payne,,a04,3b
Dallas Bankers League,DBLCNA,City Nationals,1915-DMN,19150410-DBLCNA-DBLFIR-0,,,Roberts,,b06,lf
Dallas Bankers League,DBLCNA,City Nationals,1915-DMN,19150417-DBLCNA-DBLSEC-0,,,Roberts,,b05,lf
Dallas Bankers League,DBLCNA,City Nationals,1915-DMN,19150508-DBLCNA-DBLSEC-0,,,Roberts,,a05,lf
Dallas Bankers League,DBLCNA,City Nationals,1915-DMN,19150508-DBLCNA-DBLSEC-0,Ruge(e/l),,Rugee,,a03,2b
Dallas Bankers League,DBLCNA,City Nationals,1915-DMN,19150410-DBLCNA-DBLFIR-0,Ruge(e/l),,Rugel,,b03,1b
Dallas Bankers League,DBLFIR,First State,1915-DMN,19150410-DBLCNA-DBLFIR-0,,,Bender,,a01,ss
Dallas Bankers League,DBLFIR,First State,1915-DMN,19150410-DBLCNA-DBLFIR-0,,,Bussye,,a02,1b
Dallas Bankers League,DBLFIR,First State,1915-DMN,19150410-DBLCNA-DBLFIR-0,,,Carlisle,,a05,3b
Dallas Bankers League,DBLFIR,First State,1915-DMN,19150410-DBLCNA-DBLFIR-0,,,Dailey,,a06,2b
Dallas Bankers League,DBLFIR,First State,1915-DMN,19150410-DBLCNA-DBLFIR-0,,,Kettle,,a00,lf
Dallas Bankers League,DBLFIR,First State,1915-DMN,19150410-DBLCNA-DBLFIR-0,,,Lambert,,a07,c
Dallas Bankers League,DBLFIR,First State,1915-DMN,19150410-DBLCNA-DBLFIR-0,,,Pollard,,a04,p
Dallas Bankers League,DBLFIR,First State,1915-DMN,19150508-DBLAMX-DBLFIR-0,,,Pollard,,b00,p
Dallas Bankers League,DBLFIR,First State,1915-DMN,19150410-DBLCNA-DBLFIR-0,,,Waggoner,,a03,rf
Dallas Bankers League,DBLFIR,First State,1915-DMN,19150410-DBLCNA-DBLFIR-0,,,Wright,,a08,cf
Dallas Bankers League,DBLSEC,Security,1915-DMN,19150508-DBLCNA-DBLSEC-0,,,Ayers,,b05,rf
Dallas Bankers League,DBLSEC,Security,1915-DMN,19150417-DBLCNA-DBLSEC-0,Ayers,,Ayres,,a06,rf
Dallas Bankers League,DBLSEC,Security,1915-DMN,19150410-DBLAMX-DBLSEC-0,,,Barnett,,b07,ss
Dallas Bankers League,DBLSEC,Security,1915-DMN,19150417-DBLCNA-DBLSEC-0,,,Barnett,,a07,ss
Dallas Bankers League,DBLSEC,Security,1915-DMN,19150417-DBLCNA-DBLSEC-0,Broyles,,Brayles,,a03,lf
Dallas Bankers League,DBLSEC,Security,1915-DMN,19150410-DBLAMX-DBLSEC-0,,,Broyles,,b02,lf
Dallas Bankers League,DBLSEC,Security,1915-DMN,19150508-DBLCNA-DBLSEC-0,,,Broyles,,b02,lf
Dallas Bankers League,DBLSEC,Security,1915-DMN,19150508-DBLCNA-DBLSEC-0,,,Compers,,b07,c
Dallas Bankers League,DBLSEC,Security,1915-DMN,19150410-DBLAMX-DBLSEC-0,,,Conner,,b06,rf
Dallas Bankers League,DBLSEC,Security,1915-DMN,19150410-DBLAMX-DBLSEC-0,,,Graves,,b01,3b
Dallas Bankers League,DBLSEC,Security,1915-DMN,19150417-DBLCNA-DBLSEC-0,,,Graves,,a01,3b
Dallas Bankers League,DBLSEC,Security,1915-DMN,19150508-DBLCNA-DBLSEC-0,,,Graves,,b01,3b
Dallas Bankers League,DBLSEC,Security,1915-DMN,19150410-DBLAMX-DBLSEC-0,,,Ikard,,b08,p
Dallas Bankers League,DBLSEC,Security,1915-DMN,19150417-DBLCNA-DBLSEC-0,,,Ikard,,a08,p
Dallas Bankers League,DBLSEC,Security,1915-DMN,19150508-DBLCNA-DBLSEC-0,,,Ikard,,b08,p
Dallas Bankers League,DBLSEC,Security,1915-DMN,19150410-DBLAMX-DBLSEC-0,,,Rogers,,b00,cf
Dallas Bankers League,DBLSEC,Security,1915-DMN,19150417-DBLCNA-DBLSEC-0,,,Rogers,,a00,cf
Dallas Bankers League,DBLSEC,Security,1915-DMN,19150508-DBLCNA-DBLSEC-0,,,Rogers,,b00,1b
Dallas Bankers League,DBLSEC,Security,1915-DMN,19150417-DBLCNA-DBLSEC-0,,,Thompson,,a02,c
Dallas Bankers League,DBLSEC,Security,1915-DMN,19150508-DBLCNA-DBLSEC-0,,,Thompson,,b03,cf
Dallas Bankers League,DBLSEC,Security,1915-DMN,19150410-DBLAMX-DBLSEC-0,Thompson,,Thompson [SEC],,b03,c
Dallas Bankers League,DBLSEC,Security,1915-DMN,19150417-DBLCNA-DBLSEC-0,,,Van Winkle,,a05,1b
Dallas Bankers League,DBLSEC,Security,1915-DMN,19150410-DBLAMX-DBLSEC-0,Van Winkle,,Vanwinker,,b04,1b
Dallas Bankers League,DBLSEC,Security,1915-DMN,19150410-DBLAMX-DBLSEC-0,,,Ward,,b05,2b
Dallas Bankers League,DBLSEC,Security,1915-DMN,19150508-DBLCNA-DBLSEC-0,,,Webb,,b06,ss
Dallas Bankers League,DBLSEC,Security,1915-DMN,19150410-DBLAMX-DBLSEC-0,,,Wisdom,,b09,rf
Dallas Bankers League,DBLSEC,Security,1915-DMN,19150417-DBLCNA-DBLSEC-0,,,Wisdom,,a04,c
Dallas Bankers League,DBLSEC,Security,1915-DMN,19150508-DBLCNA-DBLSEC-0,,,Wisdom,,b04,2b
