key,league,date,number,source,team1.name,team1.align,team1.score,team2.name,team2.align,team2.score,status_code,status_reason
19150726-WNCGAS-WNCLEN-0,Western North Carolina League,1915-07-26,0,1915-CN,Gastonia,a,5,Lenoir,h,7,final,
19150726-WNCMOR-WNCSTA-0,Western North Carolina League,1915-07-26,0,1915-CN,Statesville,a,7,Morganton,h,6,final,
19150727-WNCGAS-WNCLEN-0,Western North Carolina League,1915-07-27,0,1915-CN,Gastonia,a,9,Lenoir,h,1,final,
19150727-WNCMOR-WNCSTA-0,Western North Carolina League,1915-07-27,0,1915-CN,Statesville,a,0,Morganton,h,7,final,
19150728-WNCGAS-WNCLEN-0,Western North Carolina League,1915-07-28,0,1915-CN,Gastonia,a,5,Lenoir,h,6,final,
19150728-WNCMOR-WNCSTA-0,Western North Carolina League,1915-07-28,0,1915-CN,Statesville,a,2,Morganton,h,4,final,
19150729-WNCGAS-WNCMOR-0,Western North Carolina League,1915-07-29,0,1915-CN,Morganton,a,4,Gastonia,h,0,final,
19150729-WNCLEN-WNCSTA-0,Western North Carolina League,1915-07-29,0,1915-CN,Lenoir,a,9,Statesville,h,6,final,
19150730-WNCGAS-WNCMOR-0,Western North Carolina League,1915-07-30,0,1915-CN,Morganton,a,,Gastonia,h,,final,
19150730-WNCLEN-WNCSTA-0,Western North Carolina League,1915-07-30,0,1915-CN,Lenoir,a,,Statesville,h,,postponed,
19150731-WNCGAS-WNCMOR-0,Western North Carolina League,1915-07-31,0,1915-CN,Morganton,a,12,Gastonia,h,17,final,
19150731-WNCLEN-WNCSTA-0,Western North Carolina League,1915-07-31,0,1915-CN,Lenoir,a,5,Statesville,h,2,final,
19150802-WNCGAS-WNCSTA-0,Western North Carolina League,1915-08-02,0,1915-CN,Statesville,a,,Gastonia,h,,final,
19150802-WNCLEN-WNCMOR-0,Western North Carolina League,1915-08-02,0,1915-CN,Lenoir,a,2,Morganton,h,9,final,
19150803-WNCGAS-WNCSTA-0,Western North Carolina League,1915-08-03,0,1915-CN,Statesville,a,4,Gastonia,h,5,final,
19150803-WNCLEN-WNCMOR-0,Western North Carolina League,1915-08-03,0,1915-CN,Lenoir,a,4,Morganton,h,1,final,
19150804-WNCGAS-WNCSTA-0,Western North Carolina League,1915-08-04,0,1915-CN,Statesville,a,3,Gastonia,h,4,final,
19150804-WNCLEN-WNCMOR-0,Western North Carolina League,1915-08-04,0,1915-CN,Lenoir,a,4,Morganton,h,5,final,
19150805-WNCGAS-WNCSTA-0,Western North Carolina League,1915-08-05,0,1915-CN,Gastonia,a,3,Statesville,h,6,final,
19150805-WNCLEN-WNCMOR-0,Western North Carolina League,1915-08-05,0,1915-CN,Morganton,a,6,Lenoir,h,10,final,
19150806-WNCGAS-WNCSTA-0,Western North Carolina League,1915-08-06,0,1915-CN,Gastonia,a,2,Statesville,h,11,final,
19150806-WNCLEN-WNCMOR-0,Western North Carolina League,1915-08-06,0,1915-CN,Morganton,a,5,Lenoir,h,1,final,
19150807-WNCGAS-WNCSTA-0,Western North Carolina League,1915-08-07,0,1915-CN,Gastonia,a,4,Statesville,h,2,final,
19150807-WNCLEN-WNCMOR-0,Western North Carolina League,1915-08-07,0,1915-CN,Morganton,a,2,Lenoir,h,5,final,
19150809-WNCGAS-WNCMOR-0,Western North Carolina League,1915-08-09,0,1915-CN,Gastonia,a,0,Morganton,h,5,final,
19150809-WNCLEN-WNCSTA-0,Western North Carolina League,1915-08-09,0,1915-CN,Statesville,a,3,Lenoir,h,6,final,
19150810-WNCGAS-WNCMOR-0,Western North Carolina League,1915-08-10,0,1915-CN,Gastonia,a,6,Morganton,h,1,final,
19150810-WNCLEN-WNCSTA-0,Western North Carolina League,1915-08-10,0,1915-CN,Statesville,a,5,Lenoir,h,1,final,
19150811-WNCGAS-WNCMOR-0,Western North Carolina League,1915-08-11,0,1915-CN,Gastonia,a,,Morganton,h,,postponed,
19150811-WNCLEN-WNCSTA-0,Western North Carolina League,1915-08-11,0,1915-CN,Statesville,a,,Lenoir,h,,postponed,
19150812-WNCGAS-WNCLEN-0,Western North Carolina League,1915-08-12,0,1915-CN,Lenoir,a,7,Gastonia,h,6,final,
19150812-WNCMOR-WNCSTA-0,Western North Carolina League,1915-08-12,0,1915-CN,Morganton,a,4,Statesville,h,4,final,
19150813-WNCGAS-WNCLEN-0,Western North Carolina League,1915-08-13,0,1915-CN,Lenoir,a,5,Gastonia,h,6,final,
19150813-WNCMOR-WNCSTA-0,Western North Carolina League,1915-08-13,0,1915-CN,Morganton,a,4,Statesville,h,6,final,
19150814-WNCGAS-WNCLEN-0,Western North Carolina League,1915-08-14,0,1915-CN,Lenoir,a,2,Gastonia,h,5,final,
19150814-WNCMOR-WNCSTA-0,Western North Carolina League,1915-08-14,0,1915-CN,Morganton,a,7,Statesville,h,8,final,
19150816-WNCGAS-WNCLEN-0,Western North Carolina League,1915-08-16,0,1915-CN,Gastonia,a,4,Lenoir,h,1,final,
19150816-WNCMOR-WNCSTA-0,Western North Carolina League,1915-08-16,0,1915-CN,Statesville,a,2,Morganton,h,5,final,
19150817-WNCGAS-WNCLEN-0,Western North Carolina League,1915-08-17,0,1915-CN,Gastonia,a,2,Lenoir,h,5,final,
19150817-WNCMOR-WNCSTA-0,Western North Carolina League,1915-08-17,0,1915-CN,Statesville,a,3,Morganton,h,0,final,
19150818-WNCGAS-WNCLEN-0,Western North Carolina League,1915-08-18,0,1915-CN,Gastonia,a,4,Lenoir,h,5,final,
19150818-WNCMOR-WNCSTA-0,Western North Carolina League,1915-08-18,0,1915-CN,Statesville,a,6,Morganton,h,8,final,
19150819-WNCGAS-WNCMOR-0,Western North Carolina League,1915-08-19,0,1915-CN,Morganton,a,,Gastonia,h,,postponed,
19150819-WNCLEN-WNCSTA-0,Western North Carolina League,1915-08-19,0,1915-CN,Lenoir,a,4,Statesville,h,2,final,
19150820-WNCGAS-WNCMOR-1,Western North Carolina League,1915-08-20,1,1915-CN,Morganton,a,5,Gastonia,h,9,final,
19150820-WNCGAS-WNCMOR-2,Western North Carolina League,1915-08-20,2,1915-CN,Morganton,a,1,Gastonia,h,3,final,
19150820-WNCLEN-WNCSTA-1,Western North Carolina League,1915-08-20,1,1915-CN,Lenoir,a,7,Statesville,h,6,final,
19150820-WNCLEN-WNCSTA-2,Western North Carolina League,1915-08-20,2,1915-CN,Lenoir,a,2,Statesville,h,1,final,
19150821-WNCGAS-WNCMOR-0,Western North Carolina League,1915-08-21,0,1915-CN,Morganton,a,2,Gastonia,h,3,final,
19150821-WNCLEN-WNCSTA-0,Western North Carolina League,1915-08-21,0,1915-CN,Lenoir,a,3,Statesville,h,13,final,
19150823-WNCGAS-WNCSTA-0,Western North Carolina League,1915-08-23,0,1915-CN,Statesville,a,2,Gastonia,h,4,final,
19150823-WNCLEN-WNCMOR-0,Western North Carolina League,1915-08-23,0,1915-CN,Lenoir,a,2,Morganton,h,4,final,
19150824-WNCGAS-WNCSTA-0,Western North Carolina League,1915-08-24,0,1915-CN,Statesville,a,6,Gastonia,h,8,final,
19150824-WNCLEN-WNCMOR-0,Western North Carolina League,1915-08-24,0,1915-CN,Lenoir,a,5,Morganton,h,6,final,
19150825-WNCGAS-WNCSTA-0,Western North Carolina League,1915-08-25,0,1915-CN,Statesville,a,2,Gastonia,h,3,final,
19150825-WNCLEN-WNCMOR-0,Western North Carolina League,1915-08-25,0,1915-CN,Lenoir,a,0,Morganton,h,4,final,
19150826-WNCGAS-WNCSTA-0,Western North Carolina League,1915-08-26,0,1915-CN,Gastonia,a,9,Statesville,h,13,final,
19150826-WNCLEN-WNCMOR-0,Western North Carolina League,1915-08-26,0,1915-CN,Morganton,a,7,Lenoir,h,8,final,
19150827-WNCGAS-WNCSTA-0,Western North Carolina League,1915-08-27,0,1915-CN,Gastonia,a,,Statesville,h,,postponed,
19150827-WNCLEN-WNCMOR-0,Western North Carolina League,1915-08-27,0,1915-CN,Morganton,a,,Lenoir,h,,postponed,
19150828-WNCGAS-WNCSTA-1,Western North Carolina League,1915-08-28,1,1915-CN,Gastonia,a,3,Statesville,h,4,final,
19150828-WNCGAS-WNCSTA-2,Western North Carolina League,1915-08-28,2,1915-CN,Gastonia,a,11,Statesville,h,8,final,
19150828-WNCLEN-WNCMOR-1,Western North Carolina League,1915-08-28,1,1915-CN,Morganton,a,5,Lenoir,h,10,final,
19150828-WNCLEN-WNCMOR-2,Western North Carolina League,1915-08-28,2,1915-CN,Morganton,a,4,Lenoir,h,3,final,
