team.league,team.key,team.name,source,key,gloss.name.last,gloss.name.first,person.name.last,person.name.first,person.seq,pos
Western North Carolina League,WNCGAS,Gastonia,1915-CN,19150823-WNCGAS-WNCSTA-0,,,Anderson,,b08,p
Western North Carolina League,WNCGAS,Gastonia,1915-CN,19150826-WNCGAS-WNCSTA-0,,,Anderson,,a08,p
Western North Carolina League,WNCGAS,Gastonia,1915-CN,19150729-WNCGAS-WNCMOR-0,,,Boyd,,b02,cf
Western North Carolina League,WNCGAS,Gastonia,1915-CN,19150730-WNCGAS-WNCMOR-0,,,Boyd,,b02,cf
Western North Carolina League,WNCGAS,Gastonia,1915-CN,19150731-WNCGAS-WNCMOR-0,,,Boyd,,b02,cf
Western North Carolina League,WNCGAS,Gastonia,1915-CN,19150802-WNCGAS-WNCSTA-0,,,Boyd,,b02,cf
Western North Carolina League,WNCGAS,Gastonia,1915-CN,19150803-WNCGAS-WNCSTA-0,,,Boyd,,b02,cf
Western North Carolina League,WNCGAS,Gastonia,1915-CN,19150804-WNCGAS-WNCSTA-0,,,Boyd,,b02,cf
Western North Carolina League,WNCGAS,Gastonia,1915-CN,19150805-WNCGAS-WNCSTA-0,,,Boyd,,a02,cf
Western North Carolina League,WNCGAS,Gastonia,1915-CN,19150806-WNCGAS-WNCSTA-0,,,Boyd,,a02,cf
Western North Carolina League,WNCGAS,Gastonia,1915-CN,19150807-WNCGAS-WNCSTA-0,,,Boyd,,a00,cf
Western North Carolina League,WNCGAS,Gastonia,1915-CN,19150809-WNCGAS-WNCMOR-0,,,Boyd,,a00,cf
Western North Carolina League,WNCGAS,Gastonia,1915-CN,19150810-WNCGAS-WNCMOR-0,,,Boyd,,a00,cf
Western North Carolina League,WNCGAS,Gastonia,1915-CN,19150812-WNCGAS-WNCLEN-0,,,Boyd,,b00,cf
Western North Carolina League,WNCGAS,Gastonia,1915-CN,19150813-WNCGAS-WNCLEN-0,,,Boyd,,b00,cf
Western North Carolina League,WNCGAS,Gastonia,1915-CN,19150814-WNCGAS-WNCLEN-0,,,Boyd,,b00,cf
Western North Carolina League,WNCGAS,Gastonia,1915-CN,19150816-WNCGAS-WNCLEN-0,,,Boyd,,a00,cf
Western North Carolina League,WNCGAS,Gastonia,1915-CN,19150817-WNCGAS-WNCLEN-0,,,Boyd,,a00,cf
Western North Carolina League,WNCGAS,Gastonia,1915-CN,19150818-WNCGAS-WNCLEN-0,,,Boyd,,a00,cf
Western North Carolina League,WNCGAS,Gastonia,1915-CN,19150820-WNCGAS-WNCMOR-1,,,Boyd,,b00,cf
Western North Carolina League,WNCGAS,Gastonia,1915-CN,19150820-WNCGAS-WNCMOR-2,,,Boyd,,b00,cf
Western North Carolina League,WNCGAS,Gastonia,1915-CN,19150821-WNCGAS-WNCMOR-0,,,Boyd,,b00,cf
