key,date,number,league,phase,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,outsatend,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,away.score.14,away.score.15,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13,home.score.14,home.score.15
LDXYRNZ,1915-06-07,0,Blue Ridge,regular,,Martinsburg,1,,Gettysburg,3,,,,,final,,,1915/1915-HES/BLRI-19150607.txt,"Hanover Evening Sun, June 8, 1915",0,0,0,1,0,0,0,0,0,,,,,,,0,0,0,0,0,1,0,2,x,,,,,,
PKYRVGT,1915-06-08,0,Blue Ridge,regular,,Hanover,2,,Chambersburg,7,,,1:40,,final,,,1915/1915-HES/BLRI-19150607.txt,"Hanover Evening Sun, June 9, 1915",0,2,0,0,0,0,0,0,0,,,,,,,1,0,3,0,2,1,0,0,x,,,,,,
ZTYQPCJ,1915-06-08,0,Blue Ridge,regular,,Hagerstown,1,,Frederick,4,,,,,final,,,1915/1915-HES/BLRI-19150607.txt,"Hanover Evening Sun, June 9, 1915",0,0,0,1,0,0,0,0,0,,,,,,,3,0,0,0,0,0,0,1,x,,,,,,
DLJRKMV,1915-06-08,0,Blue Ridge,regular,,Gettysburg,8,,Martinsburg,9,,,,,final,,,1915/1915-HES/BLRI-19150607.txt,"Hanover Evening Sun, June 9, 1915",0,0,3,0,1,0,0,4,0,,,,,,,2,0,3,0,3,0,0,1,x,,,,,,
VTKGGTG,1915-06-09,0,Blue Ridge,regular,,Frederick,6,,Chambersburg,4,,,2:04,,final,,,1915/1915-HES/BLRI-19150607.txt,"Hanover Evening Sun, June 10, 1915",0,0,1,1,1,1,0,0,0,2,,,,,,1,0,3,0,0,0,0,0,0,0,,,,,
VXXVJWN,1915-06-09,0,Blue Ridge,regular,,Gettysburg,1,,Hagerstown,8,,,,,final,,,1915/1915-HES/BLRI-19150607.txt,"Hanover Evening Sun, June 10, 1915",0,0,0,1,0,0,0,0,0,,,,,,,3,0,0,2,2,0,1,0,x,,,,,,
KNHGRLL,1915-06-09,0,Blue Ridge,regular,,Hanover,2,,Martinsburg,7,,,,,final,,,1915/1915-HES/BLRI-19150607.txt,"Hanover Evening Sun, June 10, 1915",0,2,0,0,0,0,0,0,0,,,,,,,1,0,3,0,2,1,0,0,x,,,,,,
SLQRBZD,1915-06-10,0,Blue Ridge,regular,,Frederick,2,,Chambersburg,0,,,,,final,,,1915/1915-HES/BLRI-19150607.txt,"Hanover Evening Sun, June 11, 1915",1,0,0,1,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,
QFBCJPY,1915-06-10,0,Blue Ridge,regular,,Gettysburg,0,,Hagerstown,1,,,,,final,,,1915/1915-HES/BLRI-19150607.txt,"Hanover Evening Sun, June 11, 1915",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,1,0,x,,,,,,
FRTSFLN,1915-06-10,0,Blue Ridge,regular,,Hanover,2,,Martinsburg,4,,,,,final,,,1915/1915-HES/BLRI-19150607.txt,"Hanover Evening Sun, June 11, 1915",0,2,0,0,0,0,0,0,0,,,,,,,0,0,2,2,0,0,0,0,x,,,,,,
KNNTZWL,1915-06-11,0,Blue Ridge,regular,,Chambersburg,4,,Frederick,6,,,,,final,,,1915/1915-HES/BLRI-19150607.txt,"Hanover Evening Sun, June 12, 1915",0,0,0,4,0,0,0,0,0,,,,,,,0,1,2,0,0,0,3,0,x,,,,,,
DNCNBJG,1915-06-11,0,Blue Ridge,regular,,Hanover,2,,Hagerstown,1,,,,,final,,,1915/1915-HES/BLRI-19150607.txt,"Hanover Evening Sun, June 12, 1915",0,0,0,0,1,0,1,0,0,,,,,,,1,0,0,0,0,0,0,0,0,,,,,,
JHZPYXW,1915-06-11,0,Blue Ridge,regular,,Gettysburg,1,,Martinsburg,8,,,,,final,,,1915/1915-HES/BLRI-19150607.txt,"Hanover Evening Sun, June 12, 1915",0,0,0,0,0,1,0,0,0,,,,,,,1,0,0,2,5,0,0,0,x,,,,,,
VSWHPWT,1915-06-12,0,Blue Ridge,regular,,Chambersburg,5,,Frederick,2,,1000,,,final,,,1915/1915-HES/BLRI-19150607.txt,"Hanover Evening Sun, June 14, 1915",0,1,0,2,0,0,2,0,0,,,,,,,0,0,0,1,1,0,0,0,0,,,,,,
NBKLPYR,1915-06-12,0,Blue Ridge,regular,,Hanover,8,,Hagerstown,4,,,,,final,,,1915/1915-HES/BLRI-19150607.txt,"Hanover Evening Sun, June 14, 1915",3,1,2,1,0,0,1,0,0,,,,,,,2,0,0,0,0,1,1,0,0,,,,,,
WRBRFLZ,1915-06-12,0,Blue Ridge,regular,,Gettysburg,5,,Martinsburg,6,,,,,final,,,1915/1915-HES/BLRI-19150607.txt,"Hanover Evening Sun, June 14, 1915",1,0,0,2,0,0,2,0,0,,,,,,,3,0,0,1,0,0,1,0,1,,,,,,
DYVMZJL,1915-06-14,0,Blue Ridge,regular,,Martinsburg,3,,Chambersburg,5,,,2:10,,final,,,1915/1915-HES/BLRI-19150614.txt,"Hanover Evening Sun, June 15, 1915",0,0,0,0,0,0,2,1,0,,,,,,,0,0,2,1,0,1,0,1,x,,,,,,
XBWMRGH,1915-06-14,0,Blue Ridge,regular,,Hagerstown,0,,Gettysburg,5,,,,,final,,,1915/1915-HES/BLRI-19150614.txt,"Hanover Evening Sun, June 15, 1915",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,1,2,1,1,x,,,,,,
TSRMZLH,1915-06-14,0,Blue Ridge,regular,,Frederick,2,,Hanover,0,,,1:30,,final,,,1915/1915-HES/BLRI-19150614.txt,"Hanover Evening Sun, June 15, 1915",0,1,0,0,0,0,0,1,0,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
MZHVLRZ,1915-06-15,0,Blue Ridge,regular,,Martinsburg,,,Chambersburg,,,,,,final,,,1915/1915-HES/BLRI-19150614.txt,"Hanover Evening Sun, June 16, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTLLDHC,1915-06-15,0,Blue Ridge,regular,,Hagerstown,,,Gettysburg,,,,,,postponed,rain,,1915/1915-HES/BLRI-19150614.txt,"Hanover Evening Sun, June 16, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RRTTGTX,1915-06-15,0,Blue Ridge,regular,,Frederick,,,Hanover,,,,,,postponed,rain,,1915/1915-HES/BLRI-19150614.txt,"Hanover Evening Sun, June 16, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KQMDQPC,1915-06-16,0,Blue Ridge,regular,,Frederick,4,,Gettysburg,3,,,,,final,,,1915/1915-HES/BLRI-19150614.txt,"Hanover Evening Sun, June 17, 1915",0,1,0,1,1,1,0,0,0,,,,,,,1,0,0,0,0,0,0,1,1,,,,,,
BBVDFNX,1915-06-16,0,Blue Ridge,regular,,Hagerstown,0,,Hanover,4,,,1:35,,final,,,1915/1915-HES/BLRI-19150614.txt,"Hanover Evening Sun, June 17, 1915",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,3,0,0,1,0,x,,,,,,
YWZXRDN,1915-06-16,0,Blue Ridge,regular,,Chambersburg,0,,Martinsburg,10,,,,,final,,,1915/1915-HES/BLRI-19150614.txt,"Hanover Evening Sun, June 17, 1915",0,0,0,0,0,0,0,0,0,,,,,,,0,1,2,1,1,3,0,2,x,,,,,,
RHQKDDP,1915-06-17,0,Blue Ridge,regular,,Gettysburg,0,,Frederick,1,,,,,final,,,1915/1915-HES/BLRI-19150614.txt,"Hanover Evening Sun, June 18, 1915",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,1,,,,,,
GYMCSNM,1915-06-17,0,Blue Ridge,regular,,Hagerstown,0,,Hanover,1,,,1:45,,final,,,1915/1915-HES/BLRI-19150614.txt,"Hanover Evening Sun, June 18, 1915",0,0,0,0,0,0,0,0,0,,,,,,,1,0,0,0,0,0,0,0,x,,,,,,
LVXMYYZ,1915-06-17,0,Blue Ridge,regular,,Chambersburg,4,,Martinsburg,10,,,,,final,,,1915/1915-HES/BLRI-19150614.txt,"Hanover Evening Sun, June 18, 1915",0,0,0,0,1,1,0,2,0,,,,,,,3,0,2,0,0,3,2,0,x,,,,,,
FWCNRCC,1915-06-18,0,Blue Ridge,regular,,Hagerstown,5,,Chambersburg,4,,,,,final,,,1915/1915-HES/BLRI-19150614.txt,"Hanover Evening Sun, June 19, 1915",0,0,0,1,2,1,0,0,1,,,,,,,0,0,3,1,0,0,0,0,0,,,,,,
JDXDDJS,1915-06-18,0,Blue Ridge,regular,,Martinsburg,,,Frederick,,,,,,postponed,rain,,1915/1915-HES/BLRI-19150614.txt,"Hanover Evening Sun, June 19, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HGPFGSF,1915-06-18,0,Blue Ridge,regular,,Gettysburg,8,,Hanover,7,,,2:05,,final,,,1915/1915-HES/BLRI-19150614.txt,"Hanover Evening Sun, June 19, 1915",1,0,0,0,1,0,2,0,4,,,,,,,0,0,0,0,0,6,0,0,1,,,,,,
SSTRSSK,1915-06-19,0,Blue Ridge,regular,,Hagerstown,5,,Chambersburg,2,,,,,final,,,1915/1915-HES/BLRI-19150614.txt,"Hanover Evening Sun, June 21, 1915",0,0,0,5,0,0,0,0,0,,,,,,,0,2,0,0,0,0,0,0,0,,,,,,
KHKRPWR,1915-06-19,1,Blue Ridge,regular,,Martinsburg,1,,Frederick,2,,,,,final,,,1915/1915-HES/BLRI-19150614.txt,"Hanover Evening Sun, June 21, 1915",0,0,0,0,1,0,0,0,0,,,,,,,1,0,0,0,0,0,0,0,1,,,,,,
NPPTXKM,1915-06-19,2,Blue Ridge,regular,,Martinsburg,3,,Frederick,3,,,,,final,,,1915/1915-HES/BLRI-19150614.txt,"Hanover Evening Sun, June 21, 1915",0,0,0,0,3,0,,,,,,,,,,0,1,1,0,1,0,,,,,,,,,
ZWYZCCQ,1915-06-19,0,Blue Ridge,regular,,Gettysburg,3,,Hanover,7,,900,,,final,,,1915/1915-HES/BLRI-19150614.txt,"Hanover Evening Sun, June 21, 1915",1,0,0,0,0,0,0,1,1,,,,,,,2,0,2,2,1,0,0,0,x,,,,,,
KWTMMPS,1915-06-21,0,Blue Ridge,regular,,Hanover,0,,Gettysburg,5,,,2:00,,final,,,1915/1915-HES/BLRI-19150621.txt,"Hanover Evening Sun, June 22, 1915",0,0,0,0,0,0,0,0,0,,,,,,,1,3,0,1,0,0,0,0,0,,,,,,
DSFTJVC,1915-06-21,0,Blue Ridge,regular,,Chambersburg,6,,Hagerstown,7,,,,,final,,,1915/1915-HES/BLRI-19150621.txt,"Hanover Evening Sun, June 22, 1915",0,0,3,0,0,0,0,3,0,,,,,,,2,0,0,2,0,2,1,0,x,,,,,,
GFPKNQP,1915-06-21,0,Blue Ridge,regular,,Frederick,5,,Martinsburg,3,,,,,final,,,1915/1915-HES/BLRI-19150621.txt,"Hanover Evening Sun, June 22, 1915",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
YKFJQYR,1915-06-22,0,Blue Ridge,regular,,Hanover,0,,Gettysburg,0,,,1:58,,final,,,1915/1915-HES/BLRI-19150621.txt,"Hanover Evening Sun, June 23, 1915",1,0,0,1,1,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
LYLQSRY,1915-06-22,1,Blue Ridge,regular,,Chambersburg,6,,Hagerstown,5,,,,,final,,,1915/1915-HES/BLRI-19150621.txt,"Hanover Evening Sun, June 23, 1915",0,0,0,2,4,0,0,0,0,,,,,,,0,0,2,0,0,0,0,3,0,,,,,,
LRZWGRD,1915-06-22,2,Blue Ridge,regular,,Chambersburg,0,,Hagerstown,1,,,,,final,,,1915/1915-HES/BLRI-19150621.txt,"Hanover Evening Sun, June 23, 1915",0,0,0,0,0,0,0,,,,,,,,,0,0,1,0,0,0,x,,,,,,,,
ZRBVQTQ,1915-06-22,0,Blue Ridge,regular,,Frederick,0,,Martinsburg,5,,,1:40,,final,,,1915/1915-HES/BLRI-19150621.txt,"Hanover Evening Sun, June 23, 1915",0,0,0,0,0,0,0,0,0,,,,,,,2,0,2,0,0,0,0,1,x,,,,,,
DRNJYSK,1915-06-23,0,Blue Ridge,regular,,Hanover,11,,Chambersburg,12,,,,,final,,,1915/1915-HES/BLRI-19150621.txt,"Hanover Evening Sun, June 24, 1915",2,0,0,0,0,9,0,0,0,,,,,,,1,0,3,0,0,4,0,0,4,,,,,,
BNQXTCD,1915-06-23,0,Blue Ridge,regular,,Gettysburg,1,,Frederick,4,,,1:30,,final,,,1915/1915-HES/BLRI-19150621.txt,"Hanover Evening Sun, June 24, 1915",0,0,0,0,1,0,0,0,0,,,,,,,0,0,0,0,2,2,0,0,x,,,,,,
VBWPJRZ,1915-06-23,0,Blue Ridge,regular,,Martinsburg,8,,Hagerstown,10,,,,,final,,,1915/1915-HES/BLRI-19150621.txt,"Hanover Evening Sun, June 24, 1915",0,0,1,0,4,0,3,0,0,,,,,,,3,3,0,3,1,0,0,0,x,,,,,,
DLJWVYH,1915-06-24,0,Blue Ridge,regular,,Hanover,9,,Chambersburg,2,,,,,final,,,1915/1915-HES/BLRI-19150621.txt,"Hanover Evening Sun, June 25, 1915",3,0,0,3,1,0,2,0,0,,,,,,,1,0,0,0,0,0,1,0,0,,,,,,
DSRRKBG,1915-06-24,0,Blue Ridge,regular,,Gettysburg,6,,Frederick,7,,500,1:50,,final,,,1915/1915-HES/BLRI-19150621.txt,"Hanover Evening Sun, June 25, 1915",0,0,0,4,0,0,0,2,0,,,,,,,0,1,2,1,0,1,0,2,x,,,,,,
ZKMJVQT,1915-06-24,0,Blue Ridge,regular,,Martinsburg,0,,Hagerstown,1,,,1:35,,final,,,1915/1915-HES/BLRI-19150621.txt,"Hanover Evening Sun, June 25, 1915",0,0,0,0,0,0,0,0,0,,,,,,,0,0,1,0,0,0,0,0,x,,,,,,
NPPDTVD,1915-06-25,0,Blue Ridge,regular,,Gettysburg,2,,Chambersburg,1,,,1:50,,final,,,1915/1915-HES/BLRI-19150621.txt,"Hanover Evening Sun, June 26, 1915",1,0,0,0,1,0,0,0,0,,,,,,,0,0,0,0,0,1,0,0,0,,,,,,
TCTCJVF,1915-06-25,1,Blue Ridge,regular,,Hanover,1,,Frederick,10,,,1:50,,final,,,1915/1915-HES/BLRI-19150621.txt,"Hanover Evening Sun, June 26, 1915",0,0,0,0,0,0,0,0,1,,,,,,,2,0,0,1,4,2,0,1,x,,,,,,
KVDGWBN,1915-06-25,2,Blue Ridge,regular,,Hanover,9,,Frederick,2,,,1:00,,final,,,1915/1915-HES/BLRI-19150621.txt,"Hanover Evening Sun, June 26, 1915",4,0,0,0,0,5,0,,,,,,,,,1,1,0,0,0,0,0,,,,,,,,
RLFRVWC,1915-06-25,0,Blue Ridge,regular,,Hagerstown,2,,Martinsburg,11,,,2:00,,final,,,1915/1915-HES/BLRI-19150621.txt,"Hanover Evening Sun, June 26, 1915",0,0,0,0,0,2,0,0,0,,,,,,,1,0,3,2,2,3,0,0,0,,,,,,
YDYGCFP,1915-06-26,1,Blue Ridge,regular,,Gettysburg,0,,Chambersburg,8,,,1:45,,final,,,1915/1915-HES/BLRI-19150621.txt,"Hanover Evening Sun, June 28, 1915",0,0,0,0,0,0,0,0,0,,,,,,,2,0,0,0,0,6,0,0,0,,,,,,
FJPVHMM,1915-06-26,2,Blue Ridge,regular,,Gettysburg,3,,Chambersburg,4,,,1:55,,final,,,1915/1915-HES/BLRI-19150621.txt,"Hanover Evening Sun, June 28, 1915",1,0,0,0,0,2,0,0,,,,,,,,0,1,0,0,0,2,0,1,,,,,,,
SJQDZVM,1915-06-26,1,Blue Ridge,regular,,Hanover,1,,Frederick,5,,,,,final,,,1915/1915-HES/BLRI-19150621.txt,"Hanover Evening Sun, June 28, 1915",0,0,0,0,0,1,0,0,0,,,,,,,0,0,0,3,0,1,0,1,x,,,,,,
GJNBTCX,1915-06-26,2,Blue Ridge,regular,,Hanover,4,,Frederick,1,,,,,final,,,1915/1915-HES/BLRI-19150621.txt,"Hanover Evening Sun, June 28, 1915",0,4,0,0,0,0,0,,,,,,,,,0,1,0,0,0,0,0,,,,,,,,
FFGPXHB,1915-06-26,1,Blue Ridge,regular,,Hagerstown,,,Martinsburg,,,,,,final,,,1915/1915-HES/BLRI-19150621.txt,"Hanover Evening Sun, June 28, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TQFHQGY,1915-06-26,2,Blue Ridge,regular,,Hagerstown,,,Martinsburg,,,,,,final,,,1915/1915-HES/BLRI-19150621.txt,"Hanover Evening Sun, June 28, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PMMLVVM,1915-06-28,0,Blue Ridge,regular,,Chambersburg,2,,Gettysburg,9,,,1:58,,final,,,1915/1915-HES/BLRI-19150628.txt,"Hanover Evening Sun, June 29, 1915",0,0,0,0,1,0,0,1,0,,,,,,,0,0,6,3,0,0,0,0,x,,,,,,
GMCZWRC,1915-06-28,0,Blue Ridge,regular,,Frederick,,,Hagerstown,,,,,,final,,,1915/1915-HES/BLRI-19150628.txt,"Hanover Evening Sun, June 29, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTJZXXS,1915-06-28,0,Blue Ridge,regular,,Martinsburg,3,,Hanover,3,,450,2:25,,final,,,1915/1915-HES/BLRI-19150628.txt,"Hanover Evening Sun, June 29, 1915",0,0,0,2,1,0,0,0,0,0,0,0,,,,3,0,0,0,0,0,0,0,0,0,0,0,,,
BVNMHFR,1915-06-29,0,Blue Ridge,regular,,Chambersburg,3,,Gettysburg,3,,,2:00,,final,,,1915/1915-HES/BLRI-19150628.txt,"Hanover Evening Sun, June 30, 1915",0,0,0,2,0,0,0,1,0,0,,,,,,0,1,0,0,0,0,0,0,2,0,,,,,
NYQDCDT,1915-06-29,0,Blue Ridge,regular,,Frederick,2,,Hagerstown,9,,,1:45,,final,,,1915/1915-HES/BLRI-19150628.txt,"Hanover Evening Sun, June 30, 1915",1,0,0,0,0,1,0,0,0,,,,,,,2,1,3,3,0,0,0,0,x,,,,,,
CQPVNLK,1915-06-29,0,Blue Ridge,regular,,Martinsburg,0,,Hanover,7,,,1:45,,final,,,1915/1915-HES/BLRI-19150628.txt,"Hanover Evening Sun, June 30, 1915",0,0,0,0,0,0,0,0,0,,,,,,,4,2,1,0,0,0,0,0,0,,,,,,
DWHWQDV,1915-06-30,0,Blue Ridge,regular,,Hagerstown,2,,Frederick,7,,,,,final,,,1915/1915-HES/BLRI-19150628.txt,"Hanover Evening Sun, July 1, 1915",1,0,0,1,0,0,0,0,0,,,,,,,1,0,0,1,0,1,1,3,x,,,,,,
XJSGNZV,1915-06-30,0,Blue Ridge,regular,,Martinsburg,1,,Gettysburg,0,,,1:40,,final,,,1915/1915-HES/BLRI-19150628.txt,"Hanover Evening Sun, July 1, 1915",0,0,0,0,1,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
CSKFJLJ,1915-06-30,0,Blue Ridge,regular,,Chambersburg,5,,Hanover,3,,,1:45,,final,,,1915/1915-HES/BLRI-19150628.txt,"Hanover Evening Sun, July 1, 1915",1,0,3,1,0,0,0,0,0,,,,,,,0,0,0,0,0,1,0,0,2,,,,,,
WBQWSTF,1915-07-02,0,Blue Ridge,regular,,Chambersburg,1,,Frederick,4,,,,,final,,,1915/1915-HES/BLRI-19150628.txt,"Hanover Evening Sun, July 3, 1915",0,0,0,1,0,0,0,0,0,,,,,,,0,0,0,0,0,2,2,0,x,,,,,,
XRFHYTT,1915-07-02,0,Blue Ridge,regular,,Gettysburg,1,,Hagerstown,6,,,,,final,,,1915/1915-HES/BLRI-19150628.txt,"Hanover Evening Sun, July 3, 1915",0,0,0,0,0,1,0,0,0,,,,,,,0,3,1,2,0,0,0,0,x,,,,,,
KTJYGVL,1915-07-02,0,Blue Ridge,regular,,Hanover,5,,Martinsburg,6,,,2:45,,final,,,1915/1915-HES/BLRI-19150628.txt,"Hanover Evening Sun, July 3, 1915",2,0,0,0,0,1,1,0,0,0,0,1,0,0,,0,0,0,2,1,0,0,1,0,0,0,1,0,1,
GYTBSRP,1915-07-03,0,Blue Ridge,regular,,Chambersburg,1,,Frederick,6,,,,,final,,,1915/1915-HES/BLRI-19150628.txt,"Hanover Evening Sun, July 6, 1915",0,0,0,0,0,0,0,1,0,,,,,,,0,3,0,1,0,2,0,0,x,,,,,,
MBYRNWZ,1915-07-03,0,Blue Ridge,regular,,Gettysburg,3,,Hagerstown,7,,,,,final,,,1915/1915-HES/BLRI-19150628.txt,"Hanover Evening Sun, July 6, 1915",0,1,0,0,0,0,1,0,1,,,,,,,0,3,1,1,1,0,0,1,x,,,,,,
LZRGZZC,1915-07-03,0,Blue Ridge,regular,,Hanover,6,,Martinsburg,2,,,,,final,,,1915/1915-HES/BLRI-19150628.txt,"Hanover Evening Sun, July 6, 1915",0,0,0,3,3,0,0,0,0,,,,,,,0,0,1,1,0,0,0,0,0,,,,,,
XNYVMMM,1915-07-05,1,Blue Ridge,regular,,Frederick,2,,Chambersburg,4,,,,,final,,,1915/1915-HES/BLRI-19150705.txt,"Hanover Evening Sun, July 6, 1915",0,0,0,0,0,0,2,0,0,,,,,,,0,1,0,0,0,1,2,0,x,,,,,,
QBWJRQX,1915-07-05,2,Blue Ridge,regular,,Frederick,9,,Chambersburg,3,,,,,final,,,1915/1915-HES/BLRI-19150705.txt,"Hanover Evening Sun, July 6, 1915",1,0,3,0,0,0,0,4,1,,,,,,,0,2,0,0,1,0,0,0,0,,,,,,
JYBQZNV,1915-07-05,1,Blue Ridge,regular,,Hanover,4,,Hagerstown,3,,,1:50,,final,,,1915/1915-HES/BLRI-19150705.txt,"Hanover Evening Sun, July 6, 1915",0,0,0,0,4,0,0,0,0,,,,,,,1,0,0,0,0,0,2,0,0,,,,,,
DDTFGSR,1915-07-05,2,Blue Ridge,regular,,Hanover,9,,Hagerstown,4,,,2:05,,final,,,1915/1915-HES/BLRI-19150705.txt,"Hanover Evening Sun, July 6, 1915",0,0,0,0,6,2,1,0,,,,,,,,0,0,0,4,0,0,0,0,,,,,,,
KCLVLYL,1915-07-05,1,Blue Ridge,regular,,Gettysburg,2,,Martinsburg,10,,,,,final,,,1915/1915-HES/BLRI-19150705.txt,"Hanover Evening Sun, July 6, 1915",0,0,1,0,0,1,0,0,0,,,,,,,2,1,1,0,0,4,2,0,x,,,,,,
SYPVHTV,1915-07-05,2,Blue Ridge,regular,,Gettysburg,3,,Martinsburg,7,,,1:50,,final,,,1915/1915-HES/BLRI-19150705.txt,"Hanover Evening Sun, July 6, 1915",0,1,0,1,1,0,0,0,0,,,,,,,0,1,1,0,3,0,0,2,x,,,,,,
CPXLTRQ,1915-07-06,0,Blue Ridge,regular,,Hagerstown,1,,Chambersburg,8,,,,,final,,,1915/1915-HES/BLRI-19150705.txt,"Hanover Evening Sun, July 7, 1915",1,0,0,0,0,0,0,0,0,,,,,,,0,2,1,1,1,0,2,1,x,,,,,,
LVZKHWQ,1915-07-06,0,Blue Ridge,regular,,Martinsburg,0,,Frederick,1,,,1:50,,final,,,1915/1915-HES/BLRI-19150705.txt,"Hanover Evening Sun, July 7, 1915",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,1,0,0,x,,,,,,
YQWTMQZ,1915-07-06,0,Blue Ridge,regular,,Hanover,4,,Gettysburg,1,,,1:45,,final,,,1915/1915-HES/BLRI-19150705.txt,"Hanover Evening Sun, July 7, 1915",0,2,2,0,0,0,0,0,0,,,,,,,0,0,0,0,0,1,0,0,0,,,,,,
