league.year,league.name,league.phase,person.ref,person.name.last,person.name.given,entry.name,S_FIRST,S_LAST,B_G,P_G,F_1B_G,F_2B_G,F_3B_G,F_SS_G,F_OF_G,F_LF_G,F_CF_G,F_RF_G,F_C_G,F_P_G
1915,Blue Ridge League,regular,P6108948,Agnew,,Frederick,1915-06-08,1915-08-26,57,0,0,57,0,0,0,0,0,0,0,0
1915,Blue Ridge League,regular,P4416360,Barnh't,,Frederick,1915-06-10,1915-06-10,1,0,0,0,1,0,0,0,0,0,0,0
1915,Blue Ridge League,regular,P4666868,Barnhart,,Frederick,1915-06-08,1915-08-26,58,0,0,0,58,0,0,0,0,0,0,0
1915,Blue Ridge League,regular,P8930843,Barton,,Hagerstown,1915-07-31,1915-08-19,6,6,0,0,0,0,0,0,0,0,0,6
1915,Blue Ridge League,regular,P8766088,Basehoar,,Gettysburg,1915-07-08,1915-07-08,2,0,0,0,0,0,2,0,0,2,0,0
1915,Blue Ridge League,regular,P4524716,Basehore,,Gettysburg,1915-07-12,1915-07-22,4,0,1,0,0,0,3,0,1,2,0,0
1915,Blue Ridge League,regular,P3934119,Bashore,,Gettysburg,1915-07-05,1915-08-26,38,0,10,0,0,0,28,21,6,1,0,0
1915,Blue Ridge League,regular,P8461232,Bauer,,Martinsburg,1915-06-04,1915-06-04,1,0,0,0,0,0,1,0,1,0,0,0
1915,Blue Ridge League,regular,P8088311,Beck,,Frederick,1915-08-09,1915-08-09,1,0,0,0,0,0,1,1,0,0,0,0
1915,Blue Ridge League,regular,P3504440,Bigler,,Gettysburg,1915-06-12,1915-08-26,60,0,0,1,57,0,0,0,0,0,2,0
1915,Blue Ridge League,regular,P7711461,Bitters,,Chambersburg,1915-06-08,1915-06-24,5,5,0,0,0,0,0,0,0,0,0,5
1915,Blue Ridge League,regular,P8551232,Bitters,,Gettysburg,1915-06-26,1915-06-26,1,1,0,0,0,0,0,0,0,0,0,1
1915,Blue Ridge League,regular,P5185530,Blunt,,Hagerstown,1915-06-08,1915-06-30,21,0,2,0,0,0,5,5,0,0,14,0
1915,Blue Ridge League,regular,P0007977,Borton,,Hagerstown,1915-08-03,1915-08-03,1,1,0,0,0,0,0,0,0,0,0,1
1915,Blue Ridge League,regular,P0625280,Bower,,Martinsburg,1915-06-05,1915-06-05,1,0,0,0,0,0,1,0,1,0,0,0
1915,Blue Ridge League,regular,P0329155,Boyd,,Hagerstown,1915-06-25,1915-07-26,6,6,0,0,0,0,0,0,0,0,0,6
1915,Blue Ridge League,regular,P4669443,Boyle,,Chambersburg,1915-08-18,1915-08-26,7,0,7,0,0,0,0,0,0,0,0,0
1915,Blue Ridge League,regular,P4955423,Boyne,,Frederick,1915-06-08,1915-07-31,41,0,41,0,0,0,0,0,0,0,0,0
1915,Blue Ridge League,regular,P9688096,Boyne,,Gettysburg,1915-08-06,1915-08-26,16,0,16,0,0,0,0,0,0,0,0,0
1915,Blue Ridge League,regular,P2199306,Bream,,Gettysburg,1915-06-10,1915-06-28,11,0,0,0,0,0,11,10,1,0,0,0
1915,Blue Ridge League,regular,P5184267,Brean,,Gettysburg,1915-06-09,1915-06-09,1,0,0,0,0,0,1,1,0,0,0,0
1915,Blue Ridge League,regular,P0655421,Bunting,,Hanover,1915-07-29,1915-08-25,22,0,3,19,0,0,0,0,0,0,0,0
1915,Blue Ridge League,regular,P0380589,Burns,,Gettysburg,1915-06-21,1915-07-05,6,3,0,0,0,0,2,0,1,1,0,3
1915,Blue Ridge League,regular,P7658230,Carter,,Hagerstown,1915-06-14,1915-06-14,1,1,0,0,0,0,0,0,0,0,0,1
1915,Blue Ridge League,regular,P5258542,Clark,,Martinsburg,1915-06-22,1915-08-26,14,12,0,0,0,0,2,0,0,2,0,12
1915,Blue Ridge League,regular,P7237427,Clarke,,Martinsburg,1915-07-06,1915-07-06,1,1,0,0,0,0,0,0,0,0,0,1
1915,Blue Ridge League,regular,P7344145,Clay,,Chambersburg,1915-06-08,1915-07-24,36,0,0,0,0,0,36,0,2,34,0,0
1915,Blue Ridge League,regular,P2756588,Clay,,Gettysburg,1915-07-27,1915-08-14,15,0,0,0,0,0,15,0,0,15,0,0
1915,Blue Ridge League,regular,P7483125,Cleary,,Hagerstown,1915-08-25,1915-08-25,2,0,0,0,0,0,2,0,0,2,0,0
1915,Blue Ridge League,regular,P5260867,Clunk,,Hanover,1915-05-27,1915-08-25,62,0,19,0,0,0,43,0,42,1,0,0
1915,Blue Ridge League,regular,P2553330,Coile,,Hanover,1915-05-27,1915-05-27,1,0,0,0,0,1,0,0,0,0,0,0
1915,Blue Ridge League,regular,P5474622,Colter,,Hagerstown,1915-07-06,1915-07-06,1,1,0,0,0,0,0,0,0,0,0,1
1915,Blue Ridge League,regular,P6482241,Connel,,Frederick,1915-08-03,1915-08-03,1,0,0,0,0,1,0,0,0,0,0,0
1915,Blue Ridge League,regular,P1087750,Connelly,,Frederick,1915-08-04,1915-08-17,5,0,0,0,0,5,0,0,0,0,0,0
1915,Blue Ridge League,regular,P7313040,Connolly,,Frederick,1915-08-06,1915-08-26,12,0,0,0,0,12,0,0,0,0,0,0
1915,Blue Ridge League,regular,P6730209,Cook,,Hagerstown,1915-06-21,1915-08-09,39,0,0,0,0,0,39,0,1,39,0,0
