key,league,date,number,source,team1.name,team1.align,team1.score,team2.name,team2.align,team2.score,status_code,status_reason
19120430-OSLANA-OSLOKC-0,Oklahoma State League,1912-04-30,0,1912-DMN,Oklahoma City,a,7,Anadarko,h,1,final,
19120430-OSLGUT-OSLTUL-0,Oklahoma State League,1912-04-30,0,1912-DMN,Tulsa,a,8,Guthrie,h,11,final,
19120430-OSLHOL-OSLMCA-0,Oklahoma State League,1912-04-30,0,1912-DMN,McAlester,a,5,Holdenville,h,0,final,
19120430-OSLMUS-OSLOKM-0,Oklahoma State League,1912-04-30,0,1912-DMN,Muskogee,a,0,Okmulgee,h,5,final,
19120501-OSLANA-OSLOKC-0,Oklahoma State League,1912-05-01,0,1912-DMN,Oklahoma City,a,1,Anadarko,h,10,final,
19120501-OSLGUT-OSLTUL-0,Oklahoma State League,1912-05-01,0,1912-DMN,Tulsa,a,13,Guthrie,h,12,final,
19120501-OSLHOL-OSLMCA-0,Oklahoma State League,1912-05-01,0,1912-DMN,McAlester,a,6,Holdenville,h,13,final,
19120501-OSLMUS-OSLOKM-0,Oklahoma State League,1912-05-01,0,1912-DMN,Muskogee,a,1,Okmulgee,h,15,final,
19120502-OSLANA-OSLOKC-0,Oklahoma State League,1912-05-02,0,1912-DMN,Oklahoma City,a,9,Anadarko,h,3,final,
19120502-OSLGUT-OSLTUL-0,Oklahoma State League,1912-05-02,0,1912-DMN,Tulsa,a,14,Guthrie,h,4,final,
19120502-OSLHOL-OSLMCA-0,Oklahoma State League,1912-05-02,0,1912-DMN,McAlester,a,9,Holdenville,h,16,final,
19120502-OSLMUS-OSLOKM-0,Oklahoma State League,1912-05-02,0,1912-DMN,Muskogee,a,9,Okmulgee,h,10,final,
19120503-OSLANA-OSLOKC-0,Oklahoma State League,1912-05-03,0,1912-DMN,Anadarko,a,6,Oklahoma City,h,1,final,
19120503-OSLGUT-OSLTUL-0,Oklahoma State League,1912-05-03,0,1912-DMN,Guthrie,a,2,Tulsa,h,14,final,
19120503-OSLHOL-OSLMCA-0,Oklahoma State League,1912-05-03,0,1912-DMN,Holdenville,a,,McAlester,h,,final,
19120503-OSLMUS-OSLOKM-0,Oklahoma State League,1912-05-03,0,1912-DMN,Okmulgee,a,3,Muskogee,h,1,final,
19120504-OSLANA-OSLOKC-0,Oklahoma State League,1912-05-04,0,1912-DMN,Anadarko,a,14,Oklahoma City,h,4,final,
19120504-OSLGUT-OSLTUL-0,Oklahoma State League,1912-05-04,0,1912-DMN,Guthrie,a,2,Tulsa,h,4,final,
19120504-OSLHOL-OSLMCA-0,Oklahoma State League,1912-05-04,0,1912-DMN,Holdenville,a,2,McAlester,h,3,final,
19120504-OSLMUS-OSLOKM-0,Oklahoma State League,1912-05-04,0,1912-DMN,Okmulgee,a,10,Muskogee,h,7,final,
19120505-OSLANA-OSLOKC-0,Oklahoma State League,1912-05-05,0,1912-DMN,Anadarko,a,7,Oklahoma City,h,6,final,
19120505-OSLGUT-OSLTUL-0,Oklahoma State League,1912-05-05,0,1912-DMN,Guthrie,a,3,Tulsa,h,4,final,
19120505-OSLHOL-OSLMCA-0,Oklahoma State League,1912-05-05,0,1912-DMN,Holdenville,a,1,McAlester,h,10,final,
19120505-OSLMUS-OSLOKM-0,Oklahoma State League,1912-05-05,0,1912-DMN,Okmulgee,a,6,Muskogee,h,0,final,
19120506-OSLANA-OSLOKM-0,Oklahoma State League,1912-05-06,0,1912-DMN,Okmulgee,a,5,Anadarko,h,4,final,
19120506-OSLGUT-OSLHOL-0,Oklahoma State League,1912-05-06,0,1912-DMN,Holdenville,a,9,Guthrie,h,3,final,
19120506-OSLMCA-OSLTUL-0,Oklahoma State League,1912-05-06,0,1912-DMN,McAlester,a,0,Tulsa,h,4,final,
19120506-OSLMUS-OSLOKC-0,Oklahoma State League,1912-05-06,0,1912-DMN,Muskogee,a,4,Oklahoma City,h,5,final,
19120507-OSLANA-OSLOKM-0,Oklahoma State League,1912-05-07,0,1912-DMN,Okmulgee,a,4,Anadarko,h,3,final,
19120507-OSLGUT-OSLHOL-0,Oklahoma State League,1912-05-07,0,1912-DMN,Holdenville,a,,Guthrie,h,,postponed,
19120507-OSLMCA-OSLTUL-0,Oklahoma State League,1912-05-07,0,1912-DMN,McAlester,a,8,Tulsa,h,6,final,
19120507-OSLMUS-OSLOKC-0,Oklahoma State League,1912-05-07,0,1912-DMN,Muskogee,a,,Oklahoma City,h,,postponed,
19120508-OSLANA-OSLOKM-0,Oklahoma State League,1912-05-08,0,1912-DMN,Okmulgee,a,,Anadarko,h,,final,
19120508-OSLGUT-OSLHOL-0,Oklahoma State League,1912-05-08,0,1912-DMN,Holdenville,a,7,Guthrie,h,12,final,
19120508-OSLMCA-OSLTUL-0,Oklahoma State League,1912-05-08,0,1912-DMN,McAlester,a,,Tulsa,h,,final,
19120508-OSLMUS-OSLOKC-0,Oklahoma State League,1912-05-08,0,1912-DMN,Oklahoma City,a,,Muskogee,h,,final,
19120509-OSLANA-OSLMUS-0,Oklahoma State League,1912-05-09,0,1912-DMN,Anadarko,a,1,Muskogee,h,3,final,
19120509-OSLGUT-OSLMCA-0,Oklahoma State League,1912-05-09,0,1912-DMN,McAlester,a,,Guthrie,h,,postponed,rain
19120509-OSLHOL-OSLTUL-0,Oklahoma State League,1912-05-09,0,1912-DMN,Holdenville,a,,Tulsa,h,,postponed,rain
19120509-OSLOKC-OSLOKM-0,Oklahoma State League,1912-05-09,0,1912-DMN,Okmulgee,a,,Oklahoma City,h,,postponed,rain
