team.league,team.key,team.name,source,key,gloss.name.last,gloss.name.first,person.name.last,person.name.first,person.seq,pos
Oklahoma State League,OSLANA,Anadarko,1912-DMN,19120504-OSLANA-OSLOKC-0,,,Blass,,a01,p
Oklahoma State League,OSLANA,Anadarko,1912-DMN,19120503-OSLANA-OSLOKC-0,,,Casey,,a00,p
Oklahoma State League,OSLANA,Anadarko,1912-DMN,19120507-OSLANA-OSLOKM-0,,,Casey,,b00,p
Oklahoma State League,OSLANA,Anadarko,1912-DMN,19120502-OSLANA-OSLOKC-0,,,Cravenstine,,b00,p
Oklahoma State League,OSLANA,Anadarko,1912-DMN,19120505-OSLANA-OSLOKC-0,,,Cravenstine,,a00,p
Oklahoma State League,OSLANA,Anadarko,1912-DMN,19120430-OSLANA-OSLOKC-0,,,Gallagher,,b01,c
Oklahoma State League,OSLANA,Anadarko,1912-DMN,19120501-OSLANA-OSLOKC-0,,,Gallagher,,b01,c
Oklahoma State League,OSLANA,Anadarko,1912-DMN,19120502-OSLANA-OSLOKC-0,,,Gallagher,,b02,c
Oklahoma State League,OSLANA,Anadarko,1912-DMN,19120503-OSLANA-OSLOKC-0,,,Gallagher,,a01,c
Oklahoma State League,OSLANA,Anadarko,1912-DMN,19120504-OSLANA-OSLOKC-0,,,Gallagher,,a02,c
Oklahoma State League,OSLANA,Anadarko,1912-DMN,19120505-OSLANA-OSLOKC-0,,,Gallagher,,a02,c
Oklahoma State League,OSLANA,Anadarko,1912-DMN,19120506-OSLANA-OSLOKM-0,,,Gallagher,,b01,c
Oklahoma State League,OSLANA,Anadarko,1912-DMN,19120507-OSLANA-OSLOKM-0,,,Gallagher,,b01,c
Oklahoma State League,OSLANA,Anadarko,1912-DMN,19120508-OSLANA-OSLOKM-0,,,Gallagher,,b01,c
Oklahoma State League,OSLANA,Anadarko,1912-DMN,19120509-OSLANA-OSLMUS-0,,,Gallagher,,a01,c
Oklahoma State League,OSLANA,Anadarko,1912-DMN,19120501-OSLANA-OSLOKC-0,,,Jasper,,b00,p
Oklahoma State League,OSLANA,Anadarko,1912-DMN,19120506-OSLANA-OSLOKM-0,,,Jasper,,b00,p
Oklahoma State League,OSLANA,Anadarko,1912-DMN,19120505-OSLANA-OSLOKC-0,,,Joseph,,a01,p
Oklahoma State League,OSLANA,Anadarko,1912-DMN,19120502-OSLANA-OSLOKC-0,,,Oram,,b01,p
Oklahoma State League,OSLANA,Anadarko,1912-DMN,19120430-OSLANA-OSLOKC-0,,,Stone,,b00,p
Oklahoma State League,OSLANA,Anadarko,1912-DMN,19120504-OSLANA-OSLOKC-0,,,Stone,,a00,p
Oklahoma State League,OSLANA,Anadarko,1912-DMN,19120508-OSLANA-OSLOKM-0,,,Stone,,b00,p
Oklahoma State League,OSLANA,Anadarko,1912-DMN,19120509-OSLANA-OSLMUS-0,,,Tanner,,a00,p
Oklahoma State League,OSLGUT,Guthrie,1912-DMN,19120501-OSLGUT-OSLTUL-0,,,Atterbury,,b01,p
Oklahoma State League,OSLGUT,Guthrie,1912-DMN,19120502-OSLGUT-OSLTUL-0,,,Avertt,,b00,p
Oklahoma State League,OSLGUT,Guthrie,1912-DMN,19120505-OSLGUT-OSLTUL-0,,,Clifton,,a01,p
Oklahoma State League,OSLGUT,Guthrie,1912-DMN,19120430-OSLGUT-OSLTUL-0,,,Dooley,,b02,c
Oklahoma State League,OSLGUT,Guthrie,1912-DMN,19120501-OSLGUT-OSLTUL-0,,,Dooley,,b02,c
Oklahoma State League,OSLGUT,Guthrie,1912-DMN,19120502-OSLGUT-OSLTUL-0,,,Dooley,,b02,p
Oklahoma State League,OSLGUT,Guthrie,1912-DMN,19120503-OSLGUT-OSLTUL-0,,,Dooley,,a01,p
Oklahoma State League,OSLGUT,Guthrie,1912-DMN,19120504-OSLGUT-OSLTUL-0,,,Dooley,,a01,c
Oklahoma State League,OSLGUT,Guthrie,1912-DMN,19120505-OSLGUT-OSLTUL-0,,,Dooley,,a03,c
Oklahoma State League,OSLGUT,Guthrie,1912-DMN,19120506-OSLGUT-OSLHOL-0,,,Dooley,,b01,c
Oklahoma State League,OSLGUT,Guthrie,1912-DMN,19120508-OSLGUT-OSLHOL-0,,,Dooley,,b02,c
Oklahoma State League,OSLGUT,Guthrie,1912-DMN,19120505-OSLGUT-OSLTUL-0,,,Eisman,,a02,p
Oklahoma State League,OSLGUT,Guthrie,1912-DMN,19120430-OSLGUT-OSLTUL-0,,,Erishman,,b01,p
Oklahoma State League,OSLGUT,Guthrie,1912-DMN,19120506-OSLGUT-OSLHOL-0,,,Erishman,,b00,p
Oklahoma State League,OSLGUT,Guthrie,1912-DMN,19120430-OSLGUT-OSLTUL-0,,,Krause,,b00,p
Oklahoma State League,OSLGUT,Guthrie,1912-DMN,19120505-OSLGUT-OSLTUL-0,,,Krause,,a00,p
Oklahoma State League,OSLGUT,Guthrie,1912-DMN,19120501-OSLGUT-OSLTUL-0,,,Lowe,,b00,p
