league.year,league.name,league.phase,person.ref,person.name.last,person.name.given,S_FIRST,S_LAST,U_G
1911,Carolina Association,regular,P0693544,Brandt,,1911-05-20,1911-05-20,1
1911,Carolina Association,regular,P7277619,O'Brien,,1911-05-06,1911-05-06,1
