game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_XO,B_LOB,B_ROE,P_IP,P_TBF,P_R,P_ER,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_SB
MRGJPQV,1911,Carolina Association,1911-05-06,0,regular,P8343885,Kuse,,Anderson,p,9,1,0,,0,,,,,,,,,,,,,,4.1,,,,7,4,1,,,,0,2,1,,,,
MRGJPQV,1911,Carolina Association,1911-05-06,0,regular,,TOTALS,,Anderson,,,34,3,,5,,,,,,,,,,,,6,,,,,,,,,,,,24,16,2,,,,
MRGJPQV,1911,Carolina Association,1911-05-06,0,regular,P3681853,Mullin,,Winston-Salem,cf,1,5,1,,5,1,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
MRGJPQV,1911,Carolina Association,1911-05-06,0,regular,P7838355,Clemens,,Winston-Salem,lf,2,2,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,
MRGJPQV,1911,Carolina Association,1911-05-06,0,regular,P0343379,O'Halloran,,Winston-Salem,2b,3,4,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,3,7,0,,,,
MRGJPQV,1911,Carolina Association,1911-05-06,0,regular,P4008764,Spencer,,Winston-Salem,rf,4,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
MRGJPQV,1911,Carolina Association,1911-05-06,0,regular,P3875215,Schumaker,,Winston-Salem,1b,5,3,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,16,0,1,,,,
MRGJPQV,1911,Carolina Association,1911-05-06,0,regular,P4543378,Yates,,Winston-Salem,3b,6,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
MRGJPQV,1911,Carolina Association,1911-05-06,0,regular,P0581470,Clancy,J.,Winston-Salem,ss,7,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,3,4,1,,,,
MRGJPQV,1911,Carolina Association,1911-05-06,0,regular,P9611670,Stewart,,Winston-Salem,p,8,3,2,,2,,,,,,,,,,,,,,,,,,,2,5,,,,0,5,0,,,,
MRGJPQV,1911,Carolina Association,1911-05-06,0,regular,P0909037,Galvin,,Winston-Salem,c,9,3,0,,1,,,,,,,,,1,,,,,,,,,,,,,,,4,1,0,,,1,
MRGJPQV,1911,Carolina Association,1911-05-06,0,regular,,TOTALS,,Winston-Salem,,,36,6,,15,,,,,,,,,,,,8,,,,,,,,,,,,27,17,3,,,,
CQNMVBC,1911,Carolina Association,1911-05-20,0,regular,P1576689,Rickard,,Greensboro,cf,1,4,0,,2,,,,,,,,,,2,1.0,,,,,,,,,,,,,3,0,0,,,,
CQNMVBC,1911,Carolina Association,1911-05-20,0,regular,P6902286,Doyle,,Greensboro,2b,2,5,0,,1,,,,,,,,,,1,,,,,,,,,,,,,,3,2,0,,,,
CQNMVBC,1911,Carolina Association,1911-05-20,0,regular,P2326363,Fuller,,Greensboro,1b,3,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,5,0,1,1,,,
CQNMVBC,1911,Carolina Association,1911-05-20,0,regular,P2000388,Bentley,,Greensboro,rf,4,3,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,
CQNMVBC,1911,Carolina Association,1911-05-20,0,regular,P6118192,Doak,,Greensboro,3b,5,3,1,,1,,,,,,,1,,,1,,,,,,,,,,,,,,1,0,0,,,,
CQNMVBC,1911,Carolina Association,1911-05-20,0,regular,P9246561,Clapp,,Greensboro,lf,6,4,1,,1,,1,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,,,
CQNMVBC,1911,Carolina Association,1911-05-20,0,regular,P8154400,Carroll,,Greensboro,ss,7,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,3,4,1,1,,,
CQNMVBC,1911,Carolina Association,1911-05-20,0,regular,P2011323,Stewart,,Greensboro,c,8,3,1,,0,,,,,,,1,,,1,,,,,,,,,,,,,,11,0,0,,,,
CQNMVBC,1911,Carolina Association,1911-05-20,0,regular,P0841873,Eldridge,,Greensboro,p,9,3,0,,2,,,,,,,1,,,1,,,,,,,,,2,10,,,,0,2,0,1,,,
CQNMVBC,1911,Carolina Association,1911-05-20,0,regular,,TOTALS,,Greensboro,,,32,4,,10,,,,,,,,,,,,9,2,,,,,,,,,,,27,8,3,,,,
CQNMVBC,1911,Carolina Association,1911-05-20,0,regular,P7838355,Clemens,,Winston-Salem,lf,1,2,0,,0,,,,,,,1,,,,,,,,,,,,,,,,,0,0,0,,,,
CQNMVBC,1911,Carolina Association,1911-05-20,0,regular,P0343379,O'Halloran,,Winston-Salem,2b,2,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,4,6,1,3,,,
CQNMVBC,1911,Carolina Association,1911-05-20,0,regular,P2855084,Shumaker,,Winston-Salem,1b,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,11,1,0,3,,,
CQNMVBC,1911,Carolina Association,1911-05-20,0,regular,P7303232,Gates,,Winston-Salem,3b,4,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,1,,,
CQNMVBC,1911,Carolina Association,1911-05-20,0,regular,P6992358,Clancy,,Winston-Salem,ss,5,4,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,2,5,0,2,,,
CQNMVBC,1911,Carolina Association,1911-05-20,0,regular,P2011207,Boyle,,Winston-Salem,rf,6,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
CQNMVBC,1911,Carolina Association,1911-05-20,0,regular,P4008764,Spencer,,Winston-Salem,p,7,4,0,,1,,,,,,,,,,,,,,,,,,,3,2,,,,1,1,0,1,,,
CQNMVBC,1911,Carolina Association,1911-05-20,0,regular,P3681853,Mullin,,Winston-Salem,cf,8,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
CQNMVBC,1911,Carolina Association,1911-05-20,0,regular,P5952377,Cahill,,Winston-Salem,c,9,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,,,
CQNMVBC,1911,Carolina Association,1911-05-20,0,regular,,TOTALS,,Winston-Salem,,,33,1,,6,,,,,,,,,,,,8,2,,,,,,,,,,,23,16,1,,,,
