game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_XO,B_LOB,B_ROE,P_IP,P_TBF,P_R,P_ER,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_SB
LLPNWDW,1911,Carolina Association,1911-05-01,0,regular,P0920082,Kelly,W.,Anderson,ss,1,2,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,3,3,1,,,,
LLPNWDW,1911,Carolina Association,1911-05-01,0,regular,P1747268,Kuse,,Anderson,p,10,0,0,,0,,,,,,,,,,,,,,0,,,,,1,,,,,0,0,0,,,,
LLPNWDW,1911,Carolina Association,1911-05-01,0,regular,P6004201,Farmer,,Anderson,p,11,0,0,,0,,,,,,,,,,,,,,1,,,,2,1,,,,,0,0,0,,,,
LLPNWDW,1911,Carolina Association,1911-05-01,0,regular,P2482245,Kelly,J.,Anderson,ph,12,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
LLPNWDW,1911,Carolina Association,1911-05-01,0,regular,P5878490,Brannon,,Anderson,ph,13,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
LLPNWDW,1911,Carolina Association,1911-05-01,0,regular,P2130517,McEnroe,,Anderson,cf,2,3,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,1,0,0,,,,
LLPNWDW,1911,Carolina Association,1911-05-01,0,regular,P1773959,McCarthy,,Anderson,3b,3,3,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,,,
LLPNWDW,1911,Carolina Association,1911-05-01,0,regular,P7654216,Fogarty,,Anderson,1b,4,5,0,,2,,,,,,,,,,2,,,,,,,,,,,,,,9,0,0,1,,,
LLPNWDW,1911,Carolina Association,1911-05-01,0,regular,P3743437,Anthony,,Anderson,rf,5,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
LLPNWDW,1911,Carolina Association,1911-05-01,0,regular,P0520325,Hartley,,Anderson,lf,6,4,1,,1,1,,,,,,,,,1,,,,,,,,,,,,,,2,0,0,,,,
LLPNWDW,1911,Carolina Association,1911-05-01,0,regular,P2486765,Cooms,,Anderson,2b,7,2,3,,1,,,,,,,,,,1,,,,,,,,,,,,,,5,1,1,1,,,
LLPNWDW,1911,Carolina Association,1911-05-01,0,regular,P2572096,Klock,,Anderson,c,8,3,3,,2,2,,,,,,,1,,,,,,,,,,,,,,,,5,2,0,,,,
LLPNWDW,1911,Carolina Association,1911-05-01,0,regular,P2155127,Finn,,Anderson,p,9,4,1,,3,1,,,,,,,,,,,,,8,,,,10,4,4,,,,1,1,0,,,,
LLPNWDW,1911,Carolina Association,1911-05-01,0,regular,,TOTALS,,Anderson,,,32,8,,10,,,,,,,,,,,,10,,,,,,,,,,,,27,12,2,,,,
LLPNWDW,1911,Carolina Association,1911-05-01,0,regular,P8047200,McMillan,[Apr],Charlotte,cf,1,6,1,,2,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
LLPNWDW,1911,Carolina Association,1911-05-01,0,regular,P3871281,Canny,,Charlotte,c,10,3,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,4,3,0,,,,
LLPNWDW,1911,Carolina Association,1911-05-01,0,regular,P0705947,Cummings,,Charlotte,p,11,2,0,,0,,,,,,,,,,,,,,5,,,,3,6,3,,,,1,2,0,,,,
LLPNWDW,1911,Carolina Association,1911-05-01,0,regular,P6175685,Brandow,,Charlotte,3b,2,5,1,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,
LLPNWDW,1911,Carolina Association,1911-05-01,0,regular,P2906894,Garman,,Charlotte,1b,3,3,2,,2,,,,,,,,,,,,,,,,,,,,,,,,6,0,1,,,,
LLPNWDW,1911,Carolina Association,1911-05-01,0,regular,P5521890,Cross,,Charlotte,2b,4,5,1,,1,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,,,,
LLPNWDW,1911,Carolina Association,1911-05-01,0,regular,P8841973,Roth,,Charlotte,rf,5,4,1,,3,,,,,,,,,,1,,,,,,,,,,,,,,1,0,0,,,,
LLPNWDW,1911,Carolina Association,1911-05-01,0,regular,P5520890,Coutts,,Charlotte,lf,6,4,2,,1,,,1,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,
LLPNWDW,1911,Carolina Association,1911-05-01,0,regular,P4292647,Weiser,,Charlotte,ss,7,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,
LLPNWDW,1911,Carolina Association,1911-05-01,0,regular,P9346664,Hargrave,,Charlotte,c,8,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,,,,
LLPNWDW,1911,Carolina Association,1911-05-01,0,regular,P1878970,Walters,,Charlotte,p,9,2,0,,0,,,,,,,,,,,,,,4,,,,7,4,6,,,,0,0,0,,,,
LLPNWDW,1911,Carolina Association,1911-05-01,0,regular,,TOTALS,,Charlotte,,,39,10,,12,,,,,,,,,,,,8,,,,,,,,,,,,27,9,2,,,,
RPPQKRX,1911,Carolina Association,1911-05-01,0,regular,P2811208,Rickard,,Greensboro,cf,1,3,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
RPPQKRX,1911,Carolina Association,1911-05-01,0,regular,P4277157,Doyle,,Greensboro,3b,2,5,1,,0,,,,,,,,,,1,,,,,,,,,,,,,,1,0,1,,,,
RPPQKRX,1911,Carolina Association,1911-05-01,0,regular,P5697106,Fuller,,Greensboro,1b,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,7,2,0,,,,
RPPQKRX,1911,Carolina Association,1911-05-01,0,regular,P3234907,Bentley,,Greensboro,rf,4,4,0,,2,2,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
RPPQKRX,1911,Carolina Association,1911-05-01,0,regular,P6621432,Clapp,,Greensboro,2b,5,4,0,,1,,,,,,,,,,1,,,,,,,,,,,,,,6,5,0,,,,
RPPQKRX,1911,Carolina Association,1911-05-01,0,regular,P8609384,Lawman,,Greensboro,lf,6,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
RPPQKRX,1911,Carolina Association,1911-05-01,0,regular,P4802170,Corwin,,Greensboro,ss,7,4,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,3,5,1,,,,
